Id	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	IsObstacle	SuitId	GainType	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType[1]	AttractBehaviorType[1]	FunitureBehaviorType	AnimationId	AttrTagY	PutOnWidgetHight	HasBehavior	PosChangeType	PutNumType	IsDefaultLocked
8940006	8	2	Magical Cabinet	Assets/Product/Texture/Image/IconTools/IconDormForestCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestCabinet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestCabinet001/ForestCabinet001.prefab	Who left the cakes on this bakery cabinet?	25006	1	1	15	2	1800	1	2		1			2266	1	2			CABINET	GOCABINET		1	1					
8940007	4	4	Tea Table	Assets/Product/Texture/Image/IconTools/IconDormForestTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestTable001/ForestTable001.prefab	A small, round table with a velvet cover and freshly prepared desserts on top.	25007	1	1	15	2	1800	1						2267	1	2						1	1					
8940008	2	2	Cocoa Chair	Assets/Product/Texture/Image/IconTools/IconDormForestChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestChair001/ForestChair001.prefab	A very solid chair. Nobody knows why it smells like chocolate though...	25008	1	1	15	2	1800	1	2		1			2268	1	2			CHAIR	GOCHAIR		1	1					
8940009	2	2	Tree Stump	Assets/Product/Texture/Image/IconTools/IconDormForestChair002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestChair002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestChair002/ForestChair002.prefab	A very old tree stump. Weird mushrooms have grown on it.	25009	1	1	15	2	1800	1	2		1			2269	1	2			BENCH	GOBENCH		1	1					
8940010	7	4	Afternoon Leisure	Assets/Product/Texture/Image/IconTools/IconDormForestFloat001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestFloat001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestFloat001/ForestFloat001.prefab	There are pots and desserts on this trolley. "Auntie Witch" may have put more goodies...	25010	1	1	15	2	1800	1						2270	1	2						1	1					
8940011	5	2	Forest Path	Assets/Product/Texture/Image/IconTools/IconDormForestEasel001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestEasel001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestEasel001/ForestEasel001.prefab	An incomplete painting portraying a forest path. The wet paint gives a fascinating smell.	25011	1	1	15	2	1800	1						2271	1	2						1	1					
8940012	4	1	Fondant Fence	Assets/Product/Texture/Image/IconTools/IconDormForestFlowerbed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestFlowerbed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestFlowerbed001/ForestFlowerbed001.prefab	This white fence wraps around well-trimmed plants, but gives a sweet scent for no reason...	25011	1	1	15	2	1800	1						2272	1	2						1	1					
8940013	1	1	Sweet Fragrance	Assets/Product/Texture/Image/IconTools/IconDormForestFlowerpot002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestFlowerpot002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestFlowerpot002/ForestFlowerpot002.prefab	The potted flowers smell so delicious. Wait a sec...Are they really flowers?	25011	1	1	15	2	1800	1						2273	1	2						1	1					
8940014	4	2	Flower Stand	Assets/Product/Texture/Image/IconTools/IconDormForestShelf001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestShelf001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestShelf001/ForestShelf001.prefab	The plants on this flower stand never seem to wither.	25011	1	1	15	2	1800	1						2274	1	2						1	1					
8940015	1	1	White Pillar	Assets/Product/Texture/Image/IconTools/IconDormForestFlowerpot001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestFlowerpot001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestFlowerpot001/ForestFlowerpot001.prefab	Crafted from polished white stone, this pillar has a small pot on its top.	25011	1	1	15	2	1800	1						2275	1	2						1	1					
8940016	5	3	Wall Planter	Assets/Product/Texture/Image/IconTools/IconDormForestFlowerpot003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestFlowerpot003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestFlowerpot003/ForestFlowerpot003.prefab	A wall-hanging planter decorated with flowers and greenery. Also gives an amazing scent.	25012	2		15	2	1800	1						2276	1	2						1	1					
8940017	9	9	Stained Glass	Assets/Product/Texture/Image/IconTools/IconDormForestWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormForestWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Forest/ForestWindow001/ForestWindow001.prefab	Made from rainbow-colored glass, this window gives colors to any light that shines through it.	25012	2		15	2	1800	1						2277	1	2						1	1					
8950001			Falling Star Ceiling	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuStarry001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuStarry001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/Starry001/Starry001.prefab	The ceiling full of falling stars. As if we were in space, watched over by stars at night while dawn would still rise.	25003	0		16	2	1800	1						2278	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOstarry.asset					1	1					
8950002	4	8	Sleeping Pod	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuCapsule001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuCapsule001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/Capsule001/Capsule001.prefab	The soundproof sleeping pod allows the Construct resting inside to recover quickly.	25005	1	1	17	2	1800	1	2		1			2279	1	2			SLEEP	ATTRACT		1	1					
8950003	6	8	Star Patterned Bed	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuStarsBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuStarsBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/StarsBed001/StarsBed001.prefab	A neat bed. The bedding is decorated with star patterns, and lying in it is like falling into the embrace of the Milky Way.	25005	1	1	16	2	1800	1	2		1			2280	1	2			SLEEP	ATTRACT		1	1					
8950004	3	1	Weapon Locker	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuWeaponsArk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuWeaponsArk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/WeaponsArk001/WeaponsArk001.prefab	A locker that stores weapons. Dusted and cleaned, all weapons inside are properly maintained.	25006	1	1	17	2	1800	1	2		1			2281	1	2			CABINET	GOCABINET		1	1					
8950005	6	3	Multipurpose Tactics Table	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuProjectionTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuProjectionTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/ProjectionTable001/ProjectionTable001.prefab	A table of coming up with tactics. The holo-screen projects an unfinished game of chess, the players of which are unknown.	25007	1	1	17	2	1800	1						2282	1	2						1	1					
8950006	2	2	Cleaning Expert	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuSweepingRobot001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuSweepingRobot001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/SweepingRobot001/SweepingRobot001.prefab	An all-purpose cleaning robot, seemingly the latest model. Who put it in the room?	25011	1	1	17	2	1800	1						2283	1	2						1	1					
8950007	2	5	Astronomical Telescope	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuTelescope001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuTelescope001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/Telescope001/Telescope001.prefab	An astronomical telescope developed by the Science Council. Find the right angle and through which you can see the Earth today.	25011	1	1	16	2	1800	1						2284	1	2						1	1					
8950008	2	4	Starry Wall Lamp	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuStarsLamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuStarsLamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/StarsLamp001/StarsLamp001.prefab	A wall lamp decorated with hanging stars. When wind blows into the room, the stars will twinkle with the wind.	25012	2		16	2	1800	1						2285	1	2						1	1					
8950009	9	9	Moonlit Window	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuStarsWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuStarsWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/StarsWindow001/StarsWindow001.prefab	A window on the wall. Through it, you can see a brilliant starry sky, which reminds you of a great painting in the Golden Age.	25012	2		16	2	1800	1						2286	1	2						1	1					
8950010	5	1	Tactics Wall	Assets/Product/Texture/Image/IconTools/IconDormSkuluomuHolographic001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSkuluomuHolographic001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/starry/Holographic001/Holographic001.prefab	A wall with the Strike Hawk logo, simple and solid. A furniture piece that only belongs to Strike Hawk.	25013	1	1	17	2	1800	1						2287	1	2						1	1					
8960001			Lab White Wall	Assets/Product/Texture/Image/IconTools/IconDormMayWall.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayWallSp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayWall001/MayWall.prefab	A wall that mimics the texture of the wall in the lab. It seems to be carrying a blank memory.	25002	0		18	2	1800	1						2288	1	2						1	1					1
8960002	9	2	Kowloong Bed	Assets/Product/Texture/Image/IconTools/IconDormMayChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayChair001/MayChair001.prefab	A piece of traditional Kowloong furniture. It's an antique-style bed that is comfortable to sleep on. You can even read ancient bamboo books on it if you like.	25004	1	1	18	2	1800	1	2		1			2289	1	2			SIT	GOSOFA		1	1					1
8960003	7	4	Simulated Military Sleeping Pod	Assets/Product/Texture/Image/IconTools/IconDormMayDormancy001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayDormancy001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayDormancy001/MayDormancy001.prefab	A sleeping pod created by some Babylonia enthusiasts. It's overall very similar to the original one and has even received the recognition of some Forsaken members.	25005	1	1	18	2	1800	1	2		1			2290	1	2			SLEEP	ATTRACT		1	1					1
8960004	7	4	Standard Military Sleeping Pod	Assets/Product/Texture/Image/IconTools/IconDormMayDormancy002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayDormancy002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayDormancy002/MayDormancy002.prefab	A small but comfortable military sleeping pod that is commonly used among the Forsaken members. It can be moved around in the control cabin if necessary.	25005	1	1	18	2	1800	1	2		1			2291	1	2			SLEEP	ATTRACT		1	1					1
8960005	9	6	Sofa Bed	Assets/Product/Texture/Image/IconTools/IconDormMayBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayBed001/MayBed001.prefab	A customized sofa with the Strike Hawk logo with a full bedding set. It can be used directly as a bed for sleep.	25005	1	1	18	2	1800	1	2		1			2292	1	2			SLEEP	ATTRACT		1	1					1
8960006	4	2	Akdilek's Tool Cabinet	Assets/Product/Texture/Image/IconTools/IconDormMayWardrobe001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayWardrobe001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayWardrobe001/MayWardrobe001.prefab	A tool cabinet with the Akdilek logo with a uniform and a set of repair tools.	25006	1	1	18	2	1800	1	2		1			2293	1	2			CABINET	GOCABINET		1	1					1
8960007	5	6	Drawing Desk	Assets/Product/Texture/Image/IconTools/IconDormMayTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayTable001/MayTable001.prefab	A desk for drawing. It has witnessed the birth of many popular Babylonia graphic visual artworks. You can only paint with your art tools on it as it does not have any electronic functions.	25007	1	1	18	2	1800	1						2294	1	2						1	1					1
8960008	8	2	Maintenance Station Type-X68	Assets/Product/Texture/Image/IconTools/IconDormMayServiceDesk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayServiceDesk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayServiceDesk001/MayServiceDesk001.prefab	A maintenance station created by the Gray Raven. It is equipped with simple maintenance tools, blueprints, and lights.	25007	1	1	18	2	1800	1						2295	1	2						1	1					1
8960009	8	2	Maintenance Station Type-X69	Assets/Product/Texture/Image/IconTools/IconDormMayServiceDesk002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayServiceDesk002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayServiceDesk002/MayServiceDesk002.prefab	A maintenance station specially prepared for the Gray Raven with a high-definition display and scanning function. It can provide real-time analysis of the operation of the machine under maintenance.	25007	1	1	18	2	1800	1						2296	1	2						1	1					1
8960010	4	2	Simple Cooking Bench	Assets/Product/Texture/Image/IconTools/IconDormMayCooking001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayCooking001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayCooking001/MayCooking001.prefab	A cooking bench with the most basic kitchen utensils. It's okay to use but still not convenient enough.	25007	1	1	18	2	1800	1						2297	1	2						1	1					1
8960011	4	2	Standard Cooking Bench	Assets/Product/Texture/Image/IconTools/IconDormMayCooking002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayCooking002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayCooking002/MayCooking002.prefab	A well-equipped cooking bench often seen with weird dishes on it.	25007	1	1	18	2	1800	1						2298	1	2						1	1					1
8960012	4	2	Advanced Cooking Bench	Assets/Product/Texture/Image/IconTools/IconDormMayCooking003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayCooking003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayCooking003/MayCooking003.prefab	A fully equipped cooking bench. The food on it looks mouthwatering, but please taste it with professionals by your side.	25007	1	1	18	2	1800	1						2299	1	2						1	1					1
8960013	2	2	Wooden Dummy	Assets/Product/Texture/Image/IconTools/IconDormMayWood001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayWood001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayWood001/MayWood001.prefab	A wooden dummy to practice martial arts. Some love to practice with it even when it's outside of the training period.	25011	1	1	18	2	1800	1						2300	1	2						1	1					1
8960014	2	2	Ordinary Dress	Assets/Product/Texture/Image/IconTools/IconDormMayDress002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayDress002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayDress002/MayDress002.prefab	A basic, branded dress for summer. It brings out the grace of a girl with its simple design with a focus on details.	25011	1	1	18	2	1800	1						2301	1	2						1	1					1
8960015	2	2	Haute Couture Dress	Assets/Product/Texture/Image/IconTools/IconDormMayDress003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayDress003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayDress003/MayDress003.prefab	An haute couture branded dress for fall. Its design combines boldness and modest luxury and brings out the beauty of a girl.	25011	1	1	18	2	1800	1						2302	1	2						1	1					1
8960016	3	3	Jellyfish Bowl	Assets/Product/Texture/Image/IconTools/IconDormMayJellyfish001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayJellyfish001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayJellyfish001/MayJellyfish001.prefab	A fish bowl with jellyfish swimming among the corals in it. Who sent this lovely, pinky gift to the girl?	25011	1	1	18	2	1800	1						2303	1	2						1	1					1
8960017	3	3	Holographic Galaxy Model	Assets/Product/Texture/Image/IconTools/IconDormMayGalaxy001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayGalaxy001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayGalaxy001/MayGalaxy001.prefab	A holographic generator that mimics the galaxy and allows you to hold the stars in your hand. You just can't move your eyes off the galactic halo it projects.	25011	1	1	18	2	1800	1						2304	1	2						1	1					1
8960018	6	2	Racing Moto	Assets/Product/Texture/Image/IconTools/IconDormMayMotorcycle001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayMotorcycle001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayMotorcycle001/MayMotorcycle001.prefab	An old yet still fashionable-looking moto. It has been well-maintained, and some of its parts seem to have been modified.	25011	1	1	18	2	1800	1						2305	1	2						1	1					1
8960019	3	3	Polar Deadwood	Assets/Product/Texture/Image/IconTools/IconDormMayPotted001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPotted001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayPotted001/MayPotted001.prefab	A tree decorated with ARU lights that add some warmth to the cold, withered branches.	25011	1	1	18	2	1800	1						2306	1	2						1	1					1
8960020	3	3	Drinking Dispenser: Basic	Assets/Product/Texture/Image/IconTools/IconDormMayDrinks001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayDrinks001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayDrinks001/MayDrinks001.prefab	A drinking dispenser with a small AI. It will move to the user in a dramatic way and serve drinks for them when needed.	25011	1	1	18	2	1800	1						2307	1	2						1	1					1
8960021	3	3	Drinking Dispenser: With Tray Table	Assets/Product/Texture/Image/IconTools/IconDormMayDrinks002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayDrinks002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayDrinks002/MayDrinks002.prefab	An upgraded drinking dispenser. It can strike a cool pose like a game character while serving food and drinks for the user when necessary.	25011	1	1	18	2	1800	1						2308	1	2						1	1					1
8960022	6	3	Basic-type Video Game Machine	Assets/Product/Texture/Image/IconTools/IconDormMayConsole002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayConsole002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayConsole002/MayConsole002.prefab	A basic-type video game machine that supports most video games. You can also equip it with a projector to use.	25012	2		18	2	1800	1						2309	1	2						1	1					1
8960023	7	4	Home-type Video Game Machine	Assets/Product/Texture/Image/IconTools/IconDormMayConsole001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayConsole001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayConsole001/MayConsole001.prefab	A home-type video game machine with an extra large screen that can provide the user with an immersive gaming experience.	25012	2		18	2	1800	1						2310	1	2						1	1					1
8960024	5	4	STAR Drum Set	Assets/Product/Texture/Image/IconTools/IconDormMayDrums001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayDrums001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayDrums001/MayDrums001.prefab	An extremely fashionable set of drums that make you want to raise the drumsticks and beat the drums the minute you sit before them.	25011	1	1	18	2	1800	1						2311	1	2						1	1					1
8960025	3	2	Snack Shelf	Assets/Product/Texture/Image/IconTools/IconDormMaySnacks001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMaySnacks001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MaySnacks001/MaySnacks001.prefab	A small shelf filled with snacks of various unique flavors. You won't be able to take any more food if you finish all the snacks.	25011	1	1	18	2	1800	1						2312	1	2						1	1					1
8960026	3	3	Portable Phonograph	Assets/Product/Texture/Image/IconTools/IconDormMayPhonograph001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPhonograph001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayPhonograph001/MayPhonograph001.prefab	A mechanical pet in a unique style. The phonograph is now playing the grand opera that is popular in Babylonia lately.	25011	1	1	18	2	1800	1						2313	1	2						1	1					1
8960027	6	3	Purple Feathered Bow Rest	Assets/Product/Texture/Image/IconTools/IconDormMayBow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayBow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayBow001/MayBow001.prefab	A simple bow rest that can be hung on the wall. It always gives off a solitary vibe.	25012	2		18	2	1800	1						2314	1	2						1	1					1
8960028	5	3	White Feathered Bow Rest	Assets/Product/Texture/Image/IconTools/IconDormMayBow002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayBow002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayBow002/MayBow002.prefab	A unique bow rest that can be hung on the wall. It reminds you of some holy religious stories.	25012	2		18	2	1800	1						2315	1	2						1	1					1
8960029	7	9	Holographic Fireworks	Assets/Product/Texture/Image/IconTools/IconDormMayWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayWindow001/MayWindow001.prefab	A holographic display window that shows fireworks blooming in the night sky with loud sound effects and focus on the moment that fireworks bloom.	25012	2		18	2	1800	1						2316	1	2						1	1					1
8960030	7	10	Holographic FC Fireworks	Assets/Product/Texture/Image/IconTools/IconDormMayWindow002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayWindow002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayWindow002/MayWindow002.prefab	A holographic display window that shows fireworks blooming in the night sky in great audio and visual details. You can even see ashes falling from the fireworks.	25012	2		18	2	1800	1						2317	1	2						1	1					1
8960031	3	2	Route Display Panel	Assets/Product/Texture/Image/IconTools/IconDormMayPlate001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPlate001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayPlate001/MayPlate001.prefab	A display panel that records the detailed schedule and missions of an outstanding Construct of the current month.	25012	2		18	2	1800	1						2318	1	2						1	1					1
8960032	4	3	Strike Hawk's Dispatching Display Panel	Assets/Product/Texture/Image/IconTools/IconDormMayPlate002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPlate002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayPlate002/MayPlate002.prefab	A rectangular display panel that records the assignment and progress of the tasks Strike Hawk has for the current month.	25012	2		18	2	1800	1						2319	1	2						1	1					1
8960033	3	3	Movie Poster	Assets/Product/Texture/Image/IconTools/IconDormMayPosters001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPosters001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayPosters001/MayPosters001.prefab	A slightly faded movie poster. It's hard to tell whether the colors are from the costume of the performer or someone's doodling.	25012	2		18	2	1800	1						2320	1	2						1	1					1
8960034	8	6	STAR Rock Drum Set	Assets/Product/Texture/Image/IconTools/IconDormMusicDrums002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicDrums002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MusicDrums002/MusicDrums002.prefab	A super fashionable rock drum set for professionals. Mind that you could use up your energy playing it.	25011	1	1	18	2	1800	1						2370	1	2						1	1					1
8960035	4	4	Pigeon Cage Globe	Assets/Product/Texture/Image/IconTools/IconDormSuperLivCageling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivCageling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/SuperLivCageling001/SuperLivCageling001.prefab	A commonly seen statue in Star of Life that resembles a pigeon cage. It is created to commemorate a hero.	25011	1	1	18	2	1800	1						2371	1	2						1	1					1
8960036	3	4	Whale Song Phonograph	Assets/Product/Texture/Image/IconTools/IconDormMusicPhonograph001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicPhonograph001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MusicPhonograph001/MusicPhonograph001.prefab	A mechanical pet with the appearance of a whale. Its classic yet innovative style makes people wonder what music it will play.	25011	1	1	18	2	1800	1						2372	1	2						1	1					1
8960039	3	3	Neon Lion	Assets/Product/Texture/Image/IconTools/IconDormJanuaryPulao001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryPulao001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryPulao001/JanuaryPulao001.prefab	A neon light ornament that combines hologram technology and an abstraction style. It's said that its original design was inspired by an auspicious giant beast.	25012	2		18	2	1800	1						2401	1	2						1	1					1
8960040	5	9	Full of Power	Assets/Product/Texture/Image/IconTools/IconDormMayQishi001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayQishi001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/May/MayQishi001/MayQishi001.prefab	A cabin removed from Nanami's prototype aircraft. It has been recycled and upgraded to a rest cabin. Have a nap in it and you will be full of power!	25005	1	1	18	2	1800	1	2		1			2421	1	2			SLEEP	ATTRACT		1	1					1
8970001	3	3	Daily Practice	Assets/Product/Texture/Image/IconTools/IconDormSummerBasketball001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerBasketball001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerBasketball001/SummerBasketball001.prefab	A movable storage cage filled with basketballs for practice. Each basketball is covered with sweat, the efforts spent unmistakable.	25011	1	1	19	2	1800	1						2321	1	2						1	1					
8970002	19	5	Classroom Blackboard	Assets/Product/Texture/Image/IconTools/IconDormSummerBlackboard001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerBlackboard001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerBlackboard002/SummerBlackboard002.prefab	A blackboard with the words "School Festival" on it. Everything written here is proof of youth.	25012	2		19	2	1800	1						2322	1	2						1	1					
8970003	3	3	Air Purifier	Assets/Product/Texture/Image/IconTools/IconDormSummerBox001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerBox001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerBox001/SummerBox001.prefab	A simple air purifier. The stuffy classroom is in need of freshening.	25011	1	1	19	2	1800	1						2323	1	2						1	1					
8970004	6	3	Cardboard Boxes	Assets/Product/Texture/Image/IconTools/IconDormSummerBox002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerBox002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerBox002/SummerBox002.prefab	Cardboard boxes that are stacked together. Labeled with different categories, they better not get in the way.	25011	1	1	19	2	1800	1						2324	1	2						1	1					
8970005	3	3	Spare Supplies	Assets/Product/Texture/Image/IconTools/IconDormSummerCarryingcase001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerCarryingcase001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerCarryingcase001/SummerCarryingcase001.prefab	A tray of spare supplies for the School Festival. Always have a backup! Let's make sure the Festival runs smoothly!	25011	1	1	19	2	1800	1						2325	1	2						1	1					
8970006			Bunting Banners	Assets/Product/Texture/Image/IconTools/IconDormSummerCeiling.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPosters001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerCeiling/SummerCeiling.prefab	Small triangular flags hanging on a string, it is a DIY decoration item made by everyone. Use them to make the School Festival more lively!	25003	0		19	2	1800	1						2326	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOSummer.asset					1	1					
