RoleId	Name	RoleIcon	Race	Age	Height	Weight	Wepon	Team	FacePosX	FacePosY
500349	Lloyd (Corrupted)	Assets/Product/Texture/Image/RoleStory/LuoyideNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	513	-272
500350	Leonie	Assets/Product/Texture/Image/RoleStory/LaiaoniNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	501	-321
500351	Lamia (Human)	Assets/Product/Texture/Image/RoleStory/LamiyaNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	477	-483
500352	Hilda	Assets/Product/Texture/Image/RoleStory/LadyMayMayNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500353	Robot 1 Shaded	Assets/Product/Texture/Image/RoleStory/BoerpuNormal05.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500354	Robot 2 Shaded	Assets/Product/Texture/Image/RoleStory/XiaojiqirenNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500355	Annabel Shaded	Assets/Product/Texture/Image/RoleStory/AnnabeierNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500356	Robot 3 Shaded	Assets/Product/Texture/Image/RoleStory/BoerpuNormal06.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500357	Annabel 2 Shaded	Assets/Product/Texture/Image/RoleStory/AnnabeierNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500358	Witch of the Sea	Assets/Product/Texture/Image/RoleStory/HaiwupoNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500359	Lloyd Shaded	Assets/Product/Texture/Image/RoleStory/LuoyideNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500360	Noctis Shaded	Assets/Product/Texture/Image/RoleStory/NuoketiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500361	Male Researcher With Glasses	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500362	Simon (Injured)	Assets/Product/Texture/Image/RoleStory/XimengNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	486.5	-274.5
500363	Twin (Girl)	Assets/Product/Texture/Image/RoleStory/ShuangzinvNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	444	-348
500364	Twin (Boy)	Assets/Product/Texture/Image/RoleStory/ShuangzinanNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	475	-289
500365	Young Roland	Assets/Product/Texture/Image/RoleStory/LuolanNormal05.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	511.5	-492
500366	Roland (Hoodie)	Assets/Product/Texture/Image/RoleStory/LuolanNormal06.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500367	Roland (Without Hoodie)	Assets/Product/Texture/Image/RoleStory/LuolanNormal07.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	472.5	-250
500368	Vanessa (Injured)	Assets/Product/Texture/Image/RoleStory/FannishaNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	509	-351
500369	Mandhasti	Assets/Product/Texture/Image/RoleStory/MandatisiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	455	-271
500370	Hans (Injured)	Assets/Product/Texture/Image/RoleStory/HansiNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	500	-356.5
500371	Girl	Assets/Product/Texture/Image/RoleStory/XiaonvhaiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	497	-459
500372	Orga	Assets/Product/Texture/Image/RoleStory/AoerjiaNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	506	-324
500373	Orga (Injured)	Assets/Product/Texture/Image/RoleStory/AoerjiaNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	506	-324
500374	Yata	Assets/Product/Texture/Image/RoleStory/BachiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500375	Default Young Roland Shaded	Assets/Product/Texture/Image/RoleStory/LuolanNormal08.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500376	Serious Young Roland Shaded	Assets/Product/Texture/Image/RoleStory/LuolanNormal09.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500377	Bitterly-smiling Young Roland Shaded	Assets/Product/Texture/Image/RoleStory/LuolanNormal10.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500378	Serious Mandhasti Shaded	Assets/Product/Texture/Image/RoleStory/MandatisiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500379	Common Corrupted	Assets/Product/Texture/Image/RoleStory/TongyongganrantiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500380	The Merciful One	Assets/Product/Texture/Image/RoleStory/CibeizheNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500381	Scared Young Roland Shaded	Assets/Product/Texture/Image/RoleStory/LuolanNormal11.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500382	Arctic Boss Shaded	Assets/Product/Texture/Image/RoleStory/ShitesenNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500383	Smiling Mandhasti Shaded	Assets/Product/Texture/Image/RoleStory/MandatisiNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	971	-361
500384	Roland (Hoodie) Shaded	Assets/Product/Texture/Image/RoleStory/LuolanNormal12.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500385	Girl Shaded	Assets/Product/Texture/Image/RoleStory/XiaonvhaiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500386	Red Phase I	Assets/Product/Texture/Image/RoleStory/XiaohongNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500387	Red Phase II	Assets/Product/Texture/Image/RoleStory/XiaohongNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500388	Matches	Assets/Product/Texture/Image/RoleStory/HuochaiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500389	Sad Matches	Assets/Product/Texture/Image/RoleStory/HuochaiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500390	Terror of Matches	Assets/Product/Texture/Image/RoleStory/HuochaiNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500391	Lucia Losses	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	498.5	-362.5
500392	Female Teenage Scavenger	Assets/Product/Texture/Image/RoleStory/ShihuangzhenvNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	510	-320
500393	Pregnant Scavenger	Assets/Product/Texture/Image/RoleStory/ShihuangzheyunNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	528	-323
500394	Construct Captain	Assets/Product/Texture/Image/RoleStory/BingzhangNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500395	Infected Construct Captain	Assets/Product/Texture/Image/RoleStory/BingzhangNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500396	Ice Chrome Losses	Assets/Product/Texture/Image/RoleStory/KuluomuSNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	953.5	-283.5
500397	Lee Infection Losses	Assets/Product/Texture/Image/RoleStory/LiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	493.5	-269.5
500398	Ground Force Female Soldier	Assets/Product/Texture/Image/RoleStory/DimianfangweinvNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500399	Ground Force Female Soldier Losses	Assets/Product/Texture/Image/RoleStory/DimianfangweinvNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500400	Liv: Empyrea	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	614	-352.5
500401	Liv: Empyrea Losses	Assets/Product/Texture/Image/RoleStory/LifuNormal05.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	614	-352.5
500402	Liv Human Losses	Assets/Product/Texture/Image/RoleStory/LifuNormal06.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	429	-391.5
500403	Ground Force Male Soldier	Assets/Product/Texture/Image/RoleStory/DimianfangweinanNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500404	Hippocrates	Assets/Product/Texture/Image/RoleStory/XibokeladiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	502.5	-348
500405	Construct Female Soldier	Assets/Product/Texture/Image/RoleStory/GouzaotishibingnvNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500406	Construct Female Soldier Losses	Assets/Product/Texture/Image/RoleStory/GouzaotishibingnvNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500407	Common Female Construct No Losses	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti03Normal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	470	-287
500408	Yarha	Assets/Product/Texture/Image/RoleStory/YahaNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	466	-346
500409	Yelena	Assets/Product/Texture/Image/RoleStory/YelienaNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500410	The Merciful One Hood Shaded	Assets/Product/Texture/Image/RoleStory/CibeizheNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500411	Stanley and Dawg	Assets/Product/Texture/Image/RoleStory/ShandiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500412	Stanley and the Annoyed Dawg	Assets/Product/Texture/Image/RoleStory/ShandiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500413	Stanley and the Painful Dawg	Assets/Product/Texture/Image/RoleStory/ShandiNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500414	Shaded Hippocrates	Assets/Product/Texture/Image/RoleStory/XibokeladiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500415	Cosette	Assets/Product/Texture/Image/RoleStory/KekeNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500416	Ice Lucia Losses No Infection	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	496	-372
500417	Lee Losses No Infection	Assets/Product/Texture/Image/RoleStory/LiNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	493.5	-269.5
500418	Ice Chrome Losses No Infection	Assets/Product/Texture/Image/RoleStory/KuluomuSNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	953.5	-283.5
500419	Watanabe Losses No Infection	Assets/Product/Texture/Image/RoleStory/DubianNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500420	Zack Shaded	Assets/Product/Texture/Image/RoleStory/IcesailorNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500421	Instructor Shaded	Assets/Product/Texture/Image/RoleStory/JiaoguanNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500422	Matches (S)	Assets/Product/Texture/Image/RoleStory/HuochaiNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500423	Sad Matches (S)	Assets/Product/Texture/Image/RoleStory/HuochaiNormal05.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500424	Terror of Matches (S)	Assets/Product/Texture/Image/RoleStory/HuochaiNormal06.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500425	Ground Force Male Soldier Shaded	Assets/Product/Texture/Image/RoleStory/DimianfangweinanNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500426	Ground Force Female Soldier Shaded	Assets/Product/Texture/Image/RoleStory/DimianfangweinvNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500427	Kurono Research Institute Shaded	Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500428	Unmasked Male Soldier	Assets/Product/Texture/Image/RoleStory/TongyongshibingNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	489	-289
500429	Ayla Stage	Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	513	-319
500430	Selena S	Assets/Product/Texture/Image/RoleStory/SailinnaNormal07.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	493.5	-364.5
500431	Selena S Cloak A 	Assets/Product/Texture/Image/RoleStory/SailinnaNormal08.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	493.5	-364.5
500432	Selena S Cloak B	Assets/Product/Texture/Image/RoleStory/SailinnaNormal09.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	493.5	-364.5
500433	Little Selena	Assets/Product/Texture/Image/RoleStory/SailinnaNormal10.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	473	-477.5
500434	The Poor	Assets/Product/Texture/Image/RoleStory/PinminNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500435	Noble Woman	Assets/Product/Texture/Image/RoleStory/GuifuNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	503	-334
500436	Hamlet	Assets/Product/Texture/Image/RoleStory/HamletNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	410	202
500437	Prop Dragon	Assets/Product/Texture/Image/RoleStory/DaojvlongNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	960	10
500438	Fairy	Assets/Product/Texture/Image/RoleStory/SnitchNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500439	Ayla (Black Card)	Assets/Product/Texture/Image/RoleStory/AilaNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500440	Noble Woman (Black Card)	Assets/Product/Texture/Image/RoleStory/GuifuNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500441	Clown	Assets/Product/Texture/Image/RoleStory/ChoujueNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500442	Hanying	Assets/Product/Texture/Image/RoleStory/HanyingNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	507.5	-336.5
500443	Whale	Assets/Product/Texture/Image/RoleStory/JingyvNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	716	-255
500444	Blubber	Assets/Product/Texture/Image/RoleStory/LishiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500445	Pulao SP	Assets/Product/Texture/Image/RoleStory/PulaoNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	497.5	-449.5
500446	Pulao Concomitant Skin	Assets/Product/Texture/Image/RoleStory/PulaoNormal05.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	511	-500
500447	Pulao Human Collar	Assets/Product/Texture/Image/RoleStory/PulaoNormal06.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	500	-505
500448	Pulao Girl Collar	Assets/Product/Texture/Image/RoleStory/PulaoNormal07.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	508	-511.5
500449	Musashi	Assets/Product/Texture/Image/RoleStory/WuzangNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500450	Panda Celestial (Bare)	Assets/Product/Texture/Image/RoleStory/XiongmaoxianrenNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500451	Panda Celestial	Assets/Product/Texture/Image/RoleStory/XiongmaoxianrenNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500452	Raprap	Assets/Product/Texture/Image/RoleStory/RuritianNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500453	MC Solar Emoji	Assets/Product/Texture/Image/RoleStory/RuritianNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500454	Pauper Shaded	Assets/Product/Texture/Image/RoleStory/PinminNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500455	Tai'a Shaded	Assets/Product/Texture/Image/RoleStory/TaieB1Normal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500456	Demon Bane King	Assets/Product/Texture/Image/RoleStory/ZhumoNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500457	Leo Heaven Breaker	Assets/Product/Texture/Image/RoleStory/ZhanxianNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500458	Lee God Slayer	Assets/Product/Texture/Image/RoleStory/ShashenNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500459	Whale Shaded	Assets/Product/Texture/Image/RoleStory/JingyvNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500460	Old Scavenger Shaded	Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500461	Yin Shaded	Assets/Product/Texture/Image/RoleStory/HuangxiongNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500462	Kowloong Citizen Shaded	Assets/Product/Texture/Image/RoleStory/YuanzhangNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500463	Female Researcher Shaded	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500464	Clown Reverse	Assets/Product/Texture/Image/RoleStory/ChoujueNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500465	Gear Shaded	Assets/Product/Texture/Image/RoleStory/ShenmirenNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500466	Liv Shaded (passer-by)	Assets/Product/Texture/Image/RoleStory/LifujiejieNomal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	481	-285
500467	Murray from the Future	Assets/Product/Texture/Image/RoleStory/MoruiNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	490	-259
500468	Lover	Assets/Product/Texture/Image/RoleStory/LianrenNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	500	-360
500469	Haicma with face covered	Assets/Product/Texture/Image/RoleStory/HakamaNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	500	-360
500470	Battery	Assets/Product/Texture/Image/RoleStory/PaotaiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	500	-360
500471	Medic Bot	Assets/Product/Texture/Image/RoleStory/YiliaojiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	500	-360
500472	Nanami the Robot	Assets/Product/Texture/Image/RoleStory/QishichaoNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	502.5	-408.5
500473	Nanami the Robot · Smiling	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	502.5	-408.5
500474	Nanami the Robot · Orange	Assets/Product/Texture/Image/RoleStory/QishichaoNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	502.5	-408.5
500475	Nanami the Robot · Riding	Assets/Product/Texture/Image/RoleStory/QishichaoNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	937	-403
500476	Nanami the Robot · Riding and Smiling	Assets/Product/Texture/Image/RoleStory/QishichaoNormal05.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	937	-403
500477	Haicma with Black Cape	Assets/Product/Texture/Image/RoleStory/HakamaNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482.5	-339
500478	Haicma with White Cape	Assets/Product/Texture/Image/RoleStory/HakamaNormal03.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482.5	-339
500479	Tiger	Assets/Product/Texture/Image/RoleStory/HuhuNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482.5	-339
500480	Little Nanami Shaded	Assets/Product/Texture/Image/RoleStory/Qishiqianzhuan2Nomal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482.5	-339
500481	Nanami the Girl Shaded	Assets/Product/Texture/Image/RoleStory/QishiqianzhuanNomal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482.5	-339
500482	Nanami Riding Shaded	Assets/Product/Texture/Image/RoleStory/QishichaoNormal06.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482.5	-339
500483	General Construct for Females Shaded	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti04Normal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482.5	-339
500484	Arcana	Assets/Product/Texture/Image/RoleStory/AerkanaNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482	-408.5
500485	Trailblazer	Assets/Product/Texture/Image/RoleStory/HakamabossNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	482	-408.5
500486	Haicma SP	Assets/Product/Texture/Image/RoleStory/HakamaNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	484.5	-427.5
500487	Haicma Newborn	Assets/Product/Texture/Image/RoleStory/HakamaNormal05.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	487	-428.5
500488	Mechanoid Infantry	Assets/Product/Texture/Image/RoleStory/JixiezabingNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	487	-428.5
500489	Lee Butler Coating	Assets/Product/Texture/Image/RoleStory/LizhishiNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	488.5	-319
500490	Spooner	Assets/Product/Texture/Image/RoleStory/SibunaNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	596.5	-257.5
500491	Shocked Spooner	Assets/Product/Texture/Image/RoleStory/SibunaNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	596.5	-257.5
500492	Liv A Coating	Assets/Product/Texture/Image/RoleStory/LifuapifuNormal01.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	496	-399
500493	Lover Shaded	Assets/Product/Texture/Image/RoleStory/LianrenNormal02.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	500	-360
500494	Karenina Dark S Frame (This sprite must come with a Stamp)	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	Construct|04	18	160	45	Hand Cannon	Purifying Force	470.5	-240.5
500495	Teddy	Assets/Product/Texture/Image/RoleStory/BuouxiongNomal01.png	Construct|05	18	160	45	Hand Cannon	Purifying Force	517.5	-331
500496	Liszt	Assets/Product/Texture/Image/RoleStory/LisiteNomal01.png	Construct|06	18	160	45	Hand Cannon	Purifying Force	471	-271.5
500497	Norman	Assets/Product/Texture/Image/RoleStory/NuomanNomal01.png	Construct|07	18	160	45	Hand Cannon	Purifying Force	540	-295
500498	Chiko	Assets/Product/Texture/Image/RoleStory/QianziNomal01.png	Construct|08	18	160	45	Hand Cannon	Purifying Force	517.5	-309
500499	Yarha (Middle-aged)	Assets/Product/Texture/Image/RoleStory/YahazhongnianNomal01.png	Construct|09	18	160	45	Hand Cannon	Purifying Force	471	-338
500500	Karenina Dark S Shaded	Assets/Product/Texture/Image/RoleStory/KalieninaNomal04.png	Construct|09	18	160	45	Hand Cannon	Purifying Force	471	-338
500501	Roland SP Shaded	Assets/Product/Texture/Image/RoleStory/LuolanNormal13.png	Construct|10	18	160	45	Hand Cannon	Purifying Force	471	-338
500502	Teddy Shaded	Assets/Product/Texture/Image/RoleStory/BuouxiongNomal02.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	471	-338
500503	Lotus Shaded	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal05.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	471	-338
500504	Luna Agent Shaded	Assets/Product/Texture/Image/RoleStory/LunaNormal11.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	471	-338
500505	Karenina Version Boss	Assets/Product/Texture/Image/RoleStory/KaliebossNomal01.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	960	119
500506	Noan SP	Assets/Product/Texture/Image/RoleStory/NuoanNormal01.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	491.8	-257
500507	Noan SP Damaged	Assets/Product/Texture/Image/RoleStory/NuoanNormal02.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	503.3	-253
500508	Noan Alternative Coating	Assets/Product/Texture/Image/RoleStory/NuoanNormal03.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	491.3	-265.5
500509	Noan Back Damaged	Assets/Product/Texture/Image/RoleStory/NuoanNormal04.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	960	119
500510	Noan Boy	Assets/Product/Texture/Image/RoleStory/NuoanNormal05.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	514.5	-470
500511	Noan Young	Assets/Product/Texture/Image/RoleStory/NuoanNormal06.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	499.2	-426.7
500512	Field	Assets/Product/Texture/Image/RoleStory/FeierdeNormal01.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	464	-453.5
500513	Lithos Seated	Assets/Product/Texture/Image/RoleStory/HuoshaNormal01.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	587	-459
500514	Lithos	Assets/Product/Texture/Image/RoleStory/HuoshaNormal02.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	587	-459
500515	Rachel	Assets/Product/Texture/Image/RoleStory/LeiqieerNormal01.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	516.5	-360.5
500516	Rachel Damaged	Assets/Product/Texture/Image/RoleStory/LeiqieerNormal02.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	516.5	-360.5
500517	Talbot and Bird	Assets/Product/Texture/Image/RoleStory/TaerboteNormal01.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	960	119
500518	Julie Masked (Noan's Mother)	Assets/Product/Texture/Image/RoleStory/ZhulimamaNormal01.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	960	119
500519	Julie Unmasked (Noan's Mother)	Assets/Product/Texture/Image/RoleStory/ZhulimamaNormal02.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	960	119
500520	Noan Rainbow Head	Assets/Product/Texture/Image/RoleStory/NuoanNormal07.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	476	-278
500521	Noan Boy (Damaged)	Assets/Product/Texture/Image/RoleStory/NuoanNormal08.png	Construct|11	18	160	45	Hand Cannon	Purifying Force	514.5	-470
500522	Palma	Assets/Product/Texture/Image/RoleStory/PalumaNormal01.png	Construct|12	18	160	45	Hand Cannon	Purifying Force	476	-278
500523	Teasell	Assets/Product/Texture/Image/RoleStory/TexiuNormal01.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	531.5	-315
500524	Liv Butterfly Skin	Assets/Product/Texture/Image/RoleStory/V130lfhdNormal01.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	591	-414
500525	Shark-speare Shaded	Assets/Product/Texture/Image/RoleStory/ShashibierNormal03.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	476	-278
500526	Lithos Seated Shaded	Assets/Product/Texture/Image/RoleStory/V129HsyhNormal01.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	476	-278
500527	Common Female Pedestrian Shaded	Assets/Product/Texture/Image/RoleStory/V129TynNormal01.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	476	-278
