Id	UpGoodsId[1]	UpGoodsId[2]	UpGoodsId[3]	UpGoodsId[4]	UpGoodsId[5]	UpGoodsId[6]	UpGoodsId[7]	UpGoodsId[8]	UpGoodsId[9]	UpGoodsId[10]	UpGoodsId[11]	UpGoodsId[12]	GoodsId[1]	GoodsId[2]	GoodsId[3]	GoodsId[4]	GoodsId[5]	GoodsId[6]	GoodsId[7]	GoodsId[8]	GoodsId[9]	GoodsId[10]	GoodsId[11]	GoodsId[12]	GoodsId[13]	GoodsId[14]	GoodsId[15]	GoodsId[16]	GoodsId[17]	GoodsId[18]	GoodsId[19]	GoodsId[20]	GoodsId[21]	GoodsId[22]	GoodsId[23]	GoodsId[24]	GoodsId[25]	GoodsId[26]	GoodsId[27]	GoodsId[28]	GoodsId[29]	GoodsId[30]	GoodsId[31]	GoodsId[32]	GoodsId[33]	GoodsId[34]	GoodsId[35]	GoodsId[36]	GoodsId[37]	GoodsId[38]	GoodsId[39]	GoodsId[40]	GoodsId[41]	GoodsId[42]	GoodsId[43]	GoodsId[44]	GoodsId[45]	GoodsId[46]	GoodsId[47]	GoodsId[48]	GoodsId[49]	GoodsId[50]	GoodsId[51]	GoodsId[52]	GoodsId[53]	GoodsId[54]	GoodsId[55]	GoodsId[56]	GoodsId[57]	GoodsId[58]	GoodsId[59]	GoodsId[60]	GoodsId[61]	GoodsId[62]	GoodsId[63]	GoodsId[64]	GoodsId[65]	GoodsId[66]
6034	1531004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1051004	1071004	1041004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																															
6035	1051004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1071004	1041004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																															
6036	1071004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1051004	1531004	1041004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																															
6037	1041004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1051004	1531004	1071004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																															
5500	1191003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
5501	1201003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
5502	1191003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
5503	1201003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
5504	1181003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
5505	1191003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
5506	1201003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
5507	1181003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
6500	1191003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
6501	1201003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
6502	1191003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
6503	1201003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
6504	1181003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1021001	1031001	1051001																																																		
6505	1191003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
6506	1201003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
6507	1181003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
5600	2166001	2165001											2156001	2155001																																																																
5601	2156001	2155001											2166001	2165001																																																																
5602	2166001	2165001											2156001	2126001	2155001	2125001																																																														
5603	2156001	2155001											2166001	2126001	2165001	2125001																																																														
5604	2126001	2125001											2156001	2166001	2155001	2165001																																																														
5605	2166001	2165001											2156001	2126001	2155001	2125001																																																														
5606	2156001	2155001											2166001	2126001	2165001	2125001																																																														
5607	2126001	2125001											2156001	2166001	2155001	2165001																																																														
7001	16030000												16020000	16010000																																																																
7002	16030000												16140000	16130000	16120000	16110000	16100000	16080000	16060000	16040000	16010000	16020000	16050000	16070000	16090000																																																					
7003	16040000												16030000	16020000	16010000																																																															
7004	16040000												16140000	16130000	16120000	16110000	16100000	16080000	16060000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
7005	16060000												16040000	16030000	16020000	16010000	16050000																																																													
7006	16060000												16140000	16130000	16120000	16110000	16100000	16080000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
7007	16080000												16060000	16040000	16030000	16020000	16010000	16050000	16070000																																																											
7008	16080000												16140000	16130000	16120000	16110000	16100000	16060000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
7009	16100000												16010000	16020000	16050000	16070000	16090000																																																													
7010	16100000												16140000	16130000	16120000	16110000	16080000	16060000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
7011	16110000												16100000	16080000	16060000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																								
7012	16110000												16140000	16130000	16120000	16100000	16080000	16060000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
7013	16120000												16010000	16020000	16050000	16070000	16090000																																																													
7014	16120000												16140000	16130000	16110000	16100000	16080000	16060000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
7015	16130000												16010000	16020000	16050000	16070000	16090000																																																													
7016	16130000												16140000	16120000	16110000	16100000	16080000	16060000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
7017	16140000												16010000	16020000	16050000	16070000	16090000																																																													
7018	16140000												16130000	16120000	16110000	16100000	16080000	16060000	16040000	16030000	16010000	16020000	16050000	16070000	16090000																																																					
8001	1031003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8002	1061003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8003	1011003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8004	1071003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8005	1051003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8006	1021003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8007	1041003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8008	1021004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8009	1141003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8010	1171003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8011	1121003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8012	1051004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8013	1531004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8014	1031004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8015	1131003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8016	1121003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8017	1171003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8018	1141003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8019	1021004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8020	1041003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8021	1021003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8022	1051003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8023	1071003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8024	1011003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8025	1061003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8026	1031003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8501	1031003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8502	1061003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8503	1011003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8504	1071003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8505	1051003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8506	1021003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8507	1041003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8508	1021004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8509	1141003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8510	1171003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8511	1121003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
8512	1051004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8513	1531004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8514	1031004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8515	1131003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8516	1121003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8517	1171003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8518	1141003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8519	1021004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8520	1041003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8521	1021003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8522	1051003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8523	1071003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8524	1011003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8525	1061003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8526	1031003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
8027	1071004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1231002	1161002	1211002	1221002	1021001	1031001	1051001																																															
8527	1071004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1231002	1021001	1031001	1051001																																															
104000	1141003												1061003	1071003	1011003	1051003	1031003	1021003	1021004	1171003	1041003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104100	1141003												1061003	1071003	1011003	1051003	1031003	1021003	1021004	1171003	1041003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104200	1011003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1171003	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104300	1011003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1171003	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104400	1041003												1031003	1061003	1011003	1071003	1051003	1021003	1021004	1141003	1171003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104500	1041003												1031003	1061003	1011003	1071003	1051003	1021003	1021004	1141003	1171003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104600	1171003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104700	1171003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104800	1021004												1071003	1031003	1011003	1051003	1021003	1041003	1061003	1141003	1171003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
104900	1021004												1071003	1031003	1011003	1051003	1021003	1041003	1061003	1141003	1171003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
105000	1031003												1071003	1061003	1011003	1051003	1021003	1041003	1021004	1171003	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
105100	1031003												1071003	1061003	1011003	1051003	1021003	1041003	1021004	1171003	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
103600	1071003												1031003	1061003	1011003	1171003	1051003	1021003	1041003	1021004	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
103700	1071003												1031003	1061003	1011003	1171003	1051003	1021003	1041003	1021004	1141003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
103800	1021004												1071003	1031003	1011003	1051003	1021003	1041003	1061003	1141003	1171003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
103900	1021004												1071003	1031003	1011003	1051003	1021003	1041003	1061003	1141003	1171003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1021001	1031001	1051001																																								
105200	1021003												1031003	1061003	1011003	1071003	1051003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
105300	1021003												1031003	1061003	1011003	1071003	1051003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
105400	1061003												1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
105500	1061003												1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
105600	1071003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
105700	1071003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
105800	1051003												1031003	1061003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
105900	1051003												1031003	1061003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
106000	1141003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
106100	1141003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
106200	1011003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
106300	1011003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
106400	1131003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
106500	1131003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
106600	1121003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1011003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
106700	1121003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1011003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
106800	1021004																																																																													
106900	1021004																																																																													
107000	1041003												1031003	1061003	1071003	1051003	1021003	1021004	1141003	1171003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107100	1041003												1031003	1061003	1071003	1051003	1021003	1021004	1141003	1171003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107200	1171003												1031003	1061003	1071003	1051003	1021003	1021004	1041003	1141003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107300	1171003												1031003	1061003	1071003	1051003	1021003	1021004	1041003	1141003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107400	1021003												1031003	1061003	1071003	1051003	1021004	1041003	1141003	1171003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107500	1021003												1031003	1061003	1071003	1051003	1021004	1041003	1141003	1171003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107600	1061003												1031003	1021003	1071003	1051003	1021004	1041003	1141003	1171003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107700	1061003												1031003	1021003	1071003	1051003	1021004	1041003	1141003	1171003	1011003	1121003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																						
107800	1141003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
107900	1141003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108000	1031003												1071003	1061003	1011003	1051003	1021003	1041003	1021004	1171003	1141003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108100	1031003												1071003	1061003	1011003	1051003	1021003	1041003	1021004	1171003	1141003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108200	1071003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108300	1071003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108400	1131003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1071003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108500	1131003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1071003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
