Id	GroupId	MaxTriggerCount	TimelineIds[1]	TimelineIds[2]	TimelineIds[3]	TimelineIds[4]	InitWeight	ConditionWeights[1]	ConditionIds[1]	ConditionWeights[2]	ConditionIds[2]	ConditionWeights[3]	ConditionIds[3]	EffectIds[1]	EffectIds[2]	EffectIds[3]	EffectIds[4]	EffectIds[5]	EffectIds[6]	ShowType	Name	Desc	Icon	SmallIcon
439	10	0	3	5	7	8		150	21	150	22	150	23	106						1	Cubist Master II	<color=#DC143C>Debuff:</color> Green Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
440	10	0	3	5	7	8		143	17					107						1	Cubist Master III	<color=#DC143C>Debuff:</color> Green Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
441	10	0	3	5	7	8		250	21	250	22	250	23	111	112	113				1	Enhanced Master I	<color=#DC143C>Debuff:</color> All Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
442	10	0	3	5	7	8		238	17					114	115	116				1	Enhanced Master II	<color=#DC143C>Debuff:</color> All Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
443	10	0	3	5	7	8	91							117						1	Enhanced Tally	<color=#DC143C>Debuff:</color> At round tally, the Master affected will gain 1 more level	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
444	10	0	3	5	7	8		50	21	50	22	50	23	118						1	Crippled Action I	<color=#DC143C>Debuff:</color> Lose 1 Action Point in this round	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
445	10	0	3	5	7	8		48	17					119						1	Crippled Action II	<color=#DC143C>Debuff:</color> Lose 2 Action Points in this round	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
446	10	0	3	5	7	8		125	21	125	22	125	23	120						1	Stagnant Area I	<color=#DC143C>Debuff:</color> In this round, deduct 2 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
447	10	0	3	5	7	8		119	17					121						1	Stagnant Area II	<color=#DC143C>Debuff:</color> In this round, deduct 3 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
448	10	0	3	5	7	8		20000	18					77	78	79				0	Touring Exhibition I	<color=#0F70BC>Bonus:</color> All Exhibition Levels increase by 1	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
449	11	0	3	5	7	8	101							49						1	Teleport I	<color=#0F70BC>Bonus:</color> The first 1 movement in this round costs no Action Points	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
450	11	0	3	5	7	8		833	19					50						1	Teleport II	<color=#0F70BC>Bonus:</color> The first 2 movements in this round cost no Action Points	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
451	11	0	3	5	7	8		1667	20					51						1	Teleport III	<color=#0F70BC>Bonus:</color> The first 3 movements in this round cost no Action Points	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
452	11	0	3	5	7	8	101							52						1	Bonus Paint I	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +2	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
453	11	0	3	5	7	8		833	19					53						1	Bonus Paint II	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +3	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
454	11	0	3	5	7	8		1667	20					54						1	Bonus Paint III	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +4	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
455	11	0	3	5	7	8	101							55						1	Accurate Criticism I	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 1 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
456	11	0	3	5	7	8		833	19					56						1	Accurate Criticism II	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 2 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
457	11	0	3	5	7	8		1667	20					57						1	Accurate Criticism III	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 3 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
458	11	0	3	5	7	8	101							58	59	60				0	Lots of Paint I	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +2	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
459	11	0	3	5	7	8		833	19					61	62	63				0	Lots of Paint II	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +4	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
460	11	0	3	5	7	8		1667	20					64	65	66				0	Lots of Paint III	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +7	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
461	11	0	3	5	7	8	101							67						1	Efficient Exhibition I	<color=#0F70BC>Bonus:</color> Upgrading Exhibition only costs 5 Paint in this round.	Assets/Product/Texture/Image/BgStory/Bgstory3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
462	11	0	3	5	7	8	101							70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
463	11	0	3	5	7	8		833	19					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
464	11	0	3	5	7	8		1667	20					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
465	11	0	3	5	7	8		833	19					71	72	73				0	Master of Criticism I	<color=#0F70BC>Bonus:</color> All School Masters' level -1	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
466	11	0	3	5	7	8		1667	20					74	75	76				0	Master of Criticism II	<color=#0F70BC>Bonus:</color> All School Masters' level -3	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
467	11	0	3	5	7	8	30							80						1	Red-Green Mixture	<color=#0F70BC>Bonus:</color> Red and Green Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
468	11	0	3	5	7	8	30							81						1	Green-Blue Mixture	<color=#0F70BC>Bonus:</color> Red and Blue Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
469	11	0	3	5	7	8	30							82						1	Red-Blue Mixture	<color=#0F70BC>Bonus:</color> Green and Blue Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
470	11	0	3	5	7	8	79							83						1	Cautious Criticism I	<color=#DC143C>Debuff:</color> Each Criticism will cost 1 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
471	11	0	3	5	7	8		175	24					84						1	Cautious Criticism II	<color=#DC143C>Debuff:</color> Each Criticism will cost 2 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
472	11	0	3	5	7	8		175	25					85						1	Cautious Criticism III	<color=#DC143C>Debuff:</color> Each Criticism will cost 3 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
473	11	0	3	5	7	8		175	24					86						1	Muted I	<color=#DC143C>Debuff:</color> You can only Criticize 2 times in this round	Assets/Product/Texture/Image/BgStory/BgStory587.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
474	11	0	3	5	7	8		175	25					87						1	Muted II	<color=#DC143C>Debuff:</color> You can only Criticize 1 time in this round	Assets/Product/Texture/Image/BgStory/BgStory587.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
475	11	0	3	5	7	8		175	24					97						1	Inefficiency I	<color=#DC143C>Debuff:</color> Quantity of Paint obtained in this round -1	Assets/Product/Texture/Image/BgUi/BgFightLoading30.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
476	11	0	3	5	7	8		175	25					98						1	Inefficiency II	<color=#DC143C>Debuff:</color> Quantity of Paint obtained in this round -2	Assets/Product/Texture/Image/BgUi/BgFightLoading30.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
477	11	0	3	5	7	8	47							102						1	Fauvist Master I	<color=#DC143C>Debuff:</color> Red Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
478	11	0	3	5	7	8		105	24					103						1	Fauvist Master II	<color=#DC143C>Debuff:</color> Red Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
479	11	0	3	5	7	8		105	25					104						1	Fauvist Master III	<color=#DC143C>Debuff:</color> Red Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
480	11	0	3	5	7	8	47							108						1	Impressionist Master I	<color=#DC143C>Debuff:</color> Blue Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
481	11	0	3	5	7	8		105	24					109						1	Impressionist Master II	<color=#DC143C>Debuff:</color> Blue Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
482	11	0	3	5	7	8		105	25					110						1	Impressionist Master III	<color=#DC143C>Debuff:</color> Blue Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
483	11	0	3	5	7	8	47							105						1	Cubist Master I	<color=#DC143C>Debuff:</color> Green Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
484	11	0	3	5	7	8		105	24					106						1	Cubist Master II	<color=#DC143C>Debuff:</color> Green Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
485	11	0	3	5	7	8		105	25					107						1	Cubist Master III	<color=#DC143C>Debuff:</color> Green Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
486	11	0	3	5	7	8		35	24					111	112	113				1	Enhanced Master I	<color=#DC143C>Debuff:</color> All Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
487	11	0	3	5	7	8		35	25					114	115	116				1	Enhanced Master II	<color=#DC143C>Debuff:</color> All Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
488	11	0	3	5	7	8	79							117						1	Enhanced Tally	<color=#DC143C>Debuff:</color> At round tally, the Master affected will gain 1 more level	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
489	11	0	3	5	7	8		35	24					118						1	Crippled Action I	<color=#DC143C>Debuff:</color> Lose 1 Action Point in this round	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
490	11	0	3	5	7	8		35	25					119						1	Crippled Action II	<color=#DC143C>Debuff:</color> Lose 2 Action Points in this round	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
491	11	0	3	5	7	8		88	24					120						1	Stagnant Area I	<color=#DC143C>Debuff:</color> In this round, deduct 2 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
492	11	0	3	5	7	8		88	25					121						1	Stagnant Area II	<color=#DC143C>Debuff:</color> In this round, deduct 3 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
493	11	0	3	5	7	8		5000	26					51						1	Teleport III	<color=#0F70BC>Bonus:</color> The first 3 movements in this round cost no Action Points	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
494	11	0	3	5	7	8		5000	26					64	65	66				0	Lots of Paint III	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +7	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
495	11	0	3	5	7	8		5000	26					122						1	Efficient Exhibition IV	<color=#0F70BC>Bonus:</color> Upgrading Exhibition only costs 1 Paint in this round.	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
496	11	0	3	5	7	8		5000	26					77	78	79				0	Touring Exhibition I	<color=#0F70BC>Bonus:</color> All Exhibition Levels increase by 1	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
497	12	0	3	5	7	8	78							49						1	Teleport I	<color=#0F70BC>Bonus:</color> The first 1 movement in this round costs no Action Points	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
498	12	0	3	5	7	8		833	19					50						1	Teleport II	<color=#0F70BC>Bonus:</color> The first 2 movements in this round cost no Action Points	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
499	12	0	3	5	7	8		1667	20					51						1	Teleport III	<color=#0F70BC>Bonus:</color> The first 3 movements in this round cost no Action Points	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
500	12	0	3	5	7	8	78							52						1	Bonus Paint I	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +2	Assets/Product/Texture/Image/BgStory/BgStory588.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
501	12	0	3	5	7	8		833	19					53						1	Bonus Paint II	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +3	Assets/Product/Texture/Image/BgStory/BgStory588.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
502	12	0	3	5	7	8		1667	20					54						1	Bonus Paint III	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +4	Assets/Product/Texture/Image/BgStory/BgStory588.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
503	12	0	3	5	7	8	78							55						1	Accurate Criticism I	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 1 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
504	12	0	3	5	7	8		833	19					56						1	Accurate Criticism II	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 2 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
505	12	0	3	5	7	8		1667	20					57						1	Accurate Criticism III	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 3 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
506	12	0	3	5	7	8	78							58	59	60				0	Lots of Paint I	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +2	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
507	12	0	3	5	7	8		833	19					61	62	63				0	Lots of Paint II	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +4	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
508	12	0	3	5	7	8		1667	20					64	65	66				0	Lots of Paint III	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +7	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
509	12	0	3	5	7	8	78							67						1	Efficient Exhibition I	<color=#0F70BC>Bonus:</color> Upgrading Exhibition only costs 5 Paint in this round.	Assets/Product/Texture/Image/BgStory/Bgstory3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
510	12	0	3	5	7	8	78							70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
511	12	0	3	5	7	8		833	19					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
512	12	0	3	5	7	8		1667	20					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
513	12	0	3	5	7	8		833	19					71	72	73				0	Master of Criticism I	<color=#0F70BC>Bonus:</color> All School Masters' level -1	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
514	12	0	3	5	7	8		1667	20					74	75	76				0	Master of Criticism II	<color=#0F70BC>Bonus:</color> All School Masters' level -3	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
515	12	0	3	5	7	8	78							259						1	Core Area - Red	<color=#0F70BC>Bonus:</color> Get 7 Red Paint when passing or staying in the Core area for the first time	Assets/Product/Texture/Image/BgStory/BgStory664.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
516	12	0	3	5	7	8	78							260						1	Core Area - Green	<color=#0F70BC>Bonus:</color> Get 7 Green Paint when passing or staying in the Core area for the first time	Assets/Product/Texture/Image/BgStory/BgStory664.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
517	12	0	3	5	7	8	78							261						1	Core Area - Blue	<color=#0F70BC>Bonus:</color> Get 7 Blue Paint when passing or staying in the Core area for the first time	Assets/Product/Texture/Image/BgStory/BgStory664.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
518	12	0	3	5	7	8	70							83						1	Cautious Criticism I	<color=#DC143C>Debuff:</color> Each Criticism will cost 1 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
519	12	0	3	5	7	8		161	21	161	22	161	23	84						1	Cautious Criticism II	<color=#DC143C>Debuff:</color> Each Criticism will cost 2 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
520	12	0	3	5	7	8		156	17					85						1	Cautious Criticism III	<color=#DC143C>Debuff:</color> Each Criticism will cost 3 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
521	12	0	3	5	7	8		161	21	161	22	161	23	86						1	Muted I	<color=#DC143C>Debuff:</color> You can only Criticize 2 times in this round	Assets/Product/Texture/Image/BgStory/BgStory587.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
522	12	0	3	5	7	8		156	17					87						1	Muted II	<color=#DC143C>Debuff:</color> You can only Criticize 1 time in this round	Assets/Product/Texture/Image/BgStory/BgStory587.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
523	12	0	3	5	7	8	35							88	89	90				0	Dry Paint I	<color=#DC143C>Debuff:</color> Quantity of Three-Color Paint -1	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
524	12	0	3	5	7	8		81	21	81	22	81	23	91	92	93				0	Dry Paint II	<color=#DC143C>Debuff:</color> Quantity of Three-Color Paint -2	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
525	12	0	3	5	7	8		78	17					94	95	96				0	Dry Paint III	<color=#DC143C>Debuff:</color> Quantity of Three-Color Paint -4	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
526	12	0	3	5	7	8		161	21	161	22	161	23	97						1	Inefficiency I	<color=#DC143C>Debuff:</color> Quantity of Paint obtained in this round -1	Assets/Product/Texture/Image/BgUi/BgFightLoading30.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
527	12	0	3	5	7	8		156	17					98						1	Inefficiency II	<color=#DC143C>Debuff:</color> Quantity of Paint obtained in this round -2	Assets/Product/Texture/Image/BgUi/BgFightLoading30.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
528	12	0	3	5	7	8		31	17					99	100	101				0	404	<color=#DC143C>Debuff:</color> Lose all Paint	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
529	12	0	3	5	7	8	42							102						1	Fauvist Master I	<color=#DC143C>Debuff:</color> Red Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
530	12	0	3	5	7	8		97	21	97	22	97	23	103						1	Fauvist Master II	<color=#DC143C>Debuff:</color> Red Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
531	12	0	3	5	7	8		94	17					104						1	Fauvist Master III	<color=#DC143C>Debuff:</color> Red Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
532	12	0	3	5	7	8	42							108						1	Impressionist Master I	<color=#DC143C>Debuff:</color> Blue Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
533	12	0	3	5	7	8		97	21	97	22	97	23	109						1	Impressionist Master II	<color=#DC143C>Debuff:</color> Blue Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
534	12	0	3	5	7	8		94	17					110						1	Impressionist Master III	<color=#DC143C>Debuff:</color> Blue Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
535	12	0	3	5	7	8	42							105						1	Cubist Master I	<color=#DC143C>Debuff:</color> Green Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
536	12	0	3	5	7	8		97	21	97	22	97	23	106						1	Cubist Master II	<color=#DC143C>Debuff:</color> Green Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
537	12	0	3	5	7	8		94	17					107						1	Cubist Master III	<color=#DC143C>Debuff:</color> Green Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
538	12	0	3	5	7	8		32	21	32	22	32	23	111	112	113				1	Enhanced Master I	<color=#DC143C>Debuff:</color> All Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
539	12	0	3	5	7	8		31	17					114	115	116				1	Enhanced Master II	<color=#DC143C>Debuff:</color> All Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
540	12	0	3	5	7	8	70							117						1	Enhanced Tally	<color=#DC143C>Debuff:</color> At round tally, the Master affected will gain 1 more level	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
