Id	Type	Title	Desc	Time	PrefabPath
747073001	2		Mission: <size=25>Successfully dodge <color=#ff0000>5</color> times within a limited time.</size>		
747073002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Signal Orbs recover at regular intervals.</size>		
747073003	1		Mission Accomplished.	2	
747075001	2		Mission: <size=25>Ping <color=#ff0000>15</color> Signal Orbs and perform <color=#ff0000>3</color> 3-Pings within a limited time.</size>		
747075002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Gains a shield.</size>		
747075003	1		Mission Accomplished.	2	
747077001	2		Mission: <size=25>Reach <color=#ff0000>50</color> combo counts and ping <color=#ff0000>9</color> Signal Orbs within a limited time.</size>		
747077002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Gains the Blood Draining buff.</size>		
747077003	1		Mission Accomplished.	2	
747079001	2		Mission: <size=25>Deal <color=#ff0000>200k</color> DMG while the whole team's HP is more than <color=#ff0000>40%</color> within a limited time.</size>		
747079002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>All enemies become Vulnerable in Matrix.</size>		
747079003	1		Mission Accomplished.	2	
747082001	2		Mission: <size=25>Trigger Matrix <color=#ff0000>1</color> time when Dodge Gauge is more than <color=#ff0000>750</color> within a limited time.</size>		
747082002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>QTE will reduce DEF.</size>		
747082003	1		Mission Accomplished.	2	
747084001	2		Mission: <size=25>The shield is more than <color=#ff0000>500</color> for a limited time.</size>		
747084002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Signal Orbs recover faster.</size>		
747084003	1		Mission Accomplished.	2	
747086001	2		Mission: <size=25>Reach <color=#ff0000>70</color> combo counts and ping <color=#ff0000>12</color> Signal Orbs within a limited time.</size>		
747086002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Gains the Blood Draining buff.</size>		
747086003	1		Mission Accomplished.	2	
747088001	2		Mission: <size=25>Deal <color=#ff0000>250k</color> DMG while the whole team's HP is more than <color=#ff0000>50%</color> within a limited time.</size>		
747088002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>All enemies become Vulnerable in Matrix.</size>		
747088003	1		Mission Accomplished.	2	
747091001	2		Mission: <size=25>Trigger Matrix <color=#ff0000>1</color> time when Dodge Gauge is more than <color=#ff0000>1000</color> within a limited time.</size>		
747091002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>QTE will reduce DEF.</size>		
747091003	1		Mission Accomplished.	2	
747093001	2		Mission: <size=25>The shield is more than <color=#ff0000>1000</color> for a limited time.</size>		
747093002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Signal Orbs recover faster.</size>		
747093003	1		Mission Accomplished.	2	
747095001	2		Mission: <size=25>Reach <color=#ff0000>90</color> combo counts and ping <color=#ff0000>15</color> Signal Orbs within a limited time.</size>		
747095002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Gains the Blood Draining buff.</size>		
747095003	1		Mission Accomplished.	2	
747097001	2		Mission: <size=25>Deal <color=#ff0000>300k</color> DMG while the whole team's HP is more than <color=#ff0000>60%</color> within a limited time.</size>		
747097002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>All enemies become Vulnerable in Matrix.</size>		
747097003	1		Mission Accomplished.	2	
747100001	2		Mission: <size=25>Trigger Matrix <color=#ff0000>2</color> times when Dodge Gauge is more than <color=#ff0000>1250</color> within a limited time.</size>		
747100002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>QTE will reduce DEF.</size>		
747100003	1		Mission Accomplished.	2	
747102001	2		Mission: <size=25>The shield is more than <color=#ff0000>1500</color> for a limited time.</size>		
747102002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Signal Orbs recover faster.</size>		
747102003	1		Mission Accomplished.	2	
747104001	2		Mission: <size=25>Reach <color=#ff0000>110</color> combo counts and ping <color=#ff0000>18</color> Signal Orbs within a limited time.</size>		
747104002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Gains the Blood Draining buff.</size>		
747104003	1		Mission Accomplished.	2	
747106001	2		Mission: <size=25>Deal <color=#ff0000>350k</color> DMG while the whole team's HP is more than <color=#ff0000>70%</color> within a limited time.</size>		
747106002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>All enemies become Vulnerable in Matrix.</size>		
747106003	1		Mission Accomplished.	2	
747109001	2		Mission: <size=25>Trigger Matrix <color=#ff0000>2</color> times when Dodge Gauge is more than <color=#ff0000>1500</color> within a limited time.</size>		
747109002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>QTE will reduce DEF.</size>		
747109003	1		Mission Accomplished.	2	
747111001	2		Mission: <size=25>The shield is more than <color=#ff0000>200</color> for a limited time.</size>		
747111002	2		<color=#7FFF00>The buff has been enhanced.</color> <size=25>Signal Orbs recover faster.</size>		
747111003	1		Mission Accomplished.	2	
969915001	2		Gabriel will become <color=#ff0000>vulnerable to the orbs of a random color</color> every 30s.		
969915002	2		Gabriel is now <size=40><color=#ff0000>vulnerable to yellow</color></size>		
969915003	2		Gabriel is now <size=40><color=#ff0000>vulnerable to blue</color></size>		
969915004	2		Gabriel is now <size=40><color=#ff0000>invulnerable</color></size>		
301605041	2		Enemies will appear in <color=#7FFF00>15s</color>.		
301605042	8	Time remaining for enemy minions to appear	{0}s		
301605043	1		Enemy minions have appeared!	3	
301605044	2		Voodoo is <color=#7FFF00>Invincible</color> when enemy minions exist.		
301605045	8	Remaining minions	{0}/4		
301605046	2		Voodoo is paralyzed. <color=#7FFF00>Lightning Resistance reduced significantly.</color>		
301605047	8	Paralysis duration	{0}s		
301605051	2		Voodoo gains <color=#7FFF00>Power Booster</color>.		
301605052	8		A single high DMG attack removes <color=#7FFF00>Power Booster</color>		
301605053	1		Voodoo's <color=#7FFF00>Power Booster</color> has been removed.	3	
301605054	2		Voodoo has become fatigued.		
301605055	8	Fatigue duration	{0}s		
1015011601	1		Deflect <color=#ff0000>Red Blade</color> with attacks!	3	
1015011602	1		The water is growing turbulent...	3	
969915005	8	Gabriel <size=40><color=#ff0000>red vulnerability</color></size> countdown	{0}s	2	
969915006	8	Gabriel <size=40><color=#ff0000>yellow vulnerability</color></size> countdown	{0}s	2	
969915007	8	Gabriel <size=40><color=#ff0000>blue vulnerability</color></size> countdown	{0}s	2	
969915008	8	Gabriel Invulnerability Duration	{0}s	2	
969915011	2		<size=25>After Pterygota Queen receives <color=#ff0000>400k/500k/600k/700k</color> damage when she is vulnerable to the balls of a color, she <color=#ff0000>gains 20/30/40/50% Vulnerable effect and becomes immobile for 5s.</color></size>		
969915012	8	Pterygota Queen <size=40><color=#ff0000>red vulnerability</color></size> countdown	{0}s	2	
969915013	8	Pterygota Queen <size=40><color=#ff0000>yellow vulnerability</color></size> countdown	{0}s	2	
969915014	8	Pterygota Queen <size=40><color=#ff0000>blue vulnerability</color></size> countdown	{0}s	2	
969915015	8	Pterygota Queen Invulnerability Duration	{0}s	2	
1016010301	2		Advance to the target point		
1016010302	2		Eliminate the Corrupted in the area		
1016010303	2		Eliminate the remaining Corrupted		
1016010304	1		Construct Squad joined the battle	2	
1016010701	2		Eliminate the Hetero-Creatures in the area		
1016010702	2		Find out where the Punishing Virus Particles came from		
1016010703	1		Much nearer to the source. The visual module is being hacked!	2	
1016010704	1		The particles in the air seem to be coming from the same direction	3	
1016011301	1		Will not be able to restart in one minute	3	
1016011302	1		Unable to restart	3	
1116010401	2		Eliminate Hetero-Sapiens or lead them to somewhere near the target point		
1116010402	2		Eliminate the remaining Hetero-Sapiens or lead them to somewhere near the target point		
1116010403	2		Eliminate the remaining Hetero-Sapiens		
1116010404	1		Hetero-Sapiens starts to attack one another	2	
1116010405	2		Move towards where the Punishing Virus Particles come from and leave the forest		
1116010406	2		Eliminate Hetero-Sapiens		
1116010407	1		Hetero-Sapiens starts to attack	2	
1116010408	1		Hetero-Sapiens will not initiate attacks	2	
1116010409	2		Eliminate all Hetero-Sapiens		
1016011101	2		Escape from CPF 040		
1016011102	8		Watch out for falling rocks and enemies.		
1016011103	2		Enter the elevator		
1016011104	1		Evacuation failed. Please start over.	3	
1016011105	1		3	1	
1016011106	1		2	1	
1016011107	1		1	1	
1016011108	1		Evacuation started!	2	
1016011201	2		Break the siege		
1016011202	8		Use the Electric Nets to quickly eliminate the enemies		
1016011203	8		Use the fan and the energy to eliminate enemies		
1016011204	1		Fight with caution and avoid the turbulent energy	5	
1016011205	1		Restart battle	2	
1016011206	2		Break the siege. <color=#ff0000>Wave: {0}/3</color>		
1016011207	1		The special magnetic boots are on.\n<size=27>The winds will no longer affect you.</size>	2	
1016011208	1		The special insulating clothing is on.\n<size=27>The turbulent energy field will no longer affect you.</size>	2	
1116010601	2		Eliminate the Hetero-Creatures in the area		
1116010602	8		Enemies will not be affected by the wind		
1116010603	2		Defeat the last enemy		
1116010604	1		Fight with caution and avoid the turbulent energy	5	
1116010605	1		Restart battle	2	
1116010606	2		Eliminate the Hetero-Creatures, <color=#ff0000>Wave: {0}/3</color>		
1116010607	8		The fan has stopped working		
1016011001	8		Use the fan to eliminate approaching enemies.		
1016011002	2		Figure out a way to get to the exit		
1016011003	1		It seems you could move the box by using the impact from here	2	
1016011004	1		It's too dangerous to destroy the barrier from here\n<size=27>Find a safe place to destroy the barrier</size>	2	
1016011005	1		No need to destroy the barrier for now\n<size=27>Search for any mechanisms you may have missed</size>	2	
1016010901	2		Turn off the fan		
1016010902	2		Eliminate enemies		
1016010903	2		Advance to the target point		
1016010904	2		Check the situation up ahead		
1016010905	1		The Purification Fan has blocked the path forward. Please find another way to get through.	2	
301605071	2		<size=25>After Pterygota Queen receives <color=#ff0000>400k</color> damage when she is vulnerable to the balls of a color, she <color=#ff0000>gains 20% Vulnerable effect and becomes immobile for 5s.</color></size>		
301605072	2		<size=25>After Pterygota Queen receives <color=#ff0000>500k</color> damage when she is vulnerable to the balls of a color, she <color=#ff0000>gains 30% Vulnerable effect and becomes immobile for 5s.</color></size>		
301605073	2		<size=25>After Pterygota Queen receives <color=#ff0000>600k</color> damage when she is vulnerable to the balls of a color, she <color=#ff0000>gains 40% Vulnerable effect and becomes immobile for 5s.</color></size>		
301605074	2		<size=25>After Pterygota Queen receives <color=#ff0000>700k</color> damage when she is vulnerable to the balls of a color, she <color=#ff0000>gains 50% Vulnerable effect and becomes immobile for 5s.</color></size>		
300615001	2		Remaining Points: <color=red>{0}</color>		
300615002	1		Head to the transport craft.	3	
300615003	1		Go to the target location to finish this stage.	3	
300615004	1		The Corrupted are coming! Eliminate them to make the transport craft move again.	3	
300615011	1		Polar Soldiers can charge forward by consuming Dodge Gauge!\nReach the target location to seize victory.	3	
300615012	2		Remaining Points: <color=red>{0}</color>		
300615013	8		Picking up item boxes can recover Dodge Gauge.		
300615021	1		Activate the target devices to seize victory!	3	
300615022	2		Remaining Points: <color=red>{0}</color>		
300615023	8		Device Activation Progress: {0}%		
300615024	8		Go to the target location to finish this stage.		
300615025	1		The Corrupted are coming! Protect the devices from them!	3	
300615031	1		Collect as many items as possible within a time limit.	3	
300615032	8		Current Wave ({0}/3)		
300615033	1		New items have spawned! Snatch them now!	3	
300615034	1		The challenge is over. See you next time!	3	
300615035	2		Collected Points: {0}		
300615101	2		Damage Points: <size=27><color=#ff0000>{0}</color></size>		
300615102	8		Remaining Time: {0}s		
300615103	1		Additional Time Bonus: +10s	3	
300615104	1		The Cluster is immune to damage. Please equip Tactical Amplification Lv.7.	3	
300315061	1		Follow the rhythm and Plume's moves to finish the round.	3	
1017011601	8	Prototype Weapon Preparation Progress	{0}%		
2021081601	2		Collected {0} Cog(s)!	3	
2021081602	2		Collected {0}/3000 Cogs!	999	
2021081605	2		Remaining Points: <color=red>{0}</color>		
2021081606	2		Current Points: <color=red>{0}</color>		
2021081610	8	This phase has ended.	{0}/1	999	
2021081611	8	This phase has ended.	{0}/2	999	
2021081612	8	This phase has ended.	{0}/3	999	
2021081613	8	This phase has ended.	{0}/4	999	
2021081614	8	This phase has ended.	{0}/5	999	
2021081615	8	This phase has ended.	{0}/6	999	
2021081616	8	This phase has ended.	{0}/7	999	
2021081617	8	This phase has ended.	{0}/8	999	
2021081620	1		Mission accomplished.\n<color=#fffff><size=27>Good job, Commandant!</size></color>	2	
2021081621	2		Current Points: <color=red>{0}</color>		
2021081630	2		Get points by solving the puzzles.		
316140001	1		Go to the source of the distress signal.	1	
316140002	2		Go to the source of the distress signal.		
316140003	2		Eliminate all the Corrupted.		
316140004	2		Talk to the Construct soldier.		
316151001	1		Go to help out the Construct soldiers.	1	
316151002	2		Go to save the trapped Construct soldiers.		
316151003	2		Eliminate the Corrupted on the road.		
316151004	2		Eliminate all the Corrupted.		
316151005	2		Talk to the Construct soldiers.		
316160001	1		Defend against the Corrupted.	1	
316160002	2		Eliminate the incoming Corrupted.		
316160003	8	Wave	{0}/3		
316160004	8	Wave	{0}/3		
316160005	8	Wave	{0}/3		
316160006	1		Air support from Kamui is available now.	1	
316171001	1		Advance to the landing pad.	1	
316171002	2		Advance to the landing pad.		
316171003	8	Protect Construct Soldiers	{0}/2		
316171004	2		Set up coordinates transmitter.		
316171005	1		Lost a Construct Soldier	1	
316171006	2		Wait for the other soldiers to reach the landing pad.		
316171007	2		Hold on for <color=#ff0000>{0}</color>s until the evacuation aircraft arrives.		
316181001	2		Defeat Harvester.		
316181002	1		Defeat Harvester.	1	
316191001	1		Advance to the target area to investigate.	1	
316191002	2		Advance to the target point.		
316191003	2		Eliminate the Corrupted.		
316191004	2		Investigate the Polar Soldier.		
316201001	1		Investigate the port area.	1	
316201002	2		Advance to the target point.		
316201003	2		Eliminate the Corrupted.		
316201004	2		Investigate the comms device.		
316201005	2		Data sync progress: <color=#ff0000>{0}</color>%		
316201006	1		Connection severed! Return to the sync area!	1	
316201007	2		<color=#ff0000>Sync interrupted!</color>		
316201008	1		Stay connected before synchronization is complete!	1	
316211001	1		Eliminate the incoming Corrupted!	1	
316211002	2		Eliminate the incoming Corrupted.		
316211003	8	Wave	{0}/3		
316211004	2		Destroy the turrets and the Corrupted.		
316221001	1		Pursue the Corrupted Polar Soldier.	1	
316221002	2		Pursue the Corrupted.		
316221003	2		Eliminate the Corrupted.		
316222001	1		Retrieve data from the Corrupted.	1	
316222002	2		Retrieve data from the Corrupted.		
316222003	2		Defeat Shark-speare.		
316223001	1		Go to the factory entrance.	1	
316223002	2		Go to the factory entrance.		
316223003	2		Eliminate the Corrupted.		
316224001	1		Prepare to defend against the Corrupted.	1	
316224002	2		Reboot the Terrapods to assist your defense.		
316224003	8	Reboot the Terrapods	{0}/2		
316224004	8	Hacking progress on locked door	<color=#ff0000>{0}</color><color= #FFFFFFFF>%</color>		
316224005	2		Hack the factory door.		
316224006	2		Eliminate the incoming Corrupted.		
316224007	1		The hacking is completed.	1	
316225001	1		<color=#00FFFF>[ID Card]</color> Confirmed	1	
316225002	2		Operate the device to lower the platform.		
316225003	1		<color=#00FFFF>[ID Card]</color> lost	1	
316225004	2		Pursue Gear and take back <color=#00FFFF>[ID Card]</color>.		
316225005	2		Eliminate the Corrupted.		
316225006	2		Hack the device.		
316225007	2		Eliminate the Corrupted before the hacking is completed.		
316225008	8	Hack progress	<color=#ff0000>{0}</color><color= #FFFFFFFF>%</color>		
316225009	2		Defeat Gear and take back <color=#00FFFF>[ID Card]</color>.		
316225010	1		<color=#00FFFF>[ID Card]</color> obtained	1	
316225011	2		Go deeper into the factory		
316226001	1		Find a way to go deeper into the factory.	1	
316226002	2		Obtain the <color=#ff0000>Jitterbombs</color>.		
316226003	2		Set up <color=#ff0000>{0}</color>/3 Jitterbomb(s).		
316226004	2		Advance according to the instructions.		
316226005	2		Eliminate the Corrupted.		
316226006	2		Interact with device.		
316227001	1		Defeat Amberia.	1	
316227002	2		Defeat Amberia.		
316228001	1		Eliminate as many Corrupted as you can to gain more points.	1	
316228002	2		Points: <color=#ff0000>{0}</color>		
316228003	1		<color=#ff5656>30s until battle is over</color>	3	
316228004	1		<color=#ff5656>Battle over</color>	3	
316229001	1		Protect the aircraft before the platform activates.	1	
316229002	2		Platform activation progress: <color=#ff0000>{0}</color>%		
316229003	8	Aircraft damage level	<color=#ff0000>{0}</color><color= #FFFFFFFF>%</color>		
316230001	1		Go to the Space Station Middle Ring from the Outer Ring.	1	
316230002	2		Advance according to the instructions.		
316230003	2		Eliminate the Corrupted.		
316230004	2		Destroy the Obelisk.		
316231001	1		Go to the Space Station Inner Ring from the Middle Ring.	1	
316231002	2		Advance according to the instructions.		
316231003	2		Destroy the Obelisk and the Corrupted.		
316231004	2		Destroy the Obelisk's defense mechanism.		
316231005	2		Eliminate the Corrupted.		
316232001	1		Go to the Space Station Core from the Inner Ring	1	
316232002	2		Advance according to the instructions.		
316232003	2		Destroy the Obelisk and the Corrupted.		
318070001	1		Boss arrived!	3	
318070002	1		Kill the boss and get the reward!	3	
318070003	1		An Elite Corrupted appeared!\n<size=25>The Elite Corrupted are more powerful and come with more points, but you don't have to kill them.</size>	3	
318070004	1		Elite Corrupted killed successfully!	3	
318070005	1		Countdown is about to be over! Please speed up!	3	
318070006	1		Countdown is over! Leap success!	3	
318070007	1		Countdown is over! Leap failed!	3	
318070008	1		Max Leap layers reached. Battle ended before countdown is over!	3	
318070009	1		<size=50><color=#ff3300>Enemy entered the Overclocking mode!</color></size>	3	
1017010601	2		Vehicle I Durability: <color=#ff0000>{0}%</color>		
1017010602	2		Destroy the enemies ahead.		
1017010603	2		Destroy all the pursuing enemies.		
1017010604	1		Destroy the enemies ahead.	3	
1017010605	1		Enemies incoming! Protect the vehicles!	3	
1017010606	1		The enemies are coming from behind! Eliminate them!	3	
1017010607	2		Vehicle II Durability: <color=#ff0000>{0}%</color>		
1017010608	1		The engine of Vehicle I is damaged. Its movement speed is reduced.	3	
1017010609	1		The engine of Vehicle II is damaged. Its movement speed is reduced.	3	
1017010610	2		Vehicle I has been damaged.		
1017010611	2		Vehicle II has been damaged.		
1017011201	2		Switched to the <color=#FF0000>attack formation</color>.	2	
1017011202	2		Switched to the <color=#0099FF>defense formation</color>.	2	
1017011203	2		Switched to the <color=#FFFF00>speed formation</color>.	2	
1017011204	2		<color=#FF0000>Unable to link with any guards...</color>	2	
1017011205	2		The guards are changing their formation.	2	
1017012401	2		Awaken all the corrupted Constructs.		
1017012402	2		Awaken Lee and Lucia.		
1017011251	8	Captain Olke	<color=#FF0000>Lost Contact</color>	3	
1017011252	8	Member Akeley	<color=#FF0000>Lost Contact</color>	3	
1017011253	8	Member Yoakam	<color=#FF0000>Lost Contact</color>	3	
1017011254	8	Member Sonri	<color=#FF0000>Lost Contact</color>	3	
1017011255	8	Member Sandra	<color=#FF0000>Lost Contact</color>	3	
1017011256	8	Member Vieira	<color=#FF0000>Lost Contact</color>	3	
1017011257	8	Member Sabofi	<color=#FF0000>Lost Contact</color>	3	
1017011258	8	Member Fisk	<color=#FF0000>Lost Contact</color>	3	
1017011259	8	Member Kenward	<color=#FF0000>Lost Contact</color>	3	
1017011260	8	Member Reina	<color=#FF0000>Lost Contact</color>	3	
1017011261	8	Member Rocio	<color=#FF0000>Lost Contact</color>	3	
1017011262	8	Member Malik	<color=#FF0000>Lost Contact</color>	3	
1017011263	1		The shield is broken!\nPrepare to engage in battle!	2	
1017011264	1		Stop the enemies from breaking through the shield!	3	
1017011265	1		Stall the enemies until the shield is reactivated!	3	
1017011266	1		Eliminated all enemies on the deck. The shield has been activated!	3	
1017011267	1		The shield has been activated! Eliminate all enemies on the deck.	3	
1017012551	1		<color=#FFFF00>Warning: Severe M.I.N.D. corruption occurred. Thruster damaged. Unable to enter Arctic Form.</color>	3	
1017012552	1		With the help of Liv's will, Lucia has resisted the corruption from the Punishing Virus.	3	
1017014001	2		Proceed to the entrance.		
1017014002	2		Destroy all the Corrupted.		
1017014003	2		Proceed to the station platform.		
1017015001	2		Investigate the other side of the train.		
1017015002	2		Investigate the back of the train.		
1017016001	2		Open the prototype weapon crate.		
1018007001	1		Nanami is wounded, cannot use Dodge.	2	
1018007002	2		Defeat the enemies and watch out for the lightning chains between them.		
1018007003	2		Go to the safe place.		
1018010001	1		<size=48>Tunnel 1 Area</size>	2	
1018010002	1		<size=48>Tunnel 2-1 Area</size>	2	
1018010003	1		<size=48>Tunnel 2-2 Area</size>	2	
1018010004	1		<size=48>Tunnel 3-1 Area</size>	2	
1018010005	1		<size=48>Tunnel 3-2 Area</size>	2	
1018010006	1		<size=48>Tunnel 4-1 Area</size>	2	
1018010007	1		<size=48>Tunnel 4-2 Area</size>	2	
1018010008	1		<size=48>Tunnel 5 Area</size>	2	
1018010009	1		Medic Bot has increased your speed.	3	
1018010010	2		Ping the orbs till there are 3 left. Match the order and color of orbs displayed as follows: Red - Red - Yellow. (L -> R)		
1018010011	8	Talk to Medic Bot to reset the orbs	Tips		
1018011001	2		Defeat all enemies.		
1018011002	2		Advance to the target area		
1018012001	2		The Wheel of Fortune starts to spin.		
1018012002	2		The Wheel of Fortune starts to spin..		
1018012003	2		The Wheel of Fortune starts to spin...		
1018012004	2		Fate of Cyclone	2	
1018012005	8	Mid-game Airstream	Attention	4	
1018012006	2		Fate of Lightning	2	
1018012007	8	Lightning channels along the floor.	Attention	4	
1018012008	8		Fate of Flame	2	
1018012009	8		Fate of Earth	2	
1018010301	2		Investigate this area.		
1018010302	2		Investigate all Bio-Birds (<color=#33FFFF>{0}</color>/4).		
1018010303	2		Investigate the traveler.		
1018010351	1		Investigate all Bio-Birds (<color=#33FFFF>{0}</color>/4).	3	
1018010352	1		The Bio-Bird lies still on the ground.	3	
1018010353	1		The Bio-Bird suddenly jumps to its feet!	3	
1018010354	1		The frozen humanoid statue is like a tone.	3	
1018010355	1		Something seems to be happening with the frozen humanoid statue!	3	
1018010356	1		Something is missing...	3	
1018010357	1		You obtained the [Snowman's Nose]!	3	
1018010358	1		This is a friend of the commandant and Snipey!	3	
1018010361	1		All the swings in the park are broken.	3	
1018010362	1		The zombie slide has gone missing.	3	
1018010363	1		The octopus slide and the dry pool.	3	
1018010364	1		The pumpkin baron is hollow.	3	
1018010365	1		The tram that carries people to work no longer operates.	3	
1018010366	1		The path leading to the charging station is blocked.	3	
1018010367	1		The rest area is in the distance.	3	
1018010368	1		The bus standing in the middle of the road seems to be telling a story.	3	
1018010369	1		The tram has stopped, yet the trails extend to further beyond.	3	
1018010451	1		You obtained the [Missing Thoughts of Nanami].\n<size=27>You automatically obtain Blue Orbs over time.</size>	3	
1018011401	1		Follow the signal to find its source.	3	
1018011402	1		The door is open.	3	
1018011403	1		You seem to have caught the attention of the Corrupted Constructs nearby.	3	
1018011404	1		Keep moving on!	3	
1018015001	1		Liv is protecting herself and attacking you unconsciously, cannot slide.	3	
1018015002	1		This is your chance to wake up Liv. Give it everything you have!	3	
1018015003	2		No... Nanami has come so far... Nanami can't let this happen...	10	
1018015004	2		Nanami is angry! Nanami has to go and get Liv back!	5	
1018015005	2		Argh... It hurts...	5	
1502021701	2		Catch up to the mechanoid just now		
1502021702	2		Defeat all enemies		
1502021703	2		Watch out for enemy attacks		
1502021901	2		Find the Red Tide and defeat the Hetero-Creatures		
1502021902	2		Defeat Hetero-Creatures		
1502021903	2		Go to the target point and search for the Red Tide		
1502021904	2		Proceed to another street		
1502022101	2		Advance to the target area		
1502022102	1		<size=35>Control the "Data Fairy". Be careful to avoid the patrol programs.</size>		
1502022103	2		Generating Data Fairy...		
1502022104	2		Avoid the patrol programs to cross the bridge		
1502022105	2		Advance to the elevator door		
1502022106	1		<color=#FF0000><size=40>Failed to infiltrate. You will be forcibly expelled.</size></color>		
1502022107	2		Defeat the activated repair programs		
1502022108	1		<color=#FF0000><size=50>Perfect!</size></color>		
1502031001	2		Eliminate all the Corrupted		
1502031002	2		Traverse the Red Tide Area		
1502031003	2		Investigate the Red Tide Projection		
1502031004	8	Clue 1	The Red Tide Projection cannot move		
1502031005	8	Clue 2	The Red Tide Projection will disappear when attacked		
1502031006	2		Try to attack the Red Tide Projection		
1502031007	2		Remove the Red Tide Projection		
1502031008	2		Pay attention to nearby sounds		
1502031009	2		Enter and stay in the Red Tide		
1502031010	2		Traverse the Red Tide Area		
1502031011	2		You can hear footsteps approaching from a distance...		
1502031101	2		Go down the street and eliminate all the Corrupted		
1502031102	2		Defeat the enemies and save the Construct		
1502031103	2		Talk to the Construct		
1502031104	2		Command Blair to eliminate the Corrupted		
1502031105	2		Try to command the Corrupted		
1502031106	2		Retreat		
1502031107	2		Suicide		
1502031108	1		It can't go on at this rate. Try another command.	1	
1502031201	2		Return to the hospital		
1502031202	2		Eliminate all the Corrupted		
1502031203	1		This Construct is dead	2	
1502031204	2		Check the injured Constructs		
1502031205	1		The corruption on Talbot has gone beyond the threshold	2	
1502031206	8	Talbot HP <color=#00FF00>▉▉▉▉▉▉▉▉▉▉</color>	<color=#00FF00>Safe</color>		
1502031207	8	Talbot HP <color=#00FF00>▉▉▉▉▉▉▉▉▉</color>	<color=#00FF00>Safe</color>		
1502031208	8	Talbot HP <color=#00FF00>▉▉▉▉▉▉▉▉</color>	<color=#00FF00>Safe</color>		
1502031209	8	Talbot HP <color=#00FF00>▉▉▉▉▉▉▉</color>	<color=#00FF00>Safe</color>		
1502031210	8	Talbot HP <color=#00FF00>▉▉▉▉▉▉</color>	<color=#00FF00>Safe</color>		
1502031211	8	Talbot HP <color=#FFFF00>▉▉▉▉▉</color>	<color=#FFFF00>Injured</color>		
1502031212	8	Talbot HP <color=#FFFF00>▉▉▉▉</color>	<color=#FFFF00>Injured</color>		
1502031213	8	Talbot HP <color=#FF0000>▉▉▉</color>	<color=#FF0000>Dangerous</color>		
1502031214	8	Talbot HP <color=#FF0000>▉▉</color>	<color=#FF0000>Dangerous</color>		
1502031215	8	Talbot HP <color=#FF0000>▉</color>	<color=#FF0000>Dangerous</color>		
1502031216	2		Use the Ascendant power to make the Corrupted self-destruct		
1502031217	1		The Corrupted shows no response...	2	
1502031218	2		Defeat <color=#FF0000>Corrupted Talbot</color>		
1502031219	1		Talbot has become Corrupted	2	
999200561	1		Defeat the minions to interrupt the laser attack	3	
300618001	8	Current Wave: 	{0}/2		
300618002	8	Current Wave: 	{0}/3		
300618003	2		Advance to the target area		
300618004	2		Posion Fog about to move     <color=#FF0000>{0}</color>		
300618005	1		Approach the portal to interact with it and use it.	3	
300618006	1		Tap the button to use the portal.	1	
301605121	1		Take damage over time when staying too long on the battlefield	1	
301605122	2		Lose HP every second when staying too long on the battlefield		
301605123	1		The enemy has exposed weak points in four directions. Destroy them now!	1	
301605124	8	Time remaining to destroy the weak points	{0}s		
301605125	1		The enemy is vulnerable!	1	
301605126	8	Vulnerable	{0}s		
301605141	2		Caught Dragon Axe	3	
301605142	8	Pulao receives a DMG bonus	{0} stack(s)		
301605181	2		You obtained a bonus. Your Fire Basic Attacks now deal extra damage.	1	
301605182	8	Extra DMG Bonus on Fire Basic Attacks	{0}s		
301605211	2		<color=#FF0000><size=40>Terminate!</size></color>	1.5	
301605212	2		<color=#2EFEF7><size=40>Attack!</size></color>	1.5	
301605213	8	<color=#58D3F7>Ice DMG increased</color>.	{0}s		
301605214	2		<color=#FF0000>You'll receive damage over time outside the arena</color>		
301605215	8	Time before the Next Appearance of the Self-Destruction Bugs	{0}s		
300701781	2		<color=#0099FF>{0}/30</color> enemies defeated		
300701782	2		<color=#0099FF>{0}/40</color> enemies defeated		
300701783	2		<color=#0099FF>{0}/50</color> enemies defeated		
300619730	2		Defeat the weakened Dragon		
300619731	2		Defeat "Hamlet"		
300619741	2		Defeat "Hamlet"		
300619850	2		Defeat the piper that linked with Dragon		
300619851	1		You did it...		
300619852	1		The mysterious piper appears...		
300619853	2		Defeat the Dragon		
300619854	2		Dodge the Dragon's attacks		
300619860	2		Defeat the Dragon		
