Id	SkillId	Level	Name	Icon	Desc
451	1131	1	Precise Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>160%</color> Physical DMG to hit enemies.
452	1131	2	Precise Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>320%</color> Physical DMG to hit enemies.
453	1131	3	Precise Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>480%</color> Physical DMG to hit enemies.
454	1131	4	Precise Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>640%</color> Physical DMG to hit enemies.
455	1131	5	Precise Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>800%</color> Physical DMG to hit enemies.
456	1132	1	Precise Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>160%</color> Fire DMG to hit enemies.
457	1132	2	Precise Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>320%</color> Fire DMG to hit enemies.
458	1132	3	Precise Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>480%</color> Fire DMG to hit enemies.
459	1132	4	Precise Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>640%</color> Fire DMG to hit enemies.
460	1132	5	Precise Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>800%</color> Fire DMG to hit enemies.
461	1133	1	Precise Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>160%</color> Ice DMG to hit enemies.
462	1133	2	Precise Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>320%</color> Ice DMG to hit enemies.
463	1133	3	Precise Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>480%</color> Ice DMG to hit enemies.
464	1133	4	Precise Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>640%</color> Ice DMG to hit enemies.
465	1133	5	Precise Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>800%</color> Ice DMG to hit enemies.
466	1134	1	Precise Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>160%</color> Lightning DMG to hit enemies and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>2400</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
467	1134	2	Precise Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>320%</color> Lightning DMG to hit enemies and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>4800</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
468	1134	3	Precise Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>480%</color> Lightning DMG to hit enemies and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>7200</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
469	1134	4	Precise Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>640%</color> Lightning DMG to hit enemies and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>9600</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
470	1134	5	Precise Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>800%</color> Lightning DMG to hit enemies and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>12000</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
471	1135	1	Precise Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>160%</color> Dark DMG to hit enemies.
472	1135	2	Precise Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>320%</color> Dark DMG to hit enemies.
473	1135	3	Precise Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>480%</color> Dark DMG to hit enemies.
474	1135	4	Precise Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>640%</color> Dark DMG to hit enemies.
475	1135	5	Precise Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies in a straight line at medium speed, dealing <color=#0f70bc>800%</color> Dark DMG to hit enemies.
476	1141	1	Wild Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>240%</color> Physical DMG.
477	1141	2	Wild Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>480%</color> Physical DMG.
478	1141	3	Wild Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>720%</color> Physical DMG.
479	1141	4	Wild Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>960%</color> Physical DMG.
480	1141	5	Wild Volt Charge - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>1200%</color> Physical DMG.
481	1142	1	Wild Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>240%</color> Fire DMG.
482	1142	2	Wild Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>480%</color> Fire DMG.
483	1142	3	Wild Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>720%</color> Fire DMG.
484	1142	4	Wild Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>960%</color> Fire DMG.
485	1142	5	Wild Volt Charge - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>1200%</color> Fire DMG.
486	1143	1	Wild Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>240%</color> Ice DMG.
487	1143	2	Wild Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>480%</color> Ice DMG.
488	1143	3	Wild Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>720%</color> Ice DMG.
489	1143	4	Wild Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>960%</color> Ice DMG.
490	1143	5	Wild Volt Charge - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>1200%</color> Ice DMG.
491	1144	1	Wild Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>240%</color> Lightning DMG and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>2400</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
492	1144	2	Wild Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>480%</color> Lightning DMG and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>4800</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
493	1144	3	Wild Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>720%</color> Lightning DMG and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>7200</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
494	1144	4	Wild Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>960%</color> Lightning DMG and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>9600</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
495	1144	5	Wild Volt Charge - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>1200%</color> Lightning DMG and applying Charge to them. Lingya will accumulate <color=#0f70bc>10%</color> of the Lightning DMG its carrier has dealt to them. Once the accumulated DMG reaches <color=#0f70bc>12000</color> or has lasted <color=#0f70bc>5</color>s, Lingya inflicts the accumulated DMG on the enemy.
496	1145	1	Wild Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>240%</color> Dark DMG.
497	1145	2	Wild Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>480%</color> Dark DMG.
498	1145	3	Wild Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>720%</color> Dark DMG.
499	1145	4	Wild Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>960%</color> Dark DMG.
500	1145	5	Wild Volt Charge - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Lingya will shoot an electric ball that flies at high speed and explodes when hitting the enemy, dealing <color=#0f70bc>1200%</color> Dark DMG.
501	56000	1	Generator Retrofit	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong01.png	Lingya's Active Skills deal <color=#0f70bc>12%</color> more DMG.
502	56000	2	Generator Retrofit	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong01.png	Lingya's Active Skills deal <color=#0f70bc>24%</color> more DMG.
503	56000	3	Generator Retrofit	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong01.png	Lingya's Active Skills deal <color=#0f70bc>36%</color> more DMG.
504	56000	4	Generator Retrofit	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong01.png	Lingya's Active Skills deal <color=#0f70bc>48%</color> more DMG.
505	56000	5	Generator Retrofit	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong01.png	Lingya's Active Skills deal <color=#0f70bc>60%</color> more DMG.
506	56010	1	Magnet Impulse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the ATK of Lingya's carrier by <color=#0f70bc>12</color>.
507	56010	2	Magnet Impulse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the ATK of Lingya's carrier by <color=#0f70bc>24</color>.
508	56010	3	Magnet Impulse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the ATK of Lingya's carrier by <color=#0f70bc>36</color>.
509	56010	4	Magnet Impulse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the ATK of Lingya's carrier by <color=#0f70bc>48</color>.
510	56010	5	Magnet Impulse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the ATK of Lingya's carrier by <color=#0f70bc>60</color>.
511	56020	1	High-voltage Relay	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong03.png	After performing Lingya's Active Skills, the next switched-in member's Extra DMG Bonus will increase by <color=#0f70bc>1.6%</color> for 8s.
512	56020	2	High-voltage Relay	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong03.png	After performing Lingya's Active Skills, the next switched-in member's Extra DMG Bonus will increase by <color=#0f70bc>3.2%</color> for 8s.
513	56020	3	High-voltage Relay	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong03.png	After performing Lingya's Active Skills, the next switched-in member's Extra DMG Bonus will increase by <color=#0f70bc>4.8%</color> for 8s.
514	56020	4	High-voltage Relay	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong03.png	After performing Lingya's Active Skills, the next switched-in member's Extra DMG Bonus will increase by <color=#0f70bc>6.4%</color> for 8s.
515	56020	5	High-voltage Relay	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong03.png	After performing Lingya's Active Skills, the next switched-in member's Extra DMG Bonus will increase by <color=#0f70bc>8%</color> for 8s.
516	56030	1	Voltage Transformer	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong04.png	The carrier's ATK increases by <color=#0f70bc>6</color> for 5s after pinging basic Signal Orbs 3 times. It can be stacked up to 2 times. After it reaches max stacks, the duration will refresh whenever it is triggered. The next switched-in member will gain an extra Blue Orb.
517	56030	2	Voltage Transformer	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong04.png	The carrier's ATK increases by <color=#0f70bc>12</color> for 5s after pinging basic Signal Orbs 3 times. It can be stacked up to 2 times. After it reaches max stacks, the duration will refresh whenever it is triggered. The next switched-in member will gain an extra Blue Orb.
518	56030	3	Voltage Transformer	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong04.png	The carrier's ATK increases by <color=#0f70bc>18</color> for 5s after pinging basic Signal Orbs 3 times. It can be stacked up to 2 times. After it reaches max stacks, the duration will refresh whenever it is triggered. The next switched-in member will gain an extra Blue Orb.
519	56030	4	Voltage Transformer	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong04.png	The carrier's ATK increases by <color=#0f70bc>24</color> for 5s after pinging basic Signal Orbs 3 times. It can be stacked up to 2 times. After it reaches max stacks, the duration will refresh whenever it is triggered. The next switched-in member will gain an extra Blue Orb.
520	56030	5	Voltage Transformer	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong04.png	The carrier's ATK increases by <color=#0f70bc>30</color> for 5s after pinging basic Signal Orbs 3 times. It can be stacked up to 2 times. After it reaches max stacks, the duration will refresh whenever it is triggered. The next switched-in member will gain an extra Blue Orb.
521	56040	1	Magnetic Sensor	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong05.png	Increases the carrier's Lightning DMG by <color=#0f70bc>2%</color>.
522	56040	2	Magnetic Sensor	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong05.png	Increases the carrier's Lightning DMG by <color=#0f70bc>4%</color>.
523	56040	3	Magnetic Sensor	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong05.png	Increases the carrier's Lightning DMG by <color=#0f70bc>6%</color>.
524	56040	4	Magnetic Sensor	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong05.png	Increases the carrier's Lightning DMG by <color=#0f70bc>8%</color>.
525	56040	5	Magnetic Sensor	Assets/Product/Texture/Image/IconPetSkill/Pet2YangSkillbeidong05.png	Increases the carrier's Lightning DMG by <color=#0f70bc>10%</color>.
526	1151	1	Azure Blast - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>300%</color> Physical DMG.
527	1151	2	Azure Blast - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>600%</color> Physical DMG.
528	1151	3	Azure Blast - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>900%</color> Physical DMG.
529	1151	4	Azure Blast - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>1200%</color> Physical DMG.
530	1151	5	Azure Blast - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong05.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>1500%</color> Physical DMG.
531	1152	1	Azure Blast - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>300%</color> Fire DMG.
532	1152	2	Azure Blast - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>600%</color> Fire DMG.
533	1152	3	Azure Blast - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>900%</color> Fire DMG.
534	1152	4	Azure Blast - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>1200%</color> Fire DMG.
535	1152	5	Azure Blast - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong01.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>1500%</color> Fire DMG.
536	1153	1	Azure Blast - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>150%</color> Ice DMG and apply a Weakness Mark on the target that increases the Extra DMG Bonus by <color=#0f70bc>0.6%</color> for 8s upon taking Ice DMG. Triggering this effect again will renew its duration.
537	1153	2	Azure Blast - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>300%</color> Ice DMG and apply a Weakness Mark on the target that increases the Extra DMG Bonus by <color=#0f70bc>1.2%</color> for 8s upon taking Ice DMG. Triggering this effect again will renew its duration.
538	1153	3	Azure Blast - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>450%</color> Ice DMG and apply a Weakness Mark on the target that increases the Extra DMG Bonus by <color=#0f70bc>1.8%</color> for 8s upon taking Ice DMG. Triggering this effect again will renew its duration.
539	1153	4	Azure Blast - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>600%</color> Ice DMG and apply a Weakness Mark on the target that increases the Extra DMG Bonus by <color=#0f70bc>2.4%</color> for 8s upon taking Ice DMG. Triggering this effect again will renew its duration.
540	1153	5	Azure Blast - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong02.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>750%</color> Ice DMG and apply a Weakness Mark on the target that increases the Extra DMG Bonus by <color=#0f70bc>3%</color> for 8s upon taking Ice DMG. Triggering this effect again will renew its duration.
541	1154	1	Azure Blast - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>300%</color> Lightning DMG.
542	1154	2	Azure Blast - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>600%</color> Lightning DMG.
543	1154	3	Azure Blast - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>900%</color> Lightning DMG.
544	1154	4	Azure Blast - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>1200%</color> Lightning DMG.
545	1154	5	Azure Blast - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong03.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>1500%</color> Lightning DMG.
546	1155	1	Azure Blast - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>300%</color> Dark DMG.
547	1155	2	Azure Blast - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3YingSkillzhudong04.png	The CUB button will be activated after 6 random pings. After casting, Boreas will fly toward the enemy to deal <color=#0f70bc>600%</color> Dark DMG.
