Id	CharacterId	CharacterLevel	CharacterQuality	CharacterStar	CharacterGrade	SkillLevel	EnhanceSkillLevel	RemoveSkillId[1]	RemoveSkillId[2]	RemoveSkillId[3]	RemoveSkillId[4]	RemoveSkillId[5]	RemoveSkillId[6]	RemoveSkillId[7]	RemoveSkillId[8]	RemoveSkillId[9]	FashionId	UseFashionId	WeaponId	WeaponLevel	WeaponBeakThrough	WeaponFashion	WeaponResonance	WeaponResonanceType	WaferId[1]	WaferLevel[1]	WaferBreakThrough[1]	WaferAwakeCount[1]	WaferResonance[1]	WaferResonanceType[1]	WaferId[2]	WaferLevel[2]	WaferBreakThrough[2]	WaferAwakeCount[2]	WaferResonance[2]	WaferResonanceType[2]	WaferId[3]	WaferLevel[3]	WaferBreakThrough[3]	WaferAwakeCount[3]	WaferResonance[3]	WaferResonanceType[3]	WaferId[4]	WaferLevel[4]	WaferBreakThrough[4]	WaferAwakeCount[4]	WaferResonance[4]	WaferResonanceType[4]	WaferId[5]	WaferLevel[5]	WaferBreakThrough[5]	WaferAwakeCount[5]	WaferResonance[5]	WaferResonanceType[5]	WaferId[6]	WaferLevel[6]	WaferBreakThrough[6]	WaferAwakeCount[6]	WaferResonance[6]	WaferResonanceType[6]	ShowAbility	LiberateLv	RobotPartnerId	RebuildNpcId
70220	1031001	100	5	0	10	13	1			103126							6310103		2036001	35	2		501	3	3016007	45	4	2	30|30	1|1	3026007	45	4	0	30|30	1|1	3036007	45	4	0	30	1	3046007	45	4	0			3056010	45	4	0			3066010	45	4	0						
70221	1031001	105	5	0	11	14	1			103126							6310103		2036001	35	2		501	3	3016007	45	4	2	30|30	1|1	3026007	45	4	1	30|30	1|1	3036007	45	4	0	30|30	1|1	3046007	45	4	0			3056010	45	4	0			3066010	45	4	0						
70222	1031001	110	5	0	11	15	1			103126							6310103		2036001	40	3		501	3	3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	0	30|30	1|1	3046007	45	4	0	30	1	3056010	45	4	0			3066010	45	4	0						
70223	1031001	115	5	0	12	15	1			103126							6310103		2036001	40	3		501|504	3|3	3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	1	30|30	1|1	3046007	45	4	0	30|30	1|1	3056010	45	4	0			3066010	45	4	0						
70224	1031001	120	5	0	12	16	1			103126							6310103		2036001	40	3		501|504	3|3	3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	0	30|30	1|1	3056010	45	4	0	30	1	3066010	45	4	0						
70225	1031001	125	5	0	13	17	1			103126							6310103		2036001	45	4		501|504	3|3	3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056010	45	4	0	30|30	1|1	3066010	45	4	0						
70226	1031001	130	5	0	13	17	1			103126							6310103		2036001	45	4		501|504|502	3|3|3	3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056010	45	4	2	30|30	1|1	3066010	45	4	0	30	1				
70227	1031001	135	6	0	14	18	1										6310104		2036001	45	4		501|504|502	3|3|3	3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056010	45	4	2	30|30	1|1	3066010	45	4	2	30|30	1|1				
70301	1041002	5	3	0	1	1	1	104224	104225	104226	104227						6410101		2044001	5	0				3016014	5	0	0			3026014	5	0	0			3036014	5	0	0			3046014	5	0	0			3056006	5	0	0			3066006	5	0	0						
70302	1041002	10	3	0	1	1	1	104224	104225	104226	104227						6410101		2044001	5	0				3016014	5	0	0			3026014	5	0	0			3036014	5	0	0			3046014	5	0	0			3056006	5	0	0			3066006	5	0	0						
70303	1041002	15	3	0	2	2	1	104224	104225	104226	104227						6410101		2044001	5	0				3016014	10	0	0			3026014	10	0	0			3036014	10	0	0			3046014	10	0	0			3056006	10	0	0			3066006	10	0	0						
70304	1041002	20	3	0	2	3	1	104224	104225	104226	104227						6410101		2044001	10	0				3016014	10	0	0			3026014	10	0	0			3036014	10	0	0			3046014	10	0	0			3056006	10	0	0			3066006	10	0	0						
70305	1041002	25	3	0	3	3	1	104224	104225	104226	104227						6410101		2044001	10	0				3016014	15	0	0			3026014	15	0	0			3036014	15	0	0			3046014	15	0	0			3056006	15	0	0			3066006	15	0	0						
70306	1041002	30	3	0	3	4	1	104224	104225	104226	104227						6410101		2044001	10	0				3016014	15	0	0			3026014	15	0	0			3036014	15	0	0			3046014	15	0	0			3056006	15	0	0			3066006	15	0	0						
70307	1041002	35	3	0	4	5	1	104224	104225	104226	104227						6410101		2044001	15	0				3016014	20	0	0			3026014	20	0	0			3036014	20	0	0			3046014	20	0	0			3056006	20	0	0			3066006	20	0	0						
70308	1041002	40	3	0	4	5	1	104224	104225	104226	104227						6410101		2044001	15	0				3016014	20	0	0			3026014	20	0	0			3036014	20	0	0			3046014	20	0	0			3056006	20	0	0			3066006	20	0	0						
70309	1041002	45	4	0	5	6	1		104225	104226	104227						6410102		2045001	15	0				3016014	25	0	0			3026014	25	0	0			3036014	25	0	0			3046014	25	0	0			3056006	25	0	0			3066006	25	0	0						
70310	1041002	50	4	0	5	7	1		104225	104226	104227						6410102		2045001	20	0				3016014	25	0	0			3026014	25	0	0			3036014	25	0	0			3046014	25	0	0			3056006	25	0	0			3066006	25	0	0						
70311	1041002	55	4	0	6	7	1		104225	104226	104227						6410102		2045001	20	0		20	1	3016014	30	1	0	33	1	3026014	30	1	0			3036014	30	1	0			3046014	30	1	0			3056006	30	1	0			3066006	30	1	0						
70312	1041002	60	4	0	6	8	1		104225	104226	104227						6410102		2045001	20	0		20	1	3016014	30	1	0	33	1	3026014	30	1	0			3036014	30	1	0			3046014	30	1	0			3056006	30	1	0			3066006	30	1	0						
70313	1041002	65	4	0	7	9	1		104225	104226	104227						6410102		2045001	25	0		20|22	1|1	3016014	35	2	0	33|104217	1|2	3026014	35	2	0			3036014	35	2	0			3046014	35	2	0			3056006	35	2	0			3066006	35	2	0						
70314	1041002	70	4	0	7	9	1		104225	104226	104227						6410102		2045001	25	0		20|22	1|1	3016014	35	2	0	33|104217	1|2	3026014	35	2	0			3036014	35	2	0			3046014	35	2	0			3056006	35	2	0			3066006	35	2	0						
70315	1041002	75	4	0	8	10	1		104225	104226	104227						6410102		2045001	25	0		20|22|24	1|1|1	3016014	40	3	0	33|104217	1|2	3026014	40	3	0	33	1	3036014	40	3	0			3046014	40	3	0			3056006	40	3	0			3066006	40	3	0						
70316	1041002	80	4	0	8	11	1		104225	104226	104227						6410102		2045001	30	1		20|22|24	1|1|1	3016014	40	3	0	33|104217	1|2	3026014	40	3	0	33	1	3036014	40	3	0			3046014	40	3	0			3056006	40	3	0			3066006	40	3	0						
70317	1041002	85	4	0	9	11	1		104225	104226	104227						6410102		2045001	30	1		20|22|24	1|1|1	3016014	45	4	0	33|104217	1|2	3026014	45	4	0	33|104217	1|2	3036014	45	4	0			3046014	45	4	0			3056006	45	4	0			3066006	45	4	0						
70318	1041002	90	5	0	9	12	1			104226							6410103		2046001	30	1				3016014	45	4	0	33|104217	1|2	3026014	45	4	0	33|104217	1|2	3036014	45	4	0			3046014	45	4	0			3056006	45	4	0			3066006	45	4	0						
70319	1041002	95	5	0	10	13	1			104226							6410103		2046001	35	2				3016014	45	4	1	33|104217	1|2	3026014	45	4	0	33|104217	1|2	3036014	45	4	0	33	1	3046014	45	4	0			3056006	45	4	0			3066006	45	4	0						
70320	1041002	100	5	0	10	13	1			104226							6410103		2046001	35	2		500	3	3016014	45	4	2	33|104217	1|2	3026014	45	4	0	33|104217	1|2	3036014	45	4	0	33	1	3046014	45	4	0			3056006	45	4	0			3066006	45	4	0						
70321	1041002	105	5	0	11	14	1			104226							6410103		2046001	35	2		500	3	3016014	45	4	2	33|104217	1|2	3026014	45	4	1	33|104217	1|2	3036014	45	4	0	33|104217	1|2	3046014	45	4	0			3056006	45	4	0			3066006	45	4	0						
70322	1041002	110	5	0	11	15	1			104226							6410103		2046001	40	3		500	3	3016014	45	4	2	33|104217	1|2	3026014	45	4	2	33|104217	1|2	3036014	45	4	0	33|104217	1|2	3046014	45	4	0	33	1	3056006	45	4	0			3066006	45	4	0						
70323	1041002	115	5	0	12	15	1			104226							6410103		2046001	40	3		500|102	3|3	3016014	45	4	2	33|104217	1|2	3026014	45	4	2	33|104217	1|2	3036014	45	4	1	33|104217	1|2	3046014	45	4	0	33|104217	1|2	3056006	45	4	0			3066006	45	4	0						
70324	1041002	120	5	0	12	16	1			104226							6410103		2046001	40	3		500|102	3|3	3016014	45	4	2	33|104217	1|2	3026014	45	4	2	33|104217	1|2	3036014	45	4	2	33|104217	1|2	3046014	45	4	0	33|104217	1|2	3056006	45	4	0	33	1	3066006	45	4	0						
70325	1041002	125	5	0	13	17	1			104226							6410103		2046001	45	4		500|102	3|3	3016014	45	4	2	33|104217	1|2	3026014	45	4	2	33|104217	1|2	3036014	45	4	2	33|104217	1|2	3046014	45	4	2	33|104217	1|2	3056006	45	4	0	33|104217	1|2	3066006	45	4	0						
70326	1041002	130	5	0	13	17	1			104226							6410103		2046001	45	4		500|102|103	3|3|3	3016014	45	4	2	33|104217	1|2	3026014	45	4	2	33|104217	1|2	3036014	45	4	2	33|104217	1|2	3046014	45	4	2	33|104217	1|2	3056006	45	4	2	33|104217	1|2	3066006	45	4	0	33	1				
70327	1041002	135	6	0	14	18	1										6410104		2046001	45	4		500|102|103	3|3|3	3016014	45	4	2	33|104217	1|2	3026014	45	4	2	33|104217	1|2	3036014	45	4	2	33|104217	1|2	3046014	45	4	2	33|104217	1|2	3056006	45	4	2	33|104217	1|2	3066006	45	4	2	33|104217	1|2				
70401	1051001	5	3	0	1	1	1	105124	105125	105126	105127						6510101		2054001	5	0				3016007	5	0	0			3026007	5	0	0			3036007	5	0	0			3046007	5	0	0			3056008	5	0	0			3066008	5	0	0						
70402	1051001	10	3	0	1	1	1	105124	105125	105126	105127						6510101		2054001	5	0				3016007	5	0	0			3026007	5	0	0			3036007	5	0	0			3046007	5	0	0			3056008	5	0	0			3066008	5	0	0						
70403	1051001	15	3	0	2	2	1	105124	105125	105126	105127						6510101		2054001	5	0				3016007	10	0	0			3026007	10	0	0			3036007	10	0	0			3046007	10	0	0			3056008	10	0	0			3066008	10	0	0						
70404	1051001	20	3	0	2	3	1	105124	105125	105126	105127						6510101		2054001	10	0				3016007	10	0	0			3026007	10	0	0			3036007	10	0	0			3046007	10	0	0			3056008	10	0	0			3066008	10	0	0						
70405	1051001	25	3	0	3	3	1	105124	105125	105126	105127						6510101		2054001	10	0				3016007	15	0	0			3026007	15	0	0			3036007	15	0	0			3046007	15	0	0			3056008	15	0	0			3066008	15	0	0						
70406	1051001	30	3	0	3	4	1	105124	105125	105126	105127						6510101		2054001	10	0				3016007	15	0	0			3026007	15	0	0			3036007	15	0	0			3046007	15	0	0			3056008	15	0	0			3066008	15	0	0						
70407	1051001	35	3	0	4	5	1	105124	105125	105126	105127						6510101		2054001	15	0				3016007	20	0	0			3026007	20	0	0			3036007	20	0	0			3046007	20	0	0			3056008	20	0	0			3066008	20	0	0						
70408	1051001	40	3	0	4	5	1	105124	105125	105126	105127						6510101		2054001	15	0				3016007	20	0	0			3026007	20	0	0			3036007	20	0	0			3046007	20	0	0			3056008	20	0	0			3066008	20	0	0						
70409	1051001	45	4	0	5	6	1		105125	105126	105127						6510102		2055001	15	0				3016007	25	0	0			3026007	25	0	0			3036007	25	0	0			3046007	25	0	0			3056008	25	0	0			3066008	25	0	0						
70410	1051001	50	4	0	5	7	1		105125	105126	105127						6510102		2055001	20	0				3016007	25	0	0			3026007	25	0	0			3036007	25	0	0			3046007	25	0	0			3056008	25	0	0			3066008	25	0	0						
70411	1051001	55	4	0	6	7	1		105125	105126	105127						6510102		2055001	20	0		20	1	3016007	30	1	0	105111	2	3026007	30	1	0			3036007	30	1	0			3046007	30	1	0			3056008	30	1	0			3066008	30	1	0						
70412	1051001	60	4	0	6	8	1		105125	105126	105127						6510102		2055001	20	0		20	1	3016007	30	1	0	105111	2	3026007	30	1	0			3036007	30	1	0			3046007	30	1	0			3056008	30	1	0			3066008	30	1	0						
70413	1051001	65	4	0	7	9	1		105125	105126	105127						6510102		2055001	25	0		20|22	1|1	3016007	35	2	0	105111|105123	2|2	3026007	35	2	0			3036007	35	2	0			3046007	35	2	0			3056008	35	2	0			3066008	35	2	0						
70414	1051001	70	4	0	7	9	1		105125	105126	105127						6510102		2055001	25	0		20|22	1|1	3016007	35	2	0	105111|105123	2|2	3026007	35	2	0			3036007	35	2	0			3046007	35	2	0			3056008	35	2	0			3066008	35	2	0						
70415	1051001	75	4	0	8	10	1		105125	105126	105127						6510102		2055001	25	0		20|22|24	1|1|1	3016007	40	3	0	105111|105123	2|2	3026007	40	3	0	105111	2	3036007	40	3	0			3046007	40	3	0			3056008	40	3	0			3066008	40	3	0						
70416	1051001	80	4	0	8	11	1		105125	105126	105127						6510102		2055001	30	1		20|22|24	1|1|1	3016007	40	3	0	105111|105123	2|2	3026007	40	3	0	105111	2	3036007	40	3	0			3046007	40	3	0			3056008	40	3	0			3066008	40	3	0						
70417	1051001	85	4	0	9	11	1		105125	105126	105127						6510102		2055001	30	1		20|22|24	1|1|1	3016007	45	4	0	105111|105123	2|2	3026007	45	4	0	105111|105123	2|2	3036007	45	4	0			3046007	45	4	0			3056008	45	4	0			3066008	45	4	0						
70418	1051001	90	5	0	9	12	1			105126							6510103		2056001	30	1				3016007	45	4	0	105111|105123	2|2	3026007	45	4	0	105111|105123	2|2	3036007	45	4	0			3046007	45	4	0			3056008	45	4	0			3066008	45	4	0						
70419	1051001	95	5	0	10	13	1			105126							6510103		2056001	35	2				3016007	45	4	1	105111|105123	2|2	3026007	45	4	0	105111|105123	2|2	3036007	45	4	0	105111	2	3046007	45	4	0			3056008	45	4	0			3066008	45	4	0						
70420	1051001	100	5	0	10	13	1			105126							6510103		2056001	35	2		507	3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	0	105111|105123	2|2	3036007	45	4	0	105111	2	3046007	45	4	0			3056008	45	4	0			3066008	45	4	0						
70421	1051001	105	5	0	11	14	1			105126							6510103		2056001	35	2		507	3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	1	105111|105123	2|2	3036007	45	4	0	105111|105123	2|2	3046007	45	4	0			3056008	45	4	0			3066008	45	4	0						
70422	1051001	110	5	0	11	15	1			105126							6510103		2056001	40	3		507	3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	2	105111|105123	2|2	3036007	45	4	0	105111|105123	2|2	3046007	45	4	0	105111	2	3056008	45	4	0			3066008	45	4	0						
70423	1051001	115	5	0	12	15	1			105126							6510103		2056001	40	3		507|102	3|3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	2	105111|105123	2|2	3036007	45	4	1	105111|105123	2|2	3046007	45	4	0	105111|105123	2|2	3056008	45	4	0			3066008	45	4	0						
70424	1051001	120	5	0	12	16	1			105126							6510103		2056001	40	3		507|102	3|3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	2	105111|105123	2|2	3036007	45	4	2	105111|105123	2|2	3046007	45	4	0	105111|105123	2|2	3056008	45	4	0	105111	2	3066008	45	4	0						
70425	1051001	125	5	0	13	17	1			105126							6510103		2056001	45	4		507|102	3|3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	2	105111|105123	2|2	3036007	45	4	2	105111|105123	2|2	3046007	45	4	2	105111|105123	2|2	3056008	45	4	0	105111|105123	2|2	3066008	45	4	0						
70426	1051001	130	5	0	13	17	1			105126							6510103		2056001	45	4		507|102|103	3|3|3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	2	105111|105123	2|2	3036007	45	4	2	105111|105123	2|2	3046007	45	4	2	105111|105123	2|2	3056008	45	4	2	105111|105123	2|2	3066008	45	4	0	105111	2				
70427	1051001	135	6	0	14	18	1										6510104		2056001	45	4		507|102|103	3|3|3	3016007	45	4	2	105111|105123	2|2	3026007	45	4	2	105111|105123	2|2	3036007	45	4	2	105111|105123	2|2	3046007	45	4	2	105111|105123	2|2	3056008	45	4	2	105111|105123	2|2	3066008	45	4	2	105111|105123	2|2				
70501	1061002	5	3	0	1	1	1	106224	106225	106226	106227						6610101		2064001	5	0				3016005	5	0	0			3026005	5	0	0			3036005	5	0	0			3046005	5	0	0			3056006	5	0	0			3066006	5	0	0						
70502	1061002	10	3	0	1	1	1	106224	106225	106226	106227						6610101		2064001	5	0				3016005	5	0	0			3026005	5	0	0			3036005	5	0	0			3046005	5	0	0			3056006	5	0	0			3066006	5	0	0						
70503	1061002	15	3	0	2	2	1	106224	106225	106226	106227						6610101		2064001	5	0				3016005	10	0	0			3026005	10	0	0			3036005	10	0	0			3046005	10	0	0			3056006	10	0	0			3066006	10	0	0						
70504	1061002	20	3	0	2	3	1	106224	106225	106226	106227						6610101		2064001	10	0				3016005	10	0	0			3026005	10	0	0			3036005	10	0	0			3046005	10	0	0			3056006	10	0	0			3066006	10	0	0						
70505	1061002	25	3	0	3	3	1	106224	106225	106226	106227						6610101		2064001	10	0				3016005	15	0	0			3026005	15	0	0			3036005	15	0	0			3046005	15	0	0			3056006	15	0	0			3066006	15	0	0						
70506	1061002	30	3	0	3	4	1	106224	106225	106226	106227						6610101		2064001	10	0				3016005	15	0	0			3026005	15	0	0			3036005	15	0	0			3046005	15	0	0			3056006	15	0	0			3066006	15	0	0						
70507	1061002	35	3	0	4	5	1	106224	106225	106226	106227						6610101		2064001	15	0				3016005	20	0	0			3026005	20	0	0			3036005	20	0	0			3046005	20	0	0			3056006	20	0	0			3066006	20	0	0						
70508	1061002	40	3	0	4	5	1	106224	106225	106226	106227						6610101		2064001	15	0				3016005	20	0	0			3026005	20	0	0			3036005	20	0	0			3046005	20	0	0			3056006	20	0	0			3066006	20	0	0						
70509	1061002	45	4	0	5	6	1		106225	106226	106227						6610102		2065001	15	0				3016005	25	0	0			3026005	25	0	0			3036005	25	0	0			3046005	25	0	0			3056006	25	0	0			3066006	25	0	0						
70510	1061002	50	4	0	5	7	1		106225	106226	106227						6610102		2065001	20	0				3016005	25	0	0			3026005	25	0	0			3036005	25	0	0			3046005	25	0	0			3056006	25	0	0			3066006	25	0	0						
70511	1061002	55	4	0	6	7	1		106225	106226	106227						6610102		2065001	20	0		20	1	3016005	30	1	0	106206	2	3026005	30	1	0			3036005	30	1	0			3046005	30	1	0			3056006	30	1	0			3066006	30	1	0						
70512	1061002	60	4	0	6	8	1		106225	106226	106227						6610102		2065001	20	0		20	1	3016005	30	1	0	106206	2	3026005	30	1	0			3036005	30	1	0			3046005	30	1	0			3056006	30	1	0			3066006	30	1	0						
70513	1061002	65	4	0	7	9	1		106225	106226	106227						6610102		2065001	25	0		20|22	1|1	3016005	35	2	0	106206|106223	2|2	3026005	35	2	0			3036005	35	2	0			3046005	35	2	0			3056006	35	2	0			3066006	35	2	0						
70514	1061002	70	4	0	7	9	1		106225	106226	106227						6610102		2065001	25	0		20|22	1|1	3016005	35	2	0	106206|106223	2|2	3026005	35	2	0			3036005	35	2	0			3046005	35	2	0			3056006	35	2	0			3066006	35	2	0						
70515	1061002	75	4	0	8	10	1		106225	106226	106227						6610102		2065001	25	0		20|22|24	1|1|1	3016005	40	3	0	106206|106223	2|2	3026005	40	3	0	106206	2	3036005	40	3	0			3046005	40	3	0			3056006	40	3	0			3066006	40	3	0						
70516	1061002	80	4	0	8	11	1		106225	106226	106227						6610102		2065001	30	1		20|22|24	1|1|1	3016005	40	3	0	106206|106223	2|2	3026005	40	3	0	106206	2	3036005	40	3	0			3046005	40	3	0			3056006	40	3	0			3066006	40	3	0						
70517	1061002	85	4	0	9	11	1		106225	106226	106227						6610102		2065001	30	1		20|22|24	1|1|1	3016005	45	4	0	106206|106223	2|2	3026005	45	4	0	106206|106223	2|2	3036005	45	4	0			3046005	45	4	0			3056006	45	4	0			3066006	45	4	0						
70518	1061002	90	5	0	9	12	1			106226							6610103		2066001	30	1				3016005	45	4	0	106206|106223	2|2	3026005	45	4	0	106206|106223	2|2	3036005	45	4	0			3046005	45	4	0			3056006	45	4	0			3066006	45	4	0						
70519	1061002	95	5	0	10	13	1			106226							6610103		2066001	35	2				3016005	45	4	1	106206|106223	2|2	3026005	45	4	0	106206|106223	2|2	3036005	45	4	0	106206	2	3046005	45	4	0			3056006	45	4	0			3066006	45	4	0						
70520	1061002	100	5	0	10	13	1			106226							6610103		2066001	35	2		507	3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	0	106206|106223	2|2	3036005	45	4	0	106206	2	3046005	45	4	0			3056006	45	4	0			3066006	45	4	0						
70521	1061002	105	5	0	11	14	1			106226							6610103		2066001	35	2		507	3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	1	106206|106223	2|2	3036005	45	4	0	106206|106223	2|2	3046005	45	4	0			3056006	45	4	0			3066006	45	4	0						
70522	1061002	110	5	0	11	15	1			106226							6610103		2066001	40	3		507	3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	2	106206|106223	2|2	3036005	45	4	0	106206|106223	2|2	3046005	45	4	0	106206	2	3056006	45	4	0			3066006	45	4	0						
70523	1061002	115	5	0	12	15	1			106226							6610103		2066001	40	3		507|102	3|3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	2	106206|106223	2|2	3036005	45	4	1	106206|106223	2|2	3046005	45	4	0	106206|106223	2|2	3056006	45	4	0			3066006	45	4	0						
70524	1061002	120	5	0	12	16	1			106226							6610103		2066001	40	3		507|102	3|3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	2	106206|106223	2|2	3036005	45	4	2	106206|106223	2|2	3046005	45	4	0	106206|106223	2|2	3056006	45	4	0	106206	2	3066006	45	4	0						
70525	1061002	125	5	0	13	17	1			106226							6610103		2066001	45	4		507|102	3|3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	2	106206|106223	2|2	3036005	45	4	2	106206|106223	2|2	3046005	45	4	2	106206|106223	2|2	3056006	45	4	0	106206|106223	2|2	3066006	45	4	0						
70526	1061002	130	5	0	13	17	1			106226							6610103		2066001	45	4		507|102|103	3|3|3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	2	106206|106223	2|2	3036005	45	4	2	106206|106223	2|2	3046005	45	4	2	106206|106223	2|2	3056006	45	4	2	106206|106223	2|2	3066006	45	4	0	106206	2				
70527	1061002	135	6	0	14	18	1										6610104		2066001	45	4		507|102|103	3|3|3	3016005	45	4	2	106206|106223	2|2	3026005	45	4	2	106206|106223	2|2	3036005	45	4	2	106206|106223	2|2	3046005	45	4	2	106206|106223	2|2	3056006	45	4	2	106206|106223	2|2	3066006	45	4	2	106206|106223	2|2				
70601	1071002	5	3	0	1	1	1	107224	107225	107226	107227						6710101		2074001	5	0				3016005	5	0	0			3026005	5	0	0			3036005	5	0	0			3046005	5	0	0			3056004	5	0	0			3066004	5	0	0						
70602	1071002	10	3	0	1	1	1	107224	107225	107226	107227						6710101		2074001	5	0				3016005	5	0	0			3026005	5	0	0			3036005	5	0	0			3046005	5	0	0			3056004	5	0	0			3066004	5	0	0						
70603	1071002	15	3	0	2	2	1	107224	107225	107226	107227						6710101		2074001	5	0				3016005	10	0	0			3026005	10	0	0			3036005	10	0	0			3046005	10	0	0			3056004	10	0	0			3066004	10	0	0						
70604	1071002	20	3	0	2	3	1	107224	107225	107226	107227						6710101		2074001	10	0				3016005	10	0	0			3026005	10	0	0			3036005	10	0	0			3046005	10	0	0			3056004	10	0	0			3066004	10	0	0						
70605	1071002	25	3	0	3	3	1	107224	107225	107226	107227						6710101		2074001	10	0				3016005	15	0	0			3026005	15	0	0			3036005	15	0	0			3046005	15	0	0			3056004	15	0	0			3066004	15	0	0						
70606	1071002	30	3	0	3	4	1	107224	107225	107226	107227						6710101		2074001	10	0				3016005	15	0	0			3026005	15	0	0			3036005	15	0	0			3046005	15	0	0			3056004	15	0	0			3066004	15	0	0						
70607	1071002	35	3	0	4	5	1	107224	107225	107226	107227						6710101		2074001	15	0				3016005	20	0	0			3026005	20	0	0			3036005	20	0	0			3046005	20	0	0			3056004	20	0	0			3066004	20	0	0						
70608	1071002	40	3	0	4	5	1	107224	107225	107226	107227						6710101		2074001	15	0				3016005	20	0	0			3026005	20	0	0			3036005	20	0	0			3046005	20	0	0			3056004	20	0	0			3066004	20	0	0						
70609	1071002	45	4	0	5	6	1		107225	107226	107227						6710102		2075001	15	0				3016005	25	0	0			3026005	25	0	0			3036005	25	0	0			3046005	25	0	0			3056004	25	0	0			3066004	25	0	0						
70610	1071002	50	4	0	5	7	1		107225	107226	107227						6710102		2075001	20	0				3016005	25	0	0			3026005	25	0	0			3036005	25	0	0			3046005	25	0	0			3056004	25	0	0			3066004	25	0	0						
70611	1071002	55	4	0	6	7	1		107225	107226	107227						6710102		2075001	20	0		20	1	3016005	30	1	0	33	1	3026005	30	1	0			3036005	30	1	0			3046005	30	1	0			3056004	30	1	0			3066004	30	1	0						
70612	1071002	60	4	0	6	8	1		107225	107226	107227						6710102		2075001	20	0		20	1	3016005	30	1	0	33	1	3026005	30	1	0			3036005	30	1	0			3046005	30	1	0			3056004	30	1	0			3066004	30	1	0						
70613	1071002	65	4	0	7	9	1		107225	107226	107227						6710102		2075001	25	0		20|22	1|1	3016005	35	2	0	33|107221	1|2	3026005	35	2	0			3036005	35	2	0			3046005	35	2	0			3056004	35	2	0			3066004	35	2	0						
70614	1071002	70	4	0	7	9	1		107225	107226	107227						6710102		2075001	25	0		20|22	1|1	3016005	35	2	0	33|107221	1|2	3026005	35	2	0			3036005	35	2	0			3046005	35	2	0			3056004	35	2	0			3066004	35	2	0						
70615	1071002	75	4	0	8	10	1		107225	107226	107227						6710102		2075001	25	0		20|22|24	1|1|1	3016005	40	3	0	33|107221	1|2	3026005	40	3	0	33	1	3036005	40	3	0			3046005	40	3	0			3056004	40	3	0			3066004	40	3	0						
70616	1071002	80	4	0	8	11	1		107225	107226	107227						6710102		2075001	30	1		20|22|24	1|1|1	3016005	40	3	0	33|107221	1|2	3026005	40	3	0	33	1	3036005	40	3	0			3046005	40	3	0			3056004	40	3	0			3066004	40	3	0						
70617	1071002	85	4	0	9	11	1		107225	107226	107227						6710102		2075001	30	1		20|22|24	1|1|1	3016005	45	4	0	33|107221	1|2	3026005	45	4	0	33|107221	1|2	3036005	45	4	0			3046005	45	4	0			3056004	45	4	0			3066004	45	4	0						
70618	1071002	90	5	0	9	12	1			107226							6710103		2076001	30	1				3016005	45	4	0	33|107221	1|2	3026005	45	4	0	33|107221	1|2	3036005	45	4	0			3046005	45	4	0			3056004	45	4	0			3066004	45	4	0						
70619	1071002	95	5	0	10	13	1			107226							6710103		2076001	35	2				3016005	45	4	1	33|107221	1|2	3026005	45	4	0	33|107221	1|2	3036005	45	4	0	33	1	3046005	45	4	0			3056004	45	4	0			3066004	45	4	0						
70620	1071002	100	5	0	10	13	1			107226							6710103		2076001	35	2		500	3	3016005	45	4	2	33|107221	1|2	3026005	45	4	0	33|107221	1|2	3036005	45	4	0	33	1	3046005	45	4	0			3056004	45	4	0			3066004	45	4	0						
70621	1071002	105	5	0	11	14	1			107226							6710103		2076001	35	2		500	3	3016005	45	4	2	33|107221	1|2	3026005	45	4	1	33|107221	1|2	3036005	45	4	0	33|107221	1|2	3046005	45	4	0			3056004	45	4	0			3066004	45	4	0						
70622	1071002	110	5	0	11	15	1			107226							6710103		2076001	40	3		500	3	3016005	45	4	2	33|107221	1|2	3026005	45	4	2	33|107221	1|2	3036005	45	4	0	33|107221	1|2	3046005	45	4	0	33	1	3056004	45	4	0			3066004	45	4	0						
