Id	CharacterId	MoodMinValue	MoodMaxValue	State	Content[1]	Time[1]	Content[2]	Time[2]	Content[3]	Time[3]	Content[4]	Time[4]	Content[5]	Time[5]	Content[6]	Time[6]
2729	813000	0	50	IDLE	Chivalry is a blade that cuts through all evil.	2000										
2730	813000	0	50	IDLE	Now where is Miss Nanami...	2000										
2731	813000	0	50	IDLE	I am cleaning the house.	2000										
2732	813000	0	50	IDLE	Do you require me for something?	2000										
2733	813000	0	50	IDLE	Master?	2000										
2734	813000	0	80	IDLE	Hargh!	2000										
2735	813000	0	80	IDLE	One must not forget one's manners even in mortal combat.	2000										
2736	813000	0	80	IDLE	I must hone my blade to better protect you, Master.	2000										
2737	813000	0	100	IDLE	Hargh!	2000										
2738	813000	0	100	IDLE	One must not forget one's manners even in mortal combat.	2000										
2739	813000	0	100	IDLE	I must hone my blade to better protect you, Master.	2000										
2740	813000	0	100	IDLE	I am ready always.	2000										
2741	813000	0	100	IDLE	I hope I can be of help.	2000										
2742	813000	0	0	IDLE	Can I help you with something?	2000	Huh? No... I do not require rest.	2000	But if you insist, Master...	2000						
2743	813000	0	0	IDLE	It is a strange feeling to be lying on a bed.	2000										
2744	813000	0	0	IDLE	My duty is to serve you.	2000	So please, don't hesitate to order me for anything.	2000	...If you have naught to do, Master. I can play a game of chess with you.	2000						
2745	813000	0	0	IDLE	Ah, okay. Let us sit here.	2000										
2746	813000	0	0	IDLE	Master, did you see my rapier?	2000	I think Miss Nanami has taken it while fooling around with me.	2000	Such an item may prove hazardous in Miss Nanami's hands.	2000						
2747	813000	0	0	IDLE	Ah, it's here. Thank you.	2000										
2748	813000	0	0	IDLE	I have come as per your request, Master.	2000	I shall serve you always.	2000								
2749	813000	0	0	IDLE	I shall do my best for you, Master.	2000										
2750	813000	0	0	IDLE	Master, please be careful on missions.	2000										
2751	813000	0	0	IDLE	It is a blemish upon a butler's history to fail to protect their master.	2000										
2752	813000	0	0	IDLE	Master, I wish to discuss something with you.	2000	May I apply to be on a mission with you together?	2000	Whenever I imagine you fighting in a place without me...	2000						
2753	813000	0	0	IDLE	I feel uneasy all over.	2000										
2754	813000	0	0	IDLE	You can trust me, Master.	2000	Whatever path you walk, I will follow you 'til my very last breath.	2000								
2755	813000	0	0	IDLE	This is an established fact the moment I became a butler.	2000										
2756	813000	0	0	IDLE	Master, what do you require of me?	2000	Head pats...?	2000	Of course. Naturally. Should I kneel a little?	2000						
2757	813000	0	0	IDLE	Thank you for trusting me, Master.	2000										
2758	813000	0	80	IDLE	I just met with Miss Karenina...	2000	She invited me to spar with her.	2000	Would it be acceptable for me to acknowledge her request?	2000						
2759	813000	0	80	IDLE	As a butler, I must act according to decorum.	2000	I cannot bring shame to you because of my inappropriate behavior or attire.	2000								
2760	813000	0	100	IDLE	Master, what is the matter?	2000	I was practicing with the pointed blade.	2000	Being with Master, I've seen many different foes and different combat styles.	2000	To better support you, Master, I am honing my swordsmanship.	2000	...So that I may better protect you.	2000		
2761	813000	0	100	IDLE	...Sometimes, I also remember the peaceful days in my past.	2000	I am infinitely grateful and lucky to have such an awe-inspiring Master like you.	2000	For you, and for my past...	2000	I will go through anything to protect them.	2000				
2762	813000	0	100	IDLE	Master, I found this when I went outside.	2000	I saw this from your teammates, Master. So I brought it back.	2000	It would please me if this is of use to you.	2000	If you require more of these, please do not hesitate to contact me.	2000				
2763	813000	0	100	IDLE	Master, I found this when I went outside.	2000	I saw this from your teammates, Master. So I brought it back.	2000	It would please me if this is of use to you.	2000	If you require more of these, please do not hesitate to contact me.	2000				
2801	1000000	0	10	IDLE	I am not tired yet.	2000										
2802	1000000	0	10	IDLE	I am okay.	2000										
2803	1000000	0	10	IDLE	I see.	2000										
2804	1000000	0	10	IDLE	What is the matter?	2000										
2805	1000000	0	30	IDLE	Work is fulfilling. Definitely.	2000										
2806	1000000	0	30	IDLE	A new order?	2000										
2807	1000000	0	30	IDLE	...	2000										
2808	1000000	0	30	IDLE	Wow...	2000										
2809	1000000	0	30	IDLE	I see.	2000										
2810	1000000	0	50	IDLE	Work is fulfilling. Definitely.	2000										
2811	1000000	0	50	IDLE	A new order?	2000										
2812	1000000	0	50	IDLE	...	2000										
2813	1000000	0	50	IDLE	Wow...	2000										
2814	1000000	0	50	IDLE	I see.	2000										
2815	1000000	0	80	IDLE	It is time for work.	2000										
2816	1000000	0	80	IDLE	My hands are shaking... I can't control myself...	2000										
2817	1000000	0	80	IDLE	I am willingly doing overtime myself.	2000										
2818	1000000	0	80	IDLE	Good day, Commandant.	2000										
2819	1000000	0	100	IDLE	It is time for work.	2000										
2820	1000000	0	100	IDLE	My hands are shaking... I can't control myself...	2000										
2821	1000000	0	100	IDLE	I am willingly doing overtime myself.	2000										
2822	1000000	0	100	IDLE	Good day, Commandant.	2000										
2823	1000000	0	100	IDLE	Still a ways to go.	2000										
2824	1000000	0	30	IDLE	Huh?	2000										
2825	1000000	0	30	IDLE	Let's go for a walk.	2000										
2826	1000000	0	30	IDLE	...	2000										
2827	1000000	0	30	IDLE	What's the matter?	2000										
2828	1000000	0	30	IDLE	Wha?	2000										
2829	1000000	0	50	IDLE	Ah...	2000										
2830	1000000	0	50	IDLE	Yes.	2000										
2831	1000000	0	50	IDLE	Alright, done. What's next?	2000										
2832	1000000	0	50	IDLE	I see. That's how it is.	2000										
2833	1000000	0	50	IDLE	Understood.	2000										
2834	1000000	0	80	IDLE	Time to clock off! Goodbye.	2000										
2835	1000000	0	80	IDLE	P E R F E C T.	2000										
2836	1000000	0	80	IDLE	Yawn...	2000										
2837	1000000	0	100	IDLE	Time to clock off! Goodbye.	2000										
2838	1000000	0	100	IDLE	P E R F E C T.	2000										
2839	1000000	0	100	IDLE	Yawn...	2000										
2840	1000000	0	100	IDLE	The work schedule is pretty full recently...	2000										
2841	1000000	0	100	IDLE	The next holiday should be coming soon.	2000										
2842	1000000	0	0	IDLE	I was halfway asleep when I got called for work...	2000	I'm so sleepy...	2000								
2843	1000000	0	0	IDLE	Ah, you're doing it in my stead? Thanks then!	2000										
2844	1000000	0	0	IDLE	Work hours are finally over.	2000	I guess I'll go scroll through the forums.	2000	Would you like to join me, Commandant?	2000						
2845	1000000	0	0	IDLE	Look, Mr. Hassen is using his fossil speak to leave comments...	2000										
2846	1000000	0	0	IDLE	Do you know where I left my coffee beans last time?	2000	Let's get caffeinated and then go work.	2000								
2847	1000000	0	0	IDLE	Thanks, I found it.	2000										
2848	1000000	0	0	IDLE	Runway C54 clear.	2000	Transport craft ready.	2000								
2849	1000000	0	0	IDLE	Commandant of Gray Raven, you may begin your next mission.	2000										
2850	1000000	0	0	IDLE	I'm doing overtime remote work.	2000										
2851	1000000	0	0	IDLE	Please don't disturb me.	2000										
2852	1000000	0	0	IDLE	Commandant, I have processed the report you submitted 5 minutes ago.	2000	I will send the results to you shortly.	2000								
2853	1000000	0	0	IDLE	Do you have anything else you need me for?	2000										
2854	1000000	0	0	IDLE	I'm preparing the script of the sequel to The Lord of the Skies Celica.	2000	Commandant, if you have time, please check and read the script with me later.	2000								
2855	1000000	0	0	IDLE	I gave more character and lines to the supporting cast. I should get the gig this time.	2000										
2856	1000000	0	0	IDLE	Yawn... Have I been working for too long?	2000	I feel like my bones are all broken...	2000	I guess I better go find a massage parlor or something.	2000						
2857	1000000	0	0	IDLE	Oh wow! I didn't know you were good at massaging.	2000										
2858	1000000	0	80	IDLE	I'm in real deep thought right now.	2000	I'm trying to think of how to get Mr. Hassen to stop giving me new orders and projects right before the hours end.	2000	...	2000	Do you have a sack here that I can hide my face with?	2000				
2859	1000000	0	80	IDLE	Time management is vital.	2000	If you don't efficiently finish your work within the office hours...	2000	You'll have to do overtime work.	2000	Although, I guess I already get so many sudden emergencies and orders that I've been doing overtime since like, forever.	2000				
2860	1000000	0	100	IDLE	O' formidable foe.	2000	Taste the forbidden strength of the Eye of the Sky!	2000	How's this line with this pose?	2000						
2861	1000000	0	100	IDLE	I have to process billions of funding requests everyday.	2000	When can I get myself some funding?!	2000								
2862	1000000	0	100	IDLE	Commandant, Babylonia has sent you some gifts.	2000	If you have any issues or questions, you can find me.	2000	I will direct your feedback...	2000	...to President Hassen and maybe even spice it up a little!	2000				
2863	1000000	0	100	IDLE	Commandant, Babylonia has sent you some gifts.	2000	If you have any issues or questions, you can find me.	2000	I will direct your feedback...	2000	...to President Hassen and maybe even spice it up a little!	2000				
2901	1021004	0	10	IDLE	Hmm...	2000										
2902	1021004	0	10	IDLE	I... see?	2000										
2903	1021004	0	10	IDLE	Okay...	2000										
2904	1021004	0	10	IDLE	Got it...	2000										
2905	1021004	0	30	IDLE	Looking up surrounding data. Adding them to the logs.	2000										
2906	1021004	0	30	IDLE	The temperature is cooling.	2000										
2907	1021004	0	30	IDLE	Away.	2000										
2908	1021004	0	30	IDLE	Do you need anything?	2000										
2909	1021004	0	30	IDLE	Okay.	2000										
2910	1021004	0	50	IDLE	Looking up surrounding data. Adding them to the logs.	2000										
2911	1021004	0	50	IDLE	The temperature is cooling.	2000										
2912	1021004	0	50	IDLE	Away.	2000										
2913	1021004	0	50	IDLE	Do you need anything?	2000										
2914	1021004	0	50	IDLE	Okay.	2000										
2915	1021004	0	80	IDLE	I'm happy being here with everyone else.	2000										
2916	1021004	0	80	IDLE	I'll always wait here for you.	2000										
2917	1021004	0	80	IDLE	You're here.	2000										
2918	1021004	0	80	IDLE	Are you looking for me?	2000										
2919	1021004	0	100	IDLE	I'm happy being here with everyone else.	2000										
2920	1021004	0	100	IDLE	I'll always wait here for you.	2000										
2921	1021004	0	100	IDLE	You're here.	2000										
2922	1021004	0	100	IDLE	Are you looking for me?	2000										
2923	1021004	0	100	IDLE	I'm content as long as you are here.	2000										
2924	1021004	0	30	IDLE	Roger.	2000										
2925	1021004	0	30	IDLE	Understood.	2000										
2926	1021004	0	30	IDLE	Advancing.	2000										
2927	1021004	0	30	IDLE	This place...	2000										
2928	1021004	0	30	IDLE	...	2000										
2929	1021004	0	50	IDLE	Huh?	2000										
2930	1021004	0	50	IDLE	Where is the next target?	2000										
2931	1021004	0	50	IDLE	Good.	2000										
2932	1021004	0	50	IDLE	...	2000										
2933	1021004	0	50	IDLE	Lucia, awaiting your command.	2000										
2934	1021004	0	80	IDLE	Let's go.	2000										
2935	1021004	0	80	IDLE	Let's go together.	2000										
2936	1021004	0	80	IDLE	Do you need my help?	2000										
2937	1021004	0	100	IDLE	Let's go.	2000										
2938	1021004	0	100	IDLE	Let's go together.	2000										
2939	1021004	0	100	IDLE	Do you need my help?	2000										
2940	1021004	0	100	IDLE	Do we have a new mission?	2000										
2941	1021004	0	100	IDLE	Okay.	2000										
2942	1021004	0	0	IDLE	Is this what Alpha noted down as one of her weaknesses?	2000	Beds... Such tremendous power they hold.	2000	Unbelievable...	2000						
2943	1021004	0	0	IDLE	But it really is—zzzzzz...	2000										
2944	1021004	0	0	IDLE	Commandant, you're here.	2000	Don't worry, I'm just going over the old memory logs.	2000								
2945	1021004	0	0	IDLE	Thank you though, Commandant.	2000										
2946	1021004	0	0	IDLE	Commandant, did you see the scarves I collected?	2000	I think I left one nearby. It's a scarf for you.	2000								
2947	1021004	0	0	IDLE	Oh. Found it.	2000										
2948	1021004	0	0	IDLE	I'm still trying to get used to the cooling system of my frame.	2000	So the temperature might fluctuate a bit around me.	2000								
2949	1021004	0	0	IDLE	Please keep that in mind, Commandant.	2000										
2950	1021004	0	0	IDLE	Gray Raven squad, all ready.	2000	For a better tomorrow, Commandant.	2000								
2951	1021004	0	0	IDLE	Ready when you are.	2000										
2952	1021004	0	0	IDLE	Commandant, this might be a little too much, but...	2000	I still hope that...	2000								
2953	1021004	0	0	IDLE	I can be with you, and everyone else, till the very end.	2000										
2954	1021004	0	0	IDLE	Alpha...	2000										
2955	1021004	0	0	IDLE	Next time, I'll put an end to it.	2000										
2956	1021004	0	0	IDLE	It's daily maintenance time for my frame.	2000	Should I be closer?	2000								
2957	1021004	0	0	IDLE	How... strange. I think my frame temperature is... slightly rising.	2000										
2958	1021004	0	80	IDLE	I'm still not good enough with my jet boosters.	2000	If you have time...	2000	Do you mind practicing with me later?	2000						
2959	1021004	0	80	IDLE	Commandant, Babylonia just airdropped an energy tank.	2000	Supposedly, I can connect it to my frame and do BVR attacks.	2000	But this tank is twice the size of our HQ...	2000	How do we even bring it to a fight...?	2000				
2960	1021004	0	100	IDLE	Commandant, I think I'm more sensitive to temperature changes now with this new frame.	2000	My next dish will definitely come out great!	2000	Please look forward to it.	2000						
2961	1021004	0	100	IDLE	Commandant...	2000	Will I get to rest my back against yours in the future?	2000								
2962	1021004	0	100	IDLE	Commandant, this is for you.	2000	I found it on the last mission.	2000	I hope this helps you.	2000						
2963	1021004	0	100	IDLE	Commandant, this is for you.	2000	I found it on the last mission.	2000	I hope this helps you.	2000						
3001	1131002	0	10	IDLE	Hmph.	2000										
3002	1131002	0	10	IDLE	What?	2000										
3003	1131002	0	10	IDLE	Oh, my.	2000										
3004	1131002	0	10	IDLE	Yeah, yeah.	2000										
3005	1131002	0	30	IDLE	Enough.	2000										
3006	1131002	0	30	IDLE	Nope. Not a thing.	2000										
3007	1131002	0	30	IDLE	Aha.	2000										
3008	1131002	0	30	IDLE	Hmmmmm...	2000										
3009	1131002	0	30	IDLE	Hey.	2000										
3010	1131002	0	50	IDLE	Enough.	2000										
3011	1131002	0	50	IDLE	Nope. Not a thing.	2000										
3012	1131002	0	50	IDLE	Aha.	2000										
3013	1131002	0	50	IDLE	Hmmmmm...	2000										
3014	1131002	0	50	IDLE	Hey.	2000										
3015	1131002	0	80	IDLE	Try coming closer. That is, if you're prepared for what's to come.	2000										
3016	1131002	0	80	IDLE	So this is how it feels in Gray Raven...	2000										
3017	1131002	0	80	IDLE	Were you expecting something?	2000										
3018	1131002	0	80	IDLE	I don't need anyone else. Just you by my side.	2000										
3019	1131002	0	100	IDLE	Try coming closer. That is, if you're prepared for what's to come.	2000										
3020	1131002	0	100	IDLE	So this is how it feels in Gray Raven...	2000										
3021	1131002	0	100	IDLE	Were you expecting something?	2000										
3022	1131002	0	100	IDLE	I don't need anyone else. Just you by my side.	2000										
3023	1131002	0	100	IDLE	By the time you come around again, I might have already burned this place down.	2000										
3024	1131002	0	30	IDLE	...	2000										
3025	1131002	0	30	IDLE	Enough	2000										
3026	1131002	0	30	IDLE	Hmm.	2000										
3027	1131002	0	30	IDLE	Hmph.	2000										
3028	1131002	0	30	IDLE	Tch.	2000										
3029	1131002	0	50	IDLE	Hey, come here.	2000										
3030	1131002	0	50	IDLE	It's over.	2000										
3031	1131002	0	50	IDLE	Foolish.	2000										
3032	1131002	0	50	IDLE	Maybe...	2000										
3033	1131002	0	50	IDLE	Oh, you...	2000										
3034	1131002	0	80	IDLE	Ahaha, I just thought of something.	2000										
3035	1131002	0	80	IDLE	You've successfully piqued my interest.	2000										
3036	1131002	0	80	IDLE	Just that?	2000										
3037	1131002	0	100	IDLE	Ahaha, I just thought of something.	2000										
3038	1131002	0	100	IDLE	You've successfully piqued my interest.	2000										
3039	1131002	0	100	IDLE	Just that?	2000										
3040	1131002	0	100	IDLE	Let's go. Let's feel some pain.	2000										
3041	1131002	0	100	IDLE	Welcome back—is what you'd like to hear me say, hm?	2000										
3042	1131002	0	0	IDLE	Is it day? Or night now?	2000	Oh whatever. I'm so bored I'm getting drowsy.	2000								
3043	1131002	0	0	IDLE	If you dare, you can try rousing me from my sleep.	2000										
3044	1131002	0	0	IDLE	Standing here is a waste of time.	2000	Help me over to the sofa.	2000								
3045	1131002	0	0	IDLE	Hmm... Not bad as a sofa, but I still seem to be missing a footstool.	2000										
3046	1131002	0	0	IDLE	Let me plunder all there is in your cabinets.	2000	You won't refuse. I know.	2000								
3047	1131002	0	0	IDLE	Pah. All useless junk. "You" will have to do to make up for this.	2000										
3048	1131002	0	0	IDLE	Noctis, I've sent you the co-ords.	2000	Remember to airdrop the stuff here in half an hour.	2000								
3049	1131002	0	0	IDLE	I'm giving the Gray Ravens a little surprise.	2000										
3050	1131002	0	0	IDLE	Welcome back, Commandant.	2000	Why aren't you coming closer?	2000	Tch, what it too obvious...?	2000						
3051	1131002	0	0	IDLE	Looks like I'll have to play rough.	2000										
3052	1131002	0	0	IDLE	Your orders?	2000	Order me. Order me to rip someone's throat out.	2000								
3053	1131002	0	0	IDLE	Hah. What a weirdo you are.	2000										
3054	1131002	0	0	IDLE	We're just tools of war.	2000	So you should just use us like we're tools.	2000								
3055	1131002	0	0	IDLE	Better be careful about hurting yourself if you can't even do that.	2000										
3056	1131002	0	0	IDLE	You want to feel my pain? A talker, aren't you?	2000	But you'll pay a hefty price for touching me.	2000	Even so, would you?	2000						
3057	1131002	0	0	IDLE	Ok. Time's up. My turn now.	2000										
3058	1131002	0	80	IDLE	The dead, and those who watches the decaying.	2000	Which one feels more pain?	2000								
3059	1131002	0	80	IDLE	Aah... I feel it.	2000	Your pain. Your pain for war, for your companions, for this world.	2000	How stunning...	2000						
3060	1131002	0	100	IDLE	I can introduce you to Noctis and No. 21 if the opportunity arises.	2000	But. Let me get this straight. Don't even think about trying your devious ways on them.	2000	You are mine and mine alone after all.	2000						
3061	1131002	0	100	IDLE	It's not just Cerberus that's keeping an eye on you.	2000	You'll know. Soon.	2000	Just a little forewarning.	2000	Beware of that squad.	2000				
3062	1131002	0	100	IDLE	Catch.	2000	Your share of the pickings.	2000	Save the thanks. You deserved it.	2000	If you want to thank me though... Aha, how's this?	2000				
3063	1131002	0	100	IDLE	Catch.	2000	Your share of the pickings.	2000	Save the thanks. You deserved it.	2000	If you want to thank me though... Aha, how's this?	2000				
3101	1511003	0	10	IDLE	Hmph.	2000										
3102	1511003	0	10	IDLE	Oh.	2000										
3103	1511003	0	10	IDLE	That's enough.	2000										
3104	1511003	0	10	IDLE	How rowdy.	2000										
3105	1511003	0	30	IDLE	This reminds me of the past.	2000										
3106	1511003	0	30	IDLE	What?	2000										
3107	1511003	0	30	IDLE	Yeah. Got it.	2000										
3108	1511003	0	30	IDLE	Tch.	2000										
3109	1511003	0	30	IDLE	That's why I hate being with people.	2000										
3110	1511003	0	50	IDLE	This reminds me of the past.	2000										
3111	1511003	0	50	IDLE	What?	2000										
3112	1511003	0	50	IDLE	Yeah. Got it.	2000										
3113	1511003	0	50	IDLE	Tch.	2000										
3114	1511003	0	50	IDLE	That's why I hate being with people.	2000										
3115	1511003	0	80	IDLE	Don't come any closer.	2000										
3116	1511003	0	80	IDLE	Enough.	2000										
3117	1511003	0	80	IDLE	Why are there so many people here...	2000										
3118	1511003	0	80	IDLE	How annoying.	2000										
3119	1511003	0	100	IDLE	Don't come any closer.	2000										
3120	1511003	0	100	IDLE	Enough.	2000										
3121	1511003	0	100	IDLE	Why are there so many people here...	2000										
3122	1511003	0	100	IDLE	How annoying.	2000										
3123	1511003	0	100	IDLE	Sigh...	2000										
3124	1511003	0	30	IDLE	Haargh.	2000										
3125	1511003	0	30	IDLE	Tsk.	2000										
3126	1511003	0	30	IDLE	Sigh...	2000										
3127	1511003	0	30	IDLE	Hm?	2000										
3128	1511003	0	30	IDLE	Hmph.	2000										
3129	1511003	0	50	IDLE	Stay still. Don't move.	2000										
3130	1511003	0	50	IDLE	...	2000										
3131	1511003	0	50	IDLE	What?	2000										
3132	1511003	0	50	IDLE	Guess I have no choice.	2000										
3133	1511003	0	50	IDLE	Cough.	2000										
3134	1511003	0	80	IDLE	Nothing can bind me.	2000										
3135	1511003	0	80	IDLE	Don't treat me like the others.	2000										
3136	1511003	0	80	IDLE	Wanna leave this place together?	2000										
3137	1511003	0	100	IDLE	Nothing can bind me.	2000										
3138	1511003	0	100	IDLE	Don't treat me like the others.	2000										
3139	1511003	0	100	IDLE	Wanna leave this place together?	2000										
3140	1511003	0	100	IDLE	Ugh, my head...	2000										
3141	1511003	0	100	IDLE	If it wasn't for you, I'd have already...	2000										
3142	1511003	0	0	IDLE	Hmph. Kamui's bound by these petty creations, huh.	2000	Then let me tear it apart.	2000								
3143	1511003	0	0	IDLE	Zzz... I guess it can wait until I get some sleep.	2000										
3144	1511003	0	0	IDLE	It's too noisy in here.	2000	I need some space. I'm going over to the sofa.	2000								
3145	1511003	0	0	IDLE	If you wanna come with me, I'm not stopping you.	2000										
3146	1511003	0	0	IDLE	I sense a strange presence inside the shelves.	2000	Come out! Or I'll cut you down along with the shelf.	2000								
3147	1511003	0	0	IDLE	Tsk, nothing here? Already ran off, huh?	2000										
3148	1511003	0	0	IDLE	I'm getting sick of this place.	2000	No, it's not your fault.	2000								
3149	1511003	0	0	IDLE	Don't let it weigh on your mind.	2000										
3150	1511003	0	0	IDLE	It reeks of Kurono in here.	2000										
3151	1511003	0	0	IDLE	Did that one come over?	2000										
3152	1511003	0	0	IDLE	Look at all these fools around.	2000	This world is tainted.	2000								
3153	1511003	0	0	IDLE	Rather than let it fall further, why don't I just end it here?	2000										
3154	1511003	0	0	IDLE	We don't have time to mess around.	2000	Come. Let's do battle. Destroy all there is, and bring darkness to the world.	2000								
3155	1511003	0	0	IDLE	Destroy all those damned things!	2000										
3156	1511003	0	0	IDLE	Patting?	2000	If you have a death wish, you can try.	2000								
3157	1511003	0	0	IDLE	How terrible...	2000										
3158	1511003	0	80	IDLE	This bunch of people called Kurono...	2000	If it's possible...	2000	Try not to involve yourself with them.	2000						
3159	1511003	0	80	IDLE	How do you and an airhead like Kamui even manage through this crapsack world?	2000	Tell me your tricks.	2000	I have all the time in the world.	2000						
3160	1511003	0	100	IDLE	Gimme that serum!	2000	...	2000	Yeah. It's safe. Go jab it.	2000						
3161	1511003	0	100	IDLE	Honestly, I hate you a lot.	2000	Sometimes, I even want to end your life myself.	2000	So, you...	2000	Don't you ever go dying by another's hands.	2000				
3162	1511003	0	100	IDLE	Here. Kamui had me give this to you.	2000	What's that look you're pulling?	2000	Kamui had me give it to you. Really.	2000						
3163	1511003	0	100	IDLE	Here. Kamui had me give this to you.	2000	What's that look you're pulling?	2000	Kamui had me give it to you. Really.	2000						
3201	1141003	0	10	IDLE	Hmm...	2000										
3202	1141003	0	10	IDLE	This is...	2000										
3203	1141003	0	10	IDLE	...	2000										
3204	1141003	0	10	IDLE	Should I be returning...?	2000										
3205	1141003	0	30	IDLE	Hm...	2000										
3206	1141003	0	30	IDLE	Oh, this is...	2000										
3207	1141003	0	30	IDLE	...	2000										
3208	1141003	0	30	IDLE	Should I be returning...?	2000										
3209	1141003	0	30	IDLE	Ah...	2000										
3210	1141003	0	50	IDLE	...How quiet.	2000										
3211	1141003	0	50	IDLE	Won't work, huh...	2000										
3212	1141003	0	50	IDLE	This decor...	2000										
3213	1141003	0	50	IDLE	You should never let your guard down.	2000										
3214	1141003	0	50	IDLE	...How quiet.	2000										
3215	1141003	0	80	IDLE	Won't work, huh...	2000										
3216	1141003	0	80	IDLE	This decor...	2000										
3217	1141003	0	80	IDLE	You should never let your guard down.	2000										
3218	1141003	0	80	IDLE	...Would it be better this way?	2000										
3219	1141003	0	100	IDLE	...Should I try to make conversation?	2000										
3220	1141003	0	100	IDLE	Hmm, let's see...	2000										
3221	1141003	0	100	IDLE	Welcome back—Hmm... Everyone here says this already...	2000										
3222	1141003	0	100	IDLE	Should I invite Commandant to go fishing...?	2000										
3223	1141003	0	100	IDLE	This room is nice.	2000										
3224	1141003	0	30	IDLE	Patrolling.	2000										
3225	1141003	0	30	IDLE	Huh?	2000										
3226	1141003	0	30	IDLE	That's...	2000										
3227	1141003	0	30	IDLE	Nothing of the unusual.	2000										
3228	1141003	0	30	IDLE	Got it.	2000										
3229	1141003	0	50	IDLE	Heave-ho...	2000										
3230	1141003	0	50	IDLE	Can you come closer?	2000										
3231	1141003	0	50	IDLE	Any time.	2000										
3232	1141003	0	50	IDLE	Hmmm...	2000										
3233	1141003	0	50	IDLE	Should I find something to do?	2000										
3234	1141003	0	80	IDLE	I should try exercising... I need to take care not to overdo it.	2000										
3235	1141003	0	80	IDLE	Peace and quiet... It's been a while...	2000										
3236	1141003	0	80	IDLE	So this is how it feels in Gray Raven...	2000										
3237	1141003	0	100	IDLE	I should try exercising... I need to take care not to overdo it.	2000										
3238	1141003	0	100	IDLE	Peace and quiet... It's been a while...	2000										
3239	1141003	0	100	IDLE	So this is how it feels in Gray Raven...	2000										
3240	1141003	0	100	IDLE	Would be nice to show Diana this place.	2000										
3241	1141003	0	100	IDLE	I still feel out of place without anything to do.	2000										
3242	1141003	0	0	IDLE	It's okay. The Forest Guard have always patrolled for long hours.	2000	But with you by my side, I feel like I'm dropping my guard too much...	2000								
3243	1141003	0	0	IDLE	Thank you. But I still can't get used to sleeping in such a soft bed.	2000	Well... It's... not bad, every now and then.	2000								
3244	1141003	0	0	IDLE	Commandant, you're back.	2000	No... It wasn't a long wait.	2000								
3245	1141003	0	0	IDLE	Ah... Thank you, Commandant.	2000	Should we take a rest and have a cup of pine needle tea?	2000								
3246	1141003	0	0	IDLE	Hmm... Is there a place I can store things safely...?	2000	Commandant, can you help? Thank you.	2000								
3247	1141003	0	0	IDLE	I keep all the presents you gave me here.	2000	That way, I get to see them everyday when I return.	2000	...I keep a small one on me at all times, though.	2000						
3248	1141003	0	0	IDLE	Babylonia feels a lot different than what I've imagined.	2000										
3249	1141003	0	0	IDLE	Or is it just the Gray Raven?	2000										
3250	1141003	0	0	IDLE	Are there any missions to come?	2000	If possible, I'd like to go on a mission with you.	2000								
3251	1141003	0	0	IDLE	It's nice in here. But staying in the same room gets a bit dull at times.	2000										
3252	1141003	0	0	IDLE	Karenina and the others come over for card games sometimes.	2000	But I have bad luck. I keep losing...	2000	Huh? It's not about luck, but skill?	2000						
3253	1141003	0	0	IDLE	Interesting... Commandant, can you tell me more?	2000										
3254	1141003	0	0	IDLE	Resting for too long can dull your senses.	2000	Commandant, when is the next mission?	2000								
3255	1141003	0	0	IDLE	If there isn't one, then let's practice together.	2000										
3256	1141003	0	0	IDLE	Huh? You wish to... pat me on the head? Okay.	2000	You can do it as long as you want. I don't mind it if it's you.	2000								
3257	1141003	0	0	IDLE	Only...	2000	It'd be nice if my frame were... softer.	2000	Commandant, can we touch foreheads?	2000						
3258	1141003	0	80	IDLE	(Humming)	2000	Hm...? Ah, this is a Forest Guard song.	2000	I'm not good at singing... But this melody puts my mind at ease.	2000	Of course, I don't mind singing for you.	2000				
3259	1141003	0	80	IDLE	I want to make a wood carving for you...	2000	But every time, I carve too much of the wood away...	2000	But recently, I think I'm starting to get the hang of it.	2000	Oh... Don't worry. I'll clean up the failed carvings myself.	2000				
3260	1141003	0	100	IDLE	If it's doable, I'd like for Diana to visit this place.	2000	...Will it look like I'm showing something off to her?	2000	But I only want her to feel the same warmth.	2000	Especially with you around.	2000				
3261	1141003	0	100	IDLE	Huh? My hair...?	2000	My Forest Guard sisters helped me groom my hair. I don't mind the hairstyle too much.	2000	But, I do find people brushing my hair relaxing.	2000						
3262	1141003	0	100	IDLE	This is for you, Commandant.	2000	I found it while patrolling the Arctic lands. I think you'd like it.	2000	Ah, yes, I'm still working on my wood carving skills.	2000	One day, Commandant...	2000				
3263	1141003	0	100	IDLE	This is for you, Commandant.	2000	I found it while patrolling the Arctic lands. I think you'd like it.	2000	Ah, yes, I'm still working on my wood carving skills.	2000	One day, Commandant...	2000				
3301	1521003	0	10	IDLE	Ah...	2000										
3302	1521003	0	10	IDLE	I'm getting sick of this...	2000										
3303	1521003	0	10	IDLE	I'm fatigued.	2000										
3304	1521003	0	10	IDLE	I should go back...	2000										
3305	1521003	0	30	IDLE	Ah...	2000										
3306	1521003	0	30	IDLE	I'm getting sick of this...	2000										
3307	1521003	0	30	IDLE	I'm fatigued.	2000										
3308	1521003	0	30	IDLE	I should go back...	2000										
3309	1521003	0	30	IDLE	Ah...	2000										
3310	1521003	0	50	IDLE	...Same as always.	2000										
