Hash	Url
1431848282	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_Explode015.prefab
1835132810	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_Explode020.prefab
1835132811	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_Explode030.prefab
1835132804	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_Explode040.prefab
-873547574	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_Explode150.prefab
1814200208	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_ExplodeGround01.prefab
1814200207	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_ExplodeGround02.prefab
1814200206	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_ExplodeGround03.prefab
1814200204	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_ExplodeGround05.prefab
1814200217	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_ExplodeGround08.prefab
-914683146	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_ExplodeGround10.prefab
-914683152	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_ExplodeGround16.prefab
1316401953	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_Flame01.prefab
-500910201	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_Laser01.prefab
632461721	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_LBlade.prefab
-2082789858	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_LHandBlade.prefab
80943455	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_MissleA.prefab
80943458	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_MissleB.prefab
632485275	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_RBlade.prefab
-2056831192	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_RHandBlade.prefab
2018852315	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_SpineBox.prefab
480100684	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone01.prefab
883385211	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone02.prefab
-682698730	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone03.prefab
76816157	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone04.prefab
-1489267784	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone05.prefab
-1085983257	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone06.prefab
1642900098	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone07.prefab
1689954265	Assets/Product/Effect/DlcPrefab/FxMb1Jueanht01Prefab/Collider/COLLIDER_MON_8002_weibaLbone08.prefab
201910096	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack01.prefab
1650974403	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack01Shouji01.prefab
-1364173845	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack02.prefab
16015572	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack02Shouji01.prefab
419300099	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack02Shouji02.prefab
1364709510	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack03.prefab
1239356153	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack03Shouji01.prefab
-201374431	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack04.prefab
-1783408078	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack04Shouji01.prefab
-1767458372	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack05.prefab
-2138518441	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack05Shouji01.prefab
1753164328	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack05Shouji02.prefab
961424983	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack06.prefab
521490024	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack06Shouji01.prefab
-604658958	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack07.prefab
1767994038	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack10.prefab
201910097	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack11.prefab
1652088516	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack11Shouji01.prefab
552890087	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack11Wuqi.prefab
1364709511	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack13.prefab
201910094	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack21.prefab
552882792	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack21Wuqi.prefab
2079077443	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack22Wuqi.prefab
715023262	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack23Wuqi.prefab
201910095	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack31.prefab
933971210	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack31Dilie.prefab
-2101598815	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack31Shouji.prefab
1364709509	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack33.prefab
1096111680	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack33Dilie.prefab
201910100	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack41.prefab
1655709375	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack41Shouji01.prefab
1252424848	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack41Shouji02.prefab
552893154	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack41Wuqi.prefab
-1364173841	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack42.prefab
20750544	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack42Shouji01.prefab
424035071	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack42Shouji02.prefab
2079087805	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack42Wuqi.prefab
1364709514	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack43.prefab
1244091125	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack43Shouji01.prefab
-1484792230	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack43Shouji02.prefab
81291711	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack43Shouji03.prefab
715033624	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack43Wuqi.prefab
-201374427	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack44.prefab
-1778673106	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack44Shouji01.prefab
-924439013	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack44Wuqi.prefab
201910101	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack51.prefab
-2091932698	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack51Jianzhen.prefab
-2101248421	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack51Shouji.prefab
-1378002831	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack51Start.prefab
243964464	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaAttack91Mark.prefab
1362986465	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaBao.prefab
11387900	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaBorn.prefab
844549826	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaBuff.prefab
-904613694	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaCanying.prefab
1719216740	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaEye.prefab
-316584872	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaGuideMark.prefab
650687489	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaPingmu.prefab
-1808196870	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaPinzhiGuadianBip001RForearm.prefab
-1834773103	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk10.prefab
-331679784	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk10Dandao.prefab
1831329082	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk10DandaoBao.prefab
102909366	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk10Hit.prefab
1390976126	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk10missileBoneSL.prefab
-1834773102	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk11.prefab
1225959672	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk11Dandao01.prefab
1225959671	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk11Dandao02.prefab
102909333	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk11Hit.prefab
256110781	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk11missileBoneSL.prefab
1062679835	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk11missileBoneSR.prefab
-1834773101	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk12.prefab
-331468394	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk12Dandao.prefab
1025087675	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk12DandaoHit.prefab
102909560	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk12Hit.prefab
393164032	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk12missileBoneSL.prefab
807589498	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2001LoopWeaponCase1.prefab
-1921293857	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2001LoopWeaponCase2.prefab
1948779246	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2001OutWeaponCase1.prefab
1948779249	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2001OutWeaponCase2.prefab
346120475	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2002LoopWeaponCase1.prefab
1912204416	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2002LoopWeaponCase2.prefab
-889618607	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2002OutWeaponCase1.prefab
-889618610	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2002OutWeaponCase2.prefab
1318116668	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2003LoopWeaponCase1.prefab
-1410766687	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2003LoopWeaponCase2.prefab
-1120884048	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2003OutWeaponCase1.prefab
-1120884049	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk2003OutWeaponCase2.prefab
397081724	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk20InWeaponCase1.prefab
-6202803	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk20InWeaponCase2.prefab
995025455	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk21Xuli.prefab
-268689160	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk22.prefab
377565586	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk22Dandao01.prefab
377565587	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk22Dandao02.prefab
377565588	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk22Dandao03.prefab
-938413667	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk22Hit.prefab
-548784955	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk22missileBoneSL.prefab
-1711584369	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtk22missileBoneSR.prefab
-520353255	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtkXulimissileBoneSL.prefab
-70014561	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMAtkXulimissileBoneSR.prefab
-1117944688	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMfallHit.prefab
-1611456516	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMPenqimissileBoneSL.prefab
-1544349197	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMPenqimissileBoneSLIn.prefab
620033978	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMPenqimissileBoneSR.prefab
1742019285	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMPenqimissileBoneSRIn.prefab
718947103	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear01In.prefab
-754142142	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear01Loop.prefab
-1797978736	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear01Out.prefab
718947262	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear02In.prefab
-1723079868	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear02Light01.prefab
1005803487	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear02Light02.prefab
-560280454	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear02Light03.prefab
-754137089	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear02Loop.prefab
1595740577	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMS1Spear02Loop02.prefab
-1632897846	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearfall.prefab
691165869	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearfallmissileBoneSL.prefab
-115403185	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearfallmissileBoneSR.prefab
175105793	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearjump.prefab
-382532871	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearjumpQiliu.prefab
650103730	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearjumpSz.prefab
282510619	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2.prefab
-151577635	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Dao00.prefab
-55910783	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Huahen01.prefab
-55910786	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Huahen02.prefab
-55910785	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Huahen03.prefab
-55910788	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Huahen04.prefab
-55910787	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Huahen05.prefab
-55910790	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Huahen06.prefab
-1927978002	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2missileBoneSL.prefab
135498800	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2missileBoneSR.prefab
-324499888	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Sound.prefab
-1632765832	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2WeaponCase1.prefab
666746117	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMSpearout2Zhongjie.prefab
601779302	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMWuqiLoop.prefab
-1770321284	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaRMWuqiout.prefab
1006755677	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxR1LuxiyaWin.prefab
117779100	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxS1Spear02In.prefab
-522568161	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxS1Spear02Loop.prefab
2116648737	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxS1Spear02Out.prefab
469583679	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxUiEnergyR1Luxiya.prefab
1937780296	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/FxUiEnergyR1LuxiyaJihuo.prefab
588853351	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020000.prefab
-836068089	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020101.prefab
-1259555592	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020201.prefab
-856271065	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020202.prefab
-1118393091	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020301.prefab
-1541880594	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020401.prefab
-1400718093	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020501.prefab
-1804002620	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020502.prefab
-1824205596	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020601.prefab
152069418	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020801.prefab
-1414014523	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020802.prefab
293231919	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020901.prefab
-110052608	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10020902.prefab
-977230621	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021001.prefab
1751652734	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021002.prefab
185568793	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021003.prefab
-836068120	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021101.prefab
-1400718124	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021501.prefab
-1804002651	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021502.prefab
-1824205627	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021601.prefab
-1420921100	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10021602.prefab
-977230524	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022001.prefab
-836068023	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022101.prefab
-1259555526	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022201.prefab
-1118393025	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022301.prefab
-1541880528	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022401.prefab
-1400718027	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022501.prefab
-1824205530	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022601.prefab
293231985	Assets/Product/Effect/DlcPrefab/FxR1Luxiya/Collider/10022901.prefab
596555545	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack01.prefab
989644979	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack01Shouji.prefab
596555548	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack02.prefab
989822358	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack02Shouji.prefab
596555547	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack03.prefab
-100139651	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack03DLC01.prefab
-503424178	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack03DLC02.prefab
989856117	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack03Shouji.prefab
596555542	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack04.prefab
-1349886867	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack04Dilie.prefab
989746264	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack04Shouji.prefab
-969528396	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack11.prefab
158593461	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack11Dandao.prefab
-522873362	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack11Shouji.prefab
158804851	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack13Dandao.prefab
-566243869	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack21.prefab
-690972314	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack21Dandao.prefab
-334264035	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack21DandaoDLC.prefab
1315263273	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack21Shouji.prefab
-690801147	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack22Dandao.prefab
-690760924	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack23Dandao.prefab
-2132327810	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack31.prefab
-2072584334	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack31Biaoji.prefab
-1517106133	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack31Dandao.prefab
-1516894743	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack33Dandao.prefab
-1729043283	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack41.prefab
-1248472626	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack41Baozha.prefab
-69603580	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack41Dandao.prefab
-195325699	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack41Pingmu.prefab
-1729043280	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack42.prefab
-1248261620	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack43Baozha.prefab
999840072	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack51.prefab
-895737399	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack51Dandao.prefab
-648863028	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack51Yujing.prefab
483075954	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack52Baozha.prefab
-895566232	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaAttack52Dandao.prefab
836610787	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaBD1.prefab
1239895314	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaBD2.prefab
-326188627	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaBD3.prefab
433326260	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaBD4.prefab
-618834291	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaBorn.prefab
1404555783	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaBuffBeidong.prefab
81277010	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaMove1.prefab
1647360951	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaMove2.prefab
-520094967	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaPinzhiGuadianBip001RUpperArm.prefab
-330337282	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaRMAtk22Dandao.prefab
-2021308871	Assets/Product/Effect/DlcPrefab/FxR2Kalienina/FxR2KalieninaRMAtk23Dandao.prefab
