Id	CharacterId	State	BehaviorId	CanClick	StateMachine
924	1181003	TIRED	D118100308	1	MOOD
925	1181003	ANNOY	D118100310	1	MOOD
926	1181003	BORING	D118100311	1	MOOD
927	1181003	LAZY	D118100309	1	MOOD
928	1181003	LOVE	D118100312	1	MOOD
929	1181003	REWAWRD	D118100313	1	IDLE
930	1181003	GRAB_UP	D118100302	0	CONTROL
931	1181003	FONDLE	D118100314	0	CONTROL
932	1181003	SELECTED	D118100303	1	CONTROL
933	1181003	RELATIOM	D118100305	1	INTERACT
934	1181003	SIT	D118100306	0	INTERACT
935	1181003	ATTRACT	D118100305	1	INTERACT
936	1181003	CABINET	D118100319	0	INTERACT
937	1181003	CHAIR	D118100320	0	INTERACT
938	1181003	BENCH	D118100321	0	INTERACT
939	1181003	GOSOFA	D118100315	1	INTERACT
940	1181003	GOCHAIR	D118100316	1	INTERACT
941	1181003	GOBENCH	D118100317	1	INTERACT
942	1181003	GOCABINET	D118100318	1	INTERACT
943	1181003	WANTTOUCH	D118100322	1	MOOD
944	1181003	HATE	D118100323	0	MOOD
945	1181003	WAIT	D118100324	1	CONTROL
946	1181003	GODING	D118100325	0	INTERACT
947	1181003	PUTDING	D118100326	1	INTERACT
948	1181003	GOSWIM	D118100327	0	INTERACT
949	1181003	PUTSWIM	D118100328	1	INTERACT
950	1191003	IDLE	D119100301	1	IDLE
951	1191003	SLEEP	D119100307	0	INTERACT
952	1191003	TIRED	D119100308	1	MOOD
953	1191003	ANNOY	D119100310	1	MOOD
954	1191003	BORING	D119100311	1	MOOD
955	1191003	LAZY	D119100309	1	MOOD
956	1191003	LOVE	D119100312	1	MOOD
957	1191003	REWAWRD	D119100313	1	IDLE
958	1191003	GRAB_UP	D119100302	0	CONTROL
959	1191003	FONDLE	D119100314	0	CONTROL
960	1191003	SELECTED	D119100303	1	CONTROL
961	1191003	RELATIOM	D119100305	1	INTERACT
962	1191003	SIT	D119100306	0	INTERACT
963	1191003	ATTRACT	D119100305	1	INTERACT
964	1191003	CABINET	D119100319	0	INTERACT
965	1191003	CHAIR	D119100320	0	INTERACT
966	1191003	BENCH	D119100321	0	INTERACT
967	1191003	GOSOFA	D119100315	1	INTERACT
968	1191003	GOCHAIR	D119100316	1	INTERACT
969	1191003	GOBENCH	D119100317	1	INTERACT
970	1191003	GOCABINET	D119100318	1	INTERACT
971	1191003	WANTTOUCH	D119100322	1	MOOD
972	1191003	HATE	D119100323	0	MOOD
973	1191003	WAIT	D119100324	1	CONTROL
974	1191003	GODING	D119100325	0	INTERACT
975	1191003	PUTDING	D119100326	1	INTERACT
976	1191003	GOSWIM	D119100327	0	INTERACT
977	1191003	PUTSWIM	D119100328	1	INTERACT
978	1201003	IDLE	D120100301	1	IDLE
979	1201003	SLEEP	D120100307	0	INTERACT
980	1201003	TIRED	D120100308	1	MOOD
981	1201003	ANNOY	D120100310	1	MOOD
982	1201003	BORING	D120100311	1	MOOD
983	1201003	LAZY	D120100309	1	MOOD
984	1201003	LOVE	D120100312	1	MOOD
985	1201003	REWAWRD	D120100313	1	IDLE
986	1201003	GRAB_UP	D120100302	0	CONTROL
987	1201003	FONDLE	D120100314	0	CONTROL
988	1201003	SELECTED	D120100303	1	CONTROL
989	1201003	RELATIOM	D120100305	1	INTERACT
990	1201003	SIT	D120100306	0	INTERACT
991	1201003	ATTRACT	D120100305	1	INTERACT
992	1201003	CABINET	D120100319	0	INTERACT
993	1201003	CHAIR	D120100320	0	INTERACT
994	1201003	BENCH	D120100321	0	INTERACT
995	1201003	GOSOFA	D120100315	1	INTERACT
996	1201003	GOCHAIR	D120100316	1	INTERACT
997	1201003	GOBENCH	D120100317	1	INTERACT
998	1201003	GOCABINET	D120100318	1	INTERACT
999	1201003	WANTTOUCH	D120100322	1	MOOD
2000	1201003	HATE	D120100323	0	MOOD
2001	1201003	WAIT	D120100324	1	CONTROL
2002	1201003	GODING	D120100325	0	INTERACT
2003	1201003	PUTDING	D120100326	1	INTERACT
2004	1201003	GOSWIM	D120100327	0	INTERACT
2005	1201003	PUTSWIM	D120100328	1	INTERACT
12001	1171003	GOPlAYING	D117100331	0	INTERACT
12002	1171003	PlAYING	D117100332	0	INTERACT
12003	1521003	GOPlAYING	D152100331	0	INTERACT
12004	1521003	PlAYING	D152100332	0	INTERACT
12005	1161002	GOPlAYING	D116100231	0	INTERACT
12006	1161002	PlAYING	D116100232	0	INTERACT
12007	837000	GOPlAYING	D83700031	0	INTERACT
12008	837000	PlAYING	D83700032	0	INTERACT
12009	1051001	GOPlAYING	D105100131	0	INTERACT
12010	1051001	PlAYING	D105100132	0	INTERACT
12011	1131002	GOPlAYING	D113100231	0	INTERACT
12012	1131002	PlAYING	D113100232	0	INTERACT
12013	1511003	GOPlAYING	D151100331	0	INTERACT
12014	1511003	PlAYING	D151100332	0	INTERACT
12015	1011002	GOPlAYING	D101100231	0	INTERACT
12016	1011002	PlAYING	D101100232	0	INTERACT
12017	1021001	GOPlAYING	D102100131	0	INTERACT
12018	1021001	PlAYING	D102100132	0	INTERACT
12019	1031001	GOPlAYING	D103100131	0	INTERACT
12020	1031001	PlAYING	D103100132	0	INTERACT
12021	1041002	GOPlAYING	D104100231	0	INTERACT
12022	1041002	PlAYING	D104100232	0	INTERACT
12023	1061002	GOPlAYING	D106100231	0	INTERACT
12024	1061002	PlAYING	D106100232	0	INTERACT
12025	1071002	GOPlAYING	D107100231	0	INTERACT
12026	1071002	PlAYING	D107100232	0	INTERACT
12027	1081002	GOPlAYING	D108100231	0	INTERACT
12028	1081002	PlAYING	D108100232	0	INTERACT
12029	1021002	GOPlAYING	D102100231	0	INTERACT
12030	1021002	PlAYING	D102100232	0	INTERACT
12031	1031002	GOPlAYING	D103100231	0	INTERACT
12032	1031002	PlAYING	D103100232	0	INTERACT
12033	1061003	GOPlAYING	D106100331	0	INTERACT
12034	1061003	PlAYING	D106100332	0	INTERACT
12035	1031003	GOPlAYING	D103100331	0	INTERACT
12036	1031003	PlAYING	D103100332	0	INTERACT
12037	1011003	GOPlAYING	D101100331	0	INTERACT
12038	1011003	PlAYING	D101100332	0	INTERACT
12039	1071003	GOPlAYING	D107100331	0	INTERACT
12040	1071003	PlAYING	D107100332	0	INTERACT
12041	1051003	GOPlAYING	D105100331	0	INTERACT
12042	1051003	PlAYING	D105100332	0	INTERACT
12043	1021003	GOPlAYING	D102100331	0	INTERACT
12044	1021003	PlAYING	D102100332	0	INTERACT
12045	1081003	GOPlAYING	D108100331	0	INTERACT
12046	1081003	PlAYING	D108100332	0	INTERACT
12047	1091002	GOPlAYING	D109100231	0	INTERACT
12048	1091002	PlAYING	D109100232	0	INTERACT
12049	90370	GOPlAYING	D9037031	0	INTERACT
12050	90370	PlAYING	D9037032	0	INTERACT
12051	90220	GOPlAYING	D9022031	0	INTERACT
12052	90220	PlAYING	D9022032	0	INTERACT
12053	1041003	GOPlAYING	D104100331	0	INTERACT
12054	1041003	PlAYING	D104100332	0	INTERACT
12055	1111002	GOPlAYING	D111100231	0	INTERACT
12056	1111002	PlAYING	D111100232	0	INTERACT
12057	81600	GOPlAYING	D8160031	0	INTERACT
12058	81600	PlAYING	D8160032	0	INTERACT
12059	81500	GOPlAYING	D8150031	0	INTERACT
12060	81500	PlAYING	D8150032	0	INTERACT
12061	92030	GOPlAYING	D9203031	0	INTERACT
12062	92030	PlAYING	D9203032	0	INTERACT
12063	1121002	GOPlAYING	D112100231	0	INTERACT
12064	1121002	PlAYING	D112100232	0	INTERACT
12065	92670	GOPlAYING	D9267031	0	INTERACT
12066	92670	PlAYING	D9267032	0	INTERACT
12067	813000	GOPlAYING	D81300031	0	INTERACT
12068	813000	PlAYING	D81300032	0	INTERACT
12069	1000000	GOPlAYING	D100000031	0	INTERACT
12070	1000000	PlAYING	D100000032	0	INTERACT
12071	1021004	GOPlAYING	D102100431	0	INTERACT
12072	1021004	PlAYING	D102100432	0	INTERACT
12073	1141003	GOPlAYING	D114100331	0	INTERACT
12074	1141003	PlAYING	D114100332	0	INTERACT
12075	1181003	GOPlAYING	D118100331	0	INTERACT
12076	1181003	PlAYING	D118100332	0	INTERACT
12077	1191003	GOPlAYING	D119100331	0	INTERACT
12078	1191003	PlAYING	D119100332	0	INTERACT
12079	1201003	GOPlAYING	D120100331	0	INTERACT
12080	1201003	PlAYING	D120100332	0	INTERACT
13001	81500	GOOPERA	D8150033	0	INTERACT
13002	81500	OPERA	D8150034	0	INTERACT
13003	81600	GOOPERA	D8160033	0	INTERACT
13004	81600	OPERA	D8160034	0	INTERACT
13005	90220	GOOPERA	D9022033	0	INTERACT
13006	90220	OPERA	D9022034	0	INTERACT
13007	90370	GOOPERA	D9037033	0	INTERACT
13008	90370	OPERA	D9037034	0	INTERACT
13009	92030	GOOPERA	D9203033	0	INTERACT
13010	92030	OPERA	D9203034	0	INTERACT
13011	92670	GOOPERA	D9267033	0	INTERACT
13012	92670	OPERA	D9267034	0	INTERACT
13013	813000	GOOPERA	D81300033	0	INTERACT
13014	813000	OPERA	D81300034	0	INTERACT
13015	837000	GOOPERA	D83700033	0	INTERACT
13016	837000	OPERA	D83700034	0	INTERACT
13017	1000000	GOOPERA	D100000033	0	INTERACT
13018	1000000	OPERA	D100000034	0	INTERACT
13019	1011002	GOOPERA	D101100233	0	INTERACT
13020	1011002	OPERA	D101100234	0	INTERACT
13021	1011003	GOOPERA	D101100333	0	INTERACT
13022	1011003	OPERA	D101100334	0	INTERACT
13023	1021001	GOOPERA	D102100133	0	INTERACT
13024	1021001	OPERA	D102100134	0	INTERACT
13025	1021002	GOOPERA	D102100233	0	INTERACT
13026	1021002	OPERA	D102100234	0	INTERACT
13027	1021003	GOOPERA	D102100333	0	INTERACT
13028	1021003	OPERA	D102100334	0	INTERACT
13029	1021004	GOOPERA	D102100433	0	INTERACT
13030	1021004	OPERA	D102100434	0	INTERACT
13031	1031001	GOOPERA	D103100133	0	INTERACT
13032	1031001	OPERA	D103100134	0	INTERACT
13033	1031002	GOOPERA	D103100233	0	INTERACT
13034	1031002	OPERA	D103100234	0	INTERACT
13035	1031003	GOOPERA	D103100333	0	INTERACT
13036	1031003	OPERA	D103100334	0	INTERACT
13037	1041002	GOOPERA	D104100233	0	INTERACT
13038	1041002	OPERA	D104100234	0	INTERACT
13039	1041003	GOOPERA	D104100333	0	INTERACT
13040	1041003	OPERA	D104100334	0	INTERACT
13041	1051001	GOOPERA	D105100133	0	INTERACT
13042	1051001	OPERA	D105100134	0	INTERACT
13043	1051003	GOOPERA	D105100333	0	INTERACT
13044	1051003	OPERA	D105100334	0	INTERACT
13045	1061002	GOOPERA	D106100233	0	INTERACT
13046	1061002	OPERA	D106100234	0	INTERACT
13047	1061003	GOOPERA	D106100333	0	INTERACT
13048	1061003	OPERA	D106100334	0	INTERACT
13049	1071002	GOOPERA	D107100233	0	INTERACT
13050	1071002	OPERA	D107100234	0	INTERACT
13051	1071003	GOOPERA	D107100333	0	INTERACT
13052	1071003	OPERA	D107100334	0	INTERACT
13053	1081002	GOOPERA	D108100233	0	INTERACT
13054	1081002	OPERA	D108100234	0	INTERACT
13055	1081003	GOOPERA	D108100333	0	INTERACT
13056	1081003	OPERA	D108100334	0	INTERACT
13057	1091002	GOOPERA	D109100233	0	INTERACT
13058	1091002	OPERA	D109100234	0	INTERACT
13059	1111002	GOOPERA	D111100233	0	INTERACT
13060	1111002	OPERA	D111100234	0	INTERACT
13061	1121002	GOOPERA	D112100233	0	INTERACT
13062	1121002	OPERA	D112100234	0	INTERACT
13063	1131002	GOOPERA	D113100233	0	INTERACT
13064	1131002	OPERA	D113100234	0	INTERACT
13065	1141003	GOOPERA	D114100333	0	INTERACT
13066	1141003	OPERA	D114100334	0	INTERACT
13067	1161002	GOOPERA	D116100233	0	INTERACT
13068	1161002	OPERA	D116100234	0	INTERACT
13069	1171003	GOOPERA	D117100333	0	INTERACT
13070	1171003	OPERA	D117100334	0	INTERACT
13071	1181003	GOOPERA	D118100333	0	INTERACT
13072	1181003	OPERA	D118100334	0	INTERACT
13073	1191003	GOOPERA	D119100333	0	INTERACT
13074	1191003	OPERA	D119100334	0	INTERACT
13075	1201003	GOOPERA	D120100333	0	INTERACT
13076	1201003	OPERA	D120100334	0	INTERACT
13077	1511003	GOOPERA	D151100333	0	INTERACT
13078	1511003	OPERA	D151100334	0	INTERACT
13079	1521003	GOOPERA	D152100333	0	INTERACT
13080	1521003	OPERA	D152100334	0	INTERACT
14001	1211002	IDLE	D121100201	1	IDLE
14002	1211002	GRAB_UP	D121100202	0	CONTROL
14003	1211002	SELECTED	D121100203	1	CONTROL
14004	1211002	RELATIOM	D121100205	1	INTERACT
14005	1211002	ATTRACT	D121100205	1	INTERACT
14006	1211002	SIT	D121100206	0	INTERACT
14007	1211002	SLEEP	D121100207	0	INTERACT
14008	1211002	TIRED	D121100208	1	MOOD
14009	1211002	LAZY	D121100209	1	MOOD
14010	1211002	ANNOY	D121100210	1	MOOD
14011	1211002	BORING	D121100211	1	MOOD
14012	1211002	LOVE	D121100212	0	MOOD
14013	1211002	REWAWRD	D121100213	1	IDLE
14014	1211002	FONDLE	D121100214	0	CONTROL
14015	1211002	GOSOFA	D121100215	1	INTERACT
14016	1211002	GOCHAIR	D121100216	1	INTERACT
14017	1211002	GOBENCH	D121100217	1	INTERACT
14018	1211002	GOCABINET	D121100218	1	INTERACT
14019	1211002	CABINET	D121100219	0	INTERACT
14020	1211002	CHAIR	D121100220	0	INTERACT
14021	1211002	BENCH	D121100221	0	INTERACT
14022	1211002	WANTTOUCH	D121100222	1	MOOD
14023	1211002	HATE	D121100223	0	MOOD
14024	1211002	WAIT	D121100224	1	CONTROL
14025	1211002	GODING	D121100225	0	INTERACT
14026	1211002	PUTDING	D121100226	1	INTERACT
14027	1211002	GOSWIM	D121100227	0	INTERACT
14028	1211002	PUTSWIM	D121100228	1	INTERACT
14029	1211002	GOMAGIC	D121100229	0	INTERACT
14030	1211002	PUTMAGIC	D121100230	0	INTERACT
14031	1211002	GOPlAYING	D121100231	0	INTERACT
14032	1211002	PlAYING	D121100232	0	INTERACT
14033	1211002	GOOPERA	D121100233	0	INTERACT
14034	1211002	OPERA	D121100234	0	INTERACT
15001	1531003	IDLE	D153100301	1	IDLE
15002	1531003	GRAB_UP	D153100302	0	CONTROL
15003	1531003	SELECTED	D153100303	1	CONTROL
15004	1531003	RELATIOM	D153100305	1	INTERACT
15005	1531003	ATTRACT	D153100305	1	INTERACT
15006	1531003	SIT	D153100306	0	INTERACT
15007	1531003	SLEEP	D153100307	0	INTERACT
15008	1531003	TIRED	D153100308	1	MOOD
15009	1531003	LAZY	D153100309	1	MOOD
15010	1531003	ANNOY	D153100310	1	MOOD
15011	1531003	BORING	D153100311	1	MOOD
15012	1531003	LOVE	D153100312	0	MOOD
15013	1531003	REWAWRD	D153100313	1	IDLE
15014	1531003	FONDLE	D153100314	0	CONTROL
15015	1531003	GOSOFA	D153100315	1	INTERACT
15016	1531003	GOCHAIR	D153100316	1	INTERACT
15017	1531003	GOBENCH	D153100317	1	INTERACT
15018	1531003	GOCABINET	D153100318	1	INTERACT
15019	1531003	CABINET	D153100319	0	INTERACT
15020	1531003	CHAIR	D153100320	0	INTERACT
15021	1531003	BENCH	D153100321	0	INTERACT
15022	1531003	WANTTOUCH	D153100322	1	MOOD
15023	1531003	HATE	D153100323	0	MOOD
15024	1531003	WAIT	D153100324	1	CONTROL
15025	1531003	GODING	D153100325	0	INTERACT
15026	1531003	PUTDING	D153100326	1	INTERACT
15027	1531003	GOSWIM	D153100327	0	INTERACT
15028	1531003	PUTSWIM	D153100328	1	INTERACT
15029	1531003	GOMAGIC	D153100329	0	INTERACT
15030	1531003	PUTMAGIC	D153100330	0	INTERACT
15031	1531003	GOPlAYING	D153100331	0	INTERACT
15032	1531003	PlAYING	D153100332	0	INTERACT
15033	1531003	GOOPERA	D153100333	0	INTERACT
15034	1531003	OPERA	D153100334	0	INTERACT
16001	1121003	IDLE	D112100301	1	IDLE
16002	1121003	GRAB_UP	D112100302	0	CONTROL
16003	1121003	SELECTED	D112100303	1	CONTROL
16004	1121003	RELATIOM	D112100305	1	INTERACT
16005	1121003	ATTRACT	D112100305	1	INTERACT
16006	1121003	SIT	D112100306	0	INTERACT
16007	1121003	SLEEP	D112100307	0	INTERACT
16008	1121003	TIRED	D112100308	1	MOOD
16009	1121003	LAZY	D112100309	1	MOOD
16010	1121003	ANNOY	D112100310	1	MOOD
16011	1121003	BORING	D112100311	1	MOOD
16012	1121003	LOVE	D112100312	0	MOOD
16013	1121003	REWAWRD	D112100313	1	IDLE
16014	1121003	FONDLE	D112100314	0	CONTROL
16015	1121003	GOSOFA	D112100315	1	INTERACT
16016	1121003	GOCHAIR	D112100316	1	INTERACT
16017	1121003	GOBENCH	D112100317	1	INTERACT
16018	1121003	GOCABINET	D112100318	1	INTERACT
16019	1121003	CABINET	D112100319	0	INTERACT
16020	1121003	CHAIR	D112100320	0	INTERACT
16021	1121003	BENCH	D112100321	0	INTERACT
16022	1121003	WANTTOUCH	D112100322	1	MOOD
16023	1121003	HATE	D112100323	0	MOOD
16024	1121003	WAIT	D112100324	1	CONTROL
16025	1121003	GODING	D112100325	0	INTERACT
16026	1121003	PUTDING	D112100326	1	INTERACT
16027	1121003	GOSWIM	D112100327	0	INTERACT
16028	1121003	PUTSWIM	D112100328	1	INTERACT
16029	1121003	GOMAGIC	D112100329	0	INTERACT
16030	1121003	PUTMAGIC	D112100330	0	INTERACT
16031	1121003	GOPlAYING	D112100331	0	INTERACT
16032	1121003	PlAYING	D112100332	0	INTERACT
16033	1121003	GOOPERA	D112100333	0	INTERACT
16034	1121003	OPERA	D112100334	0	INTERACT
17001	1221002	GOMAGIC	D122100229	0	INTERACT
17002	1221002	PUTMAGIC	D122100230	0	INTERACT
17003	1221002	IDLE	D122100201	1	IDLE
17004	1221002	SLEEP	D122100207	0	INTERACT
17005	1221002	TIRED	D122100208	1	MOOD
17006	1221002	ANNOY	D122100210	1	MOOD
17007	1221002	BORING	D122100211	1	MOOD
17008	1221002	LAZY	D122100209	1	MOOD
17009	1221002	LOVE	D122100212	1	MOOD
17010	1221002	REWAWRD	D122100213	1	IDLE
17011	1221002	GRAB_UP	D122100202	0	CONTROL
17012	1221002	FONDLE	D122100214	0	CONTROL
17013	1221002	SELECTED	D122100203	1	CONTROL
17014	1221002	RELATIOM	D122100205	1	INTERACT
17015	1221002	SIT	D122100206	0	INTERACT
17016	1221002	ATTRACT	D122100205	1	INTERACT
17017	1221002	CABINET	D122100219	0	INTERACT
17018	1221002	CHAIR	D122100220	0	INTERACT
17019	1221002	BENCH	D122100221	0	INTERACT
17020	1221002	GOSOFA	D122100215	1	INTERACT
17021	1221002	GOCHAIR	D122100216	1	INTERACT
17022	1221002	GOBENCH	D122100217	1	INTERACT
17023	1221002	GOCABINET	D122100218	1	INTERACT
17024	1221002	WANTTOUCH	D122100222	1	MOOD
17025	1221002	HATE	D122100223	0	MOOD
17026	1221002	WAIT	D122100224	1	CONTROL
17027	1221002	GODING	D122100225	0	INTERACT
17028	1221002	PUTDING	D122100226	1	INTERACT
17029	1221002	GOSWIM	D122100227	0	INTERACT
17030	1221002	PUTSWIM	D122100228	1	INTERACT
17031	1221002	GOPlAYING	D122100231	0	INTERACT
17032	1221002	PlAYING	D122100232	0	INTERACT
17033	1221002	GOOPERA	D122100233	0	INTERACT
17034	1221002	OPERA	D122100234	0	INTERACT
18001	1131003	GOSWIM	D113100327	0	INTERACT
18002	1131003	PUTSWIM	D113100328	1	INTERACT
18003	1131003	IDLE	D113100301	1	IDLE
18004	1131003	SLEEP	D113100307	0	INTERACT
18005	1131003	TIRED	D113100308	1	MOOD
18006	1131003	ANNOY	D113100310	1	MOOD
18007	1131003	BORING	D113100311	1	MOOD
18008	1131003	LAZY	D113100309	1	MOOD
18009	1131003	LOVE	D113100312	1	MOOD
18010	1131003	REWAWRD	D113100313	1	IDLE
18011	1131003	GRAB_UP	D113100302	0	CONTROL
18012	1131003	FONDLE	D113100314	0	CONTROL
18013	1131003	SELECTED	D113100303	1	CONTROL
18014	1131003	RELATIOM	D113100305	1	INTERACT
18015	1131003	SIT	D113100306	0	INTERACT
18016	1131003	ATTRACT	D113100305	1	INTERACT
18017	1131003	CABINET	D113100319	0	INTERACT
18018	1131003	CHAIR	D113100320	0	INTERACT
18019	1131003	BENCH	D113100321	0	INTERACT
18020	1131003	GOSOFA	D113100315	1	INTERACT
18021	1131003	GOCHAIR	D113100316	1	INTERACT
18022	1131003	GOBENCH	D113100317	1	INTERACT
18023	1131003	GOCABINET	D113100318	1	INTERACT
18024	1131003	WANTTOUCH	D113100322	1	MOOD
18025	1131003	HATE	D113100323	0	MOOD
18026	1131003	WAIT	D113100324	1	CONTROL
18027	1131003	GODING	D113100325	0	INTERACT
18028	1131003	PUTDING	D113100326	1	INTERACT
18029	1131003	GOMAGIC	D113100329	0	INTERACT
18030	1131003	PUTMAGIC	D113100330	0	INTERACT
18031	1131003	GOPlAYING	D113100331	0	INTERACT
18032	1131003	PlAYING	D113100332	0	INTERACT
18033	1131003	GOOPERA	D113100333	0	INTERACT
18034	1131003	OPERA	D113100334	0	INTERACT
19001	1541003	GOSWIM	D154100327	0	INTERACT
19002	1541003	PUTSWIM	D154100328	1	INTERACT
19003	1541003	IDLE	D154100301	1	IDLE
19004	1541003	SLEEP	D154100307	0	INTERACT
19005	1541003	TIRED	D154100308	1	MOOD
19006	1541003	ANNOY	D154100310	1	MOOD
19007	1541003	BORING	D154100311	1	MOOD
19008	1541003	LAZY	D154100309	1	MOOD
19009	1541003	LOVE	D154100312	1	MOOD
19010	1541003	REWAWRD	D154100313	1	IDLE
19011	1541003	GRAB_UP	D154100302	0	CONTROL
19012	1541003	FONDLE	D154100314	0	CONTROL
19013	1541003	SELECTED	D154100303	1	CONTROL
19014	1541003	RELATIOM	D154100305	1	INTERACT
19015	1541003	SIT	D154100306	0	INTERACT
19016	1541003	ATTRACT	D154100305	1	INTERACT
19017	1541003	CABINET	D154100319	0	INTERACT
19018	1541003	CHAIR	D154100320	0	INTERACT
19019	1541003	BENCH	D154100321	0	INTERACT
19020	1541003	GOSOFA	D154100315	1	INTERACT
19021	1541003	GOCHAIR	D154100316	1	INTERACT
19022	1541003	GOBENCH	D154100317	1	INTERACT
19023	1541003	GOCABINET	D154100318	1	INTERACT
19024	1541003	WANTTOUCH	D154100322	1	MOOD
19025	1541003	HATE	D154100323	0	MOOD
19026	1541003	WAIT	D154100324	1	CONTROL
19027	1541003	GODING	D154100325	0	INTERACT
19028	1541003	PUTDING	D154100326	1	INTERACT
19029	1541003	GOMAGIC	D154100329	0	INTERACT
19030	1541003	PUTMAGIC	D154100330	0	INTERACT
19031	1541003	GOPlAYING	D154100331	0	INTERACT
19032	1541003	PlAYING	D154100332	0	INTERACT
19033	1541003	GOOPERA	D154100333	0	INTERACT
19034	1541003	OPERA	D154100334	0	INTERACT
20001	81500	GOVALENTINE	D8150035	0	INTERACT
20002	81500	VALENTINE	D8150036	0	INTERACT
20003	81600	GOVALENTINE	D8160035	0	INTERACT
20004	81600	VALENTINE	D8160036	0	INTERACT
20005	90220	GOVALENTINE	D9022035	0	INTERACT
20006	90220	VALENTINE	D9022036	0	INTERACT
20007	90370	GOVALENTINE	D9037035	0	INTERACT
20008	90370	VALENTINE	D9037036	0	INTERACT
20009	92030	GOVALENTINE	D9203035	0	INTERACT
20010	92030	VALENTINE	D9203036	0	INTERACT
20011	92670	GOVALENTINE	D9267035	0	INTERACT
20012	92670	VALENTINE	D9267036	0	INTERACT
20013	813000	GOVALENTINE	D81300035	0	INTERACT
20014	813000	VALENTINE	D81300036	0	INTERACT
20015	837000	GOVALENTINE	D83700035	0	INTERACT
20016	837000	VALENTINE	D83700036	0	INTERACT
20017	1000000	GOVALENTINE	D100000035	0	INTERACT
20018	1000000	VALENTINE	D100000036	0	INTERACT
20019	1011002	GOVALENTINE	D101100235	0	INTERACT
20020	1011002	VALENTINE	D101100236	0	INTERACT
20021	1011003	GOVALENTINE	D101100335	0	INTERACT
20022	1011003	VALENTINE	D101100336	0	INTERACT
20023	1021001	GOVALENTINE	D102100135	0	INTERACT
20024	1021001	VALENTINE	D102100136	0	INTERACT
20025	1021002	GOVALENTINE	D102100235	0	INTERACT
20026	1021002	VALENTINE	D102100236	0	INTERACT
20027	1021003	GOVALENTINE	D102100335	0	INTERACT
20028	1021003	VALENTINE	D102100336	0	INTERACT
20029	1021004	GOVALENTINE	D102100435	0	INTERACT
20030	1021004	VALENTINE	D102100436	0	INTERACT
20031	1031001	GOVALENTINE	D103100135	0	INTERACT
20032	1031001	VALENTINE	D103100136	0	INTERACT
20033	1031002	GOVALENTINE	D103100235	0	INTERACT
20034	1031002	VALENTINE	D103100236	0	INTERACT
20035	1031003	GOVALENTINE	D103100335	0	INTERACT
20036	1031003	VALENTINE	D103100336	0	INTERACT
20037	1041002	GOVALENTINE	D104100235	0	INTERACT
20038	1041002	VALENTINE	D104100236	0	INTERACT
20039	1041003	GOVALENTINE	D104100335	0	INTERACT
20040	1041003	VALENTINE	D104100336	0	INTERACT
20041	1051001	GOVALENTINE	D105100135	0	INTERACT
20042	1051001	VALENTINE	D105100136	0	INTERACT
20043	1051003	GOVALENTINE	D105100335	0	INTERACT
20044	1051003	VALENTINE	D105100336	0	INTERACT
20045	1061002	GOVALENTINE	D106100235	0	INTERACT
20046	1061002	VALENTINE	D106100236	0	INTERACT
20047	1061003	GOVALENTINE	D106100335	0	INTERACT
20048	1061003	VALENTINE	D106100336	0	INTERACT
20049	1071002	GOVALENTINE	D107100235	0	INTERACT
20050	1071002	VALENTINE	D107100236	0	INTERACT
20051	1071003	GOVALENTINE	D107100335	0	INTERACT
20052	1071003	VALENTINE	D107100336	0	INTERACT
20053	1081002	GOVALENTINE	D108100235	0	INTERACT
20054	1081002	VALENTINE	D108100236	0	INTERACT
20055	1081003	GOVALENTINE	D108100335	0	INTERACT
20056	1081003	VALENTINE	D108100336	0	INTERACT
20057	1091002	GOVALENTINE	D109100235	0	INTERACT
20058	1091002	VALENTINE	D109100236	0	INTERACT
20059	1111002	GOVALENTINE	D111100235	0	INTERACT
20060	1111002	VALENTINE	D111100236	0	INTERACT
20061	1121002	GOVALENTINE	D112100235	0	INTERACT
20062	1121002	VALENTINE	D112100236	0	INTERACT
20063	1121003	GOVALENTINE	D112100335	0	INTERACT
20064	1121003	VALENTINE	D112100336	0	INTERACT
20065	1131002	GOVALENTINE	D113100235	0	INTERACT
20066	1131002	VALENTINE	D113100236	0	INTERACT
20067	1131003	GOVALENTINE	D113100335	0	INTERACT
20068	1131003	VALENTINE	D113100336	0	INTERACT
20069	1141003	GOVALENTINE	D114100335	0	INTERACT
20070	1141003	VALENTINE	D114100336	0	INTERACT
20071	1161002	GOVALENTINE	D116100235	0	INTERACT
20072	1161002	VALENTINE	D116100236	0	INTERACT
20073	1171003	GOVALENTINE	D117100335	0	INTERACT
20074	1171003	VALENTINE	D117100336	0	INTERACT
20075	1181003	GOVALENTINE	D118100335	0	INTERACT
20076	1181003	VALENTINE	D118100336	0	INTERACT
20077	1191003	GOVALENTINE	D119100335	0	INTERACT
20078	1191003	VALENTINE	D119100336	0	INTERACT
20079	1201003	GOVALENTINE	D120100335	0	INTERACT
20080	1201003	VALENTINE	D120100336	0	INTERACT
20081	1211002	GOVALENTINE	D121100235	0	INTERACT
20082	1211002	VALENTINE	D121100236	0	INTERACT
20083	1221002	GOVALENTINE	D122100235	0	INTERACT
20084	1221002	VALENTINE	D122100236	0	INTERACT
20085	1511003	GOVALENTINE	D151100335	0	INTERACT
20086	1511003	VALENTINE	D151100336	0	INTERACT
20087	1521003	GOVALENTINE	D152100335	0	INTERACT
