Id	PowerId	Type	Pos	Quality	Lv	FightAbility	Name	Desc	Icon	NeedPowerFavor	FightEventId[1]	FightEventId[2]	SkillWeight
140	6	1	3	2	10	250	Monarch Power II: Burst	<color=#ff8d1e>Triggering the Signature Move</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge 5 times [only charge 5 times when the Energy Entity already exists] with a <color=#ff8d1e>5-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240140		115
141	6	1	3	3	15	300	Monarch Power III: Burst	<color=#ff8d1e>Triggering the Signature Move</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge 5 times [only charge 5 times when the Energy Entity already exists] with a <color=#ff8d1e>4-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240141		115
142	6	1	3	4	18	350	Monarch Power IV: Burst	<color=#ff8d1e>Triggering the Signature Move</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge 5 times [only charge 5 times when the Energy Entity already exists] with a <color=#ff8d1e>3-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240142		115
143	6	1	4	1	5	200	Monarch Power I: Impeccability	<color=#ff8d1e>Triggering Matrix</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>3-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240143		115
144	6	1	4	2	10	250	Monarch Power II: Impeccability	<color=#ff8d1e>Triggering Matrix</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>2-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240144		115
145	6	1	4	3	15	300	Monarch Power III: Impeccability	<color=#ff8d1e>Triggering Matrix</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>1.5-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240145		115
146	6	1	4	4	18	350	Monarch Power IV: Impeccability	<color=#ff8d1e>Triggering Matrix</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>1-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240146		115
147	6	2				100	Hymn of Rationality	Character deals <color=#ff8d1e>extra 15% Final DMG</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240147		70
148	6	2				100	Role Model	At the beginning of each battle, gain a <color=#ff8d1e>40% Final DMG Buff</color>. The effect lasts 10s.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240148		70
149	6	2				200	Support for Centralization	All members' <color=#ff0000>initial HP is 50%</color> and gain <color=#ff8d1e>Ture DMG bonus effects</color> based on their current HP. <color=#ff8d1e>Every 1% HP loss will grant 0.8% more Final DMG Buff</color>. And upon taking lethal damage, the character will be immune to death, all members will have their HP fully restored, and all the effects of the ability will not be activated in the rest of the battle.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	2240149		20
150	6	2				150	Compromised Absorption	When there is an <color=#ff8d1e>Energy Entity</color> on the field, it will automatically <color=#ff8d1e>charge once</color> every 3s.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	2240150		40
151	6	2				100	Creation Specification	Every time the <color=#ff8d1e>Energy Shock</color> deals damage, it will charge the <color=#ff8d1e>Energy Entity</color> <color=#ff8d1e>once</color>. Cooldown: 3s.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	2240151		70
152	6	2				150	Pure Metamorphosis	Every time when the <color=#ff8d1e>Energy Entity</color> gets charged, it could <color=#ff8d1e>directly trigger light orb collision</color>. It has a 3-second cooldown, but a maximum of 15 energy can be charged.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	2240152		40
153	6	2				200	Historical Reference	Each <color=#ff8d1e>Energy Shock</color> will reduce enemies' <color=#ff8d1e>all stat Resistances by 3%</color>. The effect can be stacked up to 10 times and lasts permanently.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	2240153		20
154	6	2				100	Brilliant Absorption	Every time the <color=#ff8d1e>Energy Entity</color> charges, the character will deal <color=#ff8d1e>3% more Final DMG</color>. The effect can be stacked up to 8 times with each stack lasting 5s.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240154		70
155	6	2				100	Classic Advocate	The excess energy charged every time for the <color=#ff8d1e>Energy Entity</color> will be <color=#ff8d1e>directly counted</color> toward the next <color=#ff8d1e>Energy Entity</color> summoned.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240155		70
156	6	2				150	Genre Portrayal	The <color=#ff8d1e>Energy Shock</color> lasts <color=#ff8d1e>6s</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240156		40
157	7	1	1	1	5	200	Rebellious Collapse I: Fast Strike	<color=#8fcf06>Triggering a Basic Attack</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>490%</color> True DMG every 1.5s. Lasts 4.5s with a <color=#8fcf06>10s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240157		115
158	7	1	1	2	10	250	Rebellious Collapse II: Fast Strike	<color=#8fcf06>Triggering a Basic Attack</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>595%</color> True DMG every 1.5s. Lasts 4.5s with a <color=#8fcf06>9s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240158		115
159	7	1	1	3	15	300	Rebellious Collapse III: Fast Strike	<color=#8fcf06>Triggering a Basic Attack</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>665%</color> True DMG every 1.5s. Lasts 4.5s with an <color=#8fcf06>8s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240159		115
160	7	1	1	4	18	350	Rebellious Collapse IV: Fast Strike	<color=#8fcf06>Triggering a Basic Attack</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>700%</color> True DMG every 1.5s. Lasts 4.5s with a <color=#8fcf06>7s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240160		115
161	7	1	2	1	5	200	Rebellious Collapse I: Elimination	<color=#8fcf06>Triggering a 3-Ping</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>525%</color> True DMG every 1.5s. Lasts 6s with a <color=#8fcf06>12s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240161		115
162	7	1	2	2	10	250	Rebellious Collapse II: Elimination	<color=#8fcf06>Triggering a 3-Ping</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>640%</color> True DMG every 1.5s. Lasts 6s with an <color=#8fcf06>11s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240162		115
163	7	1	2	3	15	300	Rebellious Collapse III: Elimination	<color=#8fcf06>Triggering a 3-Ping</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>710%</color> True DMG every 1.5s. Lasts 6s with a <color=#8fcf06>10s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240163		115
164	7	1	2	4	18	350	Rebellious Collapse IV: Elimination	<color=#8fcf06>Triggering a 3-Ping</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>750%</color> True DMG every 1.5s. Lasts 6s with a <color=#8fcf06>9s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240164		115
165	7	1	3	1	5	200	Rebellious Collapse I: Burst	<color=#8fcf06>Triggering the Signature Move</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>610%</color> True DMG every 1.5s. Lasts 9s with a <color=#8fcf06>15s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240165		115
166	7	1	3	2	10	250	Rebellious Collapse II: Burst	<color=#8fcf06>Triggering the Signature Move</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>740%</color> True DMG every 1.5s. Lasts 9s with a <color=#8fcf06>14s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240166		115
167	7	1	3	3	15	300	Rebellious Collapse III: Burst	<color=#8fcf06>Triggering the Signature Move</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>825%</color> True DMG every 1.5s. Lasts 9s with a <color=#8fcf06>13s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240167		115
168	7	1	3	4	18	350	Rebellious Collapse IV: Burst	<color=#8fcf06>Triggering the Signature Move</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>870%</color> True DMG every 1.5s. Lasts 9s with a <color=#8fcf06>12s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240168		115
169	7	1	4	1	5	200	Rebellious Collapse I: Impeccability	<color=#8fcf06>Triggering Matrix</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>525%</color> True DMG every 1.5s. Lasts 6s with a <color=#8fcf06>10s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240169		115
170	7	1	4	2	10	250	Rebellious Collapse II: Impeccability	<color=#8fcf06>Triggering Matrix</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>640%</color> True DMG every 1.5s. Lasts 6s with a <color=#8fcf06>9s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240170		115
171	7	1	4	3	15	300	Rebellious Collapse III: Impeccability	<color=#8fcf06>Triggering Matrix</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>710%</color> True DMG every 1.5s. Lasts 6s with an <color=#8fcf06>8s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240171		115
172	7	1	4	4	18	350	Rebellious Collapse IV: Impeccability	<color=#8fcf06>Triggering Matrix</color> will summon a <color=#8fcf06>Levi-Gun</color> that hunts for enemies and deals <color=#8fcf06>750%</color> True DMG every 1.5s. Lasts 6s with a <color=#8fcf06>7s</color> cooldown. [No more than two <color=#8fcf06>Levi-Guns</color> can exist at the same time. When you summon the third <color=#8fcf06>Levi-Gun</color>, it will replace the first one and inherit its remaining effect time.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240172		115
173	7	2				100	Break of Balance	Character <color=#8fcf06>Base ATK increases by 45%</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240173		70
174	7	2				100	Powerful Performance	Character QTE/switch cooldown <color=#8fcf06>decreases by 30%</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240174		70
175	7	2				200	Passionate Creation	Gain an additional <color=#8fcf06>permanent <color=#8fcf06>Levi-Gun</color></color>. [The additional <color=#8fcf06>Levi-Gun</color> will not be restricted by the Levi-Gun number limit or be replaced and will last permanently.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	2240175		20
176	7	2				150	Soul Vibration	Every time when a <color=#8fcf06>Levi-Gun</color> hits an enemy, it will permanently reduce their <color=#8fcf06>all stat Resistances by 2%</color>. It lasts permanently and can be stacked up to 10 times.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	2240176		40
177	7	2				200	Rebellious Spirit	A <color=#8fcf06>Levi-Gun</color> will randomly <color=#8fcf06>copy a main ability</color> and cast it every after dealing damage 10 times. [The current <color=#8fcf06>Levi-Gun</color> ability cannot be copied again.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	2240177		20
178	7	2				150	Passion Overload	Co-existing <color=#8fcf06>Levi-Guns</color> <color=#8fcf06>+1</color>. <color=#8fcf06>Levi-Gun</color> attack frequency increases to <color=#8fcf06>once per second</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	2240178		40
179	7	2				100	Space Enhancement	Every time when a <color=#8fcf06>Levi-Gun</color> hits an enemy, it has a <color=#8fcf06>20%</color> chance to trigger Explosion DMG and deal equal amount of True DMG.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	2240179		70
180	7	2				100	Soul of Movement	Each <color=#8fcf06>Levi-Gun</color> on the field will increase player's Base ATK by <color=#8fcf06>15%</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240180		70
181	7	2				100	Overflowing Imagination	All <color=#8fcf06>Levi-Guns</color> last <color=#8fcf06>50%</color> time longer.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240181		70
182	7	2				150	Comprehensive Inscription	Every time when a <color=#8fcf06>Levi-Gun</color> hits an enemy, it has a <color=#8fcf06>40%</color> chance to reduce all active skill cooldowns by 1s.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		2240182		40
