Id	CharacterId	ResourcesId	Name	Quality	Series	Description	WorldDescription	Icon	BigIcon	SkipIdParams[0]	SkipIdParams[1]	SkipIdParams[2]	SkipIdParams[3]	SkipIdParams[4]	Priority	ItemKey	ItemCount	SmallHeadIcon	SmallHeadIconFashion	BigHeadIcon	BigHeadIconFashion	RoundnessNotItemHeadIcon	RoundnessHeadIcon	BigRoundnessHeadIcon	HalfBodyImage	RoleCharacterBigImage	RoundnessNotItemHeadIconLiberation	SmallHeadIconLiberation	BigHeadIconLiberation	CharacterIcon	ShowTimeStr	SceneModelId	EffectRootName	EffectPath	AureoleId	SubItem[1]	SubItem[2]	SubItem[3]
6000303	1131002	1130203	Generic - Final	2	9000	Default — Vera: Rozen	The outfit is modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo11310020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310020103.png	19022					113297	32	9	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/Role/RoleHeadWeila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadWeila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadWeila2.png	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2WeilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadWeila5.png	Assets/Product/Texture/Image/Role/RoleHeadWeila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001RForearm	Assets/Product/Effect/Prefab/FxR2WeilaPrefab/Common/FxR2WeilaPinzhiGuadianBip001RForearm.prefab	23			
6000304	1131002	1130204	Night Fever	5	1009	New Life — Vera: Rozen	Themed around the punk fashion in the Golden Age, it is merely a decorative coating that will not improve the combat ability. However, it does give you an impulse to jump on the stage, sing your lungs out, and smash a guitar.	Assets/Product/Texture/Image/IconToolsSp/Clo11310029181Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310029181.png	10016	80004				113296	32	14	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/Role/RoleHeadWeila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadWeila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadWeila2.png	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2WeilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadWeila5.png	Assets/Product/Texture/Image/Role/RoleHeadWeila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000304.png			Bip001RForearm	Assets/Product/Effect/Prefab/FxR2WeilaPrefab/Common/FxR2WeilaPinzhiGuadianBip001RForearm.prefab	23			
6000305	1131002	1130205	Agony Break	5	1004	Underground Arena — Vera: Rozen	Blooming in a cage where mercy is not allowed to exist, a flower of solitude colors her enemies who are afraid of even meeting her gaze in a sweet, scarlet red. Before she bestows a release of death, she takes in the pain that will linger on within her forever. "Fleeting salvation is but a pale illusion, only pain sustains an everlasting vividness."	Assets/Product/Texture/Image/IconToolsSp/Clo11310029041Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310029041.png	80082					113295	32	14	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/Role/RoleHeadWeila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	Assets/Product/Texture/Image/Role/RoleHeadWeila3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadWeila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadWeila2.png	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2WeilaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadWeila5.png	Assets/Product/Texture/Image/Role/RoleHeadWeila6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000304.png	2022/11/17 10:00		Bip001RForearm	Assets/Product/Effect/Prefab/FxR2WeilaPrefab/Common/FxR2WeilaPinzhiGuadianBip001RForearm.prefab	23			
6000401	1511003	1511301	Generic	1	9000	Default — Camu: Crocotta	The default coating given to the Construct.	Assets/Product/Texture/Image/IconToolsSp/Clo15110030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110030101.png	19023					151299	32	3	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001RForearm	Assets/Product/Effect/Prefab/FxR2KamuPrefab/Common/FxR2KamuPinzhiGuadianBip001RForearm.prefab	24			
6000402	1511003	1511302	Generic - Modified	2	9000	Default — Camu: Crocotta	The enhanced coating given to the awakened Construct.	Assets/Product/Texture/Image/IconToolsSp/Clo15110030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110030102.png	19023					151298	32	6	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001RForearm	Assets/Product/Effect/Prefab/FxR2KamuPrefab/Common/FxR2KamuPinzhiGuadianBip001RForearm.prefab	24			
6000403	1511003	1511303	Generic - Final	2	9000	Default — Camu: Crocotta	The ultimate coating given to the Construct who reaches the Ultima Rank.	Assets/Product/Texture/Image/IconToolsSp/Clo15110030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110030103.png	19023					151297	32	9	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001RForearm	Assets/Product/Effect/Prefab/FxR2KamuPrefab/Common/FxR2KamuPinzhiGuadianBip001RForearm.prefab	24			
6000404	1511003	1511304	Yaksha Undertow	5	1009	New Life — Camu: Crocotta	An oriental style coating that resembles the traditional garment people usually wear for ceremonies. Together with his unusual Inver-Device, Camu looks quite like a ghoul, an intimidating creature in the legends of the Golden Age.	Assets/Product/Texture/Image/IconToolsSp/Clo15110039161Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110039161.png	10016	80004				151296	32	14	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000404.png			Bip001RForearm	Assets/Product/Effect/Prefab/FxR2KamuPrefab/Common/FxR2KamuPinzhiGuadianBip001RForearm.prefab	24			
6000405	1511003	1511305	Guard of Hell	5	1020	Hallow — Camu: Crocotta	Guarding the burning door of hell, he is often seen as an ominous sign of death. The living are scared to look at him when passing by, and he also gives them a fierce look in return. But the living never know how dedicated he is to his post and how many times he has escorted those who haven't reached the time of death out of the hell before Halloween night.	Assets/Product/Texture/Image/IconToolsSp/Clo15110039201Sp.png	Assets/Product/Texture/Image/IconTools/Clo15110039201.png	80032					151295	32	14	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/Role/RoleHeadKamu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	Assets/Product/Texture/Image/Role/RoleHeadKamu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKamu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKamu2.png	Assets/Product/Texture/Image/RoleStory/R2KamuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2KamuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadKamu5.png	Assets/Product/Texture/Image/Role/RoleHeadKamu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000404.png	2099/10/29 10:00		Bip001RForearm	Assets/Product/Effect/Prefab/FxR2KamuPrefab/Common/FxR2KamuPinzhiGuadianBip001RForearm.prefab	24			
6000501	1141003	1140301	Generic	1	9000	Default — Rosetta: Rigor	The default outfit given to Constructs when they were manufactured.	Assets/Product/Texture/Image/IconToolsSp/Clo11410030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo11410030101.png	19024					114399	32	3	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuosaita2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuosaitaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita5.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuosaitaPrefab/Common/FxR3LuosaitaPinzhiGuadianBip001LForearm.prefab	25			
6000502	1141003	1140302	Generic - Modified	2	9000	Default — Rosetta: Rigor	The outfit designed by awakened Constructs to their liking after gaining the permission to do so.	Assets/Product/Texture/Image/IconToolsSp/Clo11410030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo11410030102.png	19024					114398	32	6	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuosaita2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuosaitaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita5.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuosaitaPrefab/Common/FxR3LuosaitaPinzhiGuadianBip001LForearm.prefab	25			
6000503	1141003	1140303	Generic - Final	2	9000	Default — Rosetta: Rigor	The outfit is modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo11410030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo11410030103.png	19024					114397	32	9	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuosaita2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuosaitaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita5.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuosaitaPrefab/Common/FxR3LuosaitaPinzhiGuadianBip001LForearm.prefab	25			
6000504	1141003	1140304	Einherjar	5	1003	Horizon — Rosetta: Rigor	The noble and glorious Forest Guard holds her shining spear like a banner, bringing courage for her fellow soldiers and stunning everyone with her valiant heroism.	Assets/Product/Texture/Image/IconToolsSp/Clo11410039031Sp.png	Assets/Product/Texture/Image/IconTools/Clo11410039031.png	10016	80004				114396	32	14	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuosaita2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuosaitaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita5.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000504.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuosaitaPrefab/Common/FxR3LuosaitaPinzhiGuadianBip001LForearm.prefab	25			
6000505	1141003	1140305	Howling Crown	6	1024	Legend — Rosetta: Rigor	When all things are silent, she still holds the shining spear up high, for she vows to protect, save, and uphold this world with dignity. You are the first to discover her in the snow.	Assets/Product/Texture/Image/IconToolsSp/Clo11410039241Sp.png	Assets/Product/Texture/Image/IconTools/Clo11410039241.png	80010					114395	32	84	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6000505.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHead6000505.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuosaita2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuosaitaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita5.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000505.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuosaitaPrefab/R3LuosaitaMd019241/FxR3LuosaitaPinzhiGuadianBip001LForearm.prefab	50			
6000506	1141003	1140306	Niki US1000	6	1003	Horizon — Rosetta: Rigor	"Power system online, wind-pressure balance calibrated, GPS configuration completed... Would you guide me to claim victory in battle once again?"	Assets/Product/Texture/Image/IconToolsSp/Clo11410039351Sp.png	Assets/Product/Texture/Image/IconTools/Clo11410039351.png	80069					114396	32	84	Assets/Product/Texture/Image/Role/RoleHeadLuosaita.png	Assets/Product/Texture/Image/Role/RoleHeadR3Luosaita7.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Luosaita3.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuosaita2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuosaitaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita5.png	Assets/Product/Texture/Image/Role/RoleHeadLuosaita6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000506.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuosaitaPrefab/Common/FxR3LuosaitaPinzhiGuadianBip001LForearm.prefab	25			
6000601	1161002	1160201	Generic	1	9000	Default — Changyu: Qilin	The outfit designed by awakened Constructs to their liking after gaining the permission to do so.	Assets/Product/Texture/Image/IconToolsSp/Clo11610020101Sp.png	Assets/Product/Texture/Image/IconTools/Clo11610020101.png	19025					116299	32	3	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadChangyu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadChangyu2.png	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2ChangyuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu5.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LThigh	Assets/Product/Effect/Prefab/FxR2ChangyuPrefab/Common/FxR2ChangyuPinzhiGuadianBip001LThigh.prefab	27			
6000602	1161002	1160202	Generic - Modified	2	9000	Default — Changyu: Qilin	The outfit designed by awakened Constructs to their liking after gaining the permission to do so.	Assets/Product/Texture/Image/IconToolsSp/Clo11610020102Sp.png	Assets/Product/Texture/Image/IconTools/Clo11610020102.png	19025					116298	32	6	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadChangyu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadChangyu2.png	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2ChangyuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu5.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LThigh	Assets/Product/Effect/Prefab/FxR2ChangyuPrefab/Common/FxR2ChangyuPinzhiGuadianBip001LThigh.prefab	27			
6000603	1161002	1160203	Generic - Final	2	9000	Default — Changyu: Qilin	The outfit is modified by Constructs after they reach the ultimate awakening phase. Perfectly resembles the characteristics of their M.I.N.D.	Assets/Product/Texture/Image/IconToolsSp/Clo11610020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo11610020103.png	19025					116297	32	9	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadChangyu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadChangyu2.png	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2ChangyuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu5.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LThigh	Assets/Product/Effect/Prefab/FxR2ChangyuPrefab/Common/FxR2ChangyuPinzhiGuadianBip001LThigh.prefab	27			
6000604	1161002	1160204	Winter Hunter	5	1007	Corrosion — Changyu: Qilin	A special Coating inspired by bionic wolves that significantly increases Changyu's attack and mobility. Has bonus constraints around the ankles due to excessive leaping power.	Assets/Product/Texture/Image/IconToolsSp/Clo11610029071Sp.png	Assets/Product/Texture/Image/IconTools/Clo11610029071.png	10016					116296	32	14	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadChangyu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadChangyu2.png	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2ChangyuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu5.png	Assets/Product/Texture/Image/Role/RoleHeadChangyu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000604.png			Bip001LThigh	Assets/Product/Effect/Prefab/FxR2ChangyuPrefab/Common/FxR2ChangyuPinzhiGuadianBip001LThigh.prefab	27			
6000701	1521003	1520301	Generic	1	9000	Default — Qu: Pavo	The default coating given to the Construct.	Assets/Product/Texture/Image/IconToolsSp/Clo15210030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo15210030101.png	19026					152399	32	3	Assets/Product/Texture/Image/Role/RoleHeadQu.png	Assets/Product/Texture/Image/Role/RoleHeadQu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	Assets/Product/Texture/Image/Role/RoleHeadQu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadQu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadQu2.png	Assets/Product/Texture/Image/RoleStory/QuNormal02.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2QuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadQu5.png	Assets/Product/Texture/Image/Role/RoleHeadQu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR2QuPrefab/Common/FxR2QuPinzhiGuadianBip001LForearm.prefab	26			
6000702	1521003	1520302	Generic - Modified	2	9000	Default — Qu: Pavo	The enhanced coating given to the awakened Construct.	Assets/Product/Texture/Image/IconToolsSp/Clo15210030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo15210030102.png	19026					152398	32	6	Assets/Product/Texture/Image/Role/RoleHeadQu.png	Assets/Product/Texture/Image/Role/RoleHeadQu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	Assets/Product/Texture/Image/Role/RoleHeadQu3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadQu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadQu2.png	Assets/Product/Texture/Image/RoleStory/QuNormal02.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2QuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadQu5.png	Assets/Product/Texture/Image/Role/RoleHeadQu6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png			Bip001LForearm	Assets/Product/Effect/Prefab/FxR2QuPrefab/Common/FxR2QuPinzhiGuadianBip001LForearm.prefab	26			
