Id	Disposeable	SingleDisposeable	RecordGroupId	Type	Param[1]	Param[2]	Param[3]	Param[4]	Param[5]	Param[6]	MovieId	Icon	MiniIcon	IconR	Order	ConvertCardId	Name	FightDes	QuickFightDes	ShowTag
2043071		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043072		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043073		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043074		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043075		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043076		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043077		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043078		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043079		1		7	2043021	200	2043091	50				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	2043021	Random Event			0
2043081				8	2042	1	4					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7011Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7011.png	Go-01		Area 2			0
2043091		1		9	9	30200025	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-01	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043092		1		9	9	30200026	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-02	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043093		1		9	9	30200025	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-03	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043094		1		9	9	30200026	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-04	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043095		1		9	9	30200025	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-05	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043096		1		9	9	30200026	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-06	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043097		1		9	9	30200025	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-07	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043098		1		9	9	30200026	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-08	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043099		1		9	9	30200025	400530	2043031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-09	2043021	Corrupted Tide	The wandering Corrupted let out a horrible, peculiar scream and charge at you.	This battle is relatively easy for you.	0
2043101				10								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7011Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7011.png	Out		Leave			0
3021011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1000Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1000.png	Blockade zone		Sealed Area			0
3021012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1001Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1001.png	Blockade zone		Sealed Area			0
3021021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2000Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2000.png	Open ground		Open Area			0
3021022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2001Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2001.png	Open ground		Open Area			0
3021041	1		3	4	ZX00105BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3001.png	SKtory-01	3021021	Text			1
3021051	1		2	5	3021051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5000.png	Test-01	3021021	Check Card 1			0
3021061	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-01	3021021	Remaining Supplies			0
3021062	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-02	3021021	Remaining Supplies			0
3021063	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-03	3021021	Remaining Supplies			0
3021071		1		7	3021021	200	3021061	50	3021091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	3021021	Random Event			0
3021072		1		7	3021021	200	3021062	50	3021091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-02	3021021	Random Event			0
3021081				8	3022	24	3					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7012.png	Go-01		Move Card 1			0
3021091		1		9	12	30200027	400530	3021031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-01	3021021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3021092		1		9	12	30200028	400530	3021031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-02	3021021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3021093		1		9	12	30200027	400530	3021031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-03	3021021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3021101				10								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7013.png	Out		Leave			0
3022011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1018Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1018.png	Blockade zone		Sealed Area			0
3022012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1020Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1020.png	Blockade zone		Sealed Area			0
3022021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2014Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2014.png	Open ground		Open Area			0
3022022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2015Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2015.png	Open ground		Open Area			0
3022031	1		3	3	10130119						ZX01627EA	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3018Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3018.png	Story	3022021	Welcoming Ceremony	The broken remains remind you of "corpses."		1
3022042	1		3	4	ZX01628BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3019Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3019.png	Story	3022021	Curtain			1
3022051	1		2	5	3022051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5014Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5014.png	Test	3022021	Abyssal Remains			0
3022061	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	3022021	Remaining Supplies			0
3022062	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	3022021	Remaining Supplies			0
3022063	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	3022021	Remaining Supplies			0
3022064	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	3022021	Remaining Supplies			0
3022065	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	3022021	Remaining Supplies			0
3022066	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	3022021	Remaining Supplies			0
3022067	1		1	6	400652							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Reward	3022021	Valuable Supplies			0
3022071		1		7	3022021	200	3022061	50	3022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3022021	Random Event			0
3022072		1		7	3022021	200	3022062	50	3022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3022021	Random Event			0
3022073		1		7	3022021	200	3022063	50	3022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3022021	Random Event			0
3022074		1		7	3022021	200	3022064	50	3022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3022021	Random Event			0
3022081				10								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7010Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7012.png	Out		Leave			0
3022082				8	3023	24	3					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7011Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7013.png	Down		Area 2			0
3022091		1		9	13	30200029	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-01	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022092		1		9	13	30200030	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-02	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022093		1		9	13	30200029	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-03	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022094		1		9	13	30200030	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-04	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022095		1		9	13	30200029	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-05	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022096		1		9	13	30200030	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-06	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022097		1		9	13	30200029	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-07	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022098		1		9	13	30200030	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-08	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3022099		1		9	13	30200029	400530	3022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-09	3022021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3023011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1018Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1018.png	Blockade zone		Sealed Area			0
3023012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1020Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1020.png	Blockade zone		Sealed Area			0
3023021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2014Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2014.png	Open ground		Open Area			0
3023022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2015Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2015.png	Open ground		Open Area			0
3023031	1		3	3	10130121						ZX01630EA	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3020Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3020.png	Story	3023021	Ascension Secrets	A blindfolded queen, an advisor, and a beast.		1
3023041	1		2	5	3023041	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5014Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5014.png	Test	3023021	Unexpected Support			0
3023052	1		2	5	3023052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5014Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5014.png	Over	3023021	Memory Box			0
3023061	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-01	3023021	Remaining Supplies			0
3023062	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-02	3023021	Remaining Supplies			0
3023063	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-03	3023021	Remaining Supplies			0
3023064	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-04	3023021	Remaining Supplies			0
3023065	1		1	6	400653							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Reward-02	3023021	Valuable Supplies			0
3023071		1		7	3023021	200	3023061	50	3023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3023021	Random Event			0
3023072		1		7	3023021	200	3023062	50	3023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3023021	Random Event			0
3023073		1		7	3023021	200	3023063	50	3023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3023021	Random Event			0
3023074		1		7	3023021	200	3023061	50	3023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3023021	Random Event			0
3023075		1		7	3023021	200	3023062	50	3023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3023021	Random Event			0
3023076		1		7	3023021	200	3023063	50	3023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	3023021	Random Event			0
3023081				8	3022	24	1					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7010Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7012.png	Up		Area 1			0
3023082				8	3024	26	2					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7011Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7013.png	Down		Area 3			0
3023091		1		9	13	30200031	400530	3023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight	3023021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3023092		1		9	13	30200032	400530	3023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight	3023021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3023093		1		9	13	30200031	400530	3023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight	3023021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3023094		1		9	13	30200032	400530	3023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight	3023021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3023095		1		9	13	30200031	400530	3023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight	3023021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
3023096		1		9	13	30200032	400530	3023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight	3023021	Dark Corruption	Deep into the underground cavern, you see some Corrupted and Hetero-creatures ahead in the darkness. You must keep venturing forward.	This battle is relatively easy for you.	0
