Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
1276	3064001	0	20	30640010	30640010	300	401	1	6000	40104	2							5000	3064001
1277	3064001	1	25	30640011	30640011	760	402	1	12000	40100	2	40104	2					5000	3064001
1278	3064001	2	30	30640012	30640012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064001
1279	3064001	3	35	30640013	30640013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064001
1280	3064002	0	20	30640020	30640020	300	401	1	6000	40104	2							5000	3064002
1281	3064002	1	25	30640021	30640021	760	402	1	12000	40100	2	40104	2					5000	3064002
1282	3064002	2	30	30640022	30640022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064002
1283	3064002	3	35	30640023	30640023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064002
1284	3064003	0	20	30640030	30640030	300	401	1	6000	40104	2							5000	3064003
1285	3064003	1	25	30640031	30640031	760	402	1	12000	40100	2	40104	2					5000	3064003
1286	3064003	2	30	30640032	30640032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064003
1287	3064003	3	35	30640033	30640033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064003
1288	3064004	0	20	30640040	30640040	300	401	1	6000	40104	2							5000	3064004
1289	3064004	1	25	30640041	30640041	760	402	1	12000	40100	2	40104	2					5000	3064004
1290	3064004	2	30	30640042	30640042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064004
1291	3064004	3	35	30640043	30640043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064004
1292	3064006	0	20	30640060	30640060	300	401	1	6000	40104	2							5000	3064006
1293	3064006	1	25	30640061	30640061	760	402	1	12000	40100	2	40104	2					5000	3064006
1294	3064006	2	30	30640062	30640062	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064006
1295	3064006	3	35	30640063	30640063	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064006
1296	3065001	0	25	30650010	30650010	500	501	1	8000	40104	3							5000	3065001
1297	3065001	1	30	30650011	30650011	1680	502	1	16000	40100	3	40104	3					5000	3065001
1298	3065001	2	35	30650012	30650012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065001
1299	3065001	3	40	30650013	30650013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065001
1300	3065001	4	45	30650014	30650014	11050	505												3065001
1301	3065002	0	25	30650020	30650020	500	501	1	8000	40104	3							5000	3065002
1302	3065002	1	30	30650021	30650021	1680	502	1	16000	40100	3	40104	3					5000	3065002
1303	3065002	2	35	30650022	30650022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065002
1304	3065002	3	40	30650023	30650023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065002
1305	3065002	4	45	30650024	30650024	11050	505												3065002
1306	3065003	0	25	30650030	30650030	500	501	1	8000	40104	3							5000	3065003
1307	3065003	1	30	30650031	30650031	1680	502	1	16000	40100	3	40104	3					5000	3065003
1308	3065003	2	35	30650032	30650032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065003
1309	3065003	3	40	30650033	30650033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065003
1310	3065003	4	45	30650034	30650034	11050	505												3065003
1311	3065004	0	25	30650040	30650040	500	501	1	8000	40104	3							5000	3065004
1312	3065004	1	30	30650041	30650041	1680	502	1	16000	40100	3	40104	3					5000	3065004
1313	3065004	2	35	30650042	30650042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065004
1314	3065004	3	40	30650043	30650043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065004
1315	3065004	4	45	30650044	30650044	11050	505												3065004
1316	3065005	0	25	30650050	30650050	500	501	1	8000	40104	3							5000	3065005
1317	3065005	1	30	30650051	30650051	1680	502	1	16000	40100	3	40104	3					5000	3065005
1318	3065005	2	35	30650052	30650052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065005
1319	3065005	3	40	30650053	30650053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065005
1320	3065005	4	45	30650054	30650054	11050	505												3065005
1321	3065006	0	25	30650060	30650060	500	501	1	8000	40104	3							5000	3065006
1322	3065006	1	30	30650061	30650061	1680	502	1	16000	40100	3	40104	3					5000	3065006
1323	3065006	2	35	30650062	30650062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065006
1324	3065006	3	40	30650063	30650063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065006
1325	3065006	4	45	30650064	30650064	11050	505												3065006
1326	3065007	0	25	30650070	30650070	500	501	1	8000	40104	3							5000	3065007
1327	3065007	1	30	30650071	30650071	1680	502	1	16000	40100	3	40104	3					5000	3065007
1328	3065007	2	35	30650072	30650072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065007
1329	3065007	3	40	30650073	30650073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065007
1330	3065007	4	45	30650074	30650074	11050	505												3065007
1331	3065008	0	25	30650080	30650080	500	501	1	8000	40104	3							5000	3065008
1332	3065008	1	30	30650081	30650081	1680	502	1	16000	40100	3	40104	3					5000	3065008
1333	3065008	2	35	30650082	30650082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065008
1334	3065008	3	40	30650083	30650083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065008
1335	3065008	4	45	30650084	30650084	11050	505												3065008
1336	3065009	0	25	30650090	30650090	500	501	1	8000	40104	3							5000	3065009
1337	3065009	1	30	30650091	30650091	1680	502	1	16000	40100	3	40104	3					5000	3065009
1338	3065009	2	35	30650092	30650092	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065009
1339	3065009	3	40	30650093	30650093	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065009
1340	3065009	4	45	30650094	30650094	11050	505												3065009
1341	3066001	0	25	30660010	30660010	700	601	1	10000	40104	4							5000	3066001
1342	3066001	1	30	30660011	30660011	2360	602	1	20000	40100	4	40104	4					5000	3066001
1343	3066001	2	35	30660012	30660012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066001
1344	3066001	3	40	30660013	30660013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066001
1345	3066001	4	45	30660014	30660014	15280	605												3066001
1346	3066002	0	25	30660020	30660020	700	601	1	10000	40104	4							5000	3066002
1347	3066002	1	30	30660021	30660021	2360	602	1	20000	40100	4	40104	4					5000	3066002
1348	3066002	2	35	30660022	30660022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066002
1349	3066002	3	40	30660023	30660023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066002
1350	3066002	4	45	30660024	30660024	15280	605												3066002
1351	3066003	0	25	30660030	30660030	700	601	1	10000	40104	4							5000	3066003
1352	3066003	1	30	30660031	30660031	2360	602	1	20000	40100	4	40104	4					5000	3066003
1353	3066003	2	35	30660032	30660032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066003
1354	3066003	3	40	30660033	30660033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066003
1355	3066003	4	45	30660034	30660034	15280	605												3066003
1356	3066004	0	25	30660040	30660040	700	601	1	10000	40104	4							5000	3066004
1357	3066004	1	30	30660041	30660041	2360	602	1	20000	40100	4	40104	4					5000	3066004
1358	3066004	2	35	30660042	30660042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066004
1359	3066004	3	40	30660043	30660043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066004
1360	3066004	4	45	30660044	30660044	15280	605												3066004
1361	3066005	0	25	30660050	30660050	700	601	1	10000	40104	4							5000	3066005
1362	3066005	1	30	30660051	30660051	2360	602	1	20000	40100	4	40104	4					5000	3066005
1363	3066005	2	35	30660052	30660052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066005
1364	3066005	3	40	30660053	30660053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066005
1365	3066005	4	45	30660054	30660054	15280	605												3066005
1366	3066006	0	25	30660060	30660060	700	601	1	10000	40104	4							5000	3066006
1367	3066006	1	30	30660061	30660061	2360	602	1	20000	40100	4	40104	4					5000	3066006
1368	3066006	2	35	30660062	30660062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066006
1369	3066006	3	40	30660063	30660063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066006
1370	3066006	4	45	30660064	30660064	15280	605												3066006
1371	3066007	0	25	30660070	30660070	700	601	1	10000	40104	4							5000	3066007
1372	3066007	1	30	30660071	30660071	2360	602	1	20000	40100	4	40104	4					5000	3066007
1373	3066007	2	35	30660072	30660072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066007
1374	3066007	3	40	30660073	30660073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066007
1375	3066007	4	45	30660074	30660074	15280	605												3066007
1376	3066008	0	25	30660080	30660080	700	601	1	10000	40104	4							5000	3066008
1377	3066008	1	30	30660081	30660081	2360	602	1	20000	40100	4	40104	4					5000	3066008
1378	3066008	2	35	30660082	30660082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066008
1379	3066008	3	40	30660083	30660083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066008
1380	3066008	4	45	30660084	30660084	15280	605												3066008
1381	3066009	0	25	30660090	30660090	700	601	1	10000	40104	4							5000	3066009
1382	3066009	1	30	30660091	30660091	2360	602	1	20000	40100	4	40104	4					5000	3066009
1383	3066009	2	35	30660092	30660092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066009
1384	3066009	3	40	30660093	30660093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066009
1385	3066009	4	45	30660094	30660094	15280	605												3066009
1386	3066010	0	25	30660100	30660100	700	601	1	10000	40104	4							5000	3066010
1387	3066010	1	30	30660101	30660101	2360	602	1	20000	40100	4	40104	4					5000	3066010
1388	3066010	2	35	30660102	30660102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066010
1389	3066010	3	40	30660103	30660103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066010
1390	3066010	4	45	30660104	30660104	15280	605												3066010
1391	3066011	0	25	30660110	30660110	700	601	1	10000	40104	4							5000	3066011
1392	3066011	1	30	30660111	30660111	2360	602	1	20000	40100	4	40104	4					5000	3066011
1393	3066011	2	35	30660112	30660112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066011
1394	3066011	3	40	30660113	30660113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066011
1395	3066011	4	45	30660114	30660114	15280	605												3066011
1396	3066012	0	25	30660120	30660120	700	601	1	10000	40104	4							5000	3066012
1397	3066012	1	30	30660121	30660121	2360	602	1	20000	40100	4	40104	4					5000	3066012
1398	3066012	2	35	30660122	30660122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066012
1399	3066012	3	40	30660123	30660123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066012
1400	3066012	4	45	30660124	30660124	15280	605												3066012
1401	2991001	0	5	29910010	29910010	20	301												2991001
1402	2992001	0	10	29920010	29920010	50	301												2992001
1403	2993001	0	15	29930010	29930010	100	301	1	4000	40103	2							5000	2993001
1404	2993001	1	20	29930011	29930011	370	302	1	8000	40100	2	40103	2					5000	2993001
1405	2993001	2	25	29930012	29930012	1020	303												2993001
1406	2994001	0	20	29940010	29940010	300	401	1	6000	40103	4							5000	2994001
1407	2994001	1	25	29940011	29940011	760	402	1	12000	40100	4	40103	4					5000	2994001
1408	2994001	2	30	29940012	29940012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2994001
1409	2994001	3	35	29940013	29940013	3270	404	1	24000	40110	4	40113	4	40100	2	40103	2	5000	2994001
1410	3911001	0	5	30110010	30110010	20	301												3911001
1411	3912001	0	10	30120010	30120010	50	301												3912001
1412	3913001	0	15	30130010	30130010	100	301	1	4000	40104	1							5000	3913001
1413	3913001	1	20	30130011	30130011	370	302	1	8000	40100	1	40104	1					5000	3913001
1414	3913001	2	25	30130012	30130012	1020	303												3913001
1415	3914001	0	20	30140010	30140010	300	401	1	6000	40104	2							5000	3914001
1416	3914001	1	25	30140011	30140011	760	402	1	12000	40100	2	40104	2					5000	3914001
1417	3914001	2	30	30140012	30140012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3914001
1418	3914001	3	35	30140013	30140013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3914001
1419	3915001	0	25	30150010	30150010	500	501	1	10000	40104	3							5000	3915001
1420	3915001	1	30	30150011	30150011	1680	502	1	20000	40100	3	40104	3					5000	3915001
1421	3915001	2	35	30150012	30150012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3915001
1422	3915001	3	40	30150013	30150013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3915001
1423	3915001	4	45	30150014	30150014	11050	505												3915001
1424	3916001	0	25	30160010	30160010	700	601	1	10000	40104	4							5000	3915001
1425	3916001	1	30	30160011	30160011	2360	602	1	20000	40100	4	40104	4					5000	3915001
1426	3916001	2	35	30160012	30160012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3915001
1427	3916001	3	40	30160013	30160013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3915001
1428	3916001	4	45	30160014	30160014	15280	605												3915001
1429	3921001	0	5	30210010	30210010	20	301												3921001
1430	3922001	0	10	30220010	30220010	50	301												3922001
1431	3923001	0	15	30230010	30230010	100	301	1	4000	40104	1							5000	3923001
1432	3923001	1	20	30230011	30230011	370	302	1	8000	40100	1	40104	1					5000	3923001
1433	3923001	2	25	30230012	30230012	1020	303												3923001
1434	3924001	0	20	30240010	30240010	300	401	1	6000	40104	2							5000	3924001
1435	3924001	1	25	30240011	30240011	760	402	1	12000	40100	2	40104	2					5000	3924001
1436	3924001	2	30	30240012	30240012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3924001
1437	3924001	3	35	30240013	30240013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3924001
1438	3925001	0	25	30250010	30250010	500	501	1	10000	40104	3							5000	3925001
1439	3925001	1	30	30250011	30250011	1680	502	1	20000	40100	3	40104	3					5000	3925001
1440	3925001	2	35	30250012	30250012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3925001
1441	3925001	3	40	30250013	30250013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3925001
1442	3925001	4	45	30250014	30250014	11050	505												3925001
1443	3926001	0	25	30260010	30260010	700	601	1	10000	40104	4							5000	3925001
1444	3926001	1	30	30260011	30260011	2360	602	1	20000	40100	4	40104	4					5000	3925001
1445	3926001	2	35	30260012	30260012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3925001
1446	3926001	3	40	30260013	30260013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3925001
1447	3926001	4	45	30260014	30260014	15280	605												3925001
1448	3931001	0	5	30310010	30310010	20	301												3931001
1449	3932001	0	10	30320010	30320010	50	301												3932001
1450	3933001	0	15	30330010	30330010	100	301	1	4000	40104	1							5000	3933001
1451	3933001	1	20	30330011	30330011	370	302	1	8000	40100	1	40104	1					5000	3933001
1452	3933001	2	25	30330012	30330012	1020	303												3933001
1453	3934001	0	20	30340010	30340010	300	401	1	6000	40104	2							5000	3934001
1454	3934001	1	25	30340011	30340011	760	402	1	12000	40100	2	40104	2					5000	3934001
1455	3934001	2	30	30340012	30340012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3934001
1456	3934001	3	35	30340013	30340013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3934001
1457	3935001	0	25	30350010	30350010	500	501	1	10000	40104	3							5000	3935001
1458	3935001	1	30	30350011	30350011	1680	502	1	20000	40100	3	40104	3					5000	3935001
1459	3935001	2	35	30350012	30350012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3935001
1460	3935001	3	40	30350013	30350013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3935001
1461	3935001	4	45	30350014	30350014	11050	505												3935001
1462	3936001	0	25	30360010	30360010	700	601	1	10000	40104	4							5000	3935001
1463	3936001	1	30	30360011	30360011	2360	602	1	20000	40100	4	40104	4					5000	3935001
1464	3936001	2	35	30360012	30360012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3935001
1465	3936001	3	40	30360013	30360013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3935001
1466	3936001	4	45	30360014	30360014	15280	605												3935001
1467	3941001	0	5	30410010	30410010	20	301												3941001
1468	3942001	0	10	30420010	30420010	50	301												3942001
1469	3943001	0	15	30430010	30430010	100	301	1	4000	40104	1							5000	3943001
1470	3943001	1	20	30430011	30430011	370	302	1	8000	40100	1	40104	1					5000	3943001
1471	3943001	2	25	30430012	30430012	1020	303												3943001
1472	3944001	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3944001
1473	3944001	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3944001
1474	3944001	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3944001
1475	3944001	3	35	30440013	30440013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3944001
1476	3945001	0	25	30450010	30450010	500	501	1	10000	40104	3							5000	3945001
1477	3945001	1	30	30450011	30450011	1680	502	1	20000	40100	3	40104	3					5000	3945001
1478	3945001	2	35	30450012	30450012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3945001
1479	3945001	3	40	30450013	30450013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3945001
1480	3945001	4	45	30450014	30450014	11050	505												3945001
1481	3946001	0	25	30460010	30460010	700	601	1	10000	40104	4							5000	3945001
1482	3946001	1	30	30460011	30460011	2360	602	1	20000	40100	4	40104	4					5000	3945001
1483	3946001	2	35	30460012	30460012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3945001
1484	3946001	3	40	30460013	30460013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3945001
1485	3946001	4	45	30460014	30460014	15280	605												3945001
1486	3951001	0	5	30510010	30510010	20	301												3951001
1487	3952001	0	10	30520010	30520010	50	301												3952001
1488	3953001	0	15	30530010	30530010	100	301	1	4000	40104	1							5000	3953001
1489	3953001	1	20	30530011	30530011	370	302	1	8000	40100	1	40104	1					5000	3953001
1490	3953001	2	25	30530012	30530012	1020	303												3953001
1491	3954001	0	20	30540010	30540010	300	401	1	6000	40104	2							5000	3954001
1492	3954001	1	25	30540011	30540011	760	402	1	12000	40100	2	40104	2					5000	3954001
1493	3954001	2	30	30540012	30540012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3954001
1494	3954001	3	35	30540013	30540013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3954001
1495	3955001	0	25	30550010	30550010	500	501	1	10000	40104	3							5000	3955001
1496	3955001	1	30	30550011	30550011	1680	502	1	20000	40100	3	40104	3					5000	3955001
1497	3955001	2	35	30550012	30550012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3955001
1498	3955001	3	40	30550013	30550013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3955001
1499	3955001	4	45	30550014	30550014	11050	505												3955001
1500	3956001	0	25	30560010	30560010	700	601	1	10000	40104	4							5000	3955001
1501	3956001	1	30	30560011	30560011	2360	602	1	20000	40100	4	40104	4					5000	3955001
1502	3956001	2	35	30560012	30560012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3955001
1503	3956001	3	40	30560013	30560013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3955001
1504	3956001	4	45	30560014	30560014	15280	605												3955001
1505	3961001	0	5	30610010	30610010	20	301												3961001
1506	3962001	0	10	30620010	30620010	50	301												3962001
1507	3963001	0	15	30630010	30630010	100	301	1	4000	40104	1							5000	3963001
1508	3963001	1	20	30630011	30630011	370	302	1	8000	40100	1	40104	1					5000	3963001
1509	3963001	2	25	30630012	30630012	1020	303												3963001
1510	3964001	0	20	30640010	30640010	300	401	1	6000	40104	2							5000	3964001
1511	3964001	1	25	30640011	30640011	760	402	1	12000	40100	2	40104	2					5000	3964001
1512	3964001	2	30	30640012	30640012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3964001
1513	3964001	3	35	30640013	30640013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3964001
1514	3965001	0	25	30650010	30650010	500	501	1	10000	40104	3							5000	3965001
1515	3965001	1	30	30650011	30650011	1680	502	1	20000	40100	3	40104	3					5000	3965001
1516	3965001	2	35	30650012	30650012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3965001
1517	3965001	3	40	30650013	30650013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3965001
1518	3965001	4	45	30650014	30650014	11050	505												3965001
1519	3966001	0	25	30660010	30660010	700	601	1	10000	40104	4							5000	3965001
1520	3966001	1	30	30660011	30660011	2360	602	1	20000	40100	4	40104	4					5000	3965001
1521	3966001	2	35	30660012	30660012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3965001
1522	3966001	3	40	30660013	30660013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3965001
1523	3966001	4	45	30660014	30660014	15280	605												3965001
1524	3015050	0	25	30150500	30150500	500	501	1	10000	40104	3							5000	3015050
1525	3015050	1	30	30150501	30150501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1526	3015050	2	35	30150502	30150502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1527	3015050	3	40	30150503	30150503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1528	3015050	4	45	30150504	30150504	11050	505												3015050
1529	3025050	0	25	30250500	30250500	500	501	1	10000	40104	3							5000	3015050
1530	3025050	1	30	30250501	30250501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1531	3025050	2	35	30250502	30250502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1532	3025050	3	40	30250503	30250503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1533	3025050	4	45	30250504	30250504	11050	505												3015050
1534	3035050	0	25	30350500	30350500	500	501	1	10000	40104	3							5000	3015050
1535	3035050	1	30	30350501	30350501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1536	3035050	2	35	30350502	30350502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1537	3035050	3	40	30350503	30350503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1538	3035050	4	45	30350504	30350504	11050	505												3015050
1539	3045050	0	25	30450500	30450500	500	501	1	10000	40104	3							5000	3015050
1540	3045050	1	30	30450501	30450501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1541	3045050	2	35	30450502	30450502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1542	3045050	3	40	30450503	30450503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1543	3045050	4	45	30450504	30450504	11050	505												3015050
1544	3055050	0	25	30550500	30550500	500	501	1	10000	40104	3							5000	3015050
1545	3055050	1	30	30550501	30550501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1546	3055050	2	35	30550502	30550502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1547	3055050	3	40	30550503	30550503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1548	3055050	4	45	30550504	30550504	11050	505												3015050
1549	3065050	0	25	30650500	30650500	500	501	1	10000	40104	3							5000	3015050
1550	3065050	1	30	30650501	30650501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1551	3065050	2	35	30650502	30650502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1552	3065050	3	40	30650503	30650503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1553	3065050	4	45	30650504	30650504	11050	505												3015050
1554	3016014	0	25	30160140	30160140	700	601	1	10000	40104	4							5000	3016014
1555	3016014	1	30	30160141	30160141	2360	602	1	20000	40100	4	40104	4					5000	3016014
1556	3016014	2	35	30160142	30160142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016014
1557	3016014	3	40	30160143	30160143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016014
1558	3016014	4	45	30160144	30160144	15280	605												3016014
1559	3026014	0	25	30260140	30260140	700	601	1	10000	40104	4							5000	3026014
1560	3026014	1	30	30260141	30260141	2360	602	1	20000	40100	4	40104	4					5000	3026014
1561	3026014	2	35	30260142	30260142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026014
1562	3026014	3	40	30260143	30260143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026014
1563	3026014	4	45	30260144	30260144	15280	605												3026014
1564	3036014	0	25	30360140	30360140	700	601	1	10000	40104	4							5000	3036014
1565	3036014	1	30	30360141	30360141	2360	602	1	20000	40100	4	40104	4					5000	3036014
1566	3036014	2	35	30360142	30360142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036014
1567	3036014	3	40	30360143	30360143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036014
1568	3036014	4	45	30360144	30360144	15280	605												3036014
1569	3046014	0	25	30460140	30460140	700	601	1	10000	40104	4							5000	3046014
1570	3046014	1	30	30460141	30460141	2360	602	1	20000	40100	4	40104	4					5000	3046014
1571	3046014	2	35	30460142	30460142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046014
1572	3046014	3	40	30460143	30460143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046014
1573	3046014	4	45	30460144	30460144	15280	605												3046014
1574	3056014	0	25	30560140	30560140	700	601	1	10000	40104	4							5000	3056014
1575	3056014	1	30	30560141	30560141	2360	602	1	20000	40100	4	40104	4					5000	3056014
1576	3056014	2	35	30560142	30560142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056014
1577	3056014	3	40	30560143	30560143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056014
1578	3056014	4	45	30560144	30560144	15280	605												3056014
1579	3066014	0	25	30660140	30660140	700	601	1	10000	40104	4							5000	3066014
1580	3066014	1	30	30660141	30660141	2360	602	1	20000	40100	4	40104	4					5000	3066014
1581	3066014	2	35	30660142	30660142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066014
1582	3066014	3	40	30660143	30660143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066014
1583	3066014	4	45	30660144	30660144	15280	605												3066014
1584	3016013	0	25	30160130	30160130	700	601	1	10000	40104	4							5000	3016013
1585	3016013	1	30	30160131	30160131	2360	602	1	20000	40100	4	40104	4					5000	3016013
1586	3016013	2	35	30160132	30160132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016013
