特效名	皮肤名	CueId[1]	CueId[2]	CueId[3]	优先级	固定在生成点
FxMb1MelodyAttack22Dandao		835013				0
FxMb1MelodyAttack23		835014				0
FxMb1MelodyAttack23Dandao01		835015				0
FxMb1MelodyAttack23Dandao02		835016				0
FxMb1MelodyAttack23Dandao03		835017				0
FxMb1MelodyAttack31		835018				0
FxMb1MelodyAttack31Shouji		835002				0
FxMb1MelodyAttack32		835019				0
FxMb1MelodyAttack32Shouji01		835002				0
FxMb1MelodyAttack32Shouji02		835002				0
FxMb1MelodyAttack32Shouji03		835002				0
FxMb1MelodyAttack33		835020				0
FxMb1MelodyAttack33Shouji01		835002				0
FxMb1MelodyAttack33Shouji02		835002				0
FxMb1MelodyAttack33Shouji03		835002				0
FxMb1MelodyAttack51		835021				0
FxMb1MelodyAttack51Shouji01		835002				0
FxMb1MelodyAttack51Shouji02		835002				0
FxMb1MelodyAttack51Shouji03		835022				0
FxMb1MelodyAttack52Shouji01		835002				0
FxMb1MelodyAttack52Shouji02		835002				0
FxMb1MelodyAttack52Shouji03		835002				0
FxMb1MelodyAttack0101		835023				0
FxMb1MelodyAttack0101Shouji		835002				0
FxMb1MelodyAttack0102		835024				0
FxMb1MelodyAttack0102Shouji		835002				0
FxMb1MelodyAttack0103		835025				0
FxMb1MelodyAttack0103Shouji		835002				0
FxMb1MelodyAttack0104		835026				0
FxMb1MelodyAttack0104Shouji		835027				0
FxMb1MelodyAttack0105		835028				0
FxMb1MelodyAttack0105Shouji		835029				0
FxMb1MelodyAttack0201		835030				0
FxMb1MelodyAttack0201Shouji01		835005				0
FxMb1MelodyAttack0201Shouji02		835005				0
FxMb1MelodyAttack0201Shouji03		835005				0
FxMb1MelodyAttack0201Shouji04		835002				0
FxMb1MelodyAttack0201Shouji05		835022				0
FxMb1MelodyAttack0202		835031				0
FxMb1MelodyAttack0202Shouji01		835002				0
FxMb1MelodyAttack0202Shouji02		835002				0
FxMb1MelodyAttack0203		835032				0
FxMb1MelodyAttack0203Shouji		835033				0
FxMb1MelodyAttack5201		835034				0
FxMb1MelodyAttack5202		835035				0
FxMb1MelodyAttack5203		835036				0
FxMb1MelodyAttack14Bao		835037				0
FxMb1MelodyAttack41		835038				0
FxMb1MelodyAttack41Shouji01		835039				0
FxMb1MelodyAttack41Shouji02		835040				0
FxMb1MelodyAttack42		835041				0
FxMb1MelodyAttack42Shouji01		835042				0
FxMb1MelodyAttack42Shouji02		835043				0
FxMb1MelodyAttack43		835044				0
FxMb1MelodyAttack43Shouji		835045				0
FxMb1MelodyAttack65		835046				0
FxMb1MelodyAttack66		835047				0
FxMb1MelodyAttack06Dilie		835048				0
FxMb1MelodyAttack32Dilie		835049				0
FxMb1MelodyAttack41Dandao		835050				0
FxMb1MelodyAttack42Dandao		835051				0
FxMb1MelodyAttack51Dilie01		835052				0
FxMb1MelodyAttack51Dilie02		835053				0
FxMb1MelodyAttack53		835054				0
FxMb1MelodyAttack61GuadianBip001		835055				0
FxMb1MelodyAttack62GuadianBip001		835056				0
FxMb1MelodyAttack63GuadianBip001		835057				0
FxMb1MelodyAttack64GuadianBip001		835058				0
FxMb1MelodyAttack0102Dilie		835059				0
FxMb1MelodyAttack0103Dilie		835060				0
FxMb1MelodyAttack0104Dilie		835061				0
FxMb1MelodyAttack0201Dilie		835062				0
FxMb1MelodyAttack0202Dilie01		835063				0
FxMb1MelodyAttack0202Dilie02		835064				0
FxMb1MelodySmokeGudianHitCase		835065				0
FxMb1MelodyhuaxuMd10001Attack23		835066				0
FxMb1MelodyhuaxuMd10001Chui		835067				0
FxMb1MelodyhuaxuMd10001ChuiDilie		835068				0
FxMb1MelodyhuaxuMd10001Dingsanxia		835069				0
FxMb1MelodyhuaxuMd10001Hezhang		835070				0
FxMb1MelodyhuaxuMd10001Attack01		835071				0
FxMb1MelodyhuaxuMd10001Attack12		835072				0
FxMb1MelodyhuaxuMd10001Attack12Shouji01		835073				0
FxMb1MelodyhuaxuMd10001Attack12Shouji02		835074				0
FxMb1MelodyhuaxuMd10001Attack12Shouji03		835075				0
FxMb1MelodyhuaxuMd10001Attack12Shouji04		835076				0
FxMb1MelodyhuaxuMd10001Attack22		835077				0
FxMb1MelodyhuaxuMd10001Attack22Dilie5		835078				0
FxMb1MelodyhuaxuMd10001Attack22Dilie10		835079				0
FxMb1MelodyhuaxuMd10001Attack22Dilie30		835080				0
FxMb1MelodyhuaxuMd10001Tan		835081				0
FxMb1MelodyhuaxuMd10001Shanxian		835082				0
FxMb1MelodyhuaxuMd10001ShifaChixuHand		835083				0
FxMb1MelodyhuaxuMd10001ShifaHand		835084				0
FxMb1MelodyhuaxuMd10001Attack13		835087				0
FxMb1MelodyhuaxuMd10001Attack13Shouji01		835088				0
FxMb1MelodyhuaxuMd10001Attack13Shouji02		835089				0
FxMb1MelodyhuaxuMd10001Attack14		835090				0
FxMb1MelodyhuaxuMd10001Attack14Shouji01		835091				0
FxMb1MelodyhuaxuMd10001Attack14Shouji02		835092				0
FxMb1MelodyhuaxuMd10001Attack33		835093				0
FxMb1MelodyhuaxuMd10001Attack31		835094				0
FxMb1MelodyhuaxuMd10001Run		835095				0
FxMb1MelodyhuaxuMd10001HudunShouji		835096				0
FxMe1JiulongzhongyaziMd000001Attack01		906801				0
FxMe1JiulongzhongyaziMd000001Attack01Shouji		906802				0
FxMe1JiulongzhongyaziMd000001Attack02		906803				0
FxMe1JiulongzhongyaziMd000001Attack0203Dilie		906806				0
FxMe1JiulongzhongyaziMd000001Attack02Shouji01		906807				0
FxMe1JiulongzhongyaziMd000001Attack02Shouji02		906808				0
FxMe1JiulongzhongyaziMd000001Attack02Shouji03		906809				0
FxMe1JiulongzhongyaziMd000001Attack03		906810				0
FxMe1JiulongzhongyaziMd000001Attack03Shouji		906811				0
FxMe1JiulongzhongyaziMd000001Attack04		906812				0
FxMe1JiulongzhongyaziMd000001Attack05		906813				0
FxMe1JiulongzhongyaziMd000001Attack05Shouji		906814				0
FxMe1JiulongzhongyaziMd000001Attack06		906815				0
FxMe1JiulongzhongyaziMd000001Attack06Shouji		906816				0
FxMe1JiulongzhongyaziMd000001Attack08		906817				0
FxMe1JiulongzhongyaziMd000001Attack08Baofa		906818				0
FxMe1JiulongzhongyaziMd000001Attack08Shouji		906819				0
FxMe1JiulongzhongyaziMd000001Attack10		906820				0
FxMe1JiulongzhongyaziMd000001Attack10Dandao		906821				0
FxMe1JiulongzhongyaziMd000001Attack10DandaoShouji		906822				0
FxMe1JiulongzhongyaziMd000001Attack10Dummy002		906823				0
FxMe1JiulongzhongyaziMd000001Attack10Shouji01		906824				0
FxMe1JiulongzhongyaziMd000001Attack10Shouji02		906825				0
FxMe1JiulongzhongyaziMd000001Attack10Shouji03		906826				0
FxMe1JiulongzhongyaziMd000001Attack15		906827				0
FxMe1JiulongzhongyaziMd000001Attack15Gedang		906828				0
FxMe1JiulongzhongyaziMd000001Attack16		906829				0
FxMe1JiulongzhongyaziMd000001Attack19		906830				0
FxMe1JiulongzhongyaziMd000001Attack23		906831				0
FxMe1JiulongzhongyaziMd000001Canying		906832				0
FxMe1JiulongzhongyaziMd000001Attack08Dilie		906833				0
FxMe1JiulongzhongyaziMd000001Sound		906835				0
FxMo1DiaorensanxingMd000001Attack01		906601				0
FxMo1DiaorensanxingMd000001Attack01Shouji		906602				0
FxMo1DiaorensanxingMd000001Attack02		906603				0
FxMo1DiaorensanxingMd000001Attack02Shouji		906602				0
FxMo1DiaorensanxingMd000001Attack0301		906604				0
FxMo1DiaorensanxingMd000001Attack03Shouji		906602				0
FxMo1DiaorensanxingMd000001Attack06		906605				0
FxMo1DiaorensanxingMd000001Attack06Shouji		906602				0
FxMo1DiaorensanxingMd000001Attack07		906606				0
FxMo1DiaorensanxingMd000001Attack07Shouji		906602				0
FxMo1DiaorensanxingMd000001Attack08		906607				0
FxMo1DiaorensanxingMd000001Attack08Shouji		906602				0
FxMo1DiaorensanxingMd000001Attack11		906608				0
FxMo1DiaorensanxingMd000001Attack11Shouji		906602				0
FxMo1DiaorensanxingMd000001Attack15		906609				0
FxMo1DiaorensanxingMd000001Attack01Shouji2		906610				0
FxMo1DiaorensanxingMd000001Attack01Zidan		906611				0
FxMo1DiaorensanxingMd000001Chuchang		906612				0
FxMo1DiaorensanxingMd000001Zhaohuan		906613				0
FxMo1DiaorensanxingMd000001Wei		906614				0
FxMo1DiaorensanxingMd000001Attack0302tuowei		906615				0
FxMo1DiaorensanxingMd000001Attack0303		906616				0
FxMo1YanfenyixingMd000001Attack01		906701				0
FxMo1YanfenyixingMd000001Attack01Shouji		906702				0
FxMo1YanfenyixingMd000001Attack01xuli		906703				0
FxMo1YanfenyixingMd000001Attack01zidan		906704				0
FxMo1YanfenyixingMd000001Attack02A		906705				0
FxMo1YanfenyixingMd000001Attack02B		906706				0
FxMo1YanfenyixingMd000001Attack02Buff		906707				0
FxMo1YanfenyixingMd000001Attack02Shouji		906708				0
FxMo1YanfenyixingMd000001Attack02xuli		906709				0
FxMo1YanfenyixingMd000001Attack02xuliR		906710				0
FxMo1YanfenyixingMd000001Attack03		906711				0
FxMo1YanfenyixingMd000001Attack03Shouji		906712				0
FxMo1YanfenyixingMd000001Attack03xuli		906713				0
FxMo1YanfenyixingMd000001Attack05		906714				0
FxMo1YanfenyixingMd000001Attack05canying		906715				0
FxMo1YanfenyixingMd000001Attack05Shouji		906716				0
FxMo1YanfenyixingMd000001Attack05xuli		906717				0
FxMo1YanfenyixingMd000001Attack05xuliL		906718				0
FxMo1YanfenyixingMd000001Attack05xuliR		906718				0
FxMo1YanfenyixingMd000001Attack06		906719				0
FxMo1YanfenyixingMd000001Attack06Shouji		906720				0
FxMo1YanfenyixingMd000001Attack06xuli		906721				0
FxMo1YanfenyixingMd000001Attack06xuliL		906722				0
FxMo1YanfenyixingMd000001Attack06xuliR		906722				0
FxMo1YanfenyixingMd000001Attack07canying		906723				0
FxMo1YanfenyixingMd000001Attack08canying		906723				0
FxMo1YanfenyixingMd000001Attack09		906724				0
FxMo1LucunMd000001Attack0101		906901				0
FxMo1LucunMd000001Attack0102		906902				0
FxMo1LucunMd000001Attack0103		906903				0
FxMo1LucunMd000001Attack01Bip001RFinger2		906904				0
FxMo1LucunMd000001Attack01Shouji		906905				0
FxMo1LucunMd000001Attack02Dilie01		906906				0
FxMo1LucunMd000001Attack02Dilie02		906907				0
FxMo1LucunMd000001Attack02Shouji		906908				0
FxMo1LucunMd000001Attack03		906909				0
FxMo1LucunMd000001Attack04		906910				0
FxMo1LucunMd000001Attack05		906911				0
FxMo1LucunMd000001Attack06Dilie		906912				0
FxMo1LucunMd000001Attack06Shouji		906913				0
FxMo1LucunMd000001Attack08		906914				0
FxMo1LucunMd000001Attack08Dandao		906915				0
FxMo1LucunMd000001Attack08Shouji		906916				0
FxMo1LucunMd000001Attack09		906917				0
FxMo1LucunMd000001Attack09Shouji		906918				0
FxMo1LucunMd000001Attack10		906919				0
FxMo1LucunMd000001Attack11		906920				0
FxMo1LucunMd000001Attack12		906921				0
FxMo1LucunMd000001Attack13		906922				0
FxMo1LucunMd000001Attack16		906923				0
FxMo1LucunMd000001Attack1701		906924				0
FxMo1LucunMd000001Attack18		906925				0
FxMo1LucunMd000001Attack18Dilie		906926				0
FxMo1LucunMd000001Attack18Shouji		906927				0
FxMo1LucunMd000001Attack19Dilie01		906928				0
FxMo1LucunMd000001Attack19Dilie02		906929				0
FxMo1LucunMd000001Attack19Shouji01		906931				0
FxMo1LucunMd000001Attack19Shouji02		906932				0
FxMo1LucunMd000001Attack19Yujing		906933				0
FxMo1LucunMd000001Attack20Dilie01		906934				0
FxMo1LucunMd000001Attack20Dilie02		906935				0
FxMo1LucunMd000001Attack20Yujing		906936				0
FxMo1LucunMd000001Attack20Shouji01		906937				0
FxMo1LucunMd000001Attack20Shouji02		906938				0
FxMo1LucunMd000001Attack23		906939				0
FxMo1LucunMd000001Attack23Shouji01		906940				0
FxMo1LucunMd000001Attack23Shouji02		906941				0
FxMo1LucunMd000001Attack23Shouji03		906942				0
FxMe1ZhizunMd000001Attack01		907001				0
FxMe1ZhizunMd000001Attack01Shouji		907002				0
FxMe1ZhizunMd000001Attack02		907003				0
FxMe1ZhizunMd000001Attack02Shouji		907004				0
FxMe1ZhizunMd000001Attack03		907005				0
FxMe1ZhizunMd000001Attack03Shouji		907006				0
FxMe1ZhizunMd000001Attack04		907007				0
FxMe1ZhizunMd000001Attack04Shouji		907008				0
FxMe1ZhizunMd000001Attack05		907009				0
FxMe1ZhizunMd000001Attack05Shouji		907010				0
FxMe1ZhizunMd000001Attack06		907011				0
FxMe1ZhizunMd000001Attack07		907012				0
FxMe1ZhizunMd000001Attack08		907013				0
FxMe1ZhizunMd000001Attack09		907014				0
FxMe1ZhizunMd000001Attack09Shouji		907015				0
FxMe1ZhizunMd000001Attack10		907016				0
FxMe1ZhizunMd000001Attack11		907017				0
FxMe1ZhizunMd000001Attack11Dandao		907018				0
FxMe1ZhizunMd000001Attack11Shouji		907019				0
FxMe1ZhizunMd000001Attack12		907020				0
FxMe1ZhizunMd000001Attack13		907021				0
FxMe1ZhizunMd000001Attack13Canying		907022				0
FxMe1ZhizunMd000001Attack14Canying		907023				0
FxMe1ZhizunMd000001Attack15Canying		907024				0
FxMe1ZhizunMd000001Attack16Canying		907025				0
FxMe1ZhizunMd000001Born2chuchang		907026				0
FxMb1JiabailieMd000001Attack01		836001				0
FxMb1JiabailieMd000001Attack01Shouji01		836002				0
FxMb1JiabailieMd000001Attack02		836003				0
FxMb1JiabailieMd000001Attack02Shouji01		836004				0
FxMb1JiabailieMd000001Attack02Shouji02		836005				0
FxMb1JiabailieMd000001Attack03		836006				0
FxMb1JiabailieMd000001Attack03Shouji		836007				0
FxMb1JiabailieMd000001Attack04		836008				0
FxMb1JiabailieMd000001Attack04Shouji01		836009				0
FxMb1JiabailieMd000001Attack04Shouji02		836010				0
FxMb1JiabailieMd000001Attack05Dilie01		836011				0
FxMb1JiabailieMd000001Attack05Dilie01Shouji01		836012				0
FxMb1JiabailieMd000001Attack05Weapon02		836013				0
FxMb1JiabailieMd000001Attack10Dilie		836014				0
FxMb1JiabailieMd000001Attack23		836015				0
FxMb1JiabailieMd000001Attack24Bip001		836016				0
FxMb1JiabailieMd000001Attack24Dilie01		836017				0
FxMb1JiabailieMd000001Attack24Dilie02		836018				0
FxMb1JiabailieMd000001Attack24Weapon		836019				0
FxMb1JiabailieMd000001Attack2401		836020				0
FxMb1JiabailieMd000001Attack2402		836021				0
FxMb1JiabailieMd000001Death		836022				0
FxMb1JiabailieMd000001P02Attack05		836023				0
FxMb1JiabailieMd000001P02Attack08		836024				0
FxMb1JiabailieMd000001P02Attack08Dilie		836025				0
FxMb1JiabailieMd000001P02Attack08Liexi		836026				0
FxMb1JiabailieMd000001P02Attack08Shouji01		836027				0
FxMb1JiabailieMd000001P02Attack08Shouji02		836028				0
FxMb1JiabailieMd000001P02Attack08Shouji03		836029				0
FxMb1JiabailieMd000001P02Attack08Weapon		836030				0
FxMb1JiabailieMd000001P02Attack12		836031				0
FxMb1JiabailieMd000001P02Attack12Shouji01		836032				0
FxMb1JiabailieMd000001P02Attack12Weapon		836033				0
FxMb1JiabailieMd000001P02Attack13Dilie		836034				0
FxMb1JiabailieMd000001P02Attack13RHand		836035				0
FxMb1JiabailieMd000001P02Attack13Shouji01		836036				0
FxMb1JiabailieMd000001P02Attack14		836037				0
FxMb1JiabailieMd000001P02Attack14Dilie		836038				0
FxMb1JiabailieMd000001P02Attack14Shouji01		836039				0
FxMb1JiabailieMd000001P02Attack14Weapon		836040				0
FxMb1JiabailieMd000001P02Attack15		836041				0
FxMb1JiabailieMd000001P02Attack15Dilie		836042				0
FxMb1JiabailieMd000001P02Attack15Shouji01		836043				0
FxMb1JiabailieMd000001P02Attack15Shouji02		836044				0
FxMb1JiabailieMd000001P02Attack15Shouji03		836045				0
FxMb1JiabailieMd000001P02Attack15Weapon		836046				0
FxMb1JiabailieMd000001P02Attack16		836047				0
FxMb1JiabailieMd000001P02Attack16Shouji01		836048				0
FxMb1JiabailieMd000001P02Attack17Dilie		836049				0
FxMb1JiabailieMd000001P02Attack17RHand		836050				0
FxMb1JiabailieMd000001P02Attack17Shouji01		836051				0
FxMb1JiabailieMd000001P02Attack21		836052				0
FxMb1JiabailieMd000001P02Attack21Dilie		836053				0
FxMb1JiabailieMd000001P02Attack21RHand		836054				0
FxMb1JiabailieMd000001P02Attack21Shouji01		836055				0
FxMb1JiabailieMd000001P02Attack21Shouji02		836056				0
FxMb1JiabailieMd000001P02Attack24		836057				0
FxMb1JiabailieMd000001P02Attack24Shouji01		836058				0
FxMb1JiabailieMd000001P02Attack34		836059				0
FxMb1JiabailieMd000001P02Attack34Shouji01		836060				0
FxMb1JiabailieMd000001P02Attack34Shouji02		836061				0
FxMb1JiabailieMd000001P02Attack35		836062				0
FxMb1JiabailieMd000001P02Attack35Shouji01		836063				0
FxMb1JiabailieMd000001P02Attack35Shouji02		836064				0
FxMb1JiabailieMd000001P02AttackXuli		836065				0
FxMb1JiabailieMd000001P02FenshenAttack		836066				0
FxMb1JiabailieMd000001P02FenshenAttackShouji01		836067				0
FxMb1JiabailieMd000001P02Shanxian		836068				0
FxMb1JiabailieMd000001Shoot03Shouji01		836069				0
FxMb1JiabailieMd000001Shoot03Shouji02		836070				0
FxMb1JiabailieMd000001Shoot03Yujing01		836071				0
FxMb1JiabailieMd000001Shoot03Yujing02		836072				0
FxMb1JiabailieMd000001Shoot0301		836073				0
FxMb1JiabailieMd000001Shoot0302		836074				0
FxMo1BiaoyanyirenMd000001Attack01		907101				0
FxMo1BiaoyanyirenMd000001Attack01Shouji		907102				0
FxMo1BiaoyanyirenMd000001Attack02		907103				0
FxMo1BiaoyanyirenMd000001Attack02Bone003		907104				0
FxMo1BiaoyanyirenMd000001Attack02Dandao		907105				0
FxMo1BiaoyanyirenMd000001Attack02Shouji		907106				0
FxMo1BiaoyanyirenMd000001Attack03		907107				0
FxMo1BiaoyanyirenMd000001Attack03Bip001Prop1		907108				0
FxMo1BiaoyanyirenMd000001Attack03Shouji		907109				0
FxMo1BiaoyanyirenMd000001Attack04		907110				0
FxMo1BiaoyanyirenMd000001Attack04Bip001Prop1		907111				0
FxMo1BiaoyanyirenMd000001Attack05		907112				0
FxMo1TiaojiushiMd000001Attack01BlueBone002		907201				0
FxMo1TiaojiushiMd000001Attack01Bone002qiejiu		907202				0
FxMo1TiaojiushiMd000001Attack01RedBone002		907203				0
FxMo1TiaojiushiMd000001Attack01WhiteBone002		907204				0
FxMo1TiaojiushiMd000001Attack01yellowBone002		907205				0
FxMo1TiaojiushiMd000001Attack02		907206				0
FxMo1TiaojiushiMd000001Attack02Shouji		907207				0
FxMo1TiaojiushiMd000001Attack03		907208				0
FxMo1TiaojiushiMd000001Attack03shouji		907209				0
FxMo1TiaojiushiMd000001Attack04Bip001		907210				0
FxMo1TiaojiushiMd000001Attack04XiBip001		907211				0
FxMo1TiaojiushiMd000001Attack05Bao		907212				0
FxMo1TiaojiushiMd000001Attack05Bone014		907213				0
FxMo1TiaojiushiMd000001Attack05Dandao		907214				0
FxMo1TiaojiushiMd000001Attack05shouji		907215				0
FxMo1TiaojiushiMd000001Attack06		907216				0
FxMo1TiaojiushiMd000001Attack06shouji		907217				0
FxMo1TiaojiushiMd000001buff		907218				0
FxMo1TiaojiushiMd000001Death		907219				0
FxMo1YouyongjiaoguanMd000001Attack01		907301				0
FxMo1YouyongjiaoguanMd000001Attack01Dilie		907302				0
FxMo1YouyongjiaoguanMd000001Attack01Shouji		907303				0
FxMo1YouyongjiaoguanMd000001Attack03		907304				0
FxMo1YouyongjiaoguanMd000001Attack05		907305				0
FxMo1YouyongjiaoguanMd000001Attack06		907306				0
FxMo1YouyongjiaoguanMd000001Attack06Shouji		907307				0
FxMo1YouyongjiaoguanMd000001Attack08		907309				0
FxMo1YouyongjiaoguanMd000001Attack08Shouji		907310				0
FxMo1YouyongjiaoguanMd000001Attack09		907311				0
FxMo1YouyongjiaoguanMd000001Attack09Shouji		907312				0
FxMo1YouyongjiaoguanMd000001Tongyongdilie		907313				0
FxMe1XiguajunMd000002Atk01Dandao		907401				0
FxMe1XiguajunMd000002Atk01Hit		907402				0
FxMe1XiguajunMd000002Atk02		907403				0
FxMe1XiguajunMd000002Atk02Bao		907404				0
FxMe1XiguajunMd000002Atk02Dandao		907405				0
FxMe1XiguajunMd000002Atk02Hit		907406				0
FxMe1XiguajunMd000002Atk02Yujing		907407				0
FxMe1XiguajunMd000002Atk06		907408				0
FxMe1XiguajunMd000002Atk06Hit		907409				0
FxMe1XiguajunMd000002Atk07		907410				0
FxMe1XiguajunMd000002Atk08		907411				0
FxMe1XiguajunMd000002Atk08Hit		907412				0
FxMe1XiguajunMd000002Atk09		907413				0
FxMe1XiguajunMd000002Atk09Hit		907414				0
FxMe1XiguajunMd000002Atk10		907415				0
FxMe1XiguajunMd000002Atk10Hit		907416				0
FxMe1XiguajunMd000002Atk11		907417				0
FxMe1XiguajunMd000002Atk12		907418				0
FxMe1XiguajunMd000002Atk12Dandao		907419				0
FxMe1XiguajunMd000002Atk12Hit		907420				0
FxMe1XiguajunMd000002Atk13		907421				0
FxMe1XiguajunMd000002Atk13Hit		907422				0
FxMe1XiguajunMd000002Atk14		907423				0
FxMe1XiguajunMd000002Atk14Dandao		907424				0
FxMe1XiguajunMd000002Atk14Hit		907425				0
FxMe1XiguajunMd000002Atk19		907426				0
FxMe1XiguajunMd000002Atk19Hit		907427				0
FxMe1XiguajunMd000002Atk20		907428				0
FxMe1XiguajunMd000002WaterTuowei		907429				0
FxMb1AolajiangAAtk01Dilie		837001				0
FxMb1AolajiangAAtk02Dilie01		837002				0
FxMb1AolajiangAAtk02Dilie02		837003				0
FxMb1AolajiangAAtk02Dilie03		837004				0
FxMb1AolajiangAAtk02Hit		837005				0
FxMb1AolajiangAAtk03Dilie01		837006				0
FxMb1AolajiangAAtk03Dilie02		837007				0
FxMb1AolajiangAAtk03Hit		837008				0
FxMb1AolajiangAAtk04Dilie		837009				0
FxMb1AolajiangAAtk04Hit		837010				0
FxMb1AolajiangAAtk05Dilie		837011				0
FxMb1AolajiangAAtk05Hit		837012				0
FxMb1AolajiangAAtk06		837013				0
FxMb1AolajiangAAtk06Tuowei		837014				0
FxMb1AolajiangAAtk07		837015				0
FxMb1AolajiangAAtk08		837016				0
FxMb1AolajiangAAtk08Hit		837017				0
FxMb1AolajiangAAtk09Dilie		837018				0
FxMb1AolajiangAAtk09Tuowei		837019				0
FxMb1AolajiangAAtk10		837020				0
FxMb1AolajiangAAtk10Dilie		837021				0
FxMb1AolajiangAAtk10Hit01		837022				0
FxMb1AolajiangAAtk10Hit02		837023				0
FxMb1AolajiangAAtk11Hit		837024				0
FxMb1AolajiangAAtk12Dandao		837025				0
FxMb1AolajiangAAtk12Dilie01		837026				0
FxMb1AolajiangAAtk12Dilie02		837027				0
FxMb1AolajiangAAtk12Dilie03		837028				0
FxMb1AolajiangAAtk12Hit		837029				0
FxMb1AolajiangAAtk13Dandao		837030				0
FxMb1AolajiangAAtk14Dandao		837031				0
FxMb1AolajiangAAtk14Hit		837032				0
FxMb1AolajiangAAtk15		837033				0
FxMb1AolajiangAAtk16		837034				0
FxMb1AolajiangAAtk17		837035				0
FxMb1AolajiangAAtk18		837036				0
FxMb1AolajiangAAtk18Dilie		837037				0
FxMb1AolajiangAAtk18Hit		837038				0
FxMb1AolajiangAAtk19		837039				0
FxMb1AolajiangAAtk19Hit		837040				0
FxMb1AolajiangAAtk19Weapon		837041				0
FxMb1AolajiangAAtk22		837042				0
FxMb1AolajiangAAtk23Dilie		837043				0
FxMb1AolajiangAAtk23Hit		837044				0
FxMb1AolajiangAAtk24		837045				0
FxMb1AolajiangAAtk25Dilie		837046				0
FxMb1AolajiangAAtk26Dilie01		837047				0
FxMb1AolajiangAAtk26Dilie02		837048				0
FxMb1AolajiangAAtk26Dilie03		837049				0
FxMb1AolajiangAAtk26Dilie04		837050				0
FxMb1AolajiangAAtk26Hit01		837051				0
FxMb1AolajiangAAtk26Hit02		837052				0
FxMb1AolajiangAAtk26Hit03		837053				0
FxMb1AolajiangAAtk0401		837054				0
FxMb1AolajiangAAtk0501		837055				0
FxMb1AolajiangAAtk0402		837056				0
FxMb1AolajiangAAtk0502		837057				0
FxMb1AolajiangAAtk1101		837058				0
FxMb1AolajiangAAtk1102		837059				0
FxMb1AolajiangAAtk1201		837060				0
FxMb1AolajiangAAtk1202		837061				0
FxMb1AolajiangAAtk1301		837062				0
FxMb1AolajiangAAtk1302		837063				0
FxMb1AolajiangAAtk1303		837064				0
FxMb1AolajiangAAtk1401		837065				0
FxMb1AolajiangAAtk1402		837066				0
FxMb1AolajiangAAtk1403		837067				0
FxMb1AolajiangAAtk1902		837068				0
FxMb1AolajiangAAtk2001		837069				0
FxMb1AolajiangAAtk2002		837070				0
FxMb1AolajiangAAtk2101		837060				0
FxMb1AolajiangAAtk2102		837072				0
FxMb1AolajiangAAtk2301		837073				0
FxMb1AolajiangAAtk2302		837074				0
FxMb1AolajiangAAtk2601		837075				0
FxMb1AolajiangAAtk2602		837076				0
FxMb1AolajiangAAtk2603		837077				0
FxMb1AolajiangAChangzhu		837078				0
FxMb1AolajiangBatk04buff		837101				0
FxMb1AolajiangBatk04Juqi		837102				0
FxMb1AolajiangBatk04Qitiao		837103				0
FxMb1AolajiangBatk05buff		837104				0
FxMb1AolajiangBatk05Juqi		837105				0
FxMb1AolajiangBatk05Paoxiao		837106				0
FxMb1AolajiangBatk06		837107				0
FxMb1AolajiangBatk06Daoguan		837108				0
FxMb1AolajiangBatk07Congji		837109				0
FxMb1AolajiangBatk07Daodan		837110				0
FxMb1AolajiangBatk07Qitiao		837111				0
FxMb1AolajiangBatk08		837112				0
FxMb1AolajiangBatk08Hit		837113				0
FxMb1AolajiangBatk08Qitiao		837114				0
FxMb1AolajiangBatk09Qitiao		837115				0
FxMb1AolajiangBatk10		837116				0
FxMb1AolajiangBatk10Dilie		837117				0
FxMb1AolajiangBatk11		837118				0
FxMb1AolajiangBatk11Hit		837119				0
FxMb1AolajiangBatk12		837120				0
FxMb1AolajiangBatk12Daoguan		837121				0
FxMb1AolajiangBatk12Dilie		837122				0
FxMb1AolajiangBatk13		837123				0
FxMb1AolajiangBatk13Daodan		837124				0
FxMb1AolajiangBatk13Dilie		837125				0
FxMb1AolajiangBatk13Dilie2		837126				0
FxMb1AolajiangBatk13Hit		837127				0
FxMb1AolajiangBatk13Kaihuo		837128				0
FxMb1AolajiangBatk13Qitiao		837129				0
FxMb1AolajiangBatk15Qitiao		837130				0
FxMb1AolajiangBatk16		837131				0
FxMb1AolajiangBatk16Dilie		837132				0
FxMb1AolajiangBatk16Hit		837133				0
FxMb1AolajiangBatk17Dilie		837134				0
FxMb1AolajiangBatk17Qitiao		837135				0
FxMb1AolajiangBatk18Dilie		837136				0
FxMb1AolajiangBatk18Qitiao		837137				0
FxMb1AolajiangBatk20		837138				0
FxMb1AolajiangBatk20Congfeng		837139				0
FxMb1AolajiangBatk20Qitiao		837140				0
FxMb1AolajiangBatk0401		837141				0
FxMb1AolajiangBatk0401Dilie		837142				0
FxMb1AolajiangBatk0402		837143				0
FxMb1AolajiangBatk0402Dilie		837165				0
FxMb1AolajiangBatk0403		837145				0
FxMb1AolajiangBatk0404		837146				0
FxMb1AolajiangBatk0405		837147				0
FxMb1AolajiangBatk1401		837148				0
FxMb1AolajiangBatk1401Dilie		837149				0
FxMb1AolajiangBatk1402		837150				0
FxMb1AolajiangBatk1402Dilie		837151				0
FxMb1AolajiangBatk1403		837152				0
FxMb1AolajiangBatk1404		837153				0
