Hash	CueId[1]	CueId[2]	CueId[3]	Priority	FixedInBornPos
-1026509262	906934			0	0
-1026509263	906935			0	0
-373858502	906936			0	0
506879073	906937			0	0
2072963014	906938			0	0
2094228285	906939			0	0
-2082705146	906940			0	0
646178209	906941			0	0
-919905732	906942			0	0
894222354	907001			0	0
-1651093780	907002			0	0
894222355	907003			0	0
-1650848627	907004			0	0
894222356	907005			0	0
-1650882386	907006			0	0
894222357	907007			0	0
-1650916537	907008			0	0
894222358	907009			0	0
-1650950296	907010			0	0
894222359	907011			0	0
894222360	907012			0	0
894222345	907013			0	0
894222346	907014			0	0
-1651363868	907015			0	0
-671861588	907016			0	0
-671861587	907017			0	0
1164279742	907018			0	0
1131355175	907019			0	0
-671861586	907020			0	0
-671861585	907021			0	0
1000875920	907022			0	0
1000840109	907023			0	0
1000808526	907024			0	0
1001051243	907025			0	0
-601887997	907026			0	0
847447373	836001			0	0
-2016611400	836002			0	0
-718636568	836003			0	0
643397065	836004			0	0
1046681592	836005			0	0
2010246787	836006			0	0
286961289	836007			0	0
444162846	836008			0	0
1560489767	836009			0	0
-5594174	836010			0	0
-1483496051	836011			0	0
751745402	836012			0	0
1131204989	836013			0	0
-1901883834	836014			0	0
2010246785	836015			0	0
-118198874	836016			0	0
1654832272	836017			0	0
1654832273	836018			0	0
1687234412	836019			0	0
-1930994153	836020			0	0
797889202	836021			0	0
-1491066500	836022			0	0
1090212539	836023			0	0
1090212552	836024			0	0
-1904873881	836025			0	0
-1928435145	836026			0	0
1674074245	836027			0	0
1674074248	836028			0	0
1674074247	836029			0	0
-849067020	836030			0	0
-475871395	836031			0	0
681820314	836032			0	0
-1445073857	836033			0	0
-1975536539	836034			0	0
-1667461043	836035			0	0
673742939	836036			0	0
-475871401	836037			0	0
-1975539808	836038			0	0
670117788	836039			0	0
-1445420291	836040			0	0
-475871402	836041			0	0
-1975538849	836042			0	0
671231837	836043			0	0
671231838	836044			0	0
671231839	836045			0	0
-1445388514	836046			0	0
-475871399	836047			0	0
677085342	836048			0	0
-1975540895	836049			0	0
-1667465391	836050			0	0
669007967	836051			0	0
-2041955339	836052			0	0
2041035924	836053			0	0
-1564255916	836054			0	0
-1427848184	836055			0	0
-1427848183	836056			0	0
-2041955342	836057			0	0
-1433697205	836058			0	0
686928013	836059			0	0
1031754086	836060			0	0
1031754089	836061			0	0
686928012	836062			0	0
1032868135	836063			0	0
1032868136	836064			0	0
1770444720	836065			0	0
-1159110981	836066			0	0
605682948	836067			0	0
-188818236	836068			0	0
1144927215	836069			0	0
1144927212	836070			0	0
2116113559	836071			0	0
2116113562	836072			0	0
-115919671	836073			0	0
-115919674	836074			0	0
483042812	907101			0	0
426515126	907102			0	0
483042809	907103			0	0
1367670932	907104			0	0
-834835312	907105			0	0
426337491	907106			0	0
483042810	907107			0	0
-1673418976	907108			0	0
426303732	907109			0	0
483042807	907110			0	0
-1560689159	907111			0	0
483042808	907112			0	0
-1839352867	907201			0	0
919157526	907202			0	0
679008254	907203			0	0
557664500	907204			0	0
-698022353	907205			0	0
-826120054	907206			0	0
1212476152	907207			0	0
-826120055	907208			0	0
-528615817	907209			0	0
-972330902	907210			0	0
748168585	907211			0	0
858173011	907212			0	0
815320190	907213			0	0
-1566575490	907214			0	0
-528404687	907215			0	0
-826120050	907216			0	0
-528506092	907217			0	0
100974553	907218			0	0
-952131826	907219			0	0
-1448151930	907301			0	0
-2011983087	907302			0	0
-296781920	907303			0	0
1684015952	907304			0	0
521216538	907305			0	0
2087300479	907306			0	0
-1947719663	907307			0	0
924501065	907309			0	0
1593780675	907310			0	0
-1804382290	907311			0	0
-1081537080	907312			0	0
-1010530387	907313			0	0
284503769	907401			0	0
1657156437	907402			0	0
1894165667	907403			0	0
-453374581	907404			0	0
-509680630	907405			0	0
-809604892	907406			0	0
-1291279191	907407			0	0
-75202801	907408			0	0
-1374254896	907409			0	0
1490881140	907410			0	0
-1594232575	907411			0	0
-654887630	907412			0	0
-28148634	907413			0	0
-796050131	907414			0	0
-1238002216	907415			0	0
1798317977	907416			0	0
328081725	907417			0	0
1894165666	907418			0	0
-509712405	907419			0	0
-809605853	907420			0	0
-834717689	907421			0	0
534762014	907422			0	0
1087596612	907423			0	0
1872605153	907424			0	0
1233667973	907425			0	0
-28148635	907426			0	0
-796051092	907427			0	0
-1238002213	907428			0	0
651540591	907429			0	0
1125689879	837001			0	0
1825829565	837002			0	0
1825829562	837003			0	0
1825829563	837004			0	0
-1927119814	837005			0	0
984720322	837006			0	0
984720319	837007			0	0
-582751947	837008			0	0
-1691945250	837009			0	0
116154012	837010			0	0
-327891069	837011			0	0
-25008489	837012			0	0
135035933	837013			0	0
-399913446	837014			0	0
1701119874	837015			0	0
-1383993841	837016			0	0
-1772402552	837017			0	0
1061791039	837018			0	0
-187580597	837019			0	0
-1027763482	837020			0	0
-238543917	837021			0	0
1703977264	837022			0	0
1703977261	837023			0	0
539636074	837024			0	0
-7800267	837025			0	0
1819902268	837026			0	0
1819902267	837027			0	0
1819902266	837028			0	0
-1927125255	837029			0	0
-808503558	837030			0	0
-1920450005	837031			0	0
116148571	837032			0	0
-1431048009	837033			0	0
135035932	837034			0	0
1701119873	837035			0	0
-1383993842	837036			0	0
-302442757	837037			0	0
-1772407993	837038			0	0
182090099	837039			0	0
-1913570494	837040			0	0
-1545491815	837041			0	0
2104404399	837042			0	0
-1553767393	837043			0	0
-582758349	837044			0	0
1297835345	837045			0	0
-328102463	837046			0	0
1095322535	837047			0	0
1095322536	837048			0	0
1095322537	837049			0	0
1095322530	837050			0	0
88224067	837051			0	0
88224070	837052			0	0
88224069	837053			0	0
-2137529128	837054			0	0
611557203	837055			0	0
-571445187	837056			0	0
1014841730	837057			0	0
1176207110	837058			0	0
1579491637	837059			0	0
-1290554219	837060			0	0
-1693838746	837061			0	0
1458532112	837062			0	0
-107551829	837063			0	0
-1673635770	837064			0	0
-2137529225	837065			0	0
-571445284	837066			0	0
994638657	837067			0	0
-1586175651	837068			0	0
-1572879190	837069			0	0
-6795249	837070			0	0
1176207141	837060			0	0
1579491668	837072			0	0
1458532143	837073			0	0
-107551798	837074			0	0
-1855204192	837075			0	0
2036478577	837076			0	0
-692404778	837077			0	0
-953992931	837078			0	0
1948451987	837101			0	0
-1136660489	837102			0	0
-587988705	837103			0	0
180338286	837104			0	0
227393692	837105			0	0
671918598	837106			0	0
-1232951750	837107			0	0
313549017	837108			0	0
-2135944095	837109			0	0
-1278257150	837110			0	0
1003632080	837111			0	0
1542985772	837112			0	0
-1122160603	837113			0	0
-904428317	837114			0	0
-527356770	837115			0	0
1899216133	837116			0	0
1189808592	837117			0	0
-829667222	837118			0	0
1189880457	837119			0	0
736416719	837120			0	0
-95490362	837121			0	0
-1489437286	837122			0	0
-1992466636	837123			0	0
-2040355593	837124			0	0
-125383105	837125			0	0
-1882280251	837126			0	0
67486995	837127			0	0
-2006594933	837128			0	0
2083287645	837129			0	0
-211022981	837130			0	0
-1232951749	837131			0	0
1351949062	837132			0	0
-356000508	837133			0	0
-1578964053	837134			0	0
1003526257	837135			0	0
1125909752	837136			0	0
-904534140	837137			0	0
1899216134	837138			0	0
-748613315	837139			0	0
491705037	837140			0	0
1408641941	837141			0	0
1034057474	837142			0	0
-1320241414	837143			0	0
993393191	837165			0	0
245842527	837145			0	0
1811926468	837146			0	0
-916956887	837147			0	0
1408642038	837148			0	0
1037541249	837149			0	0
-1320241317	837150			0	0
996876966	837151			0	0
245842624	837152			0	0
1811926565	837153			0	0
1267479537	837154			0	0
1670764064	837155			0	0
1058286535	837156			0	0
-957214084	837157			0	0
-968449501	837158			0	0
339328574	837159			0	0
-1376001227	837160			0	0
1476186974	837161			0	0
1441425917	837162			0	0
1208716352	837163			0	0
-1741104523	837164			0	0
-73055112	875001			0	0
-1941023851	875002			0	0
-73055113	875003			0	0
-1941023822	875004			0	0
-73055114	875005			0	0
-1941023789	875006			0	0
-73055107	875007			0	0
1359904816	875008			0	0
-1941023496	875009			0	0
-73055108	875010			0	0
1359904593	875011			0	0
-220774530	875012			0	0
-624059057	875013			0	0
-73055103	875014			0	0
-1941023380	875015			0	0
1493028827	875016			0	0
-172910088	875006			0	0
1493028834	875017			0	0
-172909795	875006			0	0
1089744302	875018			0	0
-1999978128	875019			0	0
-433894187	875020			0	0
1074331682	875021			0	0
-2114462057	875022			0	0
1523255435	875023			0	0
15073414	875024			0	0
1581157355	875025			0	0
1177872828	875026			0	0
-336517893	875027			0	0
-632867612	875028			0	0
1580233879	875029			0	0
-530382034	875030			0	0
-530382035	875031			0	0
-48265784	875032			0	0
-530382025	875033			0	0
2130904391	875034			0	0
-597978964	875034			0	0
968104977	875034			0	0
-1760778378	875035			0	0
-194694437	875035			0	0
1371389504	875036			0	0
-530382026	875037			0	0
-48265565	875034			0	0
698898919	875038			0	0
910177404	875039			0	0
1035701907	875040			0	0
-1720273205	875034			0	0
-1316988678	875035			0	0
1035701911	875041			0	0
1035701915	875042			0	0
-1720265021	875035			0	0
-1316980494	875036			0	0
1411902861	875034			0	0
-678189055	875043			0	0
-970428560	875044			0	0
-1046378860	875045			0	0
-1717387556	875046			0	0
121281985	875047			0	0
1417521344	875048			0	0
1722106133	875049			0	0
350137110	875050			0	0
-1193143826	875051			0	0
-112792179	875052			0	0
1641508580	875053			0	0
452974998	907701			0	0
247871637	907702			0	0
-1265633502	907703			0	0
452974995	907704			0	0
-948328533	907705			0	0
-1127315239	907706			0	0
452974996	907707			0	0
1229458481	907708			0	0
1204963471	907709			0	0
452975001	907710			0	0
-1126960361	907711			0	0
452975002	907712			0	0
-1126994120	907713			0	0
1948627931	907714			0	0
1754915112	907501			0	0
1754915115	907502			0	0
-708660180	907503			0	0
1292889837	907504			0	0
1754915114	907505			0	0
1754915117	907506			0	0
1754915116	907507			0	0
1292855942	907508			0	0
1713628463	907509			0	0
-889717252	907510			0	0
-1554597563	907511			0	0
-373131721	907512			0	0
1754915118	907513			0	0
1754915105	907514			0	0
-1952512694	907515			0	0
-546022563	907516			0	0
1292442370	907517			0	0
-973968242	907518			0	0
-973968243	907519			0	0
1895330084	907520			0	0
-1489736497	907521			0	0
-973968241	907522			0	0
-2136767656	907523			0	0
775854267	907524			0	0
-2136767657	907525			0	0
1887064427	907526			0	0
1887064424	907527			0	0
775854300	907528			0	0
-89338614	907601			0	0
-1073461447	907602			0	0
-492623141	907603			0	0
-1870504927	907604			0	0
822586667	907605			0	0
1073460800	907606			0	0
-250855386	907607			0	0
670176273	907608			0	0
-334149536	907609			0	0
-334149537	907610			0	0
-1115685697	907611			0	0
-2058707082	907612			0	0
1186198841	907613			0	0
-885785415	907614			0	0
503963844	907615			0	0
-1488450237	907616			0	0
-723644945	907617			0	0
-1736995955	907618			0	0
154913594	907619			0	0
-2011652915	907620			0	0
1359800476	907621			0	0
1988757459	907622			0	0
-778683358	907801			0	0
277017584	907802			0	0
795136225	907803			0	0
1674063797	907804			0	0
-778683361	907805			0	0
1674063636	907806			0	0
-778683360	907807			0	0
-19169298	907808			0	0
-1585253239	907809			0	0
-778683355	907810			0	0
1674063962	907811			0	0
-778683354	907812			0	0
-778683357	907813			0	0
-778683356	907814			0	0
-778683367	907815			0	0
-778683366	907816			0	0
1674063549	907817			0	0
1950199997	907818			0	0
1950199994	907819			0	0
-434503829	907820			0	0
794880879	907821			0	0
1950199995	907822			0	0
794881102	907823			0	0
1950200000	907824			0	0
-861868212	907825			0	0
1867015143	907826			0	0
1314899194	907827			0	0
911614667	907828			0	0
1950200001	907829			0	0
-861908371	907830			0	0
1866974984	907831			0	0
1314898105	907832			0	0
911613578	907833			0	0
1950199998	907834			0	0
-934499497	907835			0	0
34848647	838001			0	0
34853704	838002			0	0
34854921	838003			0	0
34844547	838004			0	0
854504537	838005			0	0
1174271727	838006			0	0
34849604	838007			0	0
854509980	838008			0	0
1174451404	838009			0	0
34850821	838010			0	0
854510939	838011			0	0
1174482989	838012			0	0
34839230	838013			0	0
-824818251	838014			0	0
-824818252	838015			0	0
817317068	838016			0	0
1603781540	838017			0	0
-965912405	838018			0	0
817322125	838019			0	0
817323342	838020			0	0
741265694	838021			0	0
1765185405	838022			0	0
1765190462	838023			0	0
1765191679	838024			0	0
1765181305	838025			0	0
1228985315	838026			0	0
1163023033	838027			0	0
1765186362	838028			0	0
1228990758	838029			0	0
1163202710	838030			0	0
1765187579	838031			0	0
1228991717	838032			0	0
1163234295	838033			0	0
1765175988	838034			0	0
1198316738	838035			0	0
-727150693	838036			0	0
-75870724	838037			0	0
-727145636	838038			0	0
-75691493	838039			0	0
-727144419	838040			0	0
-75659718	838041			0	0
-727154793	838042			0	0
156404037	838043			0	0
-744438653	838044			0	0
-727149736	838045			0	0
156409480	838046			0	0
-744258976	838047			0	0
-727148519	838048			0	0
156410439	838049			0	0
-744227391	838050			0	0
-976645236	838051			0	0
-727160110	838052			0	0
-727158893	838053			0	0
55316511	838054			0	0
1143496310	838055			0	0
1143496313	838056			0	0
1143496312	838057			0	0
1143496315	838058			0	0
1143496314	838059			0	0
1143496317	838060			0	0
-1584333128	838061			0	0
-1584333129	838062			0	0
-1584333135	838063			0	0
-1275139697	838064			0	0
-1584333132	838065			0	0
601698802	907901			0	0
518988258	907902			0	0
837117879	907903			0	0
682690996	907904			0	0
682690999	907905			0	0
682690998	907906			0	0
682690993	907907			0	0
-581155338	907908			0	0
643145379	907909			0	0
837118040	907910			0	0
601698805	907911			0	0
-2037898322	907912			0	0
642902466	907913			0	0
1263582974	907914			0	0
860298447	907915			0	0
-1868584908	907916			0	0
538809173	907917			0	0
538809170	907918			0	0
538809171	907919			0	0
643077861	907920			0	0
-1462026400	907921			0	0
-581155239	907922			0	0
-2115915053	907923			0	0
-2115915054	907924			0	0
1263588287	907925			0	0
860303760	907926			0	0
601698806	907927			0	0
643113732	907928			0	0
1780097114	907929			0	0
1263589376	907930			0	0
860304849	907931			0	0
-1868578506	907932			0	0
601698809	907933			0	0
643289127	907934			0	0
-995518961	907935			0	0
837118172	907936			0	0
601698808	907937			0	0
837117949	907938			0	0
601698795	907939			0	0
642664041	907940			0	0
601698794	907941			0	0
837117631	907942			0	0
-2127184552	907943			0	0
21852111	907944			0	0
-204205381	907945			0	0
1253130943	907946			0	0
2034861232	907947			0	0
1834763345	907948			0	0
565917770	907949			0	0
-2127184550	907950			0	0
-204205187	907951			0	0
306236871	907952			0	0
-2127184551	907953			0	0
-2127184548	907954			0	0
21857426	907955			0	0
-11899902	907956			0	0
682690992	907957			0	0
996178003	908001			0	0
2132033378	908002			0	0
996178005	908003			0	0
-241876575	908004			0	0
-241876546	908005			0	0
-241876513	908006			0	0
-241876484	908007			0	0
-241876707	908008			0	0
-241876678	908009			0	0
-241876645	908010			0	0
1478289781	908011			0	0
401767371	908012			0	0
482787063	908013			0	0
-1504150501	908014			0	0
966108109	908015			0	0
1250930792	908016			0	0
362242935	908017			0	0
111193376	908018			0	0
506806835	908019			0	0
482786102	908020			0	0
-1504182276	908021			0	0
966107148	908022			0	0
996178000	908023			0	0
757669821	908024			0	0
1263222089	908025			0	0
929913729	908026			0	0
507018225	908027			0	0
715426678	908028			0	0
757670044	908029			0	0
1552214106	908030			0	0
-1768712658	908031			0	0
-1768712659	908032			0	0
-1768712660	908033			0	0
651795517	908034			0	0
651795520	908035			0	0
651795519	908036			0	0
919272986	908037			0	0
1587487826	908038			0	0
757669767	908039			0	0
-1732705353	908040			0	0
-1921742907	908041			0	0
-1732705352	908042			0	0
-2135989880	908043			0	0
1584032138	908201			0	0
-489451065	908202			0	0
32152496	908203			0	0
638517191	908204			0	0
-1707855991	908205			0	0
-2136106166	908206			0	0
-1512982652	908207			0	0
-1311117871	908208			0	0
-1605589522	908209			0	0
180552760	908210			0	0
1759208868	908211			0	0
-373591067	908212			0	0
-1193643087	908213			0	0
-1193643058	908214			0	0
-1193643281	908215			0	0
-1193643252	908216			0	0
1512288709	908217			0	0
1512288706	908218			0	0
1512288707	908219			0	0
-1193646352	908220			0	0
-1193646257	908221			0	0
-1193646290	908222			0	0
-373591070	908223			0	0
312254075	908224			0	0
-1179967254	908101			0	0
524100735	908102			0	0
-989272485	908103			0	0
-1300581158	908104			0	0
145921952	908105			0	0
549206479	908106			0	0
1477488844	908107			0	0
1410792173	908108			0	0
1618651345	908109			0	0
-1138440688	908110			0	0
1063419909	908111			0	0
-1583251781	908112			0	0
-1695084990	908113			0	0
-1986536308	908114			0	0
1054001341	908115			0	0
-900443523	839001			0	0
964655528	839002			0	0
1671485422	839003			0	0
-1475458648	839004			0	0
625751128	839005			0	0
-713809704	839006			0	0
1634148019	839007			0	0
-1050475299	839008			0	0
-438252283	839009			0	0
1085615053	839010			0	0
-1610596894	839011			0	0
-1842768963	839012			0	0
664130877	839013			0	0
-762793890	839014			0	0
-1166078417	839015			0	0
400005524	839016			0	0
-359509363	839017			0	0
-2053495711	839018			0	0
-2062613170	839019			0	0
-985055480	839020			0	0
-601428382	839021			0	0
964655559	839022			0	0
14523980	839023			0	0
1703967470	839024			0	0
-1732881373	839025			0	0
-1062584954	839026			0	0
-2057876335	839027			0	0
-614724812	839028			0	0
2114158543	839029			0	0
931156153	839030			0	0
-1463622069	839031			0	0
527871626	839032			0	0
-693294270	839033			0	0
-1116472084	839034			0	0
1986292375	839035			0	0
420208434	839036			0	0
1917185204	839037			0	0
-1880298873	839038			0	0
2091725674	839039			0	0
-311322613	839040			0	0
-1045118958	839041			0	0
1435241391	839042			0	0
520964983	839043			0	0
2087048924	839044			0	0
-641834431	839045			0	0
1969532244	839046			0	0
-614724909	839047			0	0
1377134822	839048			0	0
2114158446	839049			0	0
548074505	839050			0	0
2086189571	839051			0	0
2086189580	839052			0	0
931156056	839053			0	0
527871529	839054			0	0
2093955470	839055			0	0
1690670943	839056			0	0
-744635872	839057			0	0
-907913765	839058			0	0
201275158	839059			0	0
-1038212412	839060			0	0
1876518552	839061			0	0
1975419110	839062			0	0
625744757	839063			0	0
655803087	839064			0	0
494433588	839065			0	0
707084801	839066			0	0
1335216335	839067			0	0
-230867606	839068			0	0
1335216340	839069			0	0
-287002579	839070			0	0
-1744024917	839071			0	0
984858438	839072			0	0
1350523964	839073			0	0
778951142	839074			0	0
-1199964188	839075			0	0
361663379	839076			0	0
361663370	839077			0	0
-1365081229	839078			0	0
1603698234	839079			0	0
-959519415	839080			0	0
2144923741	839081			0	0
-959455733	839082			0	0
-782947864	839083			0	0
2143987649	839084			0	0
-1998751046	839085			0	0
-512227169	839086			0	0
1788609808	839087			0	0
-1551214871	839088			0	0
-1766145948	839089			0	0
869902345	839090			0	0
-2002237059	839091			0	0
-1962915267	840001			0	0
1694788322	840002			0	0
103715981	840003			0	0
1292278788	840004			0	0
-1674509240	840005			0	0
-1145750277	840006			0	0
2008844062	840007			0	0
-563423222	840008			0	0
-1638634327	840009			0	0
846711830	840010			0	0
-754100540	840011			0	0
-754100541	840012			0	0
-666473693	840013			0	0
-911843853	840014			0	0
-830212795	840015			0	0
151437540	840016			0	0
-1449381162	840017			0	0
1072985937	840018			0	0
-340778013	840019			0	0
-1975477408	840020			0	0
-1015523943	840021			0	0
-1370890448	840022			0	0
-1962914050	840023			0	0
772617634	840024			0	0
564525387	840025			0	0
-260670952	840026			0	0
1997544380	840027			0	0
1694789539	840028			0	0
1056234291	840029			0	0
-230269421	840030			0	0
2065596553	840031			0	0
-681032821	840032			0	0
144125071	840033			0	0
-911851348	840034			0	0
-1015777166	840035			0	0
1640594534	840036			0	0
-1181415042	840038			0	0
1916159429	840039			0	0
-1387288957	840040			0	0
2120222210	840041			0	0
1278212344	840042			0	0
262067822	840043			0	0
1508525160	840044			0	0
-1066019477	840045			0	0
862994326	840046			0	0
516709707	840104			0	0
-1160752846	840105			0	0
-2116745238	840106			0	0
851824934	841001			0	0
-764897713	841002			0	0
-1111809954	841003			0	0
-601282824	841004			0	0
-714259007	841005			0	0
-506495667	841006			0	0
-802537591	841007			0	0
-802537590	841008			0	0
2014624348	841009			0	0
1843026117	841010			0	0
488390001	841011			0	0
-385019480	841012			0	0
-439142354	841013			0	0
-439142353	841014			0	0
-310974480	841015			0	0
-60738540	841016			0	0
-1887291175	841017			0	0
1014438594	841018			0	0
2061678515	841019			0	0
-1771015955	841020			0	0
480676907	841021			0	0
1461745707	841022			0	0
-138767664	841023			0	0
1858691123	841024			0	0
495594574	841025			0	0
1076863015	841026			0	0
-447220635	841027			0	0
851824935	841028			0	0
-1111804513	841029			0	0
-601111785	841030			0	0
-254988511	841031			0	0
-2139272138	841032			0	0
966039625	841033			0	0
966039622	841034			0	0
-1821072452	841035			0	0
-1626040987	841036			0	0
1329434862	841037			0	0
1329434859	841038			0	0
1329434860	841039			0	0
907810903	841040			0	0
1908845120	841041			0	0
840720342	841042			0	0
878424597	841043			0	0
1128180095	841044			0	0
1128180092	841045			0	0
1961704420	841046			0	0
395620479	841047			0	0
-1170463462	841048			0	0
524415794	841049			0	0
2070610318	841050			0	0
-213051022	841051			0	0
-616335549	841052			0	0
-487509548	841053			0	0
-487509549	841054			0	0
-1061557564	841055			0	0
-50910552	841056			0	0
864286455	841057			0	0
554144682	841058			0	0
-325369078	841059			0	0
1667325791	841060			0	0
-1767203455	841061			0	0
288558677	841062			0	0
716285152	841063			0	0
966071400	841064			0	0
-537147006	841065			0	0
-940431533	841066			0	0
1329466637	841067			0	0
1329466636	841068			0	0
-658273037	841069			0	0
999901809	841070			0	0
1491607107	841071			0	0
1714379958	841072			0	0
985519473	841073			0	0
675613574	841074			0	0
37783118	841075			0	0
148296014	841076			0	0
524204528	841077			0	0
2070610316	841078			0	0
-487720814	841079			0	0
-487720811	841080			0	0
-487720812	841081			0	0
-487720809	841082			0	0
-487720810	841083			0	0
-1061557566	841084			0	0
554138412	841085			0	0
-325580344	841086			0	0
-325580341	841087			0	0
1667325789	841088			0	0
-1821072453	841089			0	0
-1237234514	841090			0	0
328849427	841091			0	0
1941970949	841093			0	0
1265186529	908301			0	0
-2022621023	908302			0	0
708468641	908303			0	0
708468642	908304			0	0
708468643	908305			0	0
-2007256962	908306			0	0
911568790	908307			0	0
-1315362881	908308			0	0
-1059525219	908309			0	0
708468652	908310			0	0
911569009	908311			0	0
708468653	908312			0	0
911568976	908310			0	0
906094433	908501			0	0
1075856980	908502			0	0
-1493580939	908503			0	0
1787246597	908504			0	0
-239334717	908505			0	0
254071452	908506			0	0
523690634	908507			0	0
-1603388898	908508			0	0
-1049890463	908509			0	0
664853135	908510			0	0
-1161214563	908511			0	0
1081434092	908512			0	0
751576040	908513			0	0
1567668792	908514			0	0
1222596593	908515			0	0
169304078	908601			0	0
-233980449	908602			0	0
1258198250	908603			0	0
197246689	908604			0	0
1927243268	908605			0	0
619908811	908606			0	0
1678940755	908607			0	0
-1781869966	908608			0	0
-1204924614	908609			0	0
510208893	908701			0	0
123758870	908702			0	0
-849910024	908703			0	0
510208890	908704			0	0
123753427	908705			0	0
-849910185	908706			0	0
510208891	908707			0	0
-849910218	908708			0	0
510208889	908709			0	0
123754514	908710			0	0
510208886	908711			0	0
-1565885588	908712			0	0
-356032006	908713			0	0
1095722021	908714			0	0
510208885	908715			0	0
-849910272	908716			0	0
2076292833	908717			0	0
2076292834	908718			0	0
2076292831	908719			0	0
1150210946	908720			0	0
1150179105	908721			0	0
1149999680	908722			0	0
541212367	908723			0	0
541212364	908724			0	0
918203384	908725			0	0
-1758048982	908726			0	0
-1757964040	908727			0	0
-1919873537	908728			0	0
716233854	843001			0	0
-751520458	843002			0	0
716233857	843003			0	0
-1167582376	843004			0	0
716233856	843005			0	0
-1167542215	843006			0	0
716233851	843007			0	0
1210068956	843008			0	0
-751517317	843009			0	0
716233850	843010			0	0
-1167888517	843011			0	0
716233853	843012			0	0
-1167717412	843013			0	0
716233852	843014			0	0
1210068125	843015			0	0
-2002858384	843016			0	0
-1167677251	843017			0	0
1210081512	843018			0	0
-459854755	843019			0	0
-1167227890	843020			0	0
-1167227887	843021			0	0
-1832072947	843022			0	0
-402188339	843023			0	0
-751511762	843024			0	0
-2012649500	843025			0	0
-993956320	843026			0	0
560729457	843027			0	0
-2012649498	843028			0	0
1559000185	843029			0	0
-1747571491	843030			0	0
-2012649499	843031			0	0
2033487780	843032			0	0
1588969915	843033			0	0
849002051	843034			0	0
-2012649502	843035			0	0
-2012649492	843036			0	0
-992702765	843037			0	0
-2012649493	843038			0	0
-1747568478	843039			0	0
-992941388	843040			0	0
-1638026513	843041			0	0
729859991	843042			0	0
-1631483711	843043			0	0
178361547	843044			0	0
1939501451	843045			0	0
-780925707	843046			0	0
-1811585855	843047			0	0
-589374801	843048			0	0
-111914162	843049			0	0
-1738755567	843050			0	0
190082592	843051			0	0
-1046881075	843052			0	0
345057871	843053			0	0
-2096149966	843054			0	0
516201720	843055			0	0
112917193	843056			0	0
-2079653483	843057			0	0
-629916755	843058			0	0
1597494612	843059			0	0
1597494613	843060			0	0
1597494614	843061			0	0
386331225	843062			0	0
-1179752716	843063			0	0
1549130639	843064			0	0
1597494607	843065			0	0
275450194	843066			0	0
766598547	843067			0	0
-1148741754	843068			0	0
275450205	843069			0	0
119891193	843070			0	0
523175720	843071			0	0
543659780	843072			0	0
-350506121	843073			0	0
-239390122	843074			0	0
614233075	843075			0	0
-192663091	843076			0	0
-192658034	843077			0	0
-192656817	843078			0	0
-1373481538	843079			0	0
-1373476097	843080			0	0
-1373475136	843081			0	0
862473250	843082			0	0
862478303	843083			0	0
862479520	843084			0	0
1841534139	843085			0	0
1841534134	843086			0	0
-176898836	843087			0	0
-239390031	843088			0	0
-108760467	843089			0	0
1534604249	908801			0	0
-617061592	908802			0	0
-1926121044	908803			0	0
-1362960349	908804			0	0
1730935335	908805			0	0
-854360398	908806			0	0
247404328	908807			0	0
287770060	908808			0	0
1131319722	908809			0	0
375809497	908810			0	0
2011795260	908811			0	0
-1571121843	908812			0	0
-31479692	908813			0	0
640037131	908814			0	0
-779384854	908815			0	0
44599575	908816			0	0
-1748257059	908817			0	0
-945733038	908818			0	0
-838048746	908819			0	0
1890834609	908820			0	0
-386361074	908821			0	0
-617232823	908822			0	0
-1363207294	908823			0	0
641170167	908824			0	0
883569540	908825			0	0
166046930	908826			0	0
287523117	908827			0	0
1131319721	908828			0	0
-434764220	908829			0	0
144766517	908830			0	0
-1665363603	908901			0	0
1745349045	908902			0	0
-2068648130	908903			0	0
493022864	908904			0	0
-502564189	908905			0	0
-1262079076	908906			0	0
-732642066	908907			0	0
-1166798229	909001			0	0
-1166798233	909002			0	0
-1166798235	909003			0	0
1164019609	909004			0	0
-1166798223	909005			0	0
-342635535	909006			0	0
-1222064573	909102			0	0
1671646629	909103			0	0
1254190908	909104			0	0
-562068044	909105			0	0
105562688	909106			0	0
959607330	909107			0	0
959607327	909108			0	0
959607328	909109			0	0
959607333	909110			0	0
959607334	909111			0	0
508847215	909112			0	0
1032603306	909113			0	0
1664084232	909114			0	0
131797446	909115			0	0
-1057236726	909116			0	0
272959947	909117			0	0
-653952199	909118			0	0
748986649	909119			0	0
858030686	909120			0	0
1818840912	909121			0	0
1268362103	909122			0	0
313547441	909123			0	0
18391174	909124			0	0
1357054314	909125			0	0
-291689096	909126			0	0
1671646630	909127			0	0
2074931156	909128			0	0
1960003413	909129			0	0
-275738763	909130			0	0
1283906039	909131			0	0
-951758609	909132			0	0
1194913844	909133			0	0
1624592462	909134			0	0
1420921379	909135			0	0
430863263	842001			0	0
-1430045919	842002			0	0
1322674894	842003			0	0
-1700254745	842004			0	0
1322674895	842005			0	0
-1700247256	842006			0	0
177457873	842007			0	0
2093188037	842008			0	0
430860002	842009			0	0
1322674926	842010			0	0
495913998	842011			0	0
1322674956	842012			0	0
-1700187099	842013			0	0
495914003	842014			0	0
495914002	842015			0	0
