Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
3949	152318	7	60507			2	8000
3950	152318	8	60508			2	9000
3951	152318	9	60509			2	10000
3952	152318	10	60510			3	12000
3953	152318	11	60511			3	14000
3954	152318	12	60512			3	16000
3955	152318	13	60513			3	18000
3956	152318	14	60514			3	20000
3957	152318	15	60515			5	22000
3958	152318	16	60516			5	24000
3959	152318	17	60517			5	26000
3960	152318	18				0	0
3961	152321	1	60201			1	2000
3962	152321	2	60202			1	3000
3963	152321	3	60203			1	4000
3964	152321	4	60204			1	5000
3965	152321	5	60205			2	6000
3966	152321	6	60206			2	7000
3967	152321	7	60207			2	8000
3968	152321	8	60208			2	9000
3969	152321	9	60209			2	10000
3970	152321	10	60210			3	12000
3971	152321	11	60211			3	14000
3972	152321	12	60212			3	16000
3973	152321	13	60213			3	18000
3974	152321	14	60214			3	20000
3975	152321	15	60215			5	22000
3976	152321	16	60216			5	24000
3977	152321	17	60217			5	26000
3978	152321	18				0	0
3979	152322		61002			3	25000
3980	152322	1	61002			3	25000
3981	152323	1	60301	61301		1	2000
3982	152323	2	60302	61302		1	3000
3983	152323	3	60303	61303		1	4000
3984	152323	4	60304	61304		1	5000
3985	152323	5	60305	61305		2	6000
3986	152323	6	60306	61306		2	7000
3987	152323	7	60307	61307		2	8000
3988	152323	8	60308	61308		2	9000
3989	152323	9	60309	61309		2	10000
3990	152323	10	60310	61310		3	12000
3991	152323	11	60311	61311		3	14000
3992	152323	12	60312	61312		3	16000
3993	152323	13	60313	61313		3	18000
3994	152323	14	60314	61314		3	20000
3995	152323	15	60315	61315		5	22000
3996	152323	16	60316	61316		5	24000
3997	152323	17	60317	61317		5	26000
3998	152323	18				0	0
3999	152327		60425			0	0
4000	152327	1	60425			0	0
4001	152324		61010			5	50000
4002	152324	1	61010			5	50000
4003	152325		61011			7	75000
4004	152325	1	61011			7	75000
4005	152326		61012			10	100000
4006	152326	1	61012			10	100000
4007	116201	1	60001			1	2000
4008	116201	2	60002			1	3000
4009	116201	3	60003			1	4000
4010	116201	4	60004			1	5000
4011	116201	5	60005			2	6000
4012	116201	6	60006			2	7000
4013	116201	7	60007			2	8000
4014	116201	8	60008			2	9000
4015	116201	9	60009			2	10000
4016	116201	10	60010			3	12000
4017	116201	11	60011			3	14000
4018	116201	12	60012			3	16000
4019	116201	13	60013			3	18000
4020	116201	14	60014			3	20000
4021	116201	15	60015			5	22000
4022	116201	16	60016			5	24000
4023	116201	17	60017			5	26000
4024	116201	18				0	0
4025	116206	1	60101			1	2000
4026	116206	2	60102			1	3000
4027	116206	3	60103			1	4000
4028	116206	4	60104			1	5000
4029	116206	5	60105			2	6000
4030	116206	6	60106			2	7000
4031	116206	7	60107			2	8000
4032	116206	8	60108			2	9000
4033	116206	9	60109			2	10000
4034	116206	10	60110			3	12000
4035	116206	11	60111			3	14000
4036	116206	12	60112			3	16000
4037	116206	13	60113			3	18000
4038	116206	14	60114			3	20000
4039	116206	15	60115			5	22000
4040	116206	16	60116			5	24000
4041	116206	17	60117			5	26000
4042	116206	18				0	0
4043	116211	1	60201			1	2000
4044	116211	2	60202			1	3000
4045	116211	3	60203			1	4000
4046	116211	4	60204			1	5000
4047	116211	5	60205			2	6000
4048	116211	6	60206			2	7000
4049	116211	7	60207			2	8000
4050	116211	8	60208			2	9000
4051	116211	9	60209			2	10000
4052	116211	10	60210			3	12000
4053	116211	11	60211			3	14000
4054	116211	12	60212			3	16000
4055	116211	13	60213			3	18000
4056	116211	14	60214			3	20000
4057	116211	15	60215			5	22000
4058	116211	16	60216			5	24000
4059	116211	17	60217			5	26000
4060	116211	18				0	0
4061	116216	1	60001			1	2000
4062	116216	2	60002			1	3000
4063	116216	3	60003			1	4000
4064	116216	4	60004			1	5000
4065	116216	5	60005			2	6000
4066	116216	6	60006			2	7000
4067	116216	7	60007			2	8000
4068	116216	8	60008			2	9000
4069	116216	9	60009			2	10000
4070	116216	10	60010			3	12000
4071	116216	11	60011			3	14000
4072	116216	12	60012			3	16000
4073	116216	13	60013			3	18000
4074	116216	14	60014			3	20000
4075	116216	15	60015			5	22000
4076	116216	16	60016			5	24000
4077	116216	17	60017			5	26000
4078	116216	18				0	0
4079	116217	1	60101			1	2000
4080	116217	2	60102			1	3000
4081	116217	3	60103			1	4000
4082	116217	4	60104			1	5000
4083	116217	5	60105			2	6000
4084	116217	6	60106			2	7000
4085	116217	7	60107			2	8000
4086	116217	8	60108			2	9000
4087	116217	9	60109			2	10000
4088	116217	10	60110			3	12000
4089	116217	11	60111			3	14000
4090	116217	12	60112			3	16000
4091	116217	13	60113			3	18000
4092	116217	14	60114			3	20000
4093	116217	15	60115			5	22000
4094	116217	16	60116			5	24000
4095	116217	17	60117			5	26000
4096	116217	18				0	0
4097	116218	1	60501			1	2000
4098	116218	2	60502			1	3000
4099	116218	3	60503			1	4000
4100	116218	4	60504			1	5000
4101	116218	5	60505			2	6000
4102	116218	6	60506			2	7000
4103	116218	7	60507			2	8000
4104	116218	8	60508			2	9000
4105	116218	9	60509			2	10000
4106	116218	10	60510			3	12000
4107	116218	11	60511			3	14000
4108	116218	12	60512			3	16000
4109	116218	13	60513			3	18000
4110	116218	14	60514			3	20000
4111	116218	15	60515			5	22000
4112	116218	16	60516			5	24000
4113	116218	17	60517			5	26000
4114	116218	18				0	0
4115	116221	1	60201			1	2000
4116	116221	2	60202			1	3000
4117	116221	3	60203			1	4000
4118	116221	4	60204			1	5000
4119	116221	5	60205			2	6000
4120	116221	6	60206			2	7000
4121	116221	7	60207			2	8000
4122	116221	8	60208			2	9000
4123	116221	9	60209			2	10000
4124	116221	10	60210			3	12000
4125	116221	11	60211			3	14000
4126	116221	12	60212			3	16000
4127	116221	13	60213			3	18000
4128	116221	14	60214			3	20000
4129	116221	15	60215			5	22000
4130	116221	16	60216			5	24000
4131	116221	17	60217			5	26000
4132	116221	18				0	0
4133	116222		61002			3	25000
4134	116222	1	61002			3	25000
4135	116223	1	60301	61301		1	2000
4136	116223	2	60302	61302		1	3000
4137	116223	3	60303	61303		1	4000
4138	116223	4	60304	61304		1	5000
4139	116223	5	60305	61305		2	6000
4140	116223	6	60306	61306		2	7000
4141	116223	7	60307	61307		2	8000
4142	116223	8	60308	61308		2	9000
4143	116223	9	60309	61309		2	10000
4144	116223	10	60310	61310		3	12000
4145	116223	11	60311	61311		3	14000
4146	116223	12	60312	61312		3	16000
4147	116223	13	60313	61313		3	18000
4148	116223	14	60314	61314		3	20000
4149	116223	15	60315	61315		5	22000
4150	116223	16	60316	61316		5	24000
4151	116223	17	60317	61317		5	26000
4152	116223	18				0	0
4153	116227		60426			0	0
4154	116227	1	60426			0	0
4155	116224		61004			5	50000
4156	116224	1	61004			5	50000
4157	116225		61005			7	75000
4158	116225	1	61005			7	75000
4159	116226		61006			10	100000
4160	116226	1	61006			10	100000
4161	117301	1	60001			1	2000
4162	117301	2	60002			1	3000
4163	117301	3	60003			1	4000
4164	117301	4	60004			1	5000
4165	117301	5	60005			2	6000
4166	117301	6	60006			2	7000
4167	117301	7	60007			2	8000
4168	117301	8	60008			2	9000
4169	117301	9	60009			2	10000
4170	117301	10	60010			3	12000
4171	117301	11	60011			3	14000
4172	117301	12	60012			3	16000
4173	117301	13	60013			3	18000
4174	117301	14	60014			3	20000
4175	117301	15	60015			5	22000
4176	117301	16	60016			5	24000
4177	117301	17	60017			5	26000
4178	117301	18				0	0
4179	117306	1	60101			1	2000
4180	117306	2	60102			1	3000
4181	117306	3	60103			1	4000
4182	117306	4	60104			1	5000
4183	117306	5	60105			2	6000
4184	117306	6	60106			2	7000
4185	117306	7	60107			2	8000
4186	117306	8	60108			2	9000
4187	117306	9	60109			2	10000
4188	117306	10	60110			3	12000
4189	117306	11	60111			3	14000
4190	117306	12	60112			3	16000
4191	117306	13	60113			3	18000
4192	117306	14	60114			3	20000
4193	117306	15	60115			5	22000
4194	117306	16	60116			5	24000
4195	117306	17	60117			5	26000
4196	117306	18				0	0
4197	117311	1	60201			1	2000
4198	117311	2	60202			1	3000
4199	117311	3	60203			1	4000
4200	117311	4	60204			1	5000
4201	117311	5	60205			2	6000
4202	117311	6	60206			2	7000
4203	117311	7	60207			2	8000
4204	117311	8	60208			2	9000
4205	117311	9	60209			2	10000
4206	117311	10	60210			3	12000
4207	117311	11	60211			3	14000
4208	117311	12	60212			3	16000
4209	117311	13	60213			3	18000
4210	117311	14	60214			3	20000
4211	117311	15	60215			5	22000
4212	117311	16	60216			5	24000
4213	117311	17	60217			5	26000
4214	117311	18				0	0
4215	117316	1	60001			1	2000
4216	117316	2	60002			1	3000
4217	117316	3	60003			1	4000
4218	117316	4	60004			1	5000
4219	117316	5	60005			2	6000
4220	117316	6	60006			2	7000
4221	117316	7	60007			2	8000
4222	117316	8	60008			2	9000
4223	117316	9	60009			2	10000
4224	117316	10	60010			3	12000
4225	117316	11	60011			3	14000
4226	117316	12	60012			3	16000
4227	117316	13	60013			3	18000
4228	117316	14	60014			3	20000
4229	117316	15	60015			5	22000
4230	117316	16	60016			5	24000
4231	117316	17	60017			5	26000
4232	117316	18				0	0
4233	117317	1	60101			1	2000
4234	117317	2	60102			1	3000
4235	117317	3	60103			1	4000
4236	117317	4	60104			1	5000
4237	117317	5	60105			2	6000
4238	117317	6	60106			2	7000
4239	117317	7	60107			2	8000
4240	117317	8	60108			2	9000
4241	117317	9	60109			2	10000
4242	117317	10	60110			3	12000
4243	117317	11	60111			3	14000
4244	117317	12	60112			3	16000
4245	117317	13	60113			3	18000
4246	117317	14	60114			3	20000
4247	117317	15	60115			5	22000
4248	117317	16	60116			5	24000
4249	117317	17	60117			5	26000
4250	117317	18				0	0
4251	117318	1	60501			1	2000
4252	117318	2	60502			1	3000
4253	117318	3	60503			1	4000
4254	117318	4	60504			1	5000
4255	117318	5	60505			2	6000
4256	117318	6	60506			2	7000
4257	117318	7	60507			2	8000
4258	117318	8	60508			2	9000
4259	117318	9	60509			2	10000
4260	117318	10	60510			3	12000
4261	117318	11	60511			3	14000
4262	117318	12	60512			3	16000
4263	117318	13	60513			3	18000
4264	117318	14	60514			3	20000
4265	117318	15	60515			5	22000
4266	117318	16	60516			5	24000
4267	117318	17	60517			5	26000
4268	117318	18				0	0
4269	117321	1	60201			1	2000
4270	117321	2	60202			1	3000
4271	117321	3	60203			1	4000
4272	117321	4	60204			1	5000
4273	117321	5	60205			2	6000
4274	117321	6	60206			2	7000
4275	117321	7	60207			2	8000
4276	117321	8	60208			2	9000
4277	117321	9	60209			2	10000
4278	117321	10	60210			3	12000
4279	117321	11	60211			3	14000
4280	117321	12	60212			3	16000
4281	117321	13	60213			3	18000
4282	117321	14	60214			3	20000
4283	117321	15	60215			5	22000
4284	117321	16	60216			5	24000
4285	117321	17	60217			5	26000
4286	117321	18				0	0
4287	117322		61002			3	25000
4288	117322	1	61002			3	25000
4289	117323	1	60301	61301		1	2000
4290	117323	2	60302	61302		1	3000
4291	117323	3	60303	61303		1	4000
4292	117323	4	60304	61304		1	5000
4293	117323	5	60305	61305		2	6000
4294	117323	6	60306	61306		2	7000
4295	117323	7	60307	61307		2	8000
4296	117323	8	60308	61308		2	9000
4297	117323	9	60309	61309		2	10000
4298	117323	10	60310	61310		3	12000
4299	117323	11	60311	61311		3	14000
4300	117323	12	60312	61312		3	16000
4301	117323	13	60313	61313		3	18000
4302	117323	14	60314	61314		3	20000
4303	117323	15	60315	61315		5	22000
4304	117323	16	60316	61316		5	24000
4305	117323	17	60317	61317		5	26000
4306	117323	18				0	0
4307	117327		60427			0	0
4308	117327	1	60427			0	0
4309	117324		61004			5	50000
4310	117324	1	61004			5	50000
4311	117325		61005			7	75000
4312	117325	1	61005			7	75000
4313	117326		61006			10	100000
4314	117326	1	61006			10	100000
4315	118301	1	60001			1	2000
4316	118301	2	60002			1	3000
4317	118301	3	60003			1	4000
4318	118301	4	60004			1	5000
4319	118301	5	60005			2	6000
4320	118301	6	60006			2	7000
4321	118301	7	60007			2	8000
4322	118301	8	60008			2	9000
4323	118301	9	60009			2	10000
4324	118301	10	60010			3	12000
4325	118301	11	60011			3	14000
4326	118301	12	60012			3	16000
4327	118301	13	60013			3	18000
4328	118301	14	60014			3	20000
4329	118301	15	60015			5	22000
4330	118301	16	60016			5	24000
4331	118301	17	60017			5	26000
4332	118301	18				0	0
4333	118306	1	60101			1	2000
4334	118306	2	60102			1	3000
4335	118306	3	60103			1	4000
4336	118306	4	60104			1	5000
4337	118306	5	60105			2	6000
4338	118306	6	60106			2	7000
4339	118306	7	60107			2	8000
4340	118306	8	60108			2	9000
4341	118306	9	60109			2	10000
4342	118306	10	60110			3	12000
4343	118306	11	60111			3	14000
4344	118306	12	60112			3	16000
4345	118306	13	60113			3	18000
4346	118306	14	60114			3	20000
4347	118306	15	60115			5	22000
4348	118306	16	60116			5	24000
4349	118306	17	60117			5	26000
4350	118306	18				0	0
4351	118311	1	60201			1	2000
4352	118311	2	60202			1	3000
4353	118311	3	60203			1	4000
4354	118311	4	60204			1	5000
4355	118311	5	60205			2	6000
4356	118311	6	60206			2	7000
4357	118311	7	60207			2	8000
4358	118311	8	60208			2	9000
4359	118311	9	60209			2	10000
4360	118311	10	60210			3	12000
4361	118311	11	60211			3	14000
4362	118311	12	60212			3	16000
4363	118311	13	60213			3	18000
4364	118311	14	60214			3	20000
4365	118311	15	60215			5	22000
4366	118311	16	60216			5	24000
4367	118311	17	60217			5	26000
4368	118311	18				0	0
4369	118316	1	60001			1	2000
4370	118316	2	60002			1	3000
4371	118316	3	60003			1	4000
4372	118316	4	60004			1	5000
4373	118316	5	60005			2	6000
4374	118316	6	60006			2	7000
4375	118316	7	60007			2	8000
4376	118316	8	60008			2	9000
4377	118316	9	60009			2	10000
4378	118316	10	60010			3	12000
4379	118316	11	60011			3	14000
4380	118316	12	60012			3	16000
4381	118316	13	60013			3	18000
4382	118316	14	60014			3	20000
4383	118316	15	60015			5	22000
4384	118316	16	60016			5	24000
4385	118316	17	60017			5	26000
4386	118316	18				0	0
4387	118317	1	60101			1	2000
4388	118317	2	60102			1	3000
4389	118317	3	60103			1	4000
4390	118317	4	60104			1	5000
4391	118317	5	60105			2	6000
4392	118317	6	60106			2	7000
4393	118317	7	60107			2	8000
4394	118317	8	60108			2	9000
4395	118317	9	60109			2	10000
4396	118317	10	60110			3	12000
4397	118317	11	60111			3	14000
4398	118317	12	60112			3	16000
4399	118317	13	60113			3	18000
4400	118317	14	60114			3	20000
4401	118317	15	60115			5	22000
4402	118317	16	60116			5	24000
4403	118317	17	60117			5	26000
4404	118317	18				0	0
4405	118318	1	60501			1	2000
4406	118318	2	60502			1	3000
4407	118318	3	60503			1	4000
4408	118318	4	60504			1	5000
4409	118318	5	60505			2	6000
4410	118318	6	60506			2	7000
4411	118318	7	60507			2	8000
4412	118318	8	60508			2	9000
4413	118318	9	60509			2	10000
4414	118318	10	60510			3	12000
4415	118318	11	60511			3	14000
4416	118318	12	60512			3	16000
4417	118318	13	60513			3	18000
4418	118318	14	60514			3	20000
4419	118318	15	60515			5	22000
4420	118318	16	60516			5	24000
4421	118318	17	60517			5	26000
4422	118318	18				0	0
4423	118321	1	60201			1	2000
4424	118321	2	60202			1	3000
4425	118321	3	60203			1	4000
4426	118321	4	60204			1	5000
4427	118321	5	60205			2	6000
4428	118321	6	60206			2	7000
4429	118321	7	60207			2	8000
4430	118321	8	60208			2	9000
4431	118321	9	60209			2	10000
4432	118321	10	60210			3	12000
4433	118321	11	60211			3	14000
4434	118321	12	60212			3	16000
4435	118321	13	60213			3	18000
4436	118321	14	60214			3	20000
4437	118321	15	60215			5	22000
4438	118321	16	60216			5	24000
4439	118321	17	60217			5	26000
4440	118321	18				0	0
4441	118322		61002			3	25000
4442	118322	1	61002			3	25000
4443	118323	1	60301	61301		1	2000
4444	118323	2	60302	61302		1	3000
4445	118323	3	60303	61303		1	4000
4446	118323	4	60304	61304		1	5000
4447	118323	5	60305	61305		2	6000
4448	118323	6	60306	61306		2	7000
4449	118323	7	60307	61307		2	8000
4450	118323	8	60308	61308		2	9000
4451	118323	9	60309	61309		2	10000
4452	118323	10	60310	61310		3	12000
4453	118323	11	60311	61311		3	14000
4454	118323	12	60312	61312		3	16000
4455	118323	13	60313	61313		3	18000
4456	118323	14	60314	61314		3	20000
4457	118323	15	60315	61315		5	22000
4458	118323	16	60316	61316		5	24000
4459	118323	17	60317	61317		5	26000
4460	118323	18				0	0
4461	118327		60428			0	0
4462	118327	1	60428			0	0
4463	118324		61004			5	50000
4464	118324	1	61004			5	50000
4465	118325		61005			7	75000
4466	118325	1	61005			7	75000
4467	118326		61006			10	100000
4468	118326	1	61006			10	100000
4469	119301	1	60001			1	2000
4470	119301	2	60002			1	3000
4471	119301	3	60003			1	4000
4472	119301	4	60004			1	5000
4473	119301	5	60005			2	6000
4474	119301	6	60006			2	7000
4475	119301	7	60007			2	8000
4476	119301	8	60008			2	9000
4477	119301	9	60009			2	10000
4478	119301	10	60010			3	12000
4479	119301	11	60011			3	14000
4480	119301	12	60012			3	16000
4481	119301	13	60013			3	18000
4482	119301	14	60014			3	20000
4483	119301	15	60015			5	22000
4484	119301	16	60016			5	24000
4485	119301	17	60017			5	26000
4486	119301	18				0	0
4487	119306	1	60101			1	2000
4488	119306	2	60102			1	3000
4489	119306	3	60103			1	4000
4490	119306	4	60104			1	5000
4491	119306	5	60105			2	6000
4492	119306	6	60106			2	7000
4493	119306	7	60107			2	8000
4494	119306	8	60108			2	9000
4495	119306	9	60109			2	10000
4496	119306	10	60110			3	12000
4497	119306	11	60111			3	14000
4498	119306	12	60112			3	16000
4499	119306	13	60113			3	18000
4500	119306	14	60114			3	20000
4501	119306	15	60115			5	22000
4502	119306	16	60116			5	24000
4503	119306	17	60117			5	26000
4504	119306	18				0	0
4505	119311	1	60201			1	2000
4506	119311	2	60202			1	3000
4507	119311	3	60203			1	4000
4508	119311	4	60204			1	5000
4509	119311	5	60205			2	6000
4510	119311	6	60206			2	7000
4511	119311	7	60207			2	8000
4512	119311	8	60208			2	9000
4513	119311	9	60209			2	10000
4514	119311	10	60210			3	12000
4515	119311	11	60211			3	14000
4516	119311	12	60212			3	16000
4517	119311	13	60213			3	18000
4518	119311	14	60214			3	20000
4519	119311	15	60215			5	22000
4520	119311	16	60216			5	24000
4521	119311	17	60217			5	26000
4522	119311	18				0	0
4523	119316	1	60001			1	2000
4524	119316	2	60002			1	3000
4525	119316	3	60003			1	4000
4526	119316	4	60004			1	5000
4527	119316	5	60005			2	6000
4528	119316	6	60006			2	7000
4529	119316	7	60007			2	8000
4530	119316	8	60008			2	9000
4531	119316	9	60009			2	10000
4532	119316	10	60010			3	12000
4533	119316	11	60011			3	14000
4534	119316	12	60012			3	16000
4535	119316	13	60013			3	18000
4536	119316	14	60014			3	20000
4537	119316	15	60015			5	22000
4538	119316	16	60016			5	24000
4539	119316	17	60017			5	26000
4540	119316	18				0	0
4541	119317	1	60101			1	2000
4542	119317	2	60102			1	3000
4543	119317	3	60103			1	4000
4544	119317	4	60104			1	5000
4545	119317	5	60105			2	6000
4546	119317	6	60106			2	7000
4547	119317	7	60107			2	8000
4548	119317	8	60108			2	9000
4549	119317	9	60109			2	10000
4550	119317	10	60110			3	12000
4551	119317	11	60111			3	14000
4552	119317	12	60112			3	16000
4553	119317	13	60113			3	18000
4554	119317	14	60114			3	20000
4555	119317	15	60115			5	22000
4556	119317	16	60116			5	24000
4557	119317	17	60117			5	26000
4558	119317	18				0	0
4559	119318	1	60501			1	2000
4560	119318	2	60502			1	3000
4561	119318	3	60503			1	4000
4562	119318	4	60504			1	5000
4563	119318	5	60505			2	6000
4564	119318	6	60506			2	7000
4565	119318	7	60507			2	8000
4566	119318	8	60508			2	9000
4567	119318	9	60509			2	10000
4568	119318	10	60510			3	12000
4569	119318	11	60511			3	14000
4570	119318	12	60512			3	16000
4571	119318	13	60513			3	18000
4572	119318	14	60514			3	20000
4573	119318	15	60515			5	22000
4574	119318	16	60516			5	24000
4575	119318	17	60517			5	26000
4576	119318	18				0	0
4577	119321	1	60501			1	2000
4578	119321	2	60502			1	3000
4579	119321	3	60503			1	4000
4580	119321	4	60504			1	5000
4581	119321	5	60505			2	6000
4582	119321	6	60506			2	7000
4583	119321	7	60507			2	8000
4584	119321	8	60508			2	9000
4585	119321	9	60509			2	10000
4586	119321	10	60510			3	12000
4587	119321	11	60511			3	14000
4588	119321	12	60512			3	16000
4589	119321	13	60513			3	18000
4590	119321	14	60514			3	20000
4591	119321	15	60515			5	22000
4592	119321	16	60516			5	24000
4593	119321	17	60517			5	26000
4594	119321	18				0	0
4595	119322	1	60201			1	2000
4596	119322	2	60202			1	3000
4597	119322	3	60203			1	4000
4598	119322	4	60204			1	5000
4599	119322	5	60205			2	6000
4600	119322	6	60206			2	7000
4601	119322	7	60207			2	8000
4602	119322	8	60208			2	9000
4603	119322	9	60209			2	10000
4604	119322	10	60210			3	12000
4605	119322	11	60211			3	14000
4606	119322	12	60212			3	16000
4607	119322	13	60213			3	18000
4608	119322	14	60214			3	20000
4609	119322	15	60215			5	22000
4610	119322	16	60216			5	24000
4611	119322	17	60217			5	26000
4612	119322	18				0	0
4613	119323		61002			3	25000
4614	119323	1	61002			3	25000
4615	119327	1	60301	61301		1	2000
4616	119327	2	60302	61302		1	3000
4617	119327	3	60303	61303		1	4000
4618	119327	4	60304	61304		1	5000
4619	119327	5	60305	61305		2	6000
4620	119327	6	60306	61306		2	7000
4621	119327	7	60307	61307		2	8000
4622	119327	8	60308	61308		2	9000
4623	119327	9	60309	61309		2	10000
4624	119327	10	60310	61310		3	12000
4625	119327	11	60311	61311		3	14000
4626	119327	12	60312	61312		3	16000
4627	119327	13	60313	61313		3	18000
4628	119327	14	60314	61314		3	20000
4629	119327	15	60315	61315		5	22000
4630	119327	16	60316	61316		5	24000
4631	119327	17	60317	61317		5	26000
4632	119327	18				0	0
4633	119324		60429			0	0
4634	119324	1	60429			0	0
4635	119325		61004			5	50000
4636	119325	1	61004			5	50000
4637	119326		61005			7	75000
4638	119326	1	61005			7	75000
4639	119329		61006			10	100000
4640	119329	1	61006			10	100000
4641	120301	1	60001			1	2000
4642	120301	2	60002			1	3000
4643	120301	3	60003			1	4000
4644	120301	4	60004			1	5000
4645	120301	5	60005			2	6000
4646	120301	6	60006			2	7000
4647	120301	7	60007			2	8000
4648	120301	8	60008			2	9000
4649	120301	9	60009			2	10000
4650	120301	10	60010			3	12000
4651	120301	11	60011			3	14000
4652	120301	12	60012			3	16000
4653	120301	13	60013			3	18000
4654	120301	14	60014			3	20000
4655	120301	15	60015			5	22000
4656	120301	16	60016			5	24000
4657	120301	17	60017			5	26000
4658	120301	18				0	0
4659	120306	1	60101			1	2000
4660	120306	2	60102			1	3000
4661	120306	3	60103			1	4000
4662	120306	4	60104			1	5000
4663	120306	5	60105			2	6000
4664	120306	6	60106			2	7000
4665	120306	7	60107			2	8000
4666	120306	8	60108			2	9000
4667	120306	9	60109			2	10000
4668	120306	10	60110			3	12000
4669	120306	11	60111			3	14000
4670	120306	12	60112			3	16000
4671	120306	13	60113			3	18000
4672	120306	14	60114			3	20000
4673	120306	15	60115			5	22000
4674	120306	16	60116			5	24000
4675	120306	17	60117			5	26000
4676	120306	18				0	0
4677	120311	1	60201			1	2000
4678	120311	2	60202			1	3000
4679	120311	3	60203			1	4000
4680	120311	4	60204			1	5000
4681	120311	5	60205			2	6000
4682	120311	6	60206			2	7000
4683	120311	7	60207			2	8000
4684	120311	8	60208			2	9000
4685	120311	9	60209			2	10000
4686	120311	10	60210			3	12000
4687	120311	11	60211			3	14000
4688	120311	12	60212			3	16000
4689	120311	13	60213			3	18000
4690	120311	14	60214			3	20000
4691	120311	15	60215			5	22000
4692	120311	16	60216			5	24000
4693	120311	17	60217			5	26000
4694	120311	18				0	0
4695	120316	1	60001			1	2000
4696	120316	2	60002			1	3000
4697	120316	3	60003			1	4000
4698	120316	4	60004			1	5000
4699	120316	5	60005			2	6000
4700	120316	6	60006			2	7000
4701	120316	7	60007			2	8000
4702	120316	8	60008			2	9000
4703	120316	9	60009			2	10000
4704	120316	10	60010			3	12000
4705	120316	11	60011			3	14000
4706	120316	12	60012			3	16000
4707	120316	13	60013			3	18000
4708	120316	14	60014			3	20000
4709	120316	15	60015			5	22000
4710	120316	16	60016			5	24000
4711	120316	17	60017			5	26000
4712	120316	18				0	0
4713	120317	1	60101			1	2000
4714	120317	2	60102			1	3000
4715	120317	3	60103			1	4000
4716	120317	4	60104			1	5000
4717	120317	5	60105			2	6000
4718	120317	6	60106			2	7000
4719	120317	7	60107			2	8000
4720	120317	8	60108			2	9000
4721	120317	9	60109			2	10000
4722	120317	10	60110			3	12000
4723	120317	11	60111			3	14000
4724	120317	12	60112			3	16000
4725	120317	13	60113			3	18000
4726	120317	14	60114			3	20000
4727	120317	15	60115			5	22000
4728	120317	16	60116			5	24000
4729	120317	17	60117			5	26000
4730	120317	18				0	0
4731	120318	1	60501			1	2000
4732	120318	2	60502			1	3000
4733	120318	3	60503			1	4000
4734	120318	4	60504			1	5000
4735	120318	5	60505			2	6000
4736	120318	6	60506			2	7000
4737	120318	7	60507			2	8000
4738	120318	8	60508			2	9000
4739	120318	9	60509			2	10000
4740	120318	10	60510			3	12000
4741	120318	11	60511			3	14000
4742	120318	12	60512			3	16000
4743	120318	13	60513			3	18000
4744	120318	14	60514			3	20000
4745	120318	15	60515			5	22000
4746	120318	16	60516			5	24000
4747	120318	17	60517			5	26000
4748	120318	18				0	0
4749	120321	1	60201			1	2000
4750	120321	2	60202			1	3000
4751	120321	3	60203			1	4000
4752	120321	4	60204			1	5000
4753	120321	5	60205			2	6000
4754	120321	6	60206			2	7000
4755	120321	7	60207			2	8000
4756	120321	8	60208			2	9000
4757	120321	9	60209			2	10000
4758	120321	10	60210			3	12000
4759	120321	11	60211			3	14000
4760	120321	12	60212			3	16000
4761	120321	13	60213			3	18000
4762	120321	14	60214			3	20000
4763	120321	15	60215			5	22000
4764	120321	16	60216			5	24000
4765	120321	17	60217			5	26000
4766	120321	18				0	0
4767	120322		61002			3	25000
4768	120322	1	61002			3	25000
4769	120323	1	60301	61301		1	2000
4770	120323	2	60302	61302		1	3000
4771	120323	3	60303	61303		1	4000
4772	120323	4	60304	61304		1	5000
4773	120323	5	60305	61305		2	6000
4774	120323	6	60306	61306		2	7000
4775	120323	7	60307	61307		2	8000
4776	120323	8	60308	61308		2	9000
4777	120323	9	60309	61309		2	10000
4778	120323	10	60310	61310		3	12000
4779	120323	11	60311	61311		3	14000
4780	120323	12	60312	61312		3	16000
4781	120323	13	60313	61313		3	18000
4782	120323	14	60314	61314		3	20000
4783	120323	15	60315	61315		5	22000
4784	120323	16	60316	61316		5	24000
4785	120323	17	60317	61317		5	26000
4786	120323	18				0	0
4787	120327		60430			0	0
4788	120327	1	60430			0	0
4789	120324		61004			5	50000
4790	120324	1	61004			5	50000
4791	120325		61005			7	75000
4792	120325	1	61005			7	75000
4793	120326		61006			10	100000
4794	120326	1	61006			10	100000
4795	121201	1	60001			1	2000
4796	121201	2	60002			1	3000
4797	121201	3	60003			1	4000
4798	121201	4	60004			1	5000
4799	121201	5	60005			2	6000
4800	121201	6	60006			2	7000
4801	121201	7	60007			2	8000
4802	121201	8	60008			2	9000
4803	121201	9	60009			2	10000
4804	121201	10	60010			3	12000
4805	121201	11	60011			3	14000
4806	121201	12	60012			3	16000
4807	121201	13	60013			3	18000
4808	121201	14	60014			3	20000
4809	121201	15	60015			5	22000
4810	121201	16	60016			5	24000
4811	121201	17	60017			5	26000
4812	121201	18				0	0
4813	121206	1	60101			1	2000
4814	121206	2	60102			1	3000
4815	121206	3	60103			1	4000
4816	121206	4	60104			1	5000
