Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	DropId	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType	ShowCondition
4135	4	26592	Colorless Code VIII	Upgrade No. 21: XXI to Lv. 80	Assets/Product/Texture/Image/IconTask/TaskIconTwentyone2.png					4135			1		34370	3437			Train	4134	3					
4136	4	26499	Eternal Shine I	Upgrade Vera: Garnet to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4136			1		34300	3430			Train		3					
4137	4	26498	Eternal Shine II	Upgrade Vera: Garnet to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4137			1		34310	3431			Train	4136	3					
4138	4	26497	Eternal Shine III	Upgrade Vera: Garnet to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4138			1		34320	3432			Train	4137	3					
4139	4	26496	Eternal Shine IV	Upgrade Vera: Garnet to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4139			1		34330	3433			Train	4138	3					
4140	4	26495	Eternal Shine V	Upgrade Vera: Garnet to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4140			1		34340	3434			Train	4139	3					
4141	4	26494	Eternal Shine VI	Upgrade Vera: Garnet to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4141			1		34350	3435			Train	4140	3					
4142	4	26493	Eternal Shine VII	Upgrade Vera: Garnet to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4142			1		34360	3436			Train	4141	3					
4143	4	26492	Eternal Shine VIII	Upgrade Vera: Garnet to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR3Weila2.png					4143			1		34370	3437			Train	4142	3					
4144	4	26399	Flames of Trickery I	Upgrade Roland: Flambeau to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4144			1		34300	3430			Train		3					
4145	4	26398	Flames of Trickery II	Upgrade Roland: Flambeau to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4145			1		34310	3431			Train	4144	3					
4146	4	26397	Flames of Trickery III	Upgrade Roland: Flambeau to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4146			1		34320	3432			Train	4145	3					
4147	4	26396	Flames of Trickery IV	Upgrade Roland: Flambeau to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4147			1		34330	3433			Train	4146	3					
4148	4	26395	Flames of Trickery V	Upgrade Roland: Flambeau to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4148			1		34340	3434			Train	4147	3					
4149	4	26394	Flames of Trickery VI	Upgrade Roland: Flambeau to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4149			1		34350	3435			Train	4148	3					
4150	4	26393	Flames of Trickery VII	Upgrade Roland: Flambeau to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4150			1		34360	3436			Train	4149	3					
4151	4	26392	Flames of Trickery VIII	Upgrade Roland: Flambeau to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconLuolan2.png					4151			1		34370	3437			Train	4150	3					
4152	4	26299	Everlight Polestar I	Upgrade Liv: Empyrea to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4152			1		34300	3430			Train		3					
4153	4	26298	Everlight Polestar II	Upgrade Liv: Empyrea to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4153			1		34310	3431			Train	4152	3					
4154	4	26297	Everlight Polestar III	Upgrade Liv: Empyrea to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4154			1		34320	3432			Train	4153	3					
4155	4	26296	Everlight Polestar IV	Upgrade Liv: Empyrea to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4155			1		34330	3433			Train	4154	3					
4156	4	26295	Everlight Polestar V	Upgrade Liv: Empyrea to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4156			1		34340	3434			Train	4155	3					
4157	4	26294	Everlight Polestar VI	Upgrade Liv: Empyrea to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4157			1		34350	3435			Train	4156	3					
4158	4	26293	Everlight Polestar VII	Upgrade Liv: Empyrea to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4158			1		34360	3436			Train	4157	3					
4159	4	26292	Everlight Polestar VIII	Upgrade Liv: Empyrea to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR4Lifu2.png					4159			1		34370	3437			Train	4158	3					
4160	4	26199	Capriccio I	Upgrade Selena: Capriccio to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4160			1		34300	3430			Train		3					
4161	4	26198	Capriccio II	Upgrade Selena: Capriccio to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4161			1		34310	3431			Train	4160	3					
4162	4	26197	Capriccio III	Upgrade Selena: Capriccio to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4162			1		34320	3432			Train	4161	3					
4163	4	26196	Capriccio IV	Upgrade Selena: Capriccio to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4163			1		34330	3433			Train	4162	3					
4164	4	26195	Capriccio V	Upgrade Selena: Capriccio to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4164			1		34340	3434			Train	4163	3					
4165	4	26194	Capriccio VI	Upgrade Selena: Capriccio to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4165			1		34350	3435			Train	4164	3					
4166	4	26193	Capriccio VII	Upgrade Selena: Capriccio to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4166			1		34360	3436			Train	4165	3					
4167	4	26192	Capriccio VIII	Upgrade Selena: Capriccio to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR3Sailinna2.png					4167			1		34370	3437			Train	4166	3					
4168	4	26099	Sound of Dragontoll I	Upgrade Pulao: Dragontoll to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4168			1		34300	3430			Train		3					
4169	4	26098	Sound of Dragontoll II	Upgrade Pulao: Dragontoll to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4169			1		34310	3431			Train	4168	3					
4170	4	26097	Sound of Dragontoll III	Upgrade Pulao: Dragontoll to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4170			1		34320	3432			Train	4169	3					
4171	4	26096	Sound of Dragontoll IV	Upgrade Pulao: Dragontoll to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4171			1		34330	3433			Train	4170	3					
4172	4	26095	Sound of Dragontoll V	Upgrade Pulao: Dragontoll to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4172			1		34340	3434			Train	4171	3					
4173	4	26094	Sound of Dragontoll VI	Upgrade Pulao: Dragontoll to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4173			1		34350	3435			Train	4172	3					
4174	4	26093	Sound of Dragontoll VII	Upgrade Pulao: Dragontoll to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4174			1		34360	3436			Train	4173	3					
4175	4	26092	Sound of Dragontoll VIII	Upgrade Pulao: Dragontoll to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconPulao2.png					4175			1		34370	3437			Train	4174	3					
4176	4	25999	Burning Star I	Upgrade Nanami: Starfarer to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4176			1		34300	3430			Train		3					
4177	4	25998	Burning Star II	Upgrade Nanami: Starfarer to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4177			1		34310	3431			Train	4176	3					
4178	4	25997	Burning Star III	Upgrade Nanami: Starfarer to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4178			1		34320	3432			Train	4177	3					
4179	4	25996	Burning Star IV	Upgrade Nanami: Starfarer to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4179			1		34330	3433			Train	4178	3					
4180	4	25995	Burning Star V	Upgrade Nanami: Starfarer to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4180			1		34340	3434			Train	4179	3					
4181	4	25994	Burning Star VI	Upgrade Nanami: Starfarer to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4181			1		34350	3435			Train	4180	3					
4182	4	25993	Burning Star VII	Upgrade Nanami: Starfarer to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4182			1		34360	3436			Train	4181	3					
4183	4	25992	Burning Star VIII	Upgrade Nanami: Starfarer to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR5Yongyechao2.png					4183			1		34370	3437			Train	4182	3					
4184	4	25899	Awakened Star I	Upgrade Haicma: Starveil to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4184			1		34300	3430			Train		3					
4185	4	25898	Awakened Star II	Upgrade Haicma: Starveil to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4185			1		34310	3431			Train	4184	3					
4186	4	25897	Awakened Star III	Upgrade Haicma: Starveil to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4186			1		34320	3432			Train	4185	3					
4187	4	25896	Awakened Star IV	Upgrade Haicma: Starveil to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4187			1		34330	3433			Train	4186	3					
4188	4	25895	Awakened Star V	Upgrade Haicma: Starveil to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4188			1		34340	3434			Train	4187	3					
4189	4	25894	Awakened Star VI	Upgrade Haicma: Starveil to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4189			1		34350	3435			Train	4188	3					
4190	4	25893	Awakened Star VII	Upgrade Haicma: Starveil to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4190			1		34360	3436			Train	4189	3					
4191	4	25892	Awakened Star VIII	Upgrade Haicma: Starveil to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconHakama2.png					4191			1		34370	3437			Train	4190	3					
4192	4	25799	Blazing Night I	Upgrade Karenina: Scire to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4192			1		34300	3430			Train		3					
4193	4	25798	Blazing Night II	Upgrade Karenina: Scire to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4193			1		34310	3431			Train	4192	3					
4194	4	25797	Blazing Night III	Upgrade Karenina: Scire to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4194			1		34320	3432			Train	4193	3					
4195	4	25796	Blazing Night IV	Upgrade Karenina: Scire to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4195			1		34330	3433			Train	4194	3					
4196	4	25795	Blazing Night V	Upgrade Karenina: Scire to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4196			1		34340	3434			Train	4195	3					
4197	4	25794	Blazing Night VI	Upgrade Karenina: Scire to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4197			1		34350	3435			Train	4196	3					
4198	4	25793	Blazing Night VII	Upgrade Karenina: Scire to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4198			1		34360	3436			Train	4197	3					
4199	4	25792	Blazing Night VIII	Upgrade Karenina: Scire to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconKalienina4.png					4199			1		34370	3437			Train	4198	3					
4200	4	25699	Earthly Journey I	Upgrade Noan: Arca to Lv.10.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4200			1		34300	3430			Train		3					
4201	4	25698	Earthly Journey II	Upgrade Noan: Arca to Lv.20.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4201			1		34310	3431			Train	4200	3					
4202	4	25697	Earthly Journey III	Upgrade Noan: Arca to Lv.30.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4202			1		34320	3432			Train	4201	3					
4203	4	25696	Earthly Journey IV	Upgrade Noan: Arca to Lv.40.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4203			1		34330	3433			Train	4202	3					
4204	4	25695	Earthly Journey V	Upgrade Noan: Arca to Lv.50.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4204			1		34340	3434			Train	4203	3					
4205	4	25694	Earthly Journey VI	Upgrade Noan: Arca to Lv.60.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4205			1		34350	3435			Train	4204	3					
4206	4	25693	Earthly Journey VII	Upgrade Noan: Arca to Lv.70.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4206			1		34360	3436			Train	4205	3					
4207	4	25692	Earthly Journey VIII	Upgrade Noan: Arca to Lv.80.	Assets/Product/Texture/Image/IconTask/TaskIconNuoan1.png					4207			1		34370	3437			Train	4206	3					
4208	4	25599	Dark Stigmata I	Upgrade Bianca: Stigmata to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4208			1		34300	3430			Train		3					
4209	4	25598	Dark Stigmata II	Upgrade Bianca: Stigmata to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4209			1		34310	3431			Train	4208	3					
4210	4	25597	Dark Stigmata III	Upgrade Bianca: Stigmata to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4210			1		34320	3432			Train	4209	3					
4211	4	25596	Dark Stigmata IV	Upgrade Bianca: Stigmata to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4211			1		34330	3433			Train	4210	3					
4212	4	25595	Dark Stigmata V	Upgrade Bianca: Stigmata to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4212			1		34340	3434			Train	4211	3					
4213	4	25594	Dark Stigmata VI	Upgrade Bianca: Stigmata to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4213			1		34350	3435			Train	4212	3					
4214	4	25593	Dark Stigmata VII	Upgrade Bianca: Stigmata to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4214			1		34360	3436			Train	4213	3					
4215	4	25592	Dark Stigmata VIII	Upgrade Bianca: Stigmata to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR4Bianka2.png					4215			1		34370	3437			Train	4214	3					
4216	4	25499	Vitrum's Heart I	Upgrade Bambinata: Vitrum to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4216			1		34300	3430			Train		3					
4217	4	25498	Vitrum's Heart II	Upgrade Bambinata: Vitrum to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4217			1		34310	3431			Train	4216	3					
4218	4	25497	Vitrum's Heart III	Upgrade Bambinata: Vitrum to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4218			1		34320	3432			Train	4217	3					
4219	4	25496	Vitrum's Heart IV	Upgrade Bambinata: Vitrum to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4219			1		34330	3433			Train	4218	3					
4220	4	25495	Vitrum's Heart V	Upgrade Bambinata: Vitrum to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4220			1		34340	3434			Train	4219	3					
4221	4	25494	Vitrum's Heart VI	Upgrade Bambinata: Vitrum to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4221			1		34350	3435			Train	4220	3					
4222	4	25493	Vitrum's Heart VII	Upgrade Bambinata: Vitrum to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4222			1		34360	3436			Train	4221	3					
4223	4	25492	Vitrum's Heart VIII	Upgrade Bambinata: Vitrum to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconBbnt.png					4223			1		34370	3437			Train	4222	3					
4224	4	25491	Hyperreal's Gate I	Upgrade Lee: Hyperreal to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4224			1		34300	3430			Train		3					
4225	4	25490	Hyperreal's Gate II	Upgrade Lee: Hyperreal to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4225			1		34310	3431			Train	4224	3					
4226	4	25489	Hyperreal's Gate III	Upgrade Lee: Hyperreal to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4226			1		34320	3432			Train	4225	3					
4227	4	25488	Hyperreal's Gate IV	Upgrade Lee: Hyperreal to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4227			1		34330	3433			Train	4226	3					
4228	4	25487	Hyperreal's Gate V	Upgrade Lee: Hyperreal to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4228			1		34340	3434			Train	4227	3					
4229	4	25486	Hyperreal's Gate VI	Upgrade Lee: Hyperreal to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4229			1		34350	3435			Train	4228	3					
4230	4	25485	Hyperreal's Gate VII	Upgrade Lee: Hyperreal to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4230			1		34360	3436			Train	4229	3					
4231	4	25484	Hyperreal's Gate VIII	Upgrade Lee: Hyperreal to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR4Li2.png					4231			1		34370	3437			Train	4230	3					
4232	4	25391	Prismatic Radiance I	Upgrade Ayla: Kaleido to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4232			1		34300	3430			Train		3					
4233	4	25390	Prismatic Radiance II	Upgrade Ayla: Kaleido to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4233			1		34310	3431			Train	4232	3					
4234	4	25389	Prismatic Radiance III	Upgrade Ayla: Kaleido to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4234			1		34320	3432			Train	4233	3					
4235	4	25388	Prismatic Radiance IV	Upgrade Ayla: Kaleido to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4235			1		34330	3433			Train	4234	3					
4236	4	25387	Prismatic Radiance V	Upgrade Ayla: Kaleido to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4236			1		34340	3434			Train	4235	3					
4237	4	25386	Prismatic Radiance VI	Upgrade Ayla: Kaleido to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4237			1		34350	3435			Train	4236	3					
4238	4	25385	Prismatic Radiance VII	Upgrade Ayla: Kaleido to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4238			1		34360	3436			Train	4237	3					
4239	4	25384	Prismatic Radiance VIII	Upgrade Ayla: Kaleido to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR3Ayla.png					4239			1		34370	3437			Train	4238	3					
4240	4	25383	Beneath the Shadow I	Upgrade Alpha: Crimson Weave to Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4240			1		34300	3430			Train		3					
4241	4	25382	Beneath the Shadow II	Upgrade Alpha: Crimson Weave to Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4241			1		34310	3431			Train	4240	3					
4242	4	25381	Beneath the Shadow III	Upgrade Alpha: Crimson Weave to Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4242			1		34320	3432			Train	4241	3					
4243	4	25380	Beneath the Shadow IV	Upgrade Alpha: Crimson Weave to Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4243			1		34330	3433			Train	4242	3					
4244	4	25379	Beneath the Shadow V	Upgrade Alpha: Crimson Weave to Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4244			1		34340	3434			Train	4243	3					
4245	4	25378	Beneath the Shadow VI	Upgrade Alpha: Crimson Weave to Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4245			1		34350	3435			Train	4244	3					
4246	4	25377	Beneath the Shadow VII	Upgrade Alpha: Crimson Weave to Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4246			1		34360	3436			Train	4245	3					
4247	4	25376	Beneath the Shadow VIII	Upgrade Alpha: Crimson Weave to Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconR5Luxiya.png					4247			1		34370	3437			Train	4246	3					
3130	4	26099	I Have No Friends I	Own 1 SS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3130			1		31300	3130			Train		3					
3131	4	26098	I Have No Friends II	Own 3 SS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3131			3		31310	3131			Train	3130	3					
3132	4	26097	I Have No Friends III	Own 5 SS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3132			5		31320	3132			Train	3131	3					
3133	4	26096	I Have No Friends IV	Own 7 SS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3133			7		31330	3133			Train	3132	3					
3134	4	26095	I Have No Friends V	Own 9 SS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3134			9		31340	3134			Train	3133	3					
3135	4	26094	I Have No Friends VI	Own 12 SS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3135			12		31350	3135			Train	3134	3					
3136	4	26093	I Have No Friends VII	Own 15 SS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3136			15		31360	3136			Train	3135	3					
21020008	4	26092	I Have Few Friends VIII	Own 20 SS-Rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					21020008			20		31370	3136			Train	3136	3					
21020009	4	26091	I Have Few Friends IX	Own 30 SS-Rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					21020009			30		31380	3136			Train	21020008	3					
3140	4	25999	Development of Science I	Own 1 SSS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3140			1		31400	3140			Train		3					
3141	4	25998	Development of Science II	Own 3 SSS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3141			3		31410	3141			Train	3140	3					
3142	4	25997	Development of Science III	Own 5 SSS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3142			5		31420	3142			Train	3141	3					
3143	4	25996	Development of Science IV	Own 7 SSS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3143			7		31430	3143			Train	3142	3					
3144	4	25995	Development of Science V	Own 9 SSS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3144			9		31440	3144			Train	3143	3					
3145	4	25994	Development of Science VI	Own 12 SSS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3145			12		31450	3145			Train	3144	3					
3146	4	25993	Development of Science VII	Own 15 SSS-rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3146			15		31460	3146			Train	3145	3					
21030008	4	25992	Acquisition of a Science VIII	Own 20 SSS-Rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					21030008			20		31470	3146			Train	3146	3					
21030009	4	25991	Acquisition of a Science IX	Own 30 SSS-Rank members	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					21030009			30		31480	3146			Train	21030008	3					
3510	4	25899	No Longer Human I	Evolve members a total of 2 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3510			2		35100	3510			Train		3					
3511	4	25898	No Longer Human II	Evolve members a total of 4 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3511			4		35110	3511			Train	3510	3					
3512	4	25897	No Longer Human III	Evolve members a total of 6 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3512			6		35120	3512			Train	3511	3					
3513	4	25896	No Longer Human IV	Evolve members a total of 8 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3513			8		35130	3513			Train	3512	3					
3514	4	25895	No Longer Human V	Evolve members a total of 10 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3514			10		35140	3514			Train	3513	3					
3515	4	25894	No Longer Human VI	Evolve members a total of 12 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3515			12		35150	3515			Train	3514	3					
3516	4	25893	No Longer Human VII	Evolve members a total of 14 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3516			14		35160	3516			Train	3515	3					
3517	4	25892	No Longer Human VIII	Evolve members a total of 16 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3517			16		35170	3517			Train	3516	3					
3518	4	25891	No Longer Human IX	Evolve members a total of 18 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3518			18		35180	3518			Train	3517	3					
3519	4	25890	No Longer Human X	Evolve members a total of 20 times	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3519			20		35190	3519			Train	3518	3					
21050101	4	25799	The True Power of Palefire I	Evolve Palefire to SS	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					21050101			1		37001	3300			Train		3					
21050102	4	25798	The True Power of Palefire II	Evolve Palefire to SSS	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					21050102			1		37101	3300			Train		3					
21050201	4	25797	The True Power of Lotus I	Evolve Lotus to SS	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					21050201			1		37002	3300			Train		3					
21050202	4	25796	The True Power of Lotus II	Evolve Lotus to SSS	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					21050202			1		37102	3300			Train		3					
21050301	4	25795	The True Power of Eclipse I	Evolve Eclipse to SS	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					21050301			1		37003	3300			Train		3					
21050302	4	25794	The True Power of Eclipse II	Evolve Eclipse to SSS	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					21050302			1		37103	3300			Train		3					
21050401	4	25793	The True Power of Zero I	Evolve Zero to SS	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					21050401			1		37004	3300			Train		3					
21050402	4	25792	The True Power of Zero II	Evolve Zero to SSS	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					21050402			1		37104	3300			Train		3					
21050501	4	25791	The True Power of Storm I	Evolve Storm to SS	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					21050501			1		37005	3300			Train		3					
21050502	4	25790	The True Power of Storm II	Evolve Storm to SSS	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					21050502			1		37105	3300			Train		3					
21050601	4	25789	The True Power of Bastion I	Evolve Bastion to SS	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					21050601			1		37006	3300			Train		3					
21050602	4	25788	The True Power of Bastion II	Evolve Bastion to SSS	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					21050602			1		37106	3300			Train		3					
21050701	4	25787	The True Power of Blast I	Evolve Blast to SS	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					21050701			1		37007	3300			Train		3					
21050702	4	25786	The True Power of Blast II	Evolve Blast to SSS	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					21050702			1		37107	3300			Train		3					
