Id	Name	Level	Icon	Description
770053	Enh	4	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Body enhanced, combat ability increased.
770054	Enh	5	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Body enhanced, combat ability increased.
770551	Weak	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Body deteriorated, combat ability decreased.
770552	Weak	2	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Body deteriorated, combat ability decreased.
770553	Weak	3	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Body deteriorated, combat ability decreased.
770554	Weak	4	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Body deteriorated, combat ability decreased.
770555	Weak	5	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Body deteriorated, combat ability decreased.
770109	↓Phy	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangwuli.png	Physical Resistance increases by 70%
770110	↓Fire	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo.png	Fire Resistance increases by 70%
770111	↓Ltg	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	Lightning Resistance increases by 70%
770112	↓Ice	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing.png	Ice Resistance increases by 70%
770113	↓Dark	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan.png	Dark Resistance increases by 70%
770114	Physical Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangwuli.png	Physical Resistance increases by 70%.
770115	Fire Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo.png	Fire Resistance increases by 90%.
770116	Lightning Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	Lightning Resistance increases by 90%.
770117	Ice Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing.png	Ice Resistance increases by 90%.
770118	Dark Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan.png	Dark Resistance increases by 90%.
770124	Burn	1	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	This familiar has been marked.
770134	Invisibility	1	Assets/Product/Texture/Image/IconAffix/AffixIconAnying.png	This familiar has been marked.
770138	Familiar	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	Familiars give Siren Extra DMG reduction.
770147	Safeguard	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	Buthus gives Siren great DMG reduction.
770626	Law	1	Assets/Product/Texture/Image/IconAffix/AffixIconJingu.png	Mirror Image - Law. Dealing DMG will reduce the target's movement speed and have a chance to imprison the target.
770629	Violence	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Mirror Image - Violence. Dealing DMG will reduce the duration of Judgement and have a chance to Burn the target.
770635	Frail	1	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	Resistance is weakened.
770646	Harvest	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Restores HP when dealing DMG.
770662	Shard	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Imitates its original's attack pattern.
770698	Sublimate	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	Attacks will accumulate Energy.
770705	Twilight	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Gains a shield and reduces the target's speed when attacking. Consumes Energy to create Energy Storm.
770720	Bishop	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian2.png	Attacks will restore HP. Inherits Energy Storm and performs cluster strike.
771774	Vulnerability	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	DMG dealt increases by 20% for 5s
771793	Host	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	This target has been parasitized.
771852	Fire Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo.png	Fire Resistance increases significantly.
771853	Ice Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing.png	Ice Resistance increases significantly.
771854	Dark Endurance	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan.png	Dark Resistance increases significantly.
771855	Shieldbearer	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	The soldiers will give Rosetta additional DMG reduction.
771856	Shieldbearer	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	The soldiers will give Rosetta additional DMG reduction.
771857	Shieldbearer	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	The soldiers will give Rosetta additional DMG reduction.
776711	Phantom	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Completely copy Camu's attack
750697	Sea Squirt Bond	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	Sea Squirt increases the Attack of nearby allies and heals Siren over time
772520	Super Armor Protection	1	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen.png	Super Armor point is protected for 3s each time when taking damage
772524	Damage Limit	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	Damage taken within 3s cannot exceed 30% of HP
772529	Self Enhancement	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	Gains Attack (5%-25%) based on own HP percentage
772533	Radioactive Environment	1	Assets/Product/Texture/Image/IconAffix/AffixIconFushe.png	Loses 2% of max HP every sec due to the radioactive environment
772535	Deteriorating Environment	1	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	Reduces healing received by 90% due to the deteriorating environment
742151	Last Words	1	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen.png	Increases the damage and HP of all allies by 30% upon defeat
742152	Leader	1	Assets/Product/Texture/Image/IconAffix/AffixIconDudou.png	Gains Commander and Blessing, and increases own HP limit by 50%
742153	Sacrifice	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangyuansu.png	Able to transfer own HP to ally units at 1:2 ratio
742198	Dynamic Calibration	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Recovers 1% of max HP per second. This effect is reduced to 0.4% for 2s after taking damage.
742199	Dynamic Calibration	2	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Recovers 2% of max HP per second. This effect is reduced to 0.8% for 2s after taking damage.
742200	Dynamic Calibration	3	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Recovers 3% of max HP per second. This effect is reduced to 1.2% for 2s after taking damage.
770003	Assault	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Enemies gain 10% more Attack.
770004	Assault	2	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Enemies gain 20% more Attack.
770005	Assault	3	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Enemies gain 30% more Attack.
772583	Diffusion	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33021.png	Enemy attacks will remove 1 Signal Orb. When the enemy dies, it returns all Signal Orbs.
772587	Healing	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics4.png	Heals 1 nearby ally's HP equal to your ATK every 10s.
772589	Grudge	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	When the enemy dies, all allies within 20m of it will permanently receive 20% more DMG. Stacks up to 3 times.
772591	Revenge	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	When the enemy dies, all allies within 20m of it will receive 25% more DMG. Stacks up to 3 times.
772593	Burning Fire	1	Assets/Product/Texture/Image/IconAffix/AffixIconBodong.png	When the enemy dies, all allies within 20m of it restore 20% HP.
772595	Protection	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Grants the enemy and its nearby allies a shield equal to 10% of its current HP every 10s. Shields granted this way cannot be stacked.
772597	Sacrifice	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12111.png	Randomly selects 1 ally as a protected target. When the protected target dies, sacrifice itself to revive the target to full HP.
772601	Self-Destruction Bug	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22100.png	Periodically summons 1 Self-Destruction Bug to attack the enemy.
772602	Devour	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	Kills 1 nearby ally every 30s to restore 20% HP.
772604	Soul Devourer	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	Increases all damage bonuses by 20% for each dead ally.
772608	Soul Devourer	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	Increases all damage bonuses by 20% for each dead ally.
763201	Vulnerability	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Take 20% more damage
763202	Vulnerability	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Take 30% more damage
763203	Vulnerability	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Take 40% more damage
763204	Vulnerability	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Take 50% more damage
712001	Splitting	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	When HP is below 50%, summon two Copies of the same type which don't inherit other buff effects
712002	Dominator	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Immune to Matrix and limiting effects of Signature Moves
712003	Shield Wall	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	Reduces DMG from the front by up to 50%.
712004	Frost Shield	1	Assets/Product/Texture/Image/IconAffix/AffixIconYubing.png	Reduces DMG taken by 30%. When receiving Basic Attacks, the attacker's movement speed decreases by 50% for 2s.
712005	Flame Shield	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuhuo.png	The sphere burner will inflict continuous DMG equal to 20% of self ATK on the enemy it touches. A portion of the DMG dealt will be converted to HP.
712006	Shadow Shield	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuan.png	When HP drops by more than 20%, creates a shield equal to 10% of max HP for 5s. When it disappears, it will explode and deal damage within 8m.
713011	Shadow Shield	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuan2.png	A shield generated by Shadow Shield. When it disappears, it will deal explosion DMG.
715532	Stand Firm	1	Assets/Product/Texture/Image/IconAffix/AffixIconGangti.png	Enemies become more powerful with a complete formation.
715539	Break Formation	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	The formation is broken. Enemies receive 20% more DMG.
715540	Dread	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	The formation is broken. Enemies have lost their morale.
715541	Afterimage	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Avoid attacking the afterimages of the Golden Age.
715590	Splitting	1	Assets/Product/Texture/Image/IconAffix/AffixIconJingu.png	After 5 growths, split and create 1 new Splinter at the cost of all stacks. The Splinter will inherit the Parent's growth ability but can't split.
715591	Growth	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Raise the Health limit.
715592	Growth	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Raise the Health limit.
715593	Growth	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Raise the Health limit.
715594	Growth	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Raise the Health limit.
715595	Growth	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Raise the Health limit.
715596	Absorption	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	Upon a successful hit, absorb the enemy's Health limit. After 5 absorptions, achieve the maximum extent of growth. There has to be at least 2s between two growths.
715599	Co-existence	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	Split from the Parent. Will die when the Parent dies.
715608	Captain	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	More powerful than an ordinary soldier. Capable of commanding the soldiers to act together.
715609	Soldier	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	An ordinary soldier. Follows the orders of the Captain. Doesn't know what to do without a commander.
715621	Silver Wave Scoot	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	Intermittently enhance Strength and Speed and ignore collisions while moving.
715622	Hermit Red	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	Summon a projection to connect to a player. If the player does not leave for a period of time, then the player will reveal their weaknesses and lose Speed and Resistance.
715623	Golden Star	1	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	Becomes immune to the time effects. Intermittently summons a projection to stop the time within a small area around the caster.
715624	Autonomous Diamond	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	When a teammate dies, restores 50% HP for the teammate. It can't restore HP for the caster.
715625	Silver Experience	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan.png	Intermittently summons Self-Destruction Bugs around the caster.
715711	Electromagnetization	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	Inflict Lightning DMG equal to 20% ATK upon dealing damage
715712	Super Lightning Field	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	Generate vertical and diagonal lightnings around the target every 8s in that order
715713	Dominator	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Immune to Matrix and limiting effects of Signature Moves
715714	Overload	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	Receives "Energy Loss" upon receiving Lightning DMG. This effect does not stack
715715	Iron Shield	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Have a shield equal to 10% max HP upon deployment. The shield will not refresh
715719	Energy Loss	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12051.png	Loses 20 Dodge and 20 Energy within 4s
715734	War Drum α	1	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan.png	Grant "Assault α" to all allies on the battlefield
715735	War Drum β	1	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan.png	Grant "DMG Immunity β" to all allies on the battlefield
715736	Assault α	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	DMG of this unit increases by 20%
715737	DMG Immunity β	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	DMG Immunity of this unit increases by 30%
715740	Overwhelming Power	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	All DMG increases by 10%
715741	Recovery γ	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics.png	Recovers 1% HP per second.
715743	Undying	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Revive 20s after death
715767	Expert Training	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	HP is significantly increased
715946	Light	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Receives the power of lightning and gains [Repel Demons] in light environment.
715947	Darkness	1	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun.png	Receives the power of darkness to hide in the shadows and gains [Bleed] in dark environment.
715949	Repel Demons	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	Reduce Energy each time you deal damage.
715953	Bleed	1	Assets/Product/Texture/Image/IconAffix/AffixIconDudou.png	Inflicts an amount of Bleed each time you deal damage. When Bleed reaches 100%, deals true damage equal to 70% of the target's max HP. Bleed can only be reduced by standing in light.
715956	Power of Nature	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics4.png	Restores 1% HP per second. Summons a Fairy every 8s that rotates around you. When you have 3, releases all Fairies onto the target to deal damage and reduce max HP.
715973	Alert	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	DMG increases over time when there are enemies in the same area. The DMG bonus resets when there are no enemies in the same area.
715985	Security Captain	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Summons reinforcements periodically while the Security Captain is present.
716003	Reserve	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Gains an effect when the Signal Light changes color while waiting.
716004	DMG+	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	DMG is greatly increased under the red light.
716005	DMG Reduction+	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	DMG Reduction is greatly increased under the yellow light.
716021	Energize	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Gains a DMG bonus based on HP percentage.
716024	Charge	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	Cast skills immediately after moving to boost the damage based on Movement Speed.
716141	Scorching Hot	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuoShao001.png	The unit will be Burnt for 5s upon receiving damage. Increasing Strength Points can tear apart the wound. Every 5 Strength Points can make the target take 10% more Burnt DMG and have the Burnt effect for 0.5s longer.
716142	Burn	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeihuo.png	Burns the unit's wound and makes the unit take Burnt DMG once every second.
716145	Recovery	1	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	The wound is recovering. Immune to the Burn effect for 8s.
716151	Arctic	1	Assets/Product/Texture/Image/IconAffix/AffixIconShiWen001.png	The recovery speed of the unit's Movement Speed and Dodge Gauge will decrease over time. Spend Physique Points to resist the coldness. Every 5 Physique Points can reduce the effect by 5%.
716152	Hypothermia	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeibing.png	The recovery speed of the unit's Movement Speed and Dodge Gauge has been reduced.
716166	Lightning Bug	1	Assets/Product/Texture/Image/IconAffix/AffixIconLeiChong001.png	"The unit can receive damage from Lightning Bugs. Use Energy Defense Points to resist their power. Every 5 Energy Defense Points can prolong the Lightning Bug generation interval by 0.5s and transfer 5% of the incoming explosion damage to the enemy."
716167	Supercharged	1	Assets/Product/Texture/Image/IconAffix/AffixIconLeiChong1001.png	The unit will take additional damage from Lightning Bugs.
716176	Corrosion	1	Assets/Product/Texture/Image/IconAffix/AffixIconFuShi001.png	Upon receiving damage, the unit will expose its weakness and take more damage until the end of the battle. Use the Focus Points to suppress the generation of the weaknesses. Every 5 Focus Points can reduce the Vulnerable effect by 2%. Every 10 Focus Points can further increase the target's Vulnerable effect by 2%.
716177	Fragility	1	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	The unit takes Extra DMG based on the Weakness Exposure Level until the end of the battle.
716181	Flexibility	1	Assets/Product/Texture/Image/IconAffix/AffixIconQiaoBian001.png	If there are more than 3 ally units within 10m around the caster, then the caster will deal more damage based on the number of extra allies. Otherwise, the caster gains DMG Reduction. Stacks up to 3 times. Use Strength Points to suppress the enemy, with each 10 Strength Points reducing the DMG Bonus and DMG Reduction Bonus of each stack by 5% and 1% respectively.
716182	Advance Together	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	Allies: {0}, DMG Increase: {1}% ({2}% - {3}%)
716183	Retreat Together	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Allies: {0}, DMG Reduction Increase: {1}% ({2}% - {3}%)
716191	Wave	1	Assets/Product/Texture/Image/IconAffix/AffixIconBoDong001.png	The unit is in an unstable status and deals fluctuating damage. Use the Physique Points to deal with the unstable attacks. Every 5 Physique Points can reduce the enemy's maximum damage dealt by 5%. Every 10 Physique Points can reduce the enemy's minimum damage dealt by 5%.
716196	Charge	1	Assets/Product/Texture/Image/IconAffix/AffixIconChongNeng001.png	Charges once every 20s and gains 1 stack of [Charge] effect. Enters the [Overload] form and stops charging after 3 charges. Use the Energy Defense Points to better understand the Charge effect. Every 10 Energy Defense Points can add 5s to the charging interval and reduce the Final DMG Bonus by 5% and Signature Energy by 1.
716197	Charge	1	Assets/Product/Texture/Image/IconAffix/AffixIconChongNeng1001.png	Increases DMG by {0}% ({1}% - {2}%) and Movement Speed by {3}%.
716198	Overload	1	Assets/Product/Texture/Image/IconAffix/AffixIconChongNeng2001.png	Every time the caster deals damage, it will reduce the target's Signature Energy by {0}%  ({1}%  - {2}%).
716211	Interference	1	Assets/Product/Texture/Image/IconAffix/AffixIconGanRao001.png	The unit can interfere with the enemy's enemy-tracking system, reducing the incoming damage dealt by the enemy in the distance and having a chance to dodge the attack. Use the Focus Points to be more concentrated and resist the Interference effect. Every 10 Focus Points can add 1m to the range of the Interference effect and reduce the DMG Reduction by 5% and dodge effect by 3%.
716212	Stealth	1	Assets/Product/Texture/Image/IconAffix/AffixIconGanRao1001.png	The unit receives {0} less damage from you and has a {1} chance to dodge your attacks.
716251	Energy Gathering	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Elemental Resistance increases by 20%. Has a 25% chance to also deal Fire, Ice, Lightning, or Dark DMG equal to 25% of the caster's ATK when dealing DMG. Can be triggered once every second.
716261	Tenacity	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	All Resistances increase by 20%. All Resistances decrease by 2% for 12s every time when the character is attacked. Stacks up to 20 times. Upon dealing DMG, has a 30% chance to inflict Extra Physical, Fire, Ice, Lightning, or Dark DMG equal to 30% of the caster's ATK. Can be triggered once every 0.5s.
716273	DMG Increase	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	All DMG increases by 15%.
760014	Lightning Vulnerability	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	Lightning Resistance decreases by 20%.
760015	Lightning Vulnerability	2	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	Lightning Resistance decreases by 40%.
760701	Power Booster	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Deals 30% more DMG and receives 40% less DMG.
720001	First-aid	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Activated when HP drops to 10% and restores 20% HP after 5s
720002	Revenge	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan.png	Upon death, the caster lays a mine where the caster stands.
720003	Singularity Mark	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	The caster initiates a Dark Burst when not dying from self-destruction
720004	Rampancy	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	Move Speed and Explosion Speed increase by 100% respectively
720005	Health	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Health limit increases by 10%
720006	Assault	4	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Permanently increases ATK by 10%. Can be stacked up to 20 times.
720007	Vulnerable	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	Receives 20% more DMG for 5s.
720008	Bleed	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	When the attack hits its target, the target loses 1% HP per second for 5s.
720009	Matrixphobia	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Only takes DMG in Matrix.
720010	Weak Point 1	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Weak point will appear in a random direction. Destroy the weak point to deal True DMG
720011	Weak Point 2	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Weak points in all four directions will frequently appear together for a short period of time. Destroy all weak points to increase damage
720012	Vulnerable	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	Damage taken increases
776102	Lethal	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	When the attack hits its target, the target has a 50% chance to lose 50% HP or recover 50% HP
776105	Drain	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	Attacks will restore 10% of self-HP.
778052	Red Vulnerability	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhong.png	Extra DMG Reduction against Red Orb skills increases by 100%.
778053	Blue Resistance	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianlan.png	Extra DMG Reduction against Blue Orb skills increases by 100%.
778054	Yellow Resistance	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhuang.png	Extra DMG Reduction against Yellow Orb skills increases by 100%.
778076	Curse	1	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	Permanently reduces the enemy's Extra DMG Reduction by 15% upon death.
778077	Curse	2	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	Permanently reduces the enemy's Extra DMG Reduction by 20% upon death.
778078	Curse	3	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	Permanently reduces the enemy's Extra DMG Reduction by 25% upon death.
778081	Purify	1	Assets/Product/Texture/Image/IconAffix/AffixIconJinghua.png	Removes all your [Curses] upon death.
778091	Mourn	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	When being killed, all enemies within a certain area will become unable to attack for 10s.
778095	Mourn	2	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	When being killed, all enemies within a certain area will become unable to attack for 15s.
778096	Mourn	3	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	When being killed, all enemies within a certain area will become unable to attack for 20s.
778131	Bond	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiban.png	Revives and restores 15% of max HP 10s after death if there are still enemies with an affix [Bond] alive.
763323	Bleed II	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	When the attack hits its target, the target loses 2% HP per second for 5s.
763324	Bleed III	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	When the attack hits its target, the target loses 3% HP per second for 5s.
741025	Neutral	1	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	Receives 20% less damage from players
741026	Neutral	2	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	Receives 50% less damage from players
741027	Neutral	3	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	Receives 80% less damage from players
777338	Berserk	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	ATK Rate +33%
777339	Berserk	2	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	ATK Rate +66%
777340	Berserk	3	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	ATK Rate +100%
777341	Heal	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Upon taking damage, restores HP over time.
777342	Contaminate	1	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun.png	Enemies within range take poison damage over time.
777343	Absorption	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	Absorb the poison within range.
777344	Bird Enhancement	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Becomes enhanced under the Bird Form.
777345	Beast Enhancement	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Becomes enhanced under the Beast Form.
777346	Lifesteal	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	Creates a Doll to steal HP from the enemies.
777347	Lightning	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	Every 10s, creates a Doll.
777348	DMG Reduction	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Gains a massive DMG Reduction.
777349	Vulnerable		Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	DMG taken increases
777350	CRIT	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	Critical is increased by 30%.
777351	Recovery	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	Health Recovery
777352	DMG Reduction	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	DMG taken is reduced.
777353	Power of Horn	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	DMG taken is reduced.
779156	Stop thinking	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	In the Matrix, Finisher Gauge reduction increased by 20%
779160	Final Struggle	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Increases DMG Reduction for all enemies upon death.
779161	Signal Disruption	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	Causes all characters to lose 1 Signal Orb upon death.
779162	Attack Upon Death	1	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	Causes all present characters to lose 10% HP upon death.
779163	Implosion	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Immune to damage dealt by the character. Loses HP every second.
779164	Self-Hatred	1	Assets/Product/Texture/Image/IconAffix/AffixIconFushe.png	Deals damage to all nearby targets over time. Closer targets take more damage.
779165	Fission	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	Summons 2 Clones upon death that lose HP over time.
