Id	GroupId	Order	Name	Desc	Author	Bg	SpineBg	LockBg	UnLockTime	Condition	IsShowRedPoint	BgWidth	BgHigh	BgOffSetX	BgOffSetY
105008	5	8	Happy New Year!	Whether it is the East or the West, celebrating the end of winter seems to be no different. Wish we can do this every year in future.		Assets/Product/Texture/Image/BgCg/Cg1701_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105009	5	9	Night Drive	The dark blue sky makes it difficult to tell whether it is day or night. The world outside the window does not look desolate, but gives a vast feel instead.		Assets/Product/Texture/Image/BgCg/Cg1701_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105010	5	10	Dance of Ripplets	Yeah. It's a really romantic but heart-wrenching story.		Assets/Product/Texture/Image/BgCg/Cg2101_8.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105011	5	11	Overflowing Feelings	This is a special day... Happy birthday, Commandant!		Assets/Product/Texture/Image/BgCg/Cg2401_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		1002901	0	1280	720	0	0
105012	5	13	Farewell and Entrustment	She bids the fearless fledgling bird with her last word of advice.		Assets/Product/Texture/Image/BgCg/Cg3001_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84102216	0	1280	720	0	0
105013	5	14	End of the Long Night	With their similar lights that shine through their souls and even outshine the dark of the night.		Assets/Product/Texture/Image/BgCg/Cg3001_15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84102217	0	1280	720	0	0
105014	5	15	Sea of Flowers	With the petals swirling up to the breeze, the girl raises a question.		Assets/Product/Texture/Image/BgCg/Cg3001_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84102217	0	1280	720	0	0
105016	5	12	Operation Happy-Go-Lucky	Praise the miracle that brought us together and every day from now onward.		Assets/Product/Texture/Image/BgCg/Cg3201_20.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2025/3/1 2:00	1002903	0	1920	1080	0	0
107001	7	1	Clash	The angry Camu slams his greatsword at Roland.		Assets/Product/Texture/Image/BgCg/Cg1301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800105	0	1280	720	0	0
107002	7	2	Rozen Thorns	The long sought for battle finally begins.		Assets/Product/Texture/Image/BgCg/Cg1301_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800116	0	1280	720	0	0
107003	7	3	Response	Now a Transcendant, what is Camu's answer?		Assets/Product/Texture/Image/BgCg/Cg1301_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800120	0	1280	720	0	0
107004	7	4	Strike	But when I got out, I realized... We ourselves, have to be the change we want to see.		Assets/Product/Texture/Image/BgCg/Cg1401_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800216	0	1280	720	0	0
107005	7	5	Gentle Sky	Now we can move forward. It's all thanks to you, Commandant.		Assets/Product/Texture/Image/BgCg/Cg1401_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800218	0	1280	720	0	0
107006	7	6	Mixed Feelings	If we wait this out, then... There won't be any money to line our pockets.		Assets/Product/Texture/Image/BgCg/Cg1501_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800302	0	1280	720	0	0
107007	7	7	Dangerous Place	Heroes never fear death.		Assets/Product/Texture/Image/BgCg/Cg1501_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800306	0	1280	720	0	0
107008	7	8	Will of Kowloong	Kowloong is a crystal, nucleated from history.		Assets/Product/Texture/Image/BgCg/Cg1501_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800310	0	1280	720	0	0
107009	7	9	Little Promise	He meant to make her laugh. But instead, she takes off one of her ribbons and carefully wraps it around the damaged part.		Assets/Product/Texture/Image/BgCg/Cg1501_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800317	0	1280	720	0	0
107010	7	10	Shining Light	Eternity in an hour.		Assets/Product/Texture/Image/BgCg/Cg1801_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800411	0	1280	720	0	0
107011	7	11	Flower in No Man's Land	She quietly lay on the dry, cracked land, like an iris blooming in no man's land.		Assets/Product/Texture/Image/BgCg/Cg1801_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800411	0	1280	720	0	0
107012	7	12	Unknown Footsteps	The stranger walked closer, but his voice became more distant. All Wanshi could feel was endless darkness.		Assets/Product/Texture/Image/BgCg/Cg1801_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800414	0	1280	720	0	0
107013	7	13	Wanshi	The best I can do right now is to help my comrades and shoot the enemies down. I shall never let the fallen down, and become an unbreakable flag.		Assets/Product/Texture/Image/BgCg/Cg1801_8.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800420	0	1280	720	0	0
107014	7	14	White Hawk Returns	When the mist disappeared, the Strike Hawk trio were already standing on a building far away.		Assets/Product/Texture/Image/BgCg/Cg1801_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800420	0	1280	720	0	0
107015	7	15	Unexpected Encounter	Humanity merely glanced at her in silence.		Assets/Product/Texture/Image/BgCg/Cg2001_9.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800501	0	1280	720	0	0
107016	7	16	Interrogation Room	Are you the Gray Raven Commandant?		Assets/Product/Texture/Image/BgCg/Cg2001_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800502	0	1280	720	0	0
107017	7	17	Dolls in the Window	It saw you.		Assets/Product/Texture/Image/BgCg/Cg2001_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800503	0	1280	720	0	0
107018	7	18	Connect No. 21	Get away from me... hurry!		Assets/Product/Texture/Image/BgCg/Cg2001_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800505	0	1280	720	0	0
107019	7	19	Group Photo	Is this what human childhood looks like?		Assets/Product/Texture/Image/BgCg/Cg2001_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800508	0	1280	720	0	0
107020	7	20	Sweet Memory	Reach out to memories that don't belong to me.		Assets/Product/Texture/Image/BgCg/Cg2001_8.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84800511	0	1280	720	0	0
108001	8	1	Bloody Confession	You're dying here, today.		Assets/Product/Texture/Image/BgCg/Cg1301_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900106	0	1280	720	0	0
108002	8	2	Sandy Babe	Night beach, fireworks, a question you don't know how to answer.		Assets/Product/Texture/Image/BgCg/Cg1301_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900108	0	1280	720	0	0
108003	8	3	Soothing of the Inorganic	It's okay now.		Assets/Product/Texture/Image/BgCg/Cg1401_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900208	0	1280	720	0	0
108004	8	4	One-Way Lane	Why does it still end like this?		Assets/Product/Texture/Image/BgCg/Cg1501_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900303	0	1280	720	0	0
108005	8	5	Severed Hair	Liv takes Lucia's blade and cuts off her long hair.		Assets/Product/Texture/Image/BgCg/Cg1801_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900407	0	1280	720	0	0
108006	8	6	Gray Raven's Memory	You lift your hands and make a square to frame your cherish companies in the shot.		Assets/Product/Texture/Image/BgCg/Cg1801_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900408	0	1280	720	0	0
108007	8	7	I, in the Mirror	Go onward, and one day you will be able to answer me—who are you?		Assets/Product/Texture/Image/BgCg/Cg2001_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900507	0	1280	720	0	0
108008	8	8	That's Why	It turns out that it's just that simple.		Assets/Product/Texture/Image/BgCg/Cg2001_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84900512	0	1280	720	0	0
106001	6	1	Ink-lit Hermit	The quiet river flows through the mountains where cranes live.		Assets/Product/Texture/Image/BgCg/Cghb001.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812001	1	1280	720	0	0
106002	6	2	Eventide Glow	The flowing crimson clouds saw her smile.		Assets/Product/Texture/Image/BgCg/Cghb002.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812002	1	1280	720	0	0
106003	6	3	Oceanic Blues	The ocean tunes under the blue summer sky.		Assets/Product/Texture/Image/BgCg/Cghb003.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812003	1	1280	720	0	0
106004	6	4	Puella Subnautica	The white maiden on the summer beach.		Assets/Product/Texture/Image/BgCg/Cghb004.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812004	1	1280	720	0	0
106005	6	5	Shells and Tulle	Clear skies. Hot sand. The dazzling two.		Assets/Product/Texture/Image/BgCg/Cghb005.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812005	1	1280	720	0	0
106006	6	6	Golden Days	Justice will become the new standard when the balance is controlled by the righteous.		Assets/Product/Texture/Image/BgCg/Cghb006.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812006	1	1280	720	0	0
106007	6	8	Spectral Parade	Anchor him in your mind, and he will cross the underworld to return to you.		Assets/Product/Texture/Image/BgCg/Cghb007.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812007	1	1280	720	0	0
106009	6	9	Florescence	The glare is softened, all look like dust.		Assets/Product/Texture/Image/BgCg/Cghb011.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812009	1	1280	720	0	0
106010	6	10	Wispthorn	"Let the wildfire come out of the thorns, and let the apostate be burned with fire."		Assets/Product/Texture/Image/BgCg/Cghb009.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812010	1	1280	720	0	0
106011	6	11	Grace	Amazing Grace, how sweet the sound.		Assets/Product/Texture/Image/BgCg/Cghb010.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812011	1	1280	720	0	0
106014	6	14	Howling Crown	You are the first to discover her in the snow.		Assets/Product/Texture/Image/BgCg/Cghb014.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812014	1	1280	720	0	0
106015	6	15	Honor Model	Inscribe honor on your chest, and be exemplary with your actions.		Assets/Product/Texture/Image/BgCg/Cghb015.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812015	1	1280	720	0	0
106016	6	16	Street Rebellion	Bright red thorns, not trapped by the eyes of others.		Assets/Product/Texture/Image/BgCg/Cghb016.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812016	1	1280	720	0	0
106017	6	17	Dance of Ripplets	Even knowing that it might all turn into bubbles and disappear in the end, she just wishes to give her blessings to the one she cares deeply about at this moment.		Assets/Product/Texture/Image/BgCg/Cghb017.png	Assets/Product/Ui/Spine/Luciya/Luciyasairen/LuciyasairenCg.prefab	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812017	1	1280	720	0	0
106018	6	18	Beach Frolics	On the island where it is always summer, the enthusiastic young girl chases after you and shouts, "Aloha!"		Assets/Product/Texture/Image/BgCg/Cghb018.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812018	1	1280	720	0	0
106019	6	19	Aria of Nymph	A nymph of the sea, resting by the distant shore, singing along the waves.		Assets/Product/Texture/Image/BgCg/Cghb019.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812019	1	1280	720	0	0
106020	6	20	Wings of Dawn	The god took the wings and ascended to the sky, becoming the stars and shone light upon the earth so that humans could see daylight again.		Assets/Product/Texture/Image/BgCg/Cghb020.png	Assets/Product/Ui/Spine/Lifu/ChaoLifu-SkinCG/ChaoLifu-SkinCG.prefab	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812020	1	1280	720	0	0
106021	6	21	Nosferatu	Drink a glass of redness in the dark night in admiration of all beings. No longer accepted by the light, he will still protect you quietly in the darkness.		Assets/Product/Texture/Image/BgCg/Cghb021.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812021	1	1280	720	0	0
106022	6	22	Deed of Snow Leopard	She will also try her best to temporarily disguise herself for missions. And of course, she won't let anyone take her most important customer away from her.		Assets/Product/Texture/Image/BgCg/Cghb022.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812022	1	1280	720	0	0
106023	6	23	Tiger Imperium	A tiger general charges onto the field, slashing at the enemies with his greatsword.		Assets/Product/Texture/Image/BgCg/Cghb023.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812023	1	1280	720	0	0
106024	6	24	Spring Huntress	It dispels misfortune and misery that imprison the world with the sound of the deities and brings back spring.		Assets/Product/Texture/Image/BgCg/Cghb024.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812024	1	1280	720	0	0
106025	6	25	Illusionist	The magician hides the special gift he prepared in advance with magic and pulls out a red heart with a brilliant magic skill. Even though the audience is already impressed, the magician's eyes only land on one person. Now, he has put his answer in your hand.		Assets/Product/Texture/Image/BgCg/Cghb025.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812025	1	1280	720	0	0
106026	6	26	Dreamweaver	A Coating made based on Pulao's description of her dream. With great passion, Pulao described what she saw in her dream. "Char siu buns are the best!" "You look like an idol in this suit!" These sentences always echo in everyone's M.I.N.D. after Pulao's passionate interpretation.		Assets/Product/Texture/Image/BgCg/Cghb026.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812026	1	1280	720	0	0
106027	6	27	Wavebender	She has reduced her armor to the minimum to make sure that she can surf freely in the feast of music. However, what interests her more is to lie under a sunshade and watch how helpless you are until she calls you when the time's right. As a reward, she will share the small space under her sunshade with you.		Assets/Product/Texture/Image/BgCg/Cghb029.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812027	1	1280	720	0	0
106028	6	28	Dreamcatcher	The fairytale dream hidden in the corner of the spire is watching over the child in sleep. Though far away from the child it once guards, the forest itself will still be the first to pick up the child when she gets lost. The green fluorescence indicates where the wind comes from, and wings spread in the sea of flowers. She takes a nap here without going anywhere.		Assets/Product/Texture/Image/BgCg/Cghb028.png	Assets/Product/Ui/Spine/Lifu/ChaoLifuDarkSkin/ChaoLifuDarkSkin.prefab	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812028	1	1280	720	0	0
106029	6	29	Exorcist	The exorcist's lamp shines bright before her chest with her silver blade reflecting her beautiful face. With her golden eyes fixed on the shadow of the past, she will eventually find out the truth at the end of the dark realm.		Assets/Product/Texture/Image/BgCg/Cghb027.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812029	1	1280	720	0	0
106030	6	30	Niki US1000	"Power system online, wind-pressure balance calibrated, GPS configuration completed... Would you guide me to claim victory in battle once again?"		Assets/Product/Texture/Image/BgCg/Cghb030.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812030	1	1280	720	0	0
106031	6	31	Radiant Respite	Even though he was not the initiator, he managed to give you a trip that was perfect for you. With the stars coming out above, he smiles under a street lamp, waving his hand. A night breeze gently puts a period on this date of yours, but before saying your goodbyes, you lightly readjust his slipping scarf. He would never have thought such a trivial move is already enough to make an ever-cool-headed person like him skip a heartbeat.		Assets/Product/Texture/Image/BgCg/Cghb031.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812031	1	1280	720	0	0
106032	6	32	Fiery Moon	Can the traveler back to the world see the fleeting light in her eyes?		Assets/Product/Texture/Image/BgCg/Cghb032.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812032	1	1280	720	0	0
106033	6	33	Vox Solaris	No matter how far they are apart from each other and if the world responds to her invocation, she will keep praying for the one she misses.		Assets/Product/Texture/Image/BgCg/Cghb033.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		812033	1	1280	720	0	0
109001	9	1				Assets/Product/Texture/Image/BgUi/BgFightLoading27.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
109002	9	2				Assets/Product/Texture/Image/BgUi/BgFightLoading28.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110000	10	1	Eternal Engine			Assets/Product/Texture/Image/UiArchiveStoryBanner/login3.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110001	10	2	Nona Ouroboros			Assets/Product/Texture/Image/UiArchiveStoryBanner/login4.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110002	10	3	Kowloong Metropolis			Assets/Product/Texture/Image/UiArchiveStoryBanner/login5.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110003	10	4	Grand Blue			Assets/Product/Texture/Image/UiArchiveStoryBanner/login6.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110004	10	5	Firn Night			Assets/Product/Texture/Image/UiArchiveStoryBanner/login7.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110005	10	6	Lost Chapter			Assets/Product/Texture/Image/UiArchiveStoryBanner/login8.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110006	10	7	Fake Ascension			Assets/Product/Texture/Image/UiArchiveStoryBanner/login9.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110007	10	8	Untold Naraka			Assets/Product/Texture/Image/UiArchiveStoryBanner/login10.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110008	10	9	Echo Aria			Assets/Product/Texture/Image/UiArchiveStoryBanner/login11.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110009	10	10	Imprisoned Sight			Assets/Product/Texture/Image/UiArchiveStoryBanner/login12.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110010	10	11	Inscription of Labyrinth			Assets/Product/Texture/Image/UiArchiveStoryBanner/login13.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110011	10	12	The Last Spark			Assets/Product/Texture/Image/UiArchiveStoryBanner/login14.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110012	10	13	Evernight Beat			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login15.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110013	10	14	The Surviving Lucem			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login16.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110014	10	15	Recitativo di Fantasia			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login17.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110015	10	16	Reveries with a Whale			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login18.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110016	10	17	Her Last Bow			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login19.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110017	10	18	The Ark Beyond			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login20.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110018	10	19	A New Divide			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login21.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110019	10	20	Cinder Burns			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login22.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110020	10	21	Across the Ruined Sea			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login23.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110021	10	22	Left Unsaid			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login24.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
110022	10	23	Spiral of Chronos			Assets/Product/Texture/Image/UiArchiveStoryBanner/Login25.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
111001	11	1	End of Calamity	The curse on the girl will be lifted one day, but where will you be when that happens...?		Assets/Product/Texture/Image/BgCg/Cg2401_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101750	1	1280	720	0	0
111002	11	2	Nice to Meet You—In the Future	I finally see you, the strange and familiar you, in the future when irises are in full blossom. "If I may... Have we met before?"		Assets/Product/Texture/Image/BgCg/Cg2401_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101751	1	1280	720	0	0
111003	11	3	Little Dream World	A fictional splendid world born in each other's imagination.		Assets/Product/Texture/Image/BgCg/Cg2401_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101752	1	1280	720	0	0
111004	11	4	Reunion	Cherish the friendship in the palm of your hand. And it will definitely blossom again on the day when we meet again.		Assets/Product/Texture/Image/BgCg/Cg2401_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101753	1	1280	720	0	0
111005	11	5	Final Overture	The story will come to an end when the flute music stops... But isn't the ending also the beginning?		Assets/Product/Texture/Image/BgCg/Cg2401_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101754	1	1280	720	0	0
120001	12	1	Time to Leave	Pulao packs her bag and follows the guidance of her memory into the thin mist covering the city wall.		Assets/Product/Texture/Image/BgCg/Cg2501_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101772	1	1280	720	0	0
120002	12	2	Dream of Whales	After that, everything disappears. Only the sounds of whales can be heard instead.		Assets/Product/Texture/Image/BgCg/Cg2501_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101775	1	1280	720	0	0
120003	12	3	Warmth of Hands	A ray of sunlight pierces through the darkness in the heart, leaving tiny sparkles in it. Although they're not enough to warm up the cold heart, they still bring back the long-lost warmth.		Assets/Product/Texture/Image/BgCg/Cg2501_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101778	1	1280	720	0	0
120004	12	4	End Violence with Violence	Problems created by violence should now be ended by violence.		Assets/Product/Texture/Image/BgCg/Cg2501_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101779	1	1280	720	0	0
120005	12	5	Celebration	A journey of a thousand miles begins with a single step! Let's go, Pulao!		Assets/Product/Texture/Image/BgCg/Cg2501_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101780	1	1280	720	0	0
120006	12	6	Science Talk	It's a simple task. Observe and record the growth of the mechanoid girl... However, something is budding secretly.		Assets/Product/Texture/Image/BgCg/Cg2701_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101902	1	1280	720	0	0
120007	12	7	Second Birth	I believe that since you are trying to understand humans, you will be able to change the future that they fear.		Assets/Product/Texture/Image/BgCg/Cg2701_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101903	1	1280	720	0	0
120008	12	8	"I Want That One"	This familiar graphic novel is a product called "comic"—this is one of Nanami's favorites.		Assets/Product/Texture/Image/BgCg/Cg2701_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101906	1	1280	720	0	0
120009	12	9	Church of Machina	A number of mechanoids gathered for the "Sagemachina" and established an organization called the "Church of Machina".		Assets/Product/Texture/Image/BgCg/Cg2701_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101909	1	1280	720	0	0
120010	12	10	HAICMA	To seek the meaning of existence and the answer to the future, I will keep on fighting as "Haicma".		Assets/Product/Texture/Image/BgCg/Cg2701_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101910	1	1280	720	0	0
120011	12	11	Lost	She seeks her revelation subconsciously, but both the stars and the "Sage" are hiding behind the clouds, refusing to answer.		Assets/Product/Texture/Image/BgCg/Cg2701_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101911	1	1280	720	0	0
120012	12	12	Meet Again	—"You... remember my name?"—"Of course! You're Nanami's friend, Haicma!"		Assets/Product/Texture/Image/BgCg/Cg2701_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84101914	1	1280	720	0	0
