Id	ModelName[1]	ResonanceEffectPath[1]	ResonanceEffectShowDelay[1]	AnimController[1]	UiAnimStateName[1]	UiAnimCueId[1]	UiAnimDelay[1]	UiAutoRotateDelay[1]	ModelName[2]	ResonanceEffectPath[2]	ResonanceEffectShowDelay[2]	AnimController[2]	UiAnimStateName[2]	UiAnimCueId[2]	UiAnimDelay[2]	UiAutoRotateDelay[2]	ModelName[3]	ResonanceEffectPath[3]	ResonanceEffectShowDelay[3]	AnimController[3]	UiAnimStateName[3]	UiAnimCueId[3]	UiAnimDelay[3]	UiAutoRotateDelay[3]
12160142	Assets/Product/Role/WeaponPrefab/E3BallrobotSubTwoMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Ballrobot/BallrobotMdCommon/Uistand/Part2/UiStand1.controller					Assets/Product/Role/WeaponPrefab/E3BallrobotSubTwoMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Ballrobot/BallrobotMdCommon/Fight/Part2/Fight.controller					Assets/Product/Role/WeaponPrefab/E3BallrobotMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Ballrobot/E3BallrobotMd010011P04/Uistand/UiStand.controller	Changestart04	883	300	
12160143	Assets/Product/Role/WeaponPrefab/E3BallrobotMainMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Ballrobot/E3BallrobotMainMd010011P04/Uistand/UiStand1.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Ballrobot/BallrobotMdCommon/Uistand/UiStand.controller					Assets/Product/Role/WeaponPrefab/E3BallrobotMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Ballrobot/E3BallrobotMd010011P04/Uistand/UiStand.controller	Changestart04	883	300	
12240111	Assets/Product/Role/WeaponPrefab/E2LuolanMainMd010011.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/LuolanMainMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LuolanMainMd010011.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/LuolanMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LuolanMd010011.prefab			Assets/Product/Role/WeaponAnimation/Luolan/LuolanMdCommon/Uistand/Uistand.controller				
12240112	Assets/Product/Role/WeaponPrefab/E2LuolanSubMd010011.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E2LuolanSubMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LuolanSubMd010011.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E2LuolanSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LuolanMd010011.prefab			Assets/Product/Role/WeaponAnimation/Luolan/LuolanMdCommon/Uistand/Uistand.controller				
12250111	Assets/Product/Role/WeaponPrefab/E2LuolanMainMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/LuolanMainMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LuolanMainMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/LuolanMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LuolanMd020011.prefab			Assets/Product/Role/WeaponAnimation/Luolan/LuolanMdCommon/Uistand/Uistand.controller				
12250112	Assets/Product/Role/WeaponPrefab/E2LuolanSubMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E2LuolanSubMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LuolanSubMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E2LuolanSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LuolanMd020011.prefab			Assets/Product/Role/WeaponAnimation/Luolan/LuolanMdCommon/Uistand/Uistand.controller				
12260111	Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P01/Uistand/Uistand.controller	Changestart01	937	300		Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P01/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P01/Uistand/Uistand.controller	Changestart01	937	300	
12260112	Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P01/Uistand/Uistand.controller	Changestart01	937	300		Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P01/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P01/Uistand/Uistand.controller	Changestart01	937	300	
12260121	Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P02/Uistand/Uistand.controller	Changestart02	938	300		Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P02/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P02/Uistand/Uistand.controller	Changestart02	938	300	
12260122	Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P02/Uistand/Uistand.controller	Changestart02	938	300		Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P02/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P02/Uistand/Uistand.controller	Changestart02	938	300	
12260131	Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P03/Uistand/Uistand.controller	Changestart03	939	300		Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P03/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P03/Uistand/Uistand.controller	Changestart03	939	300	
12260132	Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P03/Uistand/Uistand.controller	Changestart03	939	300		Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P03/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P03/Uistand/Uistand.controller	Changestart03	939	300	
12260141	Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P04/Uistand/Uistand.controller	Changestart04	940	300		Assets/Product/Role/WeaponPrefab/E3LuolanMainMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/E3LuolanMainMd010011P04/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P04/Uistand/Uistand.controller	Changestart04	940	300	
12260142	Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P04/Uistand/Uistand.controller	Changestart04	940	300		Assets/Product/Role/WeaponPrefab/E3LuolanSubMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E3LuolanSubMd010011P04/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Luolan/E3LuolanMd010011P04/Uistand/Uistand.controller	Changestart04	940	300	
22260111	Assets/Product/Role/WeaponPrefab/E3LuolanMainMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/LuolanMainMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMainMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanMain/LuolanMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd020011.prefab			Assets/Product/Role/WeaponAnimation/Luolan/LuolanMdCommon/Uistand/Uistand.controller				
22260112	Assets/Product/Role/WeaponPrefab/E3LuolanSubMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E2LuolanSubMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3LuolanSubMd020011.prefab			Assets/Product/Role/WeaponAnimation/LuolanSub/E2LuolanSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LuolanMd020011.prefab			Assets/Product/Role/WeaponAnimation/Luolan/LuolanMdCommon/Uistand/Uistand.controller				
12340111	Assets/Product/Role/WeaponPrefab/E2LanceMd010011Uistand.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LanceMainMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LanceMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
12340112	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LanceSubMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LanceMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
12350111	Assets/Product/Role/WeaponPrefab/E2LanceMd020011Uistand.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LanceMainMd020011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LanceMd020011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
12350112	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2LanceSubMd020011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2LanceMd020011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
12360111	Assets/Product/Role/WeaponPrefab/E3LanceMd010011UistandP01.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P01/Uistand/E3LanceMd010011P01.controller	Changestart01	920	300		Assets/Product/Role/WeaponPrefab/E3LanceMainMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P01/Uistand/E3LanceMd010011P01.controller	Changestart01	920	300	
12360112	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P01/Uistand/E3LanceMd010011P01.controller	Changestart01	920	300		Assets/Product/Role/WeaponPrefab/E3LanceSubMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P01/Uistand/E3LanceMd010011P01.controller	Changestart01	920	300	
12360121	Assets/Product/Role/WeaponPrefab/E3LanceMd010011UistandP02.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P02/Uistand/E3LanceMd010011P02.controller	Changestart02	921	300		Assets/Product/Role/WeaponPrefab/E3LanceMainMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P02/Uistand/E3LanceMd010011P02.controller	Changestart02	921	300	
12360122	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P02/Uistand/E3LanceMd010011P02.controller	Changestart02	921	300		Assets/Product/Role/WeaponPrefab/E3LanceSubMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P02/Uistand/E3LanceMd010011P02.controller	Changestart02	921	300	
12360131	Assets/Product/Role/WeaponPrefab/E3LanceMd010011UistandP03.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P03/Uistand/E3LanceMd010011P03.controller	Changestart03	922	300		Assets/Product/Role/WeaponPrefab/E3LanceMainMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P03/Uistand/E3LanceMd010011P03.controller	Changestart03	922	300	
12360132	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P03/Uistand/E3LanceMd010011P03.controller	Changestart03	922	300		Assets/Product/Role/WeaponPrefab/E3LanceSubMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P03/Uistand/E3LanceMd010011P03.controller	Changestart03	922	300	
12360141	Assets/Product/Role/WeaponPrefab/E3LanceMd010011UistandP04.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P04/Uistand/E3LanceMd010011P04.controller	Changestart04	923	300		Assets/Product/Role/WeaponPrefab/E3LanceMainMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P04/Uistand/E3LanceMd010011P04.controller	Changestart04	923	300	
12360142	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P04/Uistand/E3LanceMd010011P04.controller	Changestart04	923	300		Assets/Product/Role/WeaponPrefab/E3LanceSubMd010011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Lance/E3LanceMd010011P04/Uistand/E3LanceMd010011P04.controller	Changestart04	923	300	
22370111	Assets/Product/Role/WeaponPrefab/E3LanceMd020011Uistand.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3LanceMainMd020011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd020011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
22370112	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3LanceSubMd020011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd020011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
22370211	Assets/Product/Role/WeaponPrefab/E3LanceMd030011Uistand.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3LanceMainMd030011.prefab			Assets/Product/Role/WeaponAnimation/LanceMain/LanceMainMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd030011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
22370212	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3LanceSubMd030011.prefab			Assets/Product/Role/WeaponAnimation/LanceSub/LanceSubMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3LanceMd030011.prefab			Assets/Product/Role/WeaponAnimation/Lance/LanceMdCommon/Uistand/Uistand.controller				
12440111	Assets/Product/Role/WeaponPrefab/E2WandMd010011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E2WandMd010011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2WandMd010011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E2WandMd010011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2WandMd010011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E2WandMd010011/Uistand/Uistand.controller				
12450111	Assets/Product/Role/WeaponPrefab/E2WandMd020011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E2WandMd020011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2WandMd020011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E2WandMd020011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2WandMd020011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E2WandMd020011/Uistand/Uistand.controller				
12460111	Assets/Product/Role/WeaponPrefab/E3WandMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P01/Uistand/Uistand.controller	Changestart01		300		Assets/Product/Role/WeaponPrefab/E3WandMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P01/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P01/Uistand/Uistand.controller	Changestart01		300	
12460121	Assets/Product/Role/WeaponPrefab/E3WandMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P02/Uistand/Uistand.controller	Changestart02	993	300		Assets/Product/Role/WeaponPrefab/E3WandMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P02/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P02/Uistand/Uistand.controller	Changestart02	993	300	
12460131	Assets/Product/Role/WeaponPrefab/E3WandMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P03/Uistand/Uistand.controller	Changestart03	994	300		Assets/Product/Role/WeaponPrefab/E3WandMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P03/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P03/Uistand/Uistand.controller	Changestart03	994	300	
12460141	Assets/Product/Role/WeaponPrefab/E3WandMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P04/Uistand/Uistand.controller	Changestart04	995	300		Assets/Product/Role/WeaponPrefab/E3WandMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P04/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd010011P04/Uistand/Uistand.controller	Changestart04	995	300	
22470111	Assets/Product/Role/WeaponPrefab/E3WandMd020011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd020011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd020011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd020011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd020011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd020011/Uistand/Uistand.controller				
22470211	Assets/Product/Role/WeaponPrefab/E3WandMd030011.prefab								Assets/Product/Role/WeaponPrefab/E3WandMd030011.prefab								Assets/Product/Role/WeaponPrefab/E3WandMd030011.prefab							
22470311	Assets/Product/Role/WeaponPrefab/E3WandMd040011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd040011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd040011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd040011/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E3WandMd040011.prefab			Assets/Product/Role/WeaponAnimation/Wand/E3WandMd040011/Uistand/Uistand.controller				
12540111	Assets/Product/Role/WeaponPrefab/E2FluntMd010011.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2FluntMd010011.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2FluntMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Uistand/Uistand.controller				
12550111	Assets/Product/Role/WeaponPrefab/E2FluntMd020011.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Uistand/Uistand.controller					Assets/Product/Role/WeaponPrefab/E2FluntMd020011.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2FluntMd020011P01.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Uistand/Uistand.controller				
12560111	Assets/Product/Role/WeaponPrefab/E3FluntMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P01/Uistand/Uistand.controller		2100	300		Assets/Product/Role/WeaponPrefab/E3FluntMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3FluntMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P01/Uistand/Uistand.controller	Changestart01	2100	300	
12560121	Assets/Product/Role/WeaponPrefab/E3FluntMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P02/Uistand/Uistand.controller		2101	300		Assets/Product/Role/WeaponPrefab/E3FluntMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3FluntMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P02/Uistand/Uistand.controller	Changestart02	2101	300	
12560131	Assets/Product/Role/WeaponPrefab/E3FluntMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P03/Uistand/Uistand.controller		2102	300		Assets/Product/Role/WeaponPrefab/E3FluntMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3FluntMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P03/Uistand/Uistand.controller	Changestart03	2102	300	
12560141	Assets/Product/Role/WeaponPrefab/E3FluntMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P04/Uistand/Uistand.controller		2103	300		Assets/Product/Role/WeaponPrefab/E3FluntMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3FluntMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd010011P04/Uistand/Uistand.controller	Changestart04	2103	300	
22570111	Assets/Product/Role/WeaponPrefab/E3FluntMd030011.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E3FluntMd030011/Uistand/Uistand.controller	Uistandstart				Assets/Product/Role/WeaponPrefab/E3FluntMd030011.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3FluntMd030011.prefab			Assets/Product/Role/WeaponAnimation/Flunt/E2FluntMdCommon/Uistand/Uistand.controller				
12640111	Assets/Product/Role/WeaponPrefab/E2BoomerangMd010011.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/BoomerangMdCommon/Uistand/Uistand.controller	Uistandstart				Assets/Product/Role/WeaponPrefab/E2BoomerangMd010011.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/BoomerangMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2BoomerangMd010011.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/BoomerangMdCommon/Uistand/Uistand.controller				
12650111	Assets/Product/Role/WeaponPrefab/E2BoomerangMd020011.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/BoomerangMdCommon/Uistand/Uistand.controller	Uistandstart				Assets/Product/Role/WeaponPrefab/E2BoomerangMd020011.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/BoomerangMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2BoomerangMd020011.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/BoomerangMdCommon/Uistand/Uistand.controller				
12660111	Assets/Product/Role/WeaponPrefab/E3BoomerangMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/E3BoomerangMd010011P01/Uistand/Uistand.controller	Uistandstart	2200	300		Assets/Product/Role/WeaponPrefab/E3BoomerangMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/BoomerangMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3BoomerangMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Boomerang/E3BoomerangMd010011P01/Uistand/Uistand.controller	Changestart01	2200	300	
