Id	PluginDropTypeId	PluginId	Weight	InactiveWeightIncrease	ActiveWeightIncrease
4481	502	733	1000	10000	5000
4482	502	734	1000	10000	5000
4483	502	738	1000	10000	5000
4484	502	742	1000	10000	5000
4485	502	746	1000	10000	5000
4486	502	750	1000	10000	5000
4487	502	754	1000	10000	5000
4488	502	759	1000	10000	5000
4489	502	760	1000	10000	5000
4490	502	765	1000	10000	5000
4491	502	766	1000	10000	5000
4492	503	11	1000	10000	5000
4493	503	15	1000	10000	5000
4494	503	19	1000	10000	5000
4495	503	23	1000	10000	5000
4496	503	27	1000	10000	5000
4497	503	31	1000	10000	5000
4498	503	35	1000	10000	5000
4499	503	39	1000	10000	5000
4500	503	43	1000	10000	5000
4501	503	47	1000	10000	5000
4502	503	51	1000	10000	5000
4503	503	55	1000	10000	5000
4504	503	59	1000	10000	5000
4505	503	63	1000	10000	5000
4506	503	67	1000	10000	5000
4507	503	71	1000	10000	5000
4508	503	75	1000	10000	5000
4509	503	79	1000	10000	5000
4510	503	83	1000	10000	5000
4511	503	87	1000	10000	5000
4512	503	91	1000	10000	5000
4513	503	95	1000	10000	5000
4514	503	99	1000	10000	5000
4515	503	103	1000	10000	5000
4516	503	107	1000	10000	5000
4517	503	111	1000	10000	5000
4518	503	115	1000	10000	5000
4519	503	119	1000	10000	5000
4520	503	123	1000	10000	5000
4521	503	127	1000	10000	5000
4522	503	131	1000	10000	5000
4523	503	135	1000	10000	5000
4524	503	139	1000	10000	5000
4525	503	143	1000	10000	5000
4526	503	147	1000	10000	5000
4527	503	151	1000	10000	5000
4528	503	155	1000	10000	5000
4529	503	159	1000	10000	5000
4530	503	163	1000	10000	5000
4531	503	167	1000	10000	5000
4532	503	171	1000	10000	5000
4533	503	175	1000	10000	5000
4534	503	179	1000	10000	5000
4535	503	183	1000	10000	5000
4536	503	187	1000	10000	5000
4537	503	191	1000	10000	5000
4538	503	195	1000	10000	5000
4539	503	199	1000	10000	5000
4540	503	203	1000	10000	5000
4541	503	207	1000	10000	5000
4542	503	211	1000	10000	5000
4543	503	215	1000	10000	5000
4544	503	219	1000	10000	5000
4545	503	223	1000	10000	5000
4546	503	227	1000	10000	5000
4547	503	231	1000	10000	5000
4548	503	235	1000	10000	5000
4549	503	239	1000	10000	5000
4550	503	243	1000	10000	5000
4551	503	247	1000	10000	5000
4552	503	251	1000	10000	5000
4553	503	255	1000	10000	5000
4554	503	259	1000	10000	5000
4555	503	263	1000	10000	5000
4556	503	267	1000	10000	5000
4557	503	271	1000	10000	5000
4558	503	275	1000	10000	5000
4559	503	279	1000	10000	5000
4560	503	283	1000	10000	5000
4561	503	287	1000	10000	5000
4562	503	291	1000	10000	5000
4563	503	295	1000	10000	5000
4564	503	299	1000	10000	5000
4565	503	303	1000	10000	5000
4566	503	307	1000	10000	5000
4567	503	311	1000	10000	5000
4568	503	315	1000	10000	5000
4569	503	319	1000	10000	5000
4570	503	323	1000	10000	5000
4571	503	327	1000	10000	5000
4572	503	331	1000	10000	5000
4573	503	335	1000	10000	5000
4574	503	339	1000	10000	5000
4575	503	343	1000	10000	5000
4576	503	347	1000	10000	5000
4577	503	351	1000	10000	5000
4578	503	355	1000	10000	5000
4579	503	359	1000	10000	5000
4580	503	363	1000	10000	5000
4581	503	367	1000	10000	5000
4582	503	371	1000	10000	5000
4583	503	375	1000	10000	5000
4584	503	379	1000	10000	5000
4585	503	383	1000	10000	5000
4586	503	387	1000	10000	5000
4587	503	391	1000	10000	5000
4588	503	395	1000	10000	5000
4589	503	399	1000	10000	5000
4590	503	403	1000	10000	5000
4591	503	407	1000	10000	5000
4592	503	411	1000	10000	5000
4593	503	415	1000	10000	5000
4594	503	419	1000	10000	5000
4595	503	423	1000	10000	5000
4596	503	427	1000	10000	5000
4597	503	431	1000	10000	5000
4598	503	435	1000	10000	5000
4599	503	439	1000	10000	5000
4600	503	443	1000	10000	5000
4601	503	447	1000	10000	5000
4602	503	451	1000	10000	5000
4603	503	455	1000	10000	5000
4604	503	459	1000	10000	5000
4605	503	463	1000	10000	5000
4606	503	467	1000	10000	5000
4607	503	471	1000	10000	5000
4608	503	475	1000	10000	5000
4609	503	479	1000	10000	5000
4610	503	483	1000	10000	5000
4611	503	487	1000	10000	5000
4612	503	491	1000	10000	5000
4613	503	495	1000	10000	5000
4614	503	499	1000	10000	5000
4615	503	503	1000	10000	5000
4616	503	507	1000	10000	5000
4617	503	511	1000	10000	5000
4618	503	515	1000	10000	5000
4619	503	519	1000	10000	5000
4620	503	523	1000	10000	5000
4621	503	527	1000	10000	5000
4622	503	531	1000	10000	5000
4623	503	535	1000	10000	5000
4624	503	539	1000	10000	5000
4625	503	543	1000	10000	5000
4626	503	547	1000	10000	5000
4627	503	551	1000	10000	5000
4628	503	555	1000	10000	5000
4629	503	559	1000	10000	5000
4630	503	563	1000	10000	5000
4631	503	567	1000	10000	5000
4632	503	571	1000	10000	5000
4633	503	577	1000	10000	5000
4634	503	583	1000	10000	5000
4635	503	589	1000	10000	5000
4636	503	595	1000	10000	5000
4637	503	601	1000	10000	5000
4638	503	607	1000	10000	5000
4639	503	613	1000	10000	5000
4640	503	619	1000	10000	5000
4641	503	625	1000	10000	5000
4642	503	631	1000	10000	5000
4643	503	637	1000	10000	5000
4644	503	643	1000	10000	5000
4645	503	649	1000	10000	5000
4646	503	655	1000	10000	5000
4647	503	661	1000	10000	5000
4648	503	665	1000	10000	5000
4649	503	669	1000	10000	5000
4650	503	673	1000	10000	5000
4651	503	677	1000	10000	5000
4652	503	681	1000	10000	5000
4653	503	685	1000	10000	5000
4654	503	689	1000	10000	5000
4655	503	695	1000	10000	5000
4656	503	701	1000	10000	5000
4657	503	707	1000	10000	5000
4658	503	713	1000	10000	5000
4659	503	719	1000	10000	5000
4660	503	725	1000	10000	5000
4661	503	729	1000	10000	5000
4662	503	735	1000	10000	5000
4663	503	739	1000	10000	5000
4664	503	743	1000	10000	5000
4665	503	747	1000	10000	5000
4666	503	751	1000	10000	5000
4667	503	755	1000	10000	5000
4668	503	761	1000	10000	5000
4669	503	767	1000	10000	5000
4670	504	12	1000	10000	5000
4671	504	16	1000	10000	5000
4672	504	20	1000	10000	5000
4673	504	24	1000	10000	5000
4674	504	28	1000	10000	5000
4675	504	32	1000	10000	5000
4676	504	36	1000	10000	5000
4677	504	40	1000	10000	5000
4678	504	44	1000	10000	5000
4679	504	48	1000	10000	5000
4680	504	52	1000	10000	5000
4681	504	56	1000	10000	5000
4682	504	60	1000	10000	5000
4683	504	64	1000	10000	5000
4684	504	68	1000	10000	5000
4685	504	72	1000	10000	5000
4686	504	76	1000	10000	5000
4687	504	80	1000	10000	5000
4688	504	84	1000	10000	5000
4689	504	88	1000	10000	5000
4690	504	92	1000	10000	5000
4691	504	96	1000	10000	5000
4692	504	100	1000	10000	5000
4693	504	104	1000	10000	5000
4694	504	108	1000	10000	5000
4695	504	112	1000	10000	5000
4696	504	116	1000	10000	5000
4697	504	120	1000	10000	5000
4698	504	124	1000	10000	5000
4699	504	128	1000	10000	5000
4700	504	132	1000	10000	5000
4701	504	136	1000	10000	5000
4702	504	140	1000	10000	5000
4703	504	144	1000	10000	5000
4704	504	148	1000	10000	5000
4705	504	152	1000	10000	5000
4706	504	156	1000	10000	5000
4707	504	160	1000	10000	5000
4708	504	164	1000	10000	5000
4709	504	168	1000	10000	5000
4710	504	172	1000	10000	5000
4711	504	176	1000	10000	5000
4712	504	180	1000	10000	5000
4713	504	184	1000	10000	5000
4714	504	188	1000	10000	5000
4715	504	192	1000	10000	5000
4716	504	196	1000	10000	5000
4717	504	200	1000	10000	5000
4718	504	204	1000	10000	5000
4719	504	208	1000	10000	5000
4720	504	212	1000	10000	5000
4721	504	216	1000	10000	5000
4722	504	220	1000	10000	5000
4723	504	224	1000	10000	5000
4724	504	228	1000	10000	5000
4725	504	232	1000	10000	5000
4726	504	236	1000	10000	5000
4727	504	240	1000	10000	5000
4728	504	244	1000	10000	5000
4729	504	248	1000	10000	5000
4730	504	252	1000	10000	5000
4731	504	256	1000	10000	5000
4732	504	260	1000	10000	5000
4733	504	264	1000	10000	5000
4734	504	268	1000	10000	5000
4735	504	272	1000	10000	5000
4736	504	276	1000	10000	5000
4737	504	280	1000	10000	5000
4738	504	284	1000	10000	5000
4739	504	288	1000	10000	5000
4740	504	292	1000	10000	5000
4741	504	296	1000	10000	5000
4742	504	300	1000	10000	5000
4743	504	304	1000	10000	5000
4744	504	308	1000	10000	5000
4745	504	312	1000	10000	5000
4746	504	316	1000	10000	5000
4747	504	320	1000	10000	5000
4748	504	324	1000	10000	5000
4749	504	328	1000	10000	5000
4750	504	332	1000	10000	5000
4751	504	336	1000	10000	5000
4752	504	340	1000	10000	5000
4753	504	344	1000	10000	5000
4754	504	348	1000	10000	5000
4755	504	352	1000	10000	5000
4756	504	356	1000	10000	5000
4757	504	360	1000	10000	5000
4758	504	364	1000	10000	5000
4759	504	368	1000	10000	5000
4760	504	372	1000	10000	5000
4761	504	376	1000	10000	5000
4762	504	380	1000	10000	5000
4763	504	384	1000	10000	5000
4764	504	388	1000	10000	5000
4765	504	392	1000	10000	5000
4766	504	396	1000	10000	5000
4767	504	400	1000	10000	5000
4768	504	404	1000	10000	5000
4769	504	408	1000	10000	5000
4770	504	412	1000	10000	5000
4771	504	416	1000	10000	5000
4772	504	420	1000	10000	5000
4773	504	424	1000	10000	5000
4774	504	428	1000	10000	5000
4775	504	432	1000	10000	5000
4776	504	436	1000	10000	5000
4777	504	440	1000	10000	5000
4778	504	444	1000	10000	5000
4779	504	448	1000	10000	5000
4780	504	452	1000	10000	5000
4781	504	456	1000	10000	5000
4782	504	460	1000	10000	5000
4783	504	464	1000	10000	5000
4784	504	468	1000	10000	5000
4785	504	472	1000	10000	5000
4786	504	476	1000	10000	5000
4787	504	480	1000	10000	5000
4788	504	484	1000	10000	5000
4789	504	488	1000	10000	5000
4790	504	492	1000	10000	5000
4791	504	496	1000	10000	5000
4792	504	500	1000	10000	5000
4793	504	504	1000	10000	5000
4794	504	508	1000	10000	5000
4795	504	512	1000	10000	5000
4796	504	516	1000	10000	5000
4797	504	520	1000	10000	5000
4798	504	524	1000	10000	5000
4799	504	528	1000	10000	5000
4800	504	532	1000	10000	5000
4801	504	536	1000	10000	5000
4802	504	540	1000	10000	5000
4803	504	544	1000	10000	5000
4804	504	548	1000	10000	5000
4805	504	552	1000	10000	5000
4806	504	556	1000	10000	5000
4807	504	560	1000	10000	5000
4808	504	564	1000	10000	5000
4809	504	568	1000	10000	5000
4810	504	572	1000	10000	5000
4811	504	578	1000	10000	5000
4812	504	584	1000	10000	5000
4813	504	590	1000	10000	5000
4814	504	596	1000	10000	5000
4815	504	602	1000	10000	5000
4816	504	608	1000	10000	5000
4817	504	614	1000	10000	5000
4818	504	620	1000	10000	5000
4819	504	626	1000	10000	5000
4820	504	632	1000	10000	5000
4821	504	638	1000	10000	5000
4822	504	644	1000	10000	5000
4823	504	650	1000	10000	5000
4824	504	656	1000	10000	5000
4825	504	662	1000	10000	5000
4826	504	666	1000	10000	5000
4827	504	670	1000	10000	5000
4828	504	674	1000	10000	5000
4829	504	678	1000	10000	5000
4830	504	682	1000	10000	5000
4831	504	686	1000	10000	5000
4832	504	690	1000	10000	5000
4833	504	696	1000	10000	5000
4834	504	702	1000	10000	5000
4835	504	708	1000	10000	5000
4836	504	714	1000	10000	5000
4837	504	720	1000	10000	5000
4838	504	726	1000	10000	5000
4839	504	730	1000	10000	5000
4840	504	736	1000	10000	5000
4841	504	740	1000	10000	5000
4842	504	744	1000	10000	5000
4843	504	748	1000	10000	5000
4844	504	752	1000	10000	5000
4845	504	756	1000	10000	5000
4846	504	762	1000	10000	5000
4847	504	768	1000	10000	5000
4848	1001	9	1000	10000	5000
4849	1001	13	1000	10000	5000
4850	1001	17	1000	10000	5000
4851	1001	21	1000	10000	5000
4852	1001	25	1000	10000	5000
4853	1001	29	1000	10000	5000
4854	1001	33	1000	10000	5000
4855	1001	37	1000	10000	5000
4856	1001	41	1000	10000	5000
4857	1001	45	1000	10000	5000
4858	1001	49	1000	10000	5000
4859	1001	53	1000	10000	5000
4860	1001	57	1000	10000	5000
4861	1001	61	1000	10000	5000
4862	1001	65	1000	10000	5000
4863	1001	69	1000	10000	5000
4864	1001	73	1000	10000	5000
4865	1001	77	1000	10000	5000
4866	1001	81	1000	10000	5000
4867	1001	85	1000	10000	5000
4868	1001	89	1000	10000	5000
4869	1001	93	1000	10000	5000
4870	1001	97	1000	10000	5000
4871	1001	101	1000	10000	5000
4872	1001	105	1000	10000	5000
4873	1001	109	1000	10000	5000
4874	1001	113	1000	10000	5000
4875	1001	117	1000	10000	5000
4876	1001	121	1000	10000	5000
4877	1001	125	1000	10000	5000
4878	1001	129	1000	10000	5000
4879	1001	133	1000	10000	5000
4880	1001	137	1000	10000	5000
4881	1001	141	1000	10000	5000
4882	1001	145	1000	10000	5000
4883	1001	149	1000	10000	5000
4884	1001	153	1000	10000	5000
4885	1001	157	1000	10000	5000
4886	1001	161	1000	10000	5000
4887	1001	165	1000	10000	5000
4888	1001	169	1000	10000	5000
4889	1001	173	1000	10000	5000
4890	1001	177	1000	10000	5000
4891	1001	181	1000	10000	5000
4892	1001	185	1000	10000	5000
4893	1001	189	1000	10000	5000
4894	1001	193	1000	10000	5000
4895	1001	197	1000	10000	5000
4896	1001	201	1000	10000	5000
4897	1001	205	1000	10000	5000
4898	1001	209	1000	10000	5000
4899	1001	213	1000	10000	5000
4900	1001	217	1000	10000	5000
4901	1001	221	1000	10000	5000
4902	1001	225	1000	10000	5000
4903	1001	229	1000	10000	5000
4904	1001	233	1000	10000	5000
4905	1001	237	1000	10000	5000
4906	1001	241	1000	10000	5000
4907	1001	245	1000	10000	5000
4908	1001	249	1000	10000	5000
4909	1001	253	1000	10000	5000
4910	1001	257	1000	10000	5000
4911	1001	261	1000	10000	5000
4912	1001	265	1000	10000	5000
4913	1001	269	1000	10000	5000
4914	1001	273	1000	10000	5000
4915	1001	277	1000	10000	5000
4916	1001	281	1000	10000	5000
4917	1001	285	1000	10000	5000
4918	1001	289	1000	10000	5000
4919	1001	293	1000	10000	5000
4920	1001	297	1000	10000	5000
4921	1001	301	1000	10000	5000
4922	1001	305	1000	10000	5000
4923	1001	309	1000	10000	5000
4924	1001	313	1000	10000	5000
4925	1001	317	1000	10000	5000
4926	1001	321	1000	10000	5000
4927	1001	325	1000	10000	5000
4928	1001	329	1000	10000	5000
4929	1001	333	1000	10000	5000
4930	1001	337	1000	10000	5000
4931	1001	341	1000	10000	5000
4932	1001	345	1000	10000	5000
4933	1001	349	1000	10000	5000
4934	1001	353	1000	10000	5000
4935	1001	357	1000	10000	5000
4936	1001	361	1000	10000	5000
4937	1001	365	1000	10000	5000
4938	1001	369	1000	10000	5000
4939	1001	373	1000	10000	5000
4940	1001	377	1000	10000	5000
4941	1001	381	1000	10000	5000
4942	1001	385	1000	10000	5000
4943	1001	389	1000	10000	5000
4944	1001	393	1000	10000	5000
4945	1001	397	1000	10000	5000
4946	1001	401	1000	10000	5000
4947	1001	405	1000	10000	5000
4948	1001	409	1000	10000	5000
4949	1001	413	1000	10000	5000
4950	1001	417	1000	10000	5000
4951	1001	421	1000	10000	5000
4952	1001	425	1000	10000	5000
4953	1001	429	1000	10000	5000
4954	1001	433	1000	10000	5000
4955	1001	437	1000	10000	5000
4956	1001	441	1000	10000	5000
4957	1001	445	1000	10000	5000
4958	1001	449	1000	10000	5000
4959	1001	453	1000	10000	5000
4960	1001	457	1000	10000	5000
4961	1001	461	1000	10000	5000
4962	1001	465	1000	10000	5000
4963	1001	469	1000	10000	5000
4964	1001	473	1000	10000	5000
4965	1001	477	1000	10000	5000
4966	1001	481	1000	10000	5000
4967	1001	485	1000	10000	5000
4968	1001	489	1000	10000	5000
4969	1001	493	1000	10000	5000
4970	1001	497	1000	10000	5000
4971	1001	501	1000	10000	5000
4972	1001	505	1000	10000	5000
4973	1001	509	1000	10000	5000
4974	1001	513	1000	10000	5000
4975	1001	517	1000	10000	5000
4976	1001	521	1000	10000	5000
4977	1001	525	1000	10000	5000
4978	1001	529	1000	10000	5000
4979	1001	533	1000	10000	5000
4980	1001	537	1000	10000	5000
4981	1001	541	1000	10000	5000
4982	1001	545	1000	10000	5000
4983	1001	549	1000	10000	5000
4984	1001	553	1000	10000	5000
4985	1001	557	1000	10000	5000
4986	1001	561	1000	10000	5000
4987	1001	565	1000	10000	5000
4988	1001	569	1000	10000	5000
4989	1001	573	1000	10000	5000
4990	1001	574	1000	10000	5000
4991	1001	579	1000	10000	5000
4992	1001	580	1000	10000	5000
4993	1001	585	1000	10000	5000
4994	1001	586	1000	10000	5000
4995	1001	591	1000	10000	5000
4996	1001	592	1000	10000	5000
4997	1001	597	1000	10000	5000
4998	1001	598	1000	10000	5000
4999	1001	603	1000	10000	5000
5000	1001	604	1000	10000	5000
5001	1001	609	1000	10000	5000
5002	1001	610	1000	10000	5000
5003	1001	615	1000	10000	5000
5004	1001	616	1000	10000	5000
5005	1001	621	1000	10000	5000
5006	1001	622	1000	10000	5000
5007	1001	627	1000	10000	5000
5008	1001	628	1000	10000	5000
5009	1001	633	1000	10000	5000
5010	1001	634	1000	10000	5000
5011	1001	639	1000	10000	5000
5012	1001	640	1000	10000	5000
5013	1001	645	1000	10000	5000
5014	1001	646	1000	10000	5000
5015	1001	651	1000	10000	5000
5016	1001	652	1000	10000	5000
5017	1001	657	1000	10000	5000
5018	1001	658	1000	10000	5000
5019	1001	663	1000	10000	5000
5020	1001	667	1000	10000	5000
5021	1001	671	1000	10000	5000
5022	1001	675	1000	10000	5000
5023	1001	679	1000	10000	5000
5024	1001	683	1000	10000	5000
5025	1001	687	1000	10000	5000
5026	1001	691	1000	10000	5000
5027	1001	692	1000	10000	5000
5028	1001	697	1000	10000	5000
5029	1001	698	1000	10000	5000
5030	1001	703	1000	10000	5000
5031	1001	704	1000	10000	5000
5032	1001	709	1000	10000	5000
5033	1001	710	1000	10000	5000
5034	1001	715	1000	10000	5000
5035	1001	716	1000	10000	5000
5036	1001	721	1000	10000	5000
5037	1001	722	1000	10000	5000
5038	1001	727	1000	10000	5000
5039	1001	731	1000	10000	5000
5040	1001	732	1000	10000	5000
5041	1001	737	1000	10000	5000
5042	1001	741	1000	10000	5000
5043	1001	745	1000	10000	5000
5044	1001	749	1000	10000	5000
5045	1001	753	1000	10000	5000
5046	1001	757	1000	10000	5000
5047	1001	758	1000	10000	5000
5048	1001	763	1000	10000	5000
5049	1001	764	1000	10000	5000
5050	1002	10	1000	10000	5000
5051	1002	14	1000	10000	5000
5052	1002	18	1000	10000	5000
5053	1002	22	1000	10000	5000
5054	1002	26	1000	10000	5000
5055	1002	30	1000	10000	5000
5056	1002	34	1000	10000	5000
5057	1002	38	1000	10000	5000
5058	1002	42	1000	10000	5000
5059	1002	46	1000	10000	5000
5060	1002	50	1000	10000	5000
5061	1002	54	1000	10000	5000
5062	1002	58	1000	10000	5000
5063	1002	62	1000	10000	5000
5064	1002	66	1000	10000	5000
5065	1002	70	1000	10000	5000
5066	1002	74	1000	10000	5000
5067	1002	78	1000	10000	5000
5068	1002	82	1000	10000	5000
5069	1002	86	1000	10000	5000
5070	1002	90	1000	10000	5000
5071	1002	94	1000	10000	5000
5072	1002	98	1000	10000	5000
5073	1002	102	1000	10000	5000
5074	1002	106	1000	10000	5000
5075	1002	110	1000	10000	5000
5076	1002	114	1000	10000	5000
5077	1002	118	1000	10000	5000
5078	1002	122	1000	10000	5000
5079	1002	126	1000	10000	5000
5080	1002	130	1000	10000	5000
5081	1002	134	1000	10000	5000
5082	1002	138	1000	10000	5000
5083	1002	142	1000	10000	5000
5084	1002	146	1000	10000	5000
5085	1002	150	1000	10000	5000
5086	1002	154	1000	10000	5000
5087	1002	158	1000	10000	5000
5088	1002	162	1000	10000	5000
5089	1002	166	1000	10000	5000
5090	1002	170	1000	10000	5000
5091	1002	174	1000	10000	5000
5092	1002	178	1000	10000	5000
5093	1002	182	1000	10000	5000
5094	1002	186	1000	10000	5000
5095	1002	190	1000	10000	5000
5096	1002	194	1000	10000	5000
5097	1002	198	1000	10000	5000
5098	1002	202	1000	10000	5000
5099	1002	206	1000	10000	5000
5100	1002	210	1000	10000	5000
5101	1002	214	1000	10000	5000
5102	1002	218	1000	10000	5000
5103	1002	222	1000	10000	5000
5104	1002	226	1000	10000	5000
5105	1002	230	1000	10000	5000
5106	1002	234	1000	10000	5000
5107	1002	238	1000	10000	5000
5108	1002	242	1000	10000	5000
5109	1002	246	1000	10000	5000
5110	1002	250	1000	10000	5000
5111	1002	254	1000	10000	5000
5112	1002	258	1000	10000	5000
5113	1002	262	1000	10000	5000
5114	1002	266	1000	10000	5000
5115	1002	270	1000	10000	5000
5116	1002	274	1000	10000	5000
5117	1002	278	1000	10000	5000
5118	1002	282	1000	10000	5000
5119	1002	286	1000	10000	5000
5120	1002	290	1000	10000	5000
5121	1002	294	1000	10000	5000
5122	1002	298	1000	10000	5000
5123	1002	302	1000	10000	5000
5124	1002	306	1000	10000	5000
5125	1002	310	1000	10000	5000
5126	1002	314	1000	10000	5000
5127	1002	318	1000	10000	5000
5128	1002	322	1000	10000	5000
5129	1002	326	1000	10000	5000
5130	1002	330	1000	10000	5000
5131	1002	334	1000	10000	5000
5132	1002	338	1000	10000	5000
5133	1002	342	1000	10000	5000
5134	1002	346	1000	10000	5000
5135	1002	350	1000	10000	5000
5136	1002	354	1000	10000	5000
5137	1002	358	1000	10000	5000
5138	1002	362	1000	10000	5000
5139	1002	366	1000	10000	5000
5140	1002	370	1000	10000	5000
5141	1002	374	1000	10000	5000
5142	1002	378	1000	10000	5000
5143	1002	382	1000	10000	5000
5144	1002	386	1000	10000	5000
5145	1002	390	1000	10000	5000
5146	1002	394	1000	10000	5000
5147	1002	398	1000	10000	5000
5148	1002	402	1000	10000	5000
5149	1002	406	1000	10000	5000
5150	1002	410	1000	10000	5000
5151	1002	414	1000	10000	5000
5152	1002	418	1000	10000	5000
5153	1002	422	1000	10000	5000
5154	1002	426	1000	10000	5000
5155	1002	430	1000	10000	5000
5156	1002	434	1000	10000	5000
5157	1002	438	1000	10000	5000
5158	1002	442	1000	10000	5000
5159	1002	446	1000	10000	5000
5160	1002	450	1000	10000	5000
5161	1002	454	1000	10000	5000
5162	1002	458	1000	10000	5000
5163	1002	462	1000	10000	5000
5164	1002	466	1000	10000	5000
5165	1002	470	1000	10000	5000
5166	1002	474	1000	10000	5000
5167	1002	478	1000	10000	5000
5168	1002	482	1000	10000	5000
5169	1002	486	1000	10000	5000
5170	1002	490	1000	10000	5000
5171	1002	494	1000	10000	5000
5172	1002	498	1000	10000	5000
5173	1002	502	1000	10000	5000
5174	1002	506	1000	10000	5000
5175	1002	510	1000	10000	5000
5176	1002	514	1000	10000	5000
5177	1002	518	1000	10000	5000
5178	1002	522	1000	10000	5000
5179	1002	526	1000	10000	5000
5180	1002	530	1000	10000	5000
5181	1002	534	1000	10000	5000
5182	1002	538	1000	10000	5000
5183	1002	542	1000	10000	5000
5184	1002	546	1000	10000	5000
5185	1002	550	1000	10000	5000
5186	1002	554	1000	10000	5000
5187	1002	558	1000	10000	5000
5188	1002	562	1000	10000	5000
5189	1002	566	1000	10000	5000
5190	1002	570	1000	10000	5000
5191	1002	575	1000	10000	5000
5192	1002	576	1000	10000	5000
5193	1002	581	1000	10000	5000
5194	1002	582	1000	10000	5000
5195	1002	587	1000	10000	5000
5196	1002	588	1000	10000	5000
5197	1002	593	1000	10000	5000
5198	1002	594	1000	10000	5000
5199	1002	599	1000	10000	5000
5200	1002	600	1000	10000	5000
5201	1002	605	1000	10000	5000
5202	1002	606	1000	10000	5000
5203	1002	611	1000	10000	5000
5204	1002	612	1000	10000	5000
5205	1002	617	1000	10000	5000
5206	1002	618	1000	10000	5000
5207	1002	623	1000	10000	5000
5208	1002	624	1000	10000	5000
5209	1002	629	1000	10000	5000
5210	1002	630	1000	10000	5000
5211	1002	635	1000	10000	5000
5212	1002	636	1000	10000	5000
5213	1002	641	1000	10000	5000
5214	1002	642	1000	10000	5000
5215	1002	647	1000	10000	5000
5216	1002	648	1000	10000	5000
5217	1002	653	1000	10000	5000
5218	1002	654	1000	10000	5000
5219	1002	659	1000	10000	5000
5220	1002	660	1000	10000	5000
5221	1002	664	1000	10000	5000
5222	1002	668	1000	10000	5000
5223	1002	672	1000	10000	5000
5224	1002	676	1000	10000	5000
5225	1002	680	1000	10000	5000
5226	1002	684	1000	10000	5000
5227	1002	688	1000	10000	5000
5228	1002	693	1000	10000	5000
5229	1002	694	1000	10000	5000
5230	1002	699	1000	10000	5000
5231	1002	700	1000	10000	5000
5232	1002	705	1000	10000	5000
5233	1002	706	1000	10000	5000
5234	1002	711	1000	10000	5000
5235	1002	712	1000	10000	5000
5236	1002	717	1000	10000	5000
5237	1002	718	1000	10000	5000
5238	1002	723	1000	10000	5000
5239	1002	724	1000	10000	5000
5240	1002	728	1000	10000	5000
5241	1002	733	1000	10000	5000
5242	1002	734	1000	10000	5000
5243	1002	738	1000	10000	5000
5244	1002	742	1000	10000	5000
5245	1002	746	1000	10000	5000
5246	1002	750	1000	10000	5000
5247	1002	754	1000	10000	5000
5248	1002	759	1000	10000	5000
5249	1002	760	1000	10000	5000
5250	1002	765	1000	10000	5000
5251	1002	766	1000	10000	5000
5252	1003	11	1000	10000	5000
5253	1003	15	1000	10000	5000
5254	1003	19	1000	10000	5000
5255	1003	23	1000	10000	5000
5256	1003	27	1000	10000	5000
5257	1003	31	1000	10000	5000
5258	1003	35	1000	10000	5000
5259	1003	39	1000	10000	5000
5260	1003	43	1000	10000	5000
5261	1003	47	1000	10000	5000
5262	1003	51	1000	10000	5000
5263	1003	55	1000	10000	5000
5264	1003	59	1000	10000	5000
5265	1003	63	1000	10000	5000
5266	1003	67	1000	10000	5000
5267	1003	71	1000	10000	5000
5268	1003	75	1000	10000	5000
5269	1003	79	1000	10000	5000
5270	1003	83	1000	10000	5000
5271	1003	87	1000	10000	5000
5272	1003	91	1000	10000	5000
5273	1003	95	1000	10000	5000
5274	1003	99	1000	10000	5000
5275	1003	103	1000	10000	5000
5276	1003	107	1000	10000	5000
5277	1003	111	1000	10000	5000
5278	1003	115	1000	10000	5000
5279	1003	119	1000	10000	5000
5280	1003	123	1000	10000	5000
5281	1003	127	1000	10000	5000
5282	1003	131	1000	10000	5000
5283	1003	135	1000	10000	5000
5284	1003	139	1000	10000	5000
5285	1003	143	1000	10000	5000
5286	1003	147	1000	10000	5000
5287	1003	151	1000	10000	5000
5288	1003	155	1000	10000	5000
5289	1003	159	1000	10000	5000
5290	1003	163	1000	10000	5000
5291	1003	167	1000	10000	5000
5292	1003	171	1000	10000	5000
5293	1003	175	1000	10000	5000
5294	1003	179	1000	10000	5000
5295	1003	183	1000	10000	5000
5296	1003	187	1000	10000	5000
5297	1003	191	1000	10000	5000
5298	1003	195	1000	10000	5000
5299	1003	199	1000	10000	5000
5300	1003	203	1000	10000	5000
5301	1003	207	1000	10000	5000
5302	1003	211	1000	10000	5000
5303	1003	215	1000	10000	5000
5304	1003	219	1000	10000	5000
5305	1003	223	1000	10000	5000
5306	1003	227	1000	10000	5000
5307	1003	231	1000	10000	5000
5308	1003	235	1000	10000	5000
5309	1003	239	1000	10000	5000
5310	1003	243	1000	10000	5000
5311	1003	247	1000	10000	5000
5312	1003	251	1000	10000	5000
5313	1003	255	1000	10000	5000
5314	1003	259	1000	10000	5000
5315	1003	263	1000	10000	5000
5316	1003	267	1000	10000	5000
5317	1003	271	1000	10000	5000
5318	1003	275	1000	10000	5000
5319	1003	279	1000	10000	5000
5320	1003	283	1000	10000	5000
5321	1003	287	1000	10000	5000
5322	1003	291	1000	10000	5000
