Id	NpcId	HeadIcon	IsShowMark	Level	BuffIds[1]	BuffIds[2]	BuffRandomGroupIds[1]	BuffRandomGroupIds[2]	BuffRandomGroupIds[3]
31031101	90910	Assets/Product/Texture/Image/RoleCharacter/Me1UnknownMd010001.png	0	162	761544		3	4001	4002
31032101	81500	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	1	500	761545		3	4001	4002
31030201	90970	Assets/Product/Texture/Image/RoleCharacter/ModelmNormal01.png	0	113	761543		3	4001	4002
31030202	90610	Assets/Product/Texture/Image/RoleCharacter/Me1YihexiufudanyuanMd000001.png	0	134	761543		3	4001	4002
31031201	90390	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	0	96	761544		3	4001	4002
31032201	83100	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	1	150	761545		3	4001	4002
31030301	90222	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	0	50	761543		3	4001	4002
31030302	90170	Assets/Product/Texture/Image/RoleCharacter/BudaozheNormal01.png	0	89	761543		3	4001	4002
31031301	90440	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	0	160	761544		3	4001	4002
31032301	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31040101	90250	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	0	80	761543		3	4001	4002
31040102	90600	Assets/Product/Texture/Image/RoleCharacter/Me1YihefenjiedanyuanMd000001.png	0	305	761543		3	4001	4002
31041101	90810	Assets/Product/Texture/Image/RoleCharacter/Taieyixing01.png	0	105	761544		3	4001	4002
31042101	90390	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	1	96	761545		3	4001	4002
31040201	90650	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	0	300	761543		3	4001	4002
31040202	90090	Assets/Product/Texture/Image/RoleCharacter/Mo1DimianjianshiqiMd000001.png	0	141	761543		3	4001	4002
31041201	90420	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	0	102	761544		3	4001	4002
31042201	93170	Assets/Product/Texture/Image/RoleCharacter/Me1HetimingyunzhilunNormal01.png	1	159	761545		3	4001	4002
31040301	90760	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	0	185	761543		3	4001	4002
31040302	90750	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	0	177	761543		3	4001	4002
31041301	90780	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	0	89	761544		3	4001	4002
31042301	81900	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	1	351	761545		3	4001	4002
31050101	90160	Assets/Product/Texture/Image/RoleCharacter/ShaojiepaoNormal01.png	0	120	761543		3	4001	4002
31050102	90480	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	0	106	761543		3	4001	4002
31051101	90700	Assets/Product/Texture/Image/RoleCharacter/ZhizunNormal01.png	0	100	761544		3	4001	4002
31052101	81600	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	1	126	761545		3	4001	4002
31050201	90120	Assets/Product/Texture/Image/RoleCharacter/Mo1BaohuzheMd000001.png	0	104	761543		3	4001	4002
31050202	90250	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	0	80	761543		3	4001	4002
31051201	90650	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	0	300	761544		3	4001	4002
31052201	90800	Assets/Product/Texture/Image/RoleCharacter/YunluNormal01.png	1	96	761545		3	4001	4002
31050301	90410	Assets/Product/Texture/Image/RoleCharacter/Me1YihekantandanyuanMd000001.png	0	86	761543		3	4001	4002
31050302	90210	Assets/Product/Texture/Image/RoleCharacter/TufuNormal01.png	0	97	761543		3	4001	4002
31051301	90400	Assets/Product/Texture/Image/RoleCharacter/FangshengdouniuNormal01.png	0	89	761544		3	4001	4002
31052301	81700	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	1	242	761545		3	4001	4002
31060101	90100	Assets/Product/Texture/Image/RoleCharacter/Mo1KongzhongjianshiqiMd000001.png	0	99	761543		3	4001	4002
31060102	90350	Assets/Product/Texture/Image/RoleCharacter/XiaofangweishiNormal01.png	0	405	761543		3	4001	4002
31061101	90370	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	0	160	761544		3	4001	4002
31062101	81800	Assets/Product/Texture/Image/RoleCharacter/WashakeNormal01.png	1	300	761545		3	4001	4002
31060201	93293	Assets/Product/Texture/Image/RoleCharacter/HeadMo1CoralerMd010001.png	0	81	761543		3	4001	4002
31060202	90650	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	0	300	761543		3	4001	4002
31061201	93030	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	0	137	761544		3	4001	4002
31062201	93170	Assets/Product/Texture/Image/RoleCharacter/Me1HetimingyunzhilunNormal01.png	1	159	761545		3	4001	4002
31060301	90250	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	0	80	761543		3	4001	4002
31060302	90690	Assets/Product/Texture/Image/RoleCharacter/LucunNormal01.png	0	93	761543		3	4001	4002
31061301	90670	Assets/Product/Texture/Image/RoleCharacter/Mo1YanfenyixingMd000001.png	0	240	761544		3	4001	4002
31062301	81300	Assets/Product/Texture/Image/RoleCharacter/BalaswordNomal.png	1	70	761545		3	4001	4002
31070101	90460	Assets/Product/Texture/Image/RoleCharacter/Me1ShenhaiqianfuzheMd000002.png	0	120	761543		3	4001	4002
31070102	90770	Assets/Product/Texture/Image/RoleCharacter/ZhangyuNormal01.png	0	120	761543		3	4001	4002
31071101	90630	Assets/Product/Texture/Image/RoleCharacter/SuanyegongyiNormal01.png	0	150	761544		3	4001	4002
31072101	837100	Assets/Product/Texture/Image/RoleCharacter/ShashibierNormal02.png	1	89	761545		3	4001	4002
31070201	90030	Assets/Product/Texture/Image/RoleCharacter/Mo1XiulijigongMd000001.png	0	104	761543		3	4001	4002
31070202	90740	Assets/Product/Texture/Image/RoleCharacter/XiguaNormal01.png	0	120	761543		3	4001	4002
31071201	90160	Assets/Product/Texture/Image/RoleCharacter/ShaojiepaoNormal01.png	0	120	761544		3	4001	4002
31072201	837000	Assets/Product/Texture/Image/RoleCharacter/Mb1AolajiangMd010001.png	1	150	761545		3	4001	4002
31070301	90150	Assets/Product/Texture/Image/RoleCharacter/Mo1YeyaMd000001.png	0	93	761543		3	4001	4002
31070302	90470	Assets/Product/Texture/Image/RoleCharacter/Mo1YijuyeyaMd000001.png	0	153	761543		3	4001	4002
31071301	90870	Assets/Product/Texture/Image/RoleCharacter/Me1YasibeiersiMd010001.png	0	142	761544		3	4001	4002
31072301	90390	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	1	96	761545		3	4001	4002
31080101	93293	Assets/Product/Texture/Image/RoleCharacter/HeadMo1CoralerMd010001.png	0	81	761543		3	4001	4002
31080102	90940	Assets/Product/Texture/Image/RoleCharacter/Mo1CiganxieMd010001.png	0	109	761543		3	4001	4002
31081101	90900	Assets/Product/Texture/Image/RoleCharacter/Mo1HaiqiaoMd010001.png	0	221	761544		3	4001	4002
31082101	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31080201	90600	Assets/Product/Texture/Image/RoleCharacter/Me1YihefenjiedanyuanMd000001.png	0	305	761543		3	4001	4002
31080202	90860	Assets/Product/Texture/Image/RoleCharacter/Mo1BopuerMd01000.png	0	210	761543		3	4001	4002
31081201	90260	Assets/Product/Texture/Image/RoleCharacter/Mo1FangshengrongyuanMd000001.png	0	133	761544		3	4001	4002
31082201	90910	Assets/Product/Texture/Image/RoleCharacter/Me1UnknownMd010001.png	1	162	761545		3	4001	4002
31080301	90890	Assets/Product/Texture/Image/RoleCharacter/Mo1UngouzaotiMd010001.png	0	293	761543		3	4001	4002
31080302	93232	Assets/Product/Texture/Image/RoleCharacter/CourierNormal01.png	0	131	761543		3	4001	4002
31081301	93192	Assets/Product/Texture/Image/RoleCharacter/YiliaojiNormal01.png	0	144	761544		3	4001	4002
31082301	81500	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	1	500	761545		3	4001	4002
31090101	90460	Assets/Product/Texture/Image/RoleCharacter/Me1ShenhaiqianfuzheMd000002.png	0	120	761543		3	4001	4002
31090102	90760	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	0	185	761543		3	4001	4002
31091101	90450	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	0	110	761544		3	4001	4002
31092101	83220	Assets/Product/Texture/Image/RoleCharacter/LuosaitaNormal01.png	1	156	761545		3	4001	4002
31090201	90250	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	0	80	761543		3	4001	4002
31090202	90480	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	0	106	761543		3	4001	4002
31091201	90810	Assets/Product/Texture/Image/RoleCharacter/Taieyixing01.png	0	105	761544		3	4001	4002
31092201	90790	Assets/Product/Texture/Image/RoleCharacter/DiaorenyixingNormal01.png	1	121	761545		3	4001	4002
31090301	90330	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	0	124	761543		3	4001	4002
31090302	90150	Assets/Product/Texture/Image/RoleCharacter/Mo1YeyaMd000001.png	0	93	761543		3	4001	4002
31091301	90440	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	0	160	761544		3	4001	4002
31092301	837100	Assets/Product/Texture/Image/RoleCharacter/ShashibierNormal02.png	1	89	761545		3	4001	4002
31100101	90030	Assets/Product/Texture/Image/RoleCharacter/Mo1XiulijigongMd000001.png	0	104	761543		3	4001	4002
31100102	90440	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	0	160	761543		3	4001	4002
31101101	90222	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	0	50	761544		3	4001	4002
31102101	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31100201	90420	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	0	102	761543		3	4001	4002
31100202	90190	Assets/Product/Texture/Image/RoleCharacter/Mo1ShouhuzheMd000001.png	0	144	761543		3	4001	4002
31101201	90130	Assets/Product/Texture/Image/RoleCharacter/Me1XunshoushiMd000001.png	0	87	761544		3	4001	4002
31102201	83100	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	1	150	761545		3	4001	4002
31100301	90860	Assets/Product/Texture/Image/RoleCharacter/Mo1BopuerMd01000.png	0	210	761543		3	4001	4002
31100302	93110	Assets/Product/Texture/Image/RoleCharacter/JinglingNormal01.png	0	160	761543		3	4001	4002
31101301	90870	Assets/Product/Texture/Image/RoleCharacter/Me1YasibeiersiMd010001.png	0	142	761544		3	4001	4002
31102301	93170	Assets/Product/Texture/Image/RoleCharacter/Me1HetimingyunzhilunNormal01.png	1	159	761545		3	4001	4002
31110101	90760	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	0	185	761543		3	4001	4002
31110102	90780	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	0	89	761543		3	4001	4002
31111101	90450	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	0	110	761544		3	4001	4002
31112101	83800	Assets/Product/Texture/Image/RoleCharacter/AnboliyaNormal01.png	1	412	761545		3	4001	4002
31110201	90480	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	0	106	761543		3	4001	4002
31110202	90650	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	0	300	761543		3	4001	4002
31111201	90340	Assets/Product/Texture/Image/RoleCharacter/JinweiNormal01.png	0	86	761544		3	4001	4002
31112201	83500	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	1	219	761545		3	4001	4002
31110301	90350	Assets/Product/Texture/Image/RoleCharacter/XiaofangweishiNormal01.png	0	405	761543		3	4001	4002
31110302	90740	Assets/Product/Texture/Image/RoleCharacter/XiguaNormal01.png	0	120	761543		3	4001	4002
31111301	90330	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	0	124	761544		3	4001	4002
31112301	81700	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	1	242	761545		3	4001	4002
31120101	90740	Assets/Product/Texture/Image/RoleCharacter/XiguaNormal01.png	0	120	761543		3	4001	4002
31120102	90480	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	0	106	761543		3	4001	4002
31121101	90420	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	0	102	761544		3	4001	4002
31122101	81300	Assets/Product/Texture/Image/RoleCharacter/BalaswordNomal.png	1	70	761545		3	4001	4002
31120201	90222	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	0	50	761543		3	4001	4002
31120202	90650	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	0	300	761543		3	4001	4002
31121201	90370	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	0	160	761544		3	4001	4002
31122201	90390	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	1	96	761545		3	4001	4002
31120301	93110	Assets/Product/Texture/Image/RoleCharacter/JinglingNormal01.png	0	160	761543		3	4001	4002
31120302	90110	Assets/Product/Texture/Image/RoleCharacter/Me1XunjingzheMd000001.png	0	148	761543		3	4001	4002
31121301	93103	Assets/Product/Texture/Image/RoleCharacter/ShujingNormal01.png	0	109	761544		3	4001	4002
31122301	83500	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	1	219	761545		3	4001	4002
31130101	90222	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	0	50	761543		3	4001	4002
31130102	90380	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	0	158	761543		3	4001	4002
31131101	90160	Assets/Product/Texture/Image/RoleCharacter/ShaojiepaoNormal01.png	0	120	761544		3	4001	4002
31132101	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31130201	93303	Assets/Product/Texture/Image/RoleCharacter/V130stNormal01.png	0	82	761543		3	4001	4002
31130202	90780	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	0	89	761543		3	4001	4002
31131201	90450	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	0	110	761544		3	4001	4002
31132201	81500	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	1	500	761545		3	4001	4002
31130301	90180	Assets/Product/Texture/Image/RoleCharacter/Mo1ZhixingzheMd000001.png	0	110	761543		3	4001	4002
31130302	93030	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	0	137	761543		3	4001	4002
31131301	90420	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	0	102	761544		3	4001	4002
31132301	81700	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	1	242	761545		3	4001	4002
31140101	90740	Assets/Product/Texture/Image/RoleCharacter/XiguaNormal01.png	0	120	761543		3	4001	4002
31140102	90350	Assets/Product/Texture/Image/RoleCharacter/XiaofangweishiNormal01.png	0	405	761543		3	4001	4002
31141101	90450	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	0	110	761544		3	4001	4002
31142101	90390	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	1	96	761545		3	4001	4002
31140201	90600	Assets/Product/Texture/Image/RoleCharacter/Me1YihefenjiedanyuanMd000001.png	0	305	761543		3	4001	4002
31140202	90440	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	0	160	761543		3	4001	4002
31141201	93313	Assets/Product/Texture/Image/RoleCharacter/V130stNormal02.png	0	109	761544		3	4001	4002
31142201	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31140301	90330	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	0	124	761543		3	4001	4002
31140302	90400	Assets/Product/Texture/Image/RoleCharacter/FangshengdouniuNormal01.png	0	89	761543		3	4001	4002
31141301	90370	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	0	160	761544		3	4001	4002
31142301	81300	Assets/Product/Texture/Image/RoleCharacter/BalaswordNomal.png	1	70	761545		3	4001	4002
31150101	90980	Assets/Product/Texture/Image/RoleCharacter/PoliceNormal01.png	0	113	761543		3	4001	4002
31150102	90160	Assets/Product/Texture/Image/RoleCharacter/ShaojiepaoNormal01.png	0	120	761543		3	4001	4002
31151101	90600	Assets/Product/Texture/Image/RoleCharacter/Me1YihefenjiedanyuanMd000001.png	0	305	761544		3	4001	4002
31152101	837000	Assets/Product/Texture/Image/RoleCharacter/Mb1AolajiangMd010001.png	1	150	761545		3	4001	4002
31150201	90640	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	0	143	761543		3	4001	4002
31150202	90940	Assets/Product/Texture/Image/RoleCharacter/Mo1CiganxieMd010001.png	0	109	761543		3	4001	4002
31151201	90260	Assets/Product/Texture/Image/RoleCharacter/Mo1FangshengrongyuanMd000001.png	0	133	761544		3	4001	4002
31152201	81300	Assets/Product/Texture/Image/RoleCharacter/BalaswordNomal.png	1	70	761545		3	4001	4002
31150301	93060	Assets/Product/Texture/Image/RoleCharacter/NvDuiZhangNormal01.png	0	88	761543		3	4001	4002
31150302	93050	Assets/Product/Texture/Image/RoleCharacter/HeadMo1CyborgsoldierMd10001.png	0	128	761543		3	4001	4002
31151301	90390	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	0	96	761544		3	4001	4002
31152301	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31160101	90160	Assets/Product/Texture/Image/RoleCharacter/ShaojiepaoNormal01.png	0	120	761543		3	4001	4002
31160102	90480	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	0	106	761543		3	4001	4002
31161101	90180	Assets/Product/Texture/Image/RoleCharacter/Mo1ZhixingzheMd000001.png	0	110	761544		3	4001	4002
31162101	83900	Assets/Product/Texture/Image/RoleCharacter/LunaNormal03.png	1	160	761545		3	4001	4002
31160201	90760	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	0	185	761543		3	4001	4002
31160202	90720	Assets/Product/Texture/Image/RoleCharacter/MatianniNormal01.png	0	85	761543		3	4001	4002
31161201	90710	Assets/Product/Texture/Image/RoleCharacter/KaixiNormal01.png	0	109	761544		3	4001	4002
31162201	83220	Assets/Product/Texture/Image/RoleCharacter/LuosaitaNormal01.png	1	156	761545		3	4001	4002
31160301	90210	Assets/Product/Texture/Image/RoleCharacter/TufuNormal01.png	0	97	761543		3	4001	4002
31160302	90420	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	0	102	761543		3	4001	4002
31161301	90350	Assets/Product/Texture/Image/RoleCharacter/XiaofangweishiNormal01.png	0	405	761544		3	4001	4002
31162301	83100	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	1	150	761545		3	4001	4002
31170101	93110	Assets/Product/Texture/Image/RoleCharacter/JinglingNormal01.png	0	160	761543		3	4001	4002
31170102	90740	Assets/Product/Texture/Image/RoleCharacter/XiguaNormal01.png	0	120	761543		3	4001	4002
31171101	90450	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	0	110	761544		3	4001	4002
31172101	93170	Assets/Product/Texture/Image/RoleCharacter/Me1HetimingyunzhilunNormal01.png	1	159	761545		3	4001	4002
31170201	90600	Assets/Product/Texture/Image/RoleCharacter/Me1YihefenjiedanyuanMd000001.png	0	305	761543		3	4001	4002
31170202	90222	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	0	50	761543		3	4001	4002
31171201	90260	Assets/Product/Texture/Image/RoleCharacter/Mo1FangshengrongyuanMd000001.png	0	133	761544		3	4001	4002
31172201	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31170301	90190	Assets/Product/Texture/Image/RoleCharacter/Mo1ShouhuzheMd000001.png	0	144	761543		3	4001	4002
31170302	90210	Assets/Product/Texture/Image/RoleCharacter/TufuNormal01.png	0	97	761543		3	4001	4002
31171301	90440	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	0	160	761544		3	4001	4002
31172301	837100	Assets/Product/Texture/Image/RoleCharacter/ShashibierNormal02.png	1	89	761545		3	4001	4002
31180101	90740	Assets/Product/Texture/Image/RoleCharacter/XiguaNormal01.png	0	120	761543		3	4001	4002
31180102	90450	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	0	110	761543		3	4001	4002
31181101	90350	Assets/Product/Texture/Image/RoleCharacter/XiaofangweishiNormal01.png	0	405	761544		3	4001	4002
31182101	81300	Assets/Product/Texture/Image/RoleCharacter/BalaswordNomal.png	1	70	761545		3	4001	4002
31180201	90760	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	0	185	761543		3	4001	4002
31180202	90460	Assets/Product/Texture/Image/RoleCharacter/Me1ShenhaiqianfuzheMd000002.png	0	120	761543		3	4001	4002
31181201	90600	Assets/Product/Texture/Image/RoleCharacter/Me1YihefenjiedanyuanMd000001.png	0	305	761544		3	4001	4002
31182201	837100	Assets/Product/Texture/Image/RoleCharacter/ShashibierNormal02.png	1	89	761545		3	4001	4002
31180301	90420	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	0	102	761543		3	4001	4002
31180302	90350	Assets/Product/Texture/Image/RoleCharacter/XiaofangweishiNormal01.png	0	405	761543		3	4001	4002
31181301	90222	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	0	50	761544		3	4001	4002
31182301	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31190101	90660	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	0	150	761543		3	4001	4002
31190102	90480	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	0	106	761543		3	4001	4002
31191101	90170	Assets/Product/Texture/Image/RoleCharacter/BudaozheNormal01.png	0	89	761544		3	4001	4002
31192101	90390	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	1	96	761545		3	4001	4002
31190201	93030	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	0	137	761543		3	4001	4002
31190202	90260	Assets/Product/Texture/Image/RoleCharacter/Mo1FangshengrongyuanMd000001.png	0	133	761543		3	4001	4002
31191201	90440	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	0	160	761544		3	4001	4002
31192201	81210	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal02.png	1	132	761545	761546	3	4001	4002
31190301	90250	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	0	80	761543		3	4001	4002
31190302	90180	Assets/Product/Texture/Image/RoleCharacter/Mo1ZhixingzheMd000001.png	0	110	761543		3	4001	4002
31191301	93170	Assets/Product/Texture/Image/RoleCharacter/Me1HetimingyunzhilunNormal01.png	0	159	761544		3	4001	4002
31192301	81900	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	1	351	761545		3	4001	4002
31200101	90030	Assets/Product/Texture/Image/RoleCharacter/Mo1XiulijigongMd000001.png	0	104	761543		3	4001	4002
31201101	90130	Assets/Product/Texture/Image/RoleCharacter/Me1XunshoushiMd000001.png	0	87	761544		3	4001	4002
31202101	84310	Assets/Product/Texture/Image/RoleCharacter/Mb1SirenMd010001.png	1	47	761545		3	4001	4002
31200201	90160	Assets/Product/Texture/Image/RoleCharacter/ShaojiepaoNormal01.png	0	120	761543		3	4001	4002
31201201	90360	Assets/Product/Texture/Image/RoleCharacter/FenjiezheNormal01.png	0	122	761544		3	4001	4002
31202201	84200	Assets/Product/Texture/Image/RoleCharacter/Mb1MajiyaweiliMd010001.png	1	158	761545		3	4001	4002
31200301	90190	Assets/Product/Texture/Image/RoleCharacter/Mo1ShouhuzheMd000001.png	0	144	761543		3	4001	4002
31201301	90260	Assets/Product/Texture/Image/RoleCharacter/Mo1FangshengrongyuanMd000001.png	0	133	761544		3	4001	4002
31202301	837100	Assets/Product/Texture/Image/RoleCharacter/ShashibierNormal02.png	1	89	761545		3	4001	4002
60000101	99175	Assets/Product/Texture/Image/RoleCharacter/Mo1KuroMd000001.png	1	100	761502				
