Id	GroupId	FixAttrId	FixAttrLevel	Ability	FightEvent	FightEventLevel	EffectType	EffectValue
1334	502	3	33	206	2230274	34	13	1492
1335	502	3	34	209	2230274	35	13	1511
1336	502	3	35	211	2230274	36	13	1530
1337	502	3	36	214	2230274	37	13	1548
1338	502	3	37	216	2230274	38	13	1565
1339	502	3	38	219	2230274	39	13	1583
1340	502	3	39	221	2230274	40	13	1599
1341	502	3	40	224	2230274	41	13	1616
1342	502	3	41	226	2230274	42	13	1632
1343	502	3	42	228	2230274	43	13	1647
1344	502	3	43	230	2230274	44	13	1662
1345	502	3	44	232	2230274	45	13	1677
1346	502	3	45	235	2230274	46	13	1692
1347	502	3	46	237	2230274	47	13	1706
1348	502	3	47	239	2230274	48	13	1720
1349	502	3	48	241	2230274	49	13	1733
1350	502	3	49	242	2230274	50	13	1747
1351	502	3	50	244	2230274	51	13	1760
1352	502	3	51	246	2230274	52	13	1772
1353	502	3	52	248	2230274	53	13	1785
1354	502	3	53	250	2230274	54	13	1797
1355	502	3	54	251	2230274	55	13	1809
1356	502	3	55	253	2230274	56	13	1821
1357	502	3	56	255	2230274	57	13	1832
1358	502	3	57	256	2230274	58	13	1843
1359	502	3	58	258	2230274	59	13	1854
1360	502	3	59	259	2230274	60	13	1865
1361	502	3	60	261	2230274	61	13	1876
1362	502	3	61	262	2230274	62	13	1886
1363	502	3	62	264	2230274	63	13	1896
1364	502	3	63	265	2230274	64	13	1906
1365	502	3	64	267	2230274	65	13	1916
1366	502	3	65	268	2230274	66	13	1926
1367	502	3	66	269	2230274	67	13	1935
1368	502	3	67	271	2230274	68	13	1944
1369	502	3	68	272	2230274	69	13	1954
1370	502	3	69	273	2230274	70	13	1963
1371	502	3	70	275	2230274	71	13	1971
1372	502	3	71	276	2230274	72	13	1980
1373	502	3	72	277	2230274	73	13	1988
1374	502	3	73	278	2230274	74	13	1997
1375	502	3	74	279	2230274	75	13	2005
1376	502	3	75	280	2230274	76	13	2013
1377	502	3	76	282	2230274	77	13	2021
1378	502	3	77	283	2230274	78	13	2029
1379	502	3	78	284	2230274	79	13	2036
1380	502	3	79	285	2230274	80	13	2044
1381	502	3	80	286	2230274	81	13	2051
1382	502	3	81	287	2230274	82	13	2059
1383	502	3	82	288	2230274	83	13	2066
1384	502	3	83	289	2230274	84	13	2073
1385	502	3	84	290	2230274	85	13	2080
1386	502	3	85	291	2230274	86	13	2087
1387	502	3	86	292	2230274	87	13	2093
1388	502	3	87	293	2230274	88	13	2100
1389	502	3	88	294	2230274	89	13	2107
1390	502	3	89	295	2230274	90	13	2113
1391	502	3	90	296	2230274	91	13	2119
1392	502	3	91	296	2230274	92	13	2126
1393	502	3	92	297	2230274	93	13	2132
1394	502	3	93	298	2230274	94	13	2138
1395	502	3	94	299	2230274	95	13	2144
1396	502	3	95	300	2230274	96	13	2150
1397	502	3	96	301	2230274	97	13	2155
1398	502	3	97	302	2230274	98	13	2161
1399	502	3	98	302	2230274	99	13	2167
1400	502	3	99	303	2230274	100	13	2172
1401	503	3	0	0	2230275	1	13	554
1402	503	3	1	77	2230275	2	13	615
1403	503	3	2	86	2230275	3	13	673
1404	503	3	3	94	2230275	4	13	730
1405	503	3	4	102	2230275	5	13	785
1406	503	3	5	110	2230275	6	13	838
1407	503	3	6	117	2230275	7	13	890
1408	503	3	7	124	2230275	8	13	940
1409	503	3	8	131	2230275	9	13	989
1410	503	3	9	138	2230275	10	13	1036
1411	503	3	10	145	2230275	11	13	1082
1412	503	3	11	151	2230275	12	13	1126
1413	503	3	12	157	2230275	13	13	1170
1414	503	3	13	163	2230275	14	13	1212
1415	503	3	14	169	2230275	15	13	1253
1416	503	3	15	175	2230275	16	13	1293
1417	503	3	16	181	2230275	17	13	1332
1418	503	3	17	186	2230275	18	13	1370
1419	503	3	18	191	2230275	19	13	1407
1420	503	3	19	197	2230275	20	13	1443
1421	503	3	20	202	2230275	21	13	1478
1422	503	3	21	207	2230275	22	13	1512
1423	503	3	22	211	2230275	23	13	1545
1424	503	3	23	216	2230275	24	13	1578
1425	503	3	24	221	2230275	25	13	1610
1426	503	3	25	225	2230275	26	13	1641
1427	503	3	26	229	2230275	27	13	1671
1428	503	3	27	234	2230275	28	13	1701
1429	503	3	28	238	2230275	29	13	1730
1430	503	3	29	242	2230275	30	13	1758
1431	503	3	30	246	2230275	31	13	1786
1432	503	3	31	250	2230275	32	13	1813
1433	503	3	32	254	2230275	33	13	1839
1434	503	3	33	257	2230275	34	13	1865
1435	503	3	34	261	2230275	35	13	1890
1436	503	3	35	264	2230275	36	13	1915
1437	503	3	36	268	2230275	37	13	1939
1438	503	3	37	271	2230275	38	13	1963
1439	503	3	38	275	2230275	39	13	1987
1440	503	3	39	278	2230275	40	13	2009
1441	503	3	40	281	2230275	41	13	2032
1442	503	3	41	284	2230275	42	13	2054
1443	503	3	42	287	2230275	43	13	2075
1444	503	3	43	290	2230275	44	13	2096
1445	503	3	44	293	2230275	45	13	2117
1446	503	3	45	296	2230275	46	13	2137
1447	503	3	46	299	2230275	47	13	2157
1448	503	3	47	302	2230275	48	13	2177
1449	503	3	48	305	2230275	49	13	2196
1450	503	3	49	307	2230275	50	13	2215
1451	503	3	50	310	2230275	51	13	2233
1452	503	3	51	312	2230275	52	13	2251
1453	503	3	52	315	2230275	53	13	2269
1454	503	3	53	318	2230275	54	13	2287
1455	503	3	54	320	2230275	55	13	2304
1456	503	3	55	322	2230275	56	13	2321
1457	503	3	56	325	2230275	57	13	2338
1458	503	3	57	327	2230275	58	13	2354
1459	503	3	58	329	2230275	59	13	2370
1460	503	3	59	332	2230275	60	13	2386
1461	503	3	60	334	2230275	61	13	2401
1462	503	3	61	336	2230275	62	13	2416
1463	503	3	62	338	2230275	63	13	2432
1464	503	3	63	340	2230275	64	13	2446
1465	503	3	64	342	2230275	65	13	2461
1466	503	3	65	344	2230275	66	13	2475
1467	503	3	66	346	2230275	67	13	2489
1468	503	3	67	348	2230275	68	13	2503
1469	503	3	68	350	2230275	69	13	2517
1470	503	3	69	352	2230275	70	13	2530
1471	503	3	70	354	2230275	71	13	2543
1472	503	3	71	356	2230275	72	13	2556
1473	503	3	72	358	2230275	73	13	2569
1474	503	3	73	360	2230275	74	13	2582
1475	503	3	74	361	2230275	75	13	2594
1476	503	3	75	363	2230275	76	13	2606
1477	503	3	76	365	2230275	77	13	2619
1478	503	3	77	366	2230275	78	13	2630
1479	503	3	78	368	2230275	79	13	2642
1480	503	3	79	370	2230275	80	13	2654
1481	503	3	80	371	2230275	81	13	2665
1482	503	3	81	373	2230275	82	13	2676
1483	503	3	82	375	2230275	83	13	2687
1484	503	3	83	376	2230275	84	13	2698
1485	503	3	84	378	2230275	85	13	2709
1486	503	3	85	379	2230275	86	13	2720
1487	503	3	86	381	2230275	87	13	2730
1488	503	3	87	382	2230275	88	13	2740
1489	503	3	88	384	2230275	89	13	2751
1490	503	3	89	385	2230275	90	13	2761
1491	503	3	90	386	2230275	91	13	2771
1492	503	3	91	388	2230275	92	13	2780
1493	503	3	92	389	2230275	93	13	2790
1494	503	3	93	391	2230275	94	13	2800
1495	503	3	94	392	2230275	95	13	2809
1496	503	3	95	393	2230275	96	13	2818
1497	503	3	96	394	2230275	97	13	2827
1498	503	3	97	396	2230275	98	13	2837
1499	503	3	98	397	2230275	99	13	2845
1500	503	3	99	398	2230275	100	13	2854
1501	601	2	0	0	2230276	1	12	78
1502	601	2	1	25	2230276	2	12	103
1503	601	2	2	34	2230276	3	12	126
1504	601	2	3	42	2230276	4	12	148
1505	601	2	4	49	2230276	5	12	169
1506	601	2	5	56	2230276	6	12	189
1507	601	2	6	62	2230276	7	12	207
1508	601	2	7	69	2230276	8	12	225
1509	601	2	8	74	2230276	9	12	241
1510	601	2	9	80	2230276	10	12	257
1511	601	2	10	85	2230276	11	12	272
1512	601	2	11	90	2230276	12	12	286
1513	601	2	12	95	2230276	13	12	300
1514	601	2	13	99	2230276	14	12	312
1515	601	2	14	104	2230276	15	12	325
1516	601	2	15	108	2230276	16	12	337
1517	601	2	16	112	2230276	17	12	348
1518	601	2	17	115	2230276	18	12	359
1519	601	2	18	119	2230276	19	12	369
1520	601	2	19	122	2230276	20	12	379
1521	601	2	20	126	2230276	21	12	388
1522	601	2	21	129	2230276	22	12	397
1523	601	2	22	132	2230276	23	12	406
1524	601	2	23	135	2230276	24	12	415
1525	601	2	24	138	2230276	25	12	423
1526	601	2	25	140	2230276	26	12	431
1527	601	2	26	143	2230276	27	12	438
1528	601	2	27	146	2230276	28	12	445
1529	601	2	28	148	2230276	29	12	453
1530	601	2	29	150	2230276	30	12	459
1531	601	2	30	153	2230276	31	12	466
1532	601	2	31	155	2230276	32	12	472
1533	601	2	32	157	2230276	33	12	478
1534	601	2	33	159	2230276	34	12	484
1535	601	2	34	161	2230276	35	12	490
1536	601	2	35	163	2230276	36	12	496
1537	601	2	36	165	2230276	37	12	501
1538	601	2	37	167	2230276	38	12	507
1539	601	2	38	168	2230276	39	12	512
1540	601	2	39	170	2230276	40	12	517
1541	601	2	40	172	2230276	41	12	521
1542	601	2	41	173	2230276	42	12	526
1543	601	2	42	175	2230276	43	12	531
1544	601	2	43	176	2230276	44	12	535
1545	601	2	44	178	2230276	45	12	539
1546	601	2	45	179	2230276	46	12	544
1547	601	2	46	181	2230276	47	12	548
1548	601	2	47	182	2230276	48	12	552
1549	601	2	48	183	2230276	49	12	556
1550	601	2	49	185	2230276	50	12	559
1551	601	2	50	186	2230276	51	12	563
1552	601	2	51	187	2230276	52	12	567
1553	601	2	52	188	2230276	53	12	570
1554	601	2	53	190	2230276	54	12	574
1555	601	2	54	191	2230276	55	12	577
1556	601	2	55	192	2230276	56	12	580
1557	601	2	56	193	2230276	57	12	583
1558	601	2	57	194	2230276	58	12	586
1559	601	2	58	195	2230276	59	12	589
1560	601	2	59	196	2230276	60	12	592
1561	601	2	60	197	2230276	61	12	595
1562	601	2	61	198	2230276	62	12	598
1563	601	2	62	199	2230276	63	12	601
1564	601	2	63	200	2230276	64	12	604
1565	601	2	64	201	2230276	65	12	606
1566	601	2	65	202	2230276	66	12	609
1567	601	2	66	202	2230276	67	12	612
1568	601	2	67	203	2230276	68	12	614
1569	601	2	68	204	2230276	69	12	616
1570	601	2	69	205	2230276	70	12	619
1571	601	2	70	206	2230276	71	12	621
1572	601	2	71	207	2230276	72	12	624
1573	601	2	72	207	2230276	73	12	626
1574	601	2	73	208	2230276	74	12	628
1575	601	2	74	209	2230276	75	12	630
1576	601	2	75	210	2230276	76	12	632
1577	601	2	76	210	2230276	77	12	634
1578	601	2	77	211	2230276	78	12	636
1579	601	2	78	212	2230276	79	12	639
1580	601	2	79	212	2230276	80	12	640
1581	601	2	80	213	2230276	81	12	642
1582	601	2	81	214	2230276	82	12	644
1583	601	2	82	214	2230276	83	12	646
1584	601	2	83	215	2230276	84	12	648
1585	601	2	84	216	2230276	85	12	650
1586	601	2	85	216	2230276	86	12	652
1587	601	2	86	217	2230276	87	12	653
1588	601	2	87	217	2230276	88	12	655
1589	601	2	88	218	2230276	89	12	657
1590	601	2	89	218	2230276	90	12	658
1591	601	2	90	219	2230276	91	12	660
1592	601	2	91	220	2230276	92	12	662
1593	601	2	92	220	2230276	93	12	663
1594	601	2	93	221	2230276	94	12	665
1595	601	2	94	221	2230276	95	12	666
1596	601	2	95	222	2230276	96	12	668
1597	601	2	96	222	2230276	97	12	669
1598	601	2	97	223	2230276	98	12	671
1599	601	2	98	223	2230276	99	12	672
1600	601	2	99	224	2230276	100	12	674
1601	602	2	0	0	2230277	1	12	155
1602	602	2	1	51	2230277	2	12	180
1603	602	2	2	60	2230277	3	12	204
1604	602	2	3	67	2230277	4	12	226
1605	602	2	4	75	2230277	5	12	248
1606	602	2	5	82	2230277	6	12	269
1607	602	2	6	89	2230277	7	12	288
1608	602	2	7	96	2230277	8	12	308
1609	602	2	8	102	2230277	9	12	326
1610	602	2	9	108	2230277	10	12	343
1611	602	2	10	114	2230277	11	12	360
1612	602	2	11	120	2230277	12	12	377
1613	602	2	12	125	2230277	13	12	393
1614	602	2	13	130	2230277	14	12	408
1615	602	2	14	135	2230277	15	12	422
1616	602	2	15	140	2230277	16	12	436
1617	602	2	16	145	2230277	17	12	450
1618	602	2	17	150	2230277	18	12	463
1619	602	2	18	154	2230277	19	12	476
1620	602	2	19	158	2230277	20	12	488
1621	602	2	20	162	2230277	21	12	500
1622	602	2	21	166	2230277	22	12	512
1623	602	2	22	170	2230277	23	12	523
1624	602	2	23	174	2230277	24	12	534
1625	602	2	24	178	2230277	25	12	545
1626	602	2	25	181	2230277	26	12	555
1627	602	2	26	185	2230277	27	12	565
1628	602	2	27	188	2230277	28	12	575
1629	602	2	28	191	2230277	29	12	584
1630	602	2	29	194	2230277	30	12	593
1631	602	2	30	197	2230277	31	12	602
1632	602	2	31	200	2230277	32	12	611
1633	602	2	32	203	2230277	33	12	619
1634	602	2	33	206	2230277	34	12	627
1635	602	2	34	209	2230277	35	12	635
1636	602	2	35	211	2230277	36	12	643
1637	602	2	36	214	2230277	37	12	651
1638	602	2	37	216	2230277	38	12	658
1639	602	2	38	219	2230277	39	12	665
1640	602	2	39	221	2230277	40	12	672
1641	602	2	40	224	2230277	41	12	679
1642	602	2	41	226	2230277	42	12	686
1643	602	2	42	228	2230277	43	12	693
1644	602	2	43	230	2230277	44	12	699
1645	602	2	44	232	2230277	45	12	705
1646	602	2	45	235	2230277	46	12	711
1647	602	2	46	237	2230277	47	12	717
1648	602	2	47	239	2230277	48	12	723
1649	602	2	48	241	2230277	49	12	729
1650	602	2	49	242	2230277	50	12	734
1651	602	2	50	244	2230277	51	12	740
1652	602	2	51	246	2230277	52	12	745
1653	602	2	52	248	2230277	53	12	750
1654	602	2	53	250	2230277	54	12	756
1655	602	2	54	251	2230277	55	12	761
1656	602	2	55	253	2230277	56	12	765
1657	602	2	56	255	2230277	57	12	770
1658	602	2	57	256	2230277	58	12	775
1659	602	2	58	258	2230277	59	12	780
1660	602	2	59	259	2230277	60	12	784
1661	602	2	60	261	2230277	61	12	789
1662	602	2	61	262	2230277	62	12	793
1663	602	2	62	264	2230277	63	12	797
1664	602	2	63	265	2230277	64	12	801
1665	602	2	64	267	2230277	65	12	806
1666	602	2	65	268	2230277	66	12	810
1667	602	2	66	269	2230277	67	12	814
1668	602	2	67	271	2230277	68	12	818
1669	602	2	68	272	2230277	69	12	821
1670	602	2	69	273	2230277	70	12	825
1671	602	2	70	275	2230277	71	12	829
1672	602	2	71	276	2230277	72	12	832
1673	602	2	72	277	2230277	73	12	836
1674	602	2	73	278	2230277	74	12	839
1675	602	2	74	279	2230277	75	12	843
1676	602	2	75	280	2230277	76	12	846
1677	602	2	76	282	2230277	77	12	850
1678	602	2	77	283	2230277	78	12	853
1679	602	2	78	284	2230277	79	12	856
1680	602	2	79	285	2230277	80	12	859
1681	602	2	80	286	2230277	81	12	862
1682	602	2	81	287	2230277	82	12	865
1683	602	2	82	288	2230277	83	12	869
1684	602	2	83	289	2230277	84	12	871
1685	602	2	84	290	2230277	85	12	874
1686	602	2	85	291	2230277	86	12	877
1687	602	2	86	292	2230277	87	12	880
1688	602	2	87	293	2230277	88	12	883
1689	602	2	88	294	2230277	89	12	886
1690	602	2	89	295	2230277	90	12	888
1691	602	2	90	296	2230277	91	12	891
1692	602	2	91	296	2230277	92	12	894
1693	602	2	92	297	2230277	93	12	896
1694	602	2	93	298	2230277	94	12	899
1695	602	2	94	299	2230277	95	12	901
1696	602	2	95	300	2230277	96	12	904
1697	602	2	96	301	2230277	97	12	906
1698	602	2	97	302	2230277	98	12	909
1699	602	2	98	302	2230277	99	12	911
1700	602	2	99	303	2230277	100	12	913
1701	603	2	0	0	2230278	1	12	233
1702	603	2	1	77	2230278	2	12	258
1703	603	2	2	86	2230278	3	12	283
1704	603	2	3	94	2230278	4	12	307
1705	603	2	4	102	2230278	5	12	330
1706	603	2	5	110	2230278	6	12	352
1707	603	2	6	117	2230278	7	12	374
1708	603	2	7	124	2230278	8	12	395
1709	603	2	8	131	2230278	9	12	416
1710	603	2	9	138	2230278	10	12	436
1711	603	2	10	145	2230278	11	12	455
1712	603	2	11	151	2230278	12	12	474
1713	603	2	12	157	2230278	13	12	492
1714	603	2	13	163	2230278	14	12	510
1715	603	2	14	169	2230278	15	12	527
1716	603	2	15	175	2230278	16	12	544
1717	603	2	16	181	2230278	17	12	560
1718	603	2	17	186	2230278	18	12	576
1719	603	2	18	191	2230278	19	12	591
1720	603	2	19	197	2230278	20	12	607
1721	603	2	20	202	2230278	21	12	621
1722	603	2	21	207	2230278	22	12	636
1723	603	2	22	211	2230278	23	12	650
1724	603	2	23	216	2230278	24	12	663
1725	603	2	24	221	2230278	25	12	677
1726	603	2	25	225	2230278	26	12	690
1727	603	2	26	229	2230278	27	12	703
1728	603	2	27	234	2230278	28	12	715
1729	603	2	28	238	2230278	29	12	727
1730	603	2	29	242	2230278	30	12	739
1731	603	2	30	246	2230278	31	12	751
1732	603	2	31	250	2230278	32	12	762
1733	603	2	32	254	2230278	33	12	773
1734	603	2	33	257	2230278	34	12	784
1735	603	2	34	261	2230278	35	12	795
1736	603	2	35	264	2230278	36	12	805
1737	603	2	36	268	2230278	37	12	815
1738	603	2	37	271	2230278	38	12	825
1739	603	2	38	275	2230278	39	12	835
1740	603	2	39	278	2230278	40	12	845
1741	603	2	40	281	2230278	41	12	854
1742	603	2	41	284	2230278	42	12	863
1743	603	2	42	287	2230278	43	12	872
1744	603	2	43	290	2230278	44	12	881
1745	603	2	44	293	2230278	45	12	890
1746	603	2	45	296	2230278	46	12	899
1747	603	2	46	299	2230278	47	12	907
1748	603	2	47	302	2230278	48	12	915
1749	603	2	48	305	2230278	49	12	923
1750	603	2	49	307	2230278	50	12	931
1751	603	2	50	310	2230278	51	12	939
1752	603	2	51	312	2230278	52	12	947
1753	603	2	52	315	2230278	53	12	954
1754	603	2	53	318	2230278	54	12	961
1755	603	2	54	320	2230278	55	12	969
1756	603	2	55	322	2230278	56	12	976
1757	603	2	56	325	2230278	57	12	983
1758	603	2	57	327	2230278	58	12	990
1759	603	2	58	329	2230278	59	12	996
1760	603	2	59	332	2230278	60	12	1003
1761	603	2	60	334	2230278	61	12	1010
1762	603	2	61	336	2230278	62	12	1016
1763	603	2	62	338	2230278	63	12	1022
1764	603	2	63	340	2230278	64	12	1028
1765	603	2	64	342	2230278	65	12	1035
1766	603	2	65	344	2230278	66	12	1041
1767	603	2	66	346	2230278	67	12	1047
1768	603	2	67	348	2230278	68	12	1052
1769	603	2	68	350	2230278	69	12	1058
1770	603	2	69	352	2230278	70	12	1064
1771	603	2	70	354	2230278	71	12	1069
1772	603	2	71	356	2230278	72	12	1075
1773	603	2	72	358	2230278	73	12	1080
1774	603	2	73	360	2230278	74	12	1085
1775	603	2	74	361	2230278	75	12	1091
1776	603	2	75	363	2230278	76	12	1096
1777	603	2	76	365	2230278	77	12	1101
1778	603	2	77	366	2230278	78	12	1106
1779	603	2	78	368	2230278	79	12	1111
1780	603	2	79	370	2230278	80	12	1116
1781	603	2	80	371	2230278	81	12	1120
1782	603	2	81	373	2230278	82	12	1125
1783	603	2	82	375	2230278	83	12	1130
1784	603	2	83	376	2230278	84	12	1134
1785	603	2	84	378	2230278	85	12	1139
1786	603	2	85	379	2230278	86	12	1143
1787	603	2	86	381	2230278	87	12	1148
1788	603	2	87	382	2230278	88	12	1152
1789	603	2	88	384	2230278	89	12	1156
1790	603	2	89	385	2230278	90	12	1161
1791	603	2	90	386	2230278	91	12	1165
1792	603	2	91	388	2230278	92	12	1169
1793	603	2	92	389	2230278	93	12	1173
1794	603	2	93	391	2230278	94	12	1177
1795	603	2	94	392	2230278	95	12	1181
1796	603	2	95	393	2230278	96	12	1185
1797	603	2	96	394	2230278	97	12	1189
1798	603	2	97	396	2230278	98	12	1193
1799	603	2	98	397	2230278	99	12	1196
1800	603	2	99	398	2230278	100	12	1200
1801	701	4	0	0	2230375	1	30	186
1802	701	4	1	25	2230375	2	30	246
1803	701	4	2	34	2230375	3	30	303
1804	701	4	3	42	2230375	4	30	356
1805	701	4	4	49	2230375	5	30	406
1806	701	4	5	56	2230375	6	30	453
1807	701	4	6	62	2230375	7	30	497
1808	701	4	7	69	2230375	8	30	539
1809	701	4	8	74	2230375	9	30	579
1810	701	4	9	80	2230375	10	30	616
1811	701	4	10	85	2230375	11	30	652
1812	701	4	11	90	2230375	12	30	686
1813	701	4	12	95	2230375	13	30	719
1814	701	4	13	99	2230375	14	30	750
1815	701	4	14	104	2230375	15	30	779
1816	701	4	15	108	2230375	16	30	808
1817	701	4	16	112	2230375	17	30	835
1818	701	4	17	115	2230375	18	30	860
1819	701	4	18	119	2230375	19	30	885
1820	701	4	19	122	2230375	20	30	909
1821	701	4	20	126	2230375	21	30	932
1822	701	4	21	129	2230375	22	30	954
1823	701	4	22	132	2230375	23	30	975
1824	701	4	23	135	2230375	24	30	995
1825	701	4	24	138	2230375	25	30	1015
1826	701	4	25	140	2230375	26	30	1034
1827	701	4	26	143	2230375	27	30	1052
1828	701	4	27	146	2230375	28	30	1069
1829	701	4	28	148	2230375	29	30	1086
1830	701	4	29	150	2230375	30	30	1102
1831	701	4	30	153	2230375	31	30	1118
1832	701	4	31	155	2230375	32	30	1134
1833	701	4	32	157	2230375	33	30	1148
1834	701	4	33	159	2230375	34	30	1163
1835	701	4	34	161	2230375	35	30	1176
1836	701	4	35	163	2230375	36	30	1190
1837	701	4	36	165	2230375	37	30	1203
1838	701	4	37	167	2230375	38	30	1216
1839	701	4	38	168	2230375	39	30	1228
1840	701	4	39	170	2230375	40	30	1240
1841	701	4	40	172	2230375	41	30	1251
1842	701	4	41	173	2230375	42	30	1263
1843	701	4	42	175	2230375	43	30	1274
1844	701	4	43	176	2230375	44	30	1284
1845	701	4	44	178	2230375	45	30	1295
1846	701	4	45	179	2230375	46	30	1305
1847	701	4	46	181	2230375	47	30	1314
1848	701	4	47	182	2230375	48	30	1324
1849	701	4	48	183	2230375	49	30	1333
1850	701	4	49	185	2230375	50	30	1342
1851	701	4	50	186	2230375	51	30	1351
1852	701	4	51	187	2230375	52	30	1360
1853	701	4	52	188	2230375	53	30	1368
1854	701	4	53	190	2230375	54	30	1376
1855	701	4	54	191	2230375	55	30	1384
1856	701	4	55	192	2230375	56	30	1392
1857	701	4	56	193	2230375	57	30	1400
1858	701	4	57	194	2230375	58	30	1407
1859	701	4	58	195	2230375	59	30	1415
1860	701	4	59	196	2230375	60	30	1422
1861	701	4	60	197	2230375	61	30	1429
1862	701	4	61	198	2230375	62	30	1436
1863	701	4	62	199	2230375	63	30	1442
1864	701	4	63	200	2230375	64	30	1449
1865	701	4	64	201	2230375	65	30	1455
1866	701	4	65	202	2230375	66	30	1462
1867	701	4	66	202	2230375	67	30	1468
1868	701	4	67	203	2230375	68	30	1474
1869	701	4	68	204	2230375	69	30	1480
1870	701	4	69	205	2230375	70	30	1485
1871	701	4	70	206	2230375	71	30	1491
1872	701	4	71	207	2230375	72	30	1497
1873	701	4	72	207	2230375	73	30	1502
1874	701	4	73	208	2230375	74	30	1507
1875	701	4	74	209	2230375	75	30	1512
1876	701	4	75	210	2230375	76	30	1518
1877	701	4	76	210	2230375	77	30	1523
1878	701	4	77	211	2230375	78	30	1528
1879	701	4	78	212	2230375	79	30	1532
1880	701	4	79	212	2230375	80	30	1537
1881	701	4	80	213	2230375	81	30	1542
1882	701	4	81	214	2230375	82	30	1546
1883	701	4	82	214	2230375	83	30	1551
1884	701	4	83	215	2230375	84	30	1555
1885	701	4	84	216	2230375	85	30	1560
1886	701	4	85	216	2230375	86	30	1564
1887	701	4	86	217	2230375	87	30	1568
1888	701	4	87	217	2230375	88	30	1572
1889	701	4	88	218	2230375	89	30	1576
1890	701	4	89	218	2230375	90	30	1580
1891	701	4	90	219	2230375	91	30	1584
1892	701	4	91	220	2230375	92	30	1588
1893	701	4	92	220	2230375	93	30	1592
1894	701	4	93	221	2230375	94	30	1596
1895	701	4	94	221	2230375	95	30	1599
1896	701	4	95	222	2230375	96	30	1603
1897	701	4	96	222	2230375	97	30	1606
1898	701	4	97	223	2230375	98	30	1610
1899	701	4	98	223	2230375	99	30	1613
1900	701	4	99	224	2230375	100	30	1617
1901	702	4	0	0	2230376	1	30	373
1902	702	4	1	51	2230376	2	30	432
1903	702	4	2	60	2230376	3	30	489
1904	702	4	3	67	2230376	4	30	543
1905	702	4	4	75	2230376	5	30	595
1906	702	4	5	82	2230376	6	30	645
1907	702	4	6	89	2230376	7	30	692
1908	702	4	7	96	2230376	8	30	738
1909	702	4	8	102	2230376	9	30	782
1910	702	4	9	108	2230376	10	30	824
1911	702	4	10	114	2230376	11	30	865
1912	702	4	11	120	2230376	12	30	904
1913	702	4	12	125	2230376	13	30	942
1914	702	4	13	130	2230376	14	30	978
1915	702	4	14	135	2230376	15	30	1014
1916	702	4	15	140	2230376	16	30	1048
1917	702	4	16	145	2230376	17	30	1080
1918	702	4	17	150	2230376	18	30	1112
1919	702	4	18	154	2230376	19	30	1143
1920	702	4	19	158	2230376	20	30	1172
1921	702	4	20	162	2230376	21	30	1201
1922	702	4	21	166	2230376	22	30	1229
1923	702	4	22	170	2230376	23	30	1256
1924	702	4	23	174	2230376	24	30	1282
1925	702	4	24	178	2230376	25	30	1307
1926	702	4	25	181	2230376	26	30	1332
1927	702	4	26	185	2230376	27	30	1356
1928	702	4	27	188	2230376	28	30	1379
1929	702	4	28	191	2230376	29	30	1402
1930	702	4	29	194	2230376	30	30	1424
1931	702	4	30	197	2230376	31	30	1445
1932	702	4	31	200	2230376	32	30	1466
1933	702	4	32	203	2230376	33	30	1486
1934	702	4	33	206	2230376	34	30	1506
1935	702	4	34	209	2230376	35	30	1525
1936	702	4	35	211	2230376	36	30	1544
1937	702	4	36	214	2230376	37	30	1562
1938	702	4	37	216	2230376	38	30	1580
1939	702	4	38	219	2230376	39	30	1597
1940	702	4	39	221	2230376	40	30	1614
1941	702	4	40	224	2230376	41	30	1630
1942	702	4	41	226	2230376	42	30	1646
1943	702	4	42	228	2230376	43	30	1662
1944	702	4	43	230	2230376	44	30	1677
1945	702	4	44	232	2230376	45	30	1692
1946	702	4	45	235	2230376	46	30	1707
1947	702	4	46	237	2230376	47	30	1721
1948	702	4	47	239	2230376	48	30	1735
1949	702	4	48	241	2230376	49	30	1749
1950	702	4	49	242	2230376	50	30	1762
1951	702	4	50	244	2230376	51	30	1776
1952	702	4	51	246	2230376	52	30	1788
1953	702	4	52	248	2230376	53	30	1801
1954	702	4	53	250	2230376	54	30	1813
1955	702	4	54	251	2230376	55	30	1825
1956	702	4	55	253	2230376	56	30	1837
1957	702	4	56	255	2230376	57	30	1849
1958	702	4	57	256	2230376	58	30	1860
1959	702	4	58	258	2230376	59	30	1871
1960	702	4	59	259	2230376	60	30	1882
1961	702	4	60	261	2230376	61	30	1893
1962	702	4	61	262	2230376	62	30	1903
1963	702	4	62	264	2230376	63	30	1913
1964	702	4	63	265	2230376	64	30	1924
1965	702	4	64	267	2230376	65	30	1933
1966	702	4	65	268	2230376	66	30	1943
1967	702	4	66	269	2230376	67	30	1953
1968	702	4	67	271	2230376	68	30	1962
1969	702	4	68	272	2230376	69	30	1971
1970	702	4	69	273	2230376	70	30	1980
1971	702	4	70	275	2230376	71	30	1989
1972	702	4	71	276	2230376	72	30	1998
1973	702	4	72	277	2230376	73	30	2006
1974	702	4	73	278	2230376	74	30	2015
1975	702	4	74	279	2230376	75	30	2023
1976	702	4	75	280	2230376	76	30	2031
1977	702	4	76	282	2230376	77	30	2039
1978	702	4	77	283	2230376	78	30	2047
1979	702	4	78	284	2230376	79	30	2055
1980	702	4	79	285	2230376	80	30	2062
