Id	Name	Icon	Description
780393	Flash	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian.png	Teleports near the target when they are far away. 6-8s cooldown. The farther the teleport distance, the shorter the cooldown will become.
780394	Transfer	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian.png	Teleport away when close to the target. 8s cooldown. Has a 30% chance to trigger the effect when taking DMG. Cooldowns are calculated separately.
780395	Transfer	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian.png	Teleport away when close to the target. 7s cooldown. Has a 30% chance to trigger the effect when taking DMG. Cooldowns are calculated separately.
780396	Transfer	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian.png	Teleport away when close to the target. Has a cooldown of 6 seconds. Has a 30% chance to trigger the effect when taking DMG. Cooldowns are calculated separately.
780401	Division	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	Summons two Clones of the same type that inherit 30% ATK and DEF upon dying.
780402	Division	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	Summons two Clones of the same type that inherit 60% ATK and DEF upon dying.
780403	Division	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	Summons two Clones of the same type that inherit 100% ATK and DEF upon dying.
780411	Black Hole	Assets/Product/Texture/Image/IconAffix/AffixIconHeidong.png	Every 16s, casts a black hole with weak gravitational pull at your location.
780412	Black Hole	Assets/Product/Texture/Image/IconAffix/AffixIconHeidong.png	Every 12s, leaves a black hole with moderate gravitational pull at your location.
780413	Black Hole	Assets/Product/Texture/Image/IconAffix/AffixIconHeidong.png	Every 8s, casts a black hole with strong gravitational pull at your location.
780421	Laser	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Cast lasers that can deal 3% continuous Physical Damage to the eight main directions every once in a while
780422	Laser	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Cast lasers that can deal 4% continuous Physical Damage to the eight main directions every once in a while
780423	Laser	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Cast lasers that can deal 5% continuous Physical Damage to the eight main directions every once in a while
780431	Flame	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	Attacks deal an additional 10% Fire DMG and have a 10% of chance to inflict Burn, dealing 10% of Fire DMG per second for 3s.
780432	Flame	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	Attacks deal an additional 15% Fire DMG and have a 15% of chance to inflict Burn, dealing 15% of Fire DMG per second for 3s.
780433	Flame	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	Attacks deal an additional 20% Fire DMG and have a 20% of chance to inflict Burn, dealing 20% of Fire DMG per second for 3s.
780451	Freeze	Assets/Product/Texture/Image/IconAffix/AffixIconDongjie.png	Attacks have a 30% chance to deal an additional 10% Ice DMG and freeze the target for 1s.
780452	Freeze	Assets/Product/Texture/Image/IconAffix/AffixIconDongjie.png	Attacks have a 60% chance to deal an additional 10% Ice DMG and freeze the target for 1s.
780453	Freeze	Assets/Product/Texture/Image/IconAffix/AffixIconDongjie.png	Attacks have a 100% chance to deal an additional 10% Ice DMG and freeze the target for 1s.
780471	Shadow	Assets/Product/Texture/Image/IconAffix/AffixIconAnying.png	Attacks deal an additional 10% Dark DMG with a 10% chance to stun the target for 0.5s and deal 10% extra Dark DMG.
780472	Shadow	Assets/Product/Texture/Image/IconAffix/AffixIconAnying.png	Attacks deal an additional 15% Dark DMG with a 15% chance to stun the target for 0.7s and deal 15% extra Dark DMG.
780473	Shadow	Assets/Product/Texture/Image/IconAffix/AffixIconAnying.png	Attacks deal an additional 20% Dark DMG with a 20% chance to stun the target for 0.9s and deal 20% extra Dark DMG.
780491	Thunderous	Assets/Product/Texture/Image/IconAffix/AffixIconLeiming.png	Attacks deal an additional 10% Lightening DMG and have a 10% chance for Channeling, and cast lightning once to target every 1.5s, for 1.5s.
780492	Thunderous	Assets/Product/Texture/Image/IconAffix/AffixIconLeiming.png	Attacks deal an additional 15% Lightening DMG and have a 15% chance for Channeling, and cast lightning once to target every 1.5s, for 3s.
780493	Thunderous	Assets/Product/Texture/Image/IconAffix/AffixIconLeiming.png	Attacks deal an additional 20% Lightening DMG and have a 20% chance for Channeling, and cast lightning once to target every 1.5s, for 4.5s.
780601	Cold Trail	Assets/Product/Texture/Image/IconAffix/AffixIconBingjing.png	Cast an Ice Block to keep tracing the target, dealing 500 Ice DMG when the Ice Block contacts the target. The farther away from the target, the faster the movement speed
780602	Cold Trail	Assets/Product/Texture/Image/IconAffix/AffixIconBingjing.png	Cast an Ice Block to keep tracing the target, dealing 10% Ice DMG when the Ice Block contacts the target. The farther away from the target, the faster the movement speed
780603	Cold Trail	Assets/Product/Texture/Image/IconAffix/AffixIconBingjing.png	Cast an Ice Block to keep tracing the target, dealing 15% Ice DMG when the Ice Block contacts the target. The farther away from the target, the faster the movement speed
780630	Deterioration	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	Damage dealt also reduces target's healing received by 30% for 3s.
780631	Deterioration	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	Damage dealt also reduces target's healing received by 45% for 4s.
780632	Deterioration	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	Damage dealt also reduces target's healing received by 60% for 5s.
780640	Null Heal	Assets/Product/Texture/Image/IconAffix/AffixIconJinliao.png	Periodically make the target unable to receive any healing effects for 3s.
780641	Null Heal	Assets/Product/Texture/Image/IconAffix/AffixIconJinliao.png	Periodically make the target unable to receive any healing effects for 4s.
780642	Null Heal	Assets/Product/Texture/Image/IconAffix/AffixIconJinliao.png	Periodically make the target unable to receive any healing effects for 5s.
780650	Imprison	Assets/Product/Texture/Image/IconAffix/AffixIconJingu.png	Creates a barrier at the target location that lasts for 3s, blocking targets from entering or leaving. 15s cooldown.
780651	Imprison	Assets/Product/Texture/Image/IconAffix/AffixIconJingu.png	Creates a barrier at the target location that lasts for 4s, blocking targets from entering or leaving. 16s cooldown.
780652	Imprison	Assets/Product/Texture/Image/IconAffix/AffixIconJingu.png	Creates a barrier at the target location that lasts for 5s, blocking targets from entering or leaving. 17s cooldown.
780670	Invasion	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	When dealing DMG, also deals 2% Physical DMG to the target every second and triggers other effects of Damage Affix for 3s.
780671	Invasion	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	When dealing DMG, also deals 2% Physical DMG to the target every second and triggers other effects of Damage Affix for 4s.
780672	Invasion	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	When dealing DMG, also deals 2% Physical DMG to the target every second and triggers other effects of Damage Affix for 5s.
780690	Backfire	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	Generate an energy shield that deals 15% Physical DMG to the attackers. Lasts 3s. 16s cooldown.
780691	Backfire	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	Generates an energy shield for 4s that deals 25% Physical DMG to targets. 17s cooldown.
780692	Backfire	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	Generates an energy shield for 5s that deals 35% Physical DMG to targets. 18s cooldown.
780693	Fire Vulnerability III	Assets/Product/Texture/Image/IconAffix/AffixIconWeihuo.png	Fire Resistance decreases by 60%.
780694	Berserk III	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	Increases Attack Desire by 100%, having a 40% chance to deal 33% Extra Physical Damage.
780695	Barrier II	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Gets a permanent shield equal to 25% of current HP. Becomes immune to attacks while the shield is active. Removes the shield after taking a certain amount of damage. It'll reactivate in 15s.
780696	Random Vulnerable Orb Color	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	The orb color that your character is vulnerable to changes every 30s (lasts 15s). The damage taken from the orbs of the corresponding color decreases by 30%.
780697	Fragility Vulnerability	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	After receiving 400k/500k/600k/700k damage during the Fragility status, the character will be immobilized for 5s and gain 20%/30%/40%/50% permanent Vulnerability.
780698	Random Vulnerable Orb Color II	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	The orb color that your character is vulnerable to changes every 30s (lasts 15s). The damage taken from the orbs of the corresponding color decreases by 60%.
780699	Penetration III	Assets/Product/Texture/Image/IconAffix/AffixIconGuanchuan.png	Dealing DMG will reduce the target's Extra DMG Reduction by 5%. Stacks up to 10 times. Each stack lasts 10s.
761223	Fate	Assets/Product/Texture/Image/IconAffix/AffixIconSuming1.png	Extra DMG Reduction against Kamui's hits decreases by 30%.
712004	Frost Shield	Assets/Product/Texture/Image/IconAffix/AffixIconYubing2.png	Reduces DMG taken by 30%. When receiving Basic Attacks, the attacker's movement speed decreases by 50% for 2s.
712005	Flame Shield	Assets/Product/Texture/Image/IconAffix/AffixIconYuhuo2.png	The sphere burner will inflict continuous DMG equal to 20% of self ATK on the enemy it touches. Half of DMG dealt will be converted to HP.
712006	Shadow Shield	Assets/Product/Texture/Image/IconAffix/AffixIconYuan2.png	When HP drops by more than 20%, creates a shield equal to 10% of max HP for 5s. When it disappears, it will explode and deal damage within 8m.
776102	Lethal	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22041.png	When the attack hits its target, the target has a 50% chance to lose additional 50% HP or recover 20% HP.
776105	Drain	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	Attacks will restore 10% of self-HP.
746005	First-aid	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Activated when HP drops to 10% and restores 20% HP after 5s
772604	Soul Devourer	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	Increases ATK by 20% for each dead ally.
772605	Super Assault	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	Extra DMG Bonus increases by 10%. Can be stacked up to 20 times.
772606	Super Rigid Body	Assets/Product/Texture/Image/IconAffix/AffixIconGangti2.png	Takes 1 DMG only from incoming attacks. This effect is removed after taking DMG 100 times, and is resumed 10s later.
772607	Bleed	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	Takes DMG according to max HP once per second.
772609	Grave Wounds	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	When HP drops below 90%, receives DMG at regular intervals until HP is restored to more than 90%.
712002	Dominator	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Immune to Matrix and limiting effects of Signature Moves
763325	Vanguard Enhanced	Assets/Product/Texture/Image/IconType/IconCharacter4.png	Vanguard gains an additional 20% ATK.
763326	Reruns	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	15 Reruns Owned
763327	Reruns	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	8 Reruns Owned
763328	Reruns	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21072.png	5 Reruns Owned
763329	Reruns	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21073.png	3 Reruns Owned
763330	HP Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12001.png	Enemies' HP decreases by 50%
763331	HP Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12001.png	Enemies' HP does not change
763332	HP Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12002.png	Enemies' HP increases by 70%
763333	HP Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12003.png	Enemies' HP increases by 120%
763334	ATK Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21011.png	Enemies' ATK decreases by 30%
763335	ATK Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21011.png	Enemies' ATK does not change
763336	ATK Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21012.png	Enemies' ATK increases by 70%
763337	ATK Up	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21013.png	Enemies' ATK increases by 150%
2240183	Rerun I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	15 Reruns Owned
2240184	Rerun II	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	8 Reruns Owned
2240185	Rerun III	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21072.png	"5 Reruns owned. Commandant, you are recommended to upgrade Truth Unveil before challenging again."
2240186	Rerun IV	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21073.png	"3 Reruns owned. Commandant, you are recommended to upgrade Truth Unveil before challenging again."
2240187	Exhausted III	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12001.png	Enemies' HP decreases by 85%
2240188	Exhausted II	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12001.png	Enemies' HP decreases by 65%
2240189	Exhausted I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12002.png	Enemies' HP decreases by 30%
2240190	HP Boost I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12003.png	Enemies' HP increases by 40%
2240191	Weakened II	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21011.png	Enemies' ATK decreases by 65%
2240192	Weakened I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21011.png	Enemies' ATK decreases by 30%
2240193	ATK Boost I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21012.png	Enemies' ATK increases by 70%
2240194	ATK Boost II	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21013.png	Enemies' ATK increases by 150%
2240195	Berserk I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11040.png	The enemy's attacking desire increases by 33%. When dealing DMG, has a 20% chance to deal 33% Extra DMG.
2240196	Berserk II	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11041.png	The enemy's attacking desire increases by 66%. When dealing DMG, has a 40% chance to deal 33% Extra DMG.
2240197	Black Hole II	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22130.png	Periodically leaves a black hole with moderate gravitational pull at your location.
746057	Weak Point 1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Refresh a random weak point. Destroy the weak point to deal massive True DMG
746074	Weak Point 2	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Enemies will have 4 weak points that disappear in 4.5s and refresh 2s after that. Destroy all weak points to reduce the enemies' DMG Immunity by 20% for 20s
746072	Bleed	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	The character will bleed and take damage over time when staying too long on the battlefield
2240247	Defense Boost	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21023.png	The character's Extra DMG Reduction increases by 50%
2240248	Devour Wave	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	1. <color=#0e70bd>40/70/100/120s</color> after entering the level, a <color=#0e70bd>Devour Wave</color> will appear.\n2. While in the Devour Wave, <color=#0e70bd>5s will be deducted</color> (triggers every <color=#0e70bd>5s</color>).
2240249	Devour Wave II	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	1. <color=#0e70bd>40/70/100/120s</color> after entering the level, a massive <color=#0e70bd>Devour Wave</color> will appear.\n2. While in the Devour Wave, <color=#0e70bd>5s will be deducted</color> (triggers every <color=#0e70bd>5s</color>).
2240250	Devour Wave	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	1. <color=#0e70bd>40/70/100/120s</color> after entering the level, a <color=#0e70bd>Devour Wave</color> will appear.\n2. While in the Devour Wave, <color=#0e70bd>5s will be deducted</color> (triggers every <color=#0e70bd>5s</color>).
2240251	Devour Wave II	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	1. <color=#0e70bd>40/70/100/120s</color> after entering the level, a massive <color=#0e70bd>Devour Wave</color> will appear.\n2. While in the Devour Wave, <color=#0e70bd>5s will be deducted</color> (triggers every <color=#0e70bd>5s</color>).
2240252	Breezes	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	1. The direction of a Breeze will be indicated <color=#0e70bd>3s</color> before it begins to blow. After which, the Breeze wiill blow for <color=#0e70bd>2s</color>.\n2. The Breeze will trigger <color=#0e70bd>Candle Light</color>, <color=#0e70bd>Condensing Tides</color> and <color=#0e70bd>Halting Lasers</color>.
2240253	Frail Obstacles	Assets/Product/Texture/Image/IconAffix/AffixIconYuan.png	1. Whenever a <color=#0e70bd>barrier</color> appears, be sure to <color=#0e70bd>destroy</color> it ASAP.
2240255	Candle Light	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan.png	1. Explodes <color=#0e70bd>8s</color> after spawning. Be sure to <color=#0e70bd>destroy it ASAP</color>.\n2. The explosion causes <color=#0e70bd>Knockback</color> and <color=#0e70bd>deducts 10s</color>.
2240256	Candle Light II	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan.png	1. Explodes <color=#0e70bd>6s</color> after spawning. Be sure to <color=#0e70bd>destroy it ASAP</color>.\n2. The explosion causes <color=#0e70bd>Knockback</color> and <color=#0e70bd>deducts 10s</color>.
2240257	Condensing Tides	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	1. Divides <color=#0e70bd>8s</color> after spawning. Be sure to <color=#0e70bd>destroy it ASAP</color>.\n2. After dividing, it creates a 3*3 <color=#0e70bd>Devour Wave</color> on the ground.
2240258	Condensing Tides II	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	1. Divides <color=#0e70bd>6s</color> after spawning. Be sure to <color=#0e70bd>destroy it ASAP</color>.\n2. After dividing, it creates a 3x3 <color=#0e70bd>Devour Wave</color> on the ground.
2240259	Halting Lasers	Assets/Product/Texture/Image/IconAffix/AffixIconBodong.png	1. After an <color=#0e70bd>8s</color> warning, fires a laser beam in a straight line.\n2 After firing, deals DMG and <color=#0e70bd>deducts 10s</color>.
2240260	Halting Lasers II	Assets/Product/Texture/Image/IconAffix/AffixIconBodong.png	1. After an <color=#0e70bd>6s</color> warning, fires a laser beam in a straight line.\n2 After firing, deals DMG and <color=#0e70bd>deducts 10s</color>.
2240261	Team Lock-On	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen.png	1. Team members can only be selected <color=#0e70bd>at the start of each challenge attempt</color>. After which, team composition cannot be altered.\n2. After completing a level, <color=#0e70bd>team HP</color> and <color=#0e70bd> Signature Energy</color> will be maintained.
761190	Sunder Armor	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	Physical Resistance decreases by 40%.
761191	Pyrophobia	Assets/Product/Texture/Image/IconAffix/AffixIconWeihuo.png	Fire Resistance decreases by 40%.
761192	Astraphobia	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	Lightning Resistance decreases by 40%.
761193	Cryophobia	Assets/Product/Texture/Image/IconAffix/AffixIconWeibing.png	Ice Resistance - 40%
761194	Nyctophobia	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	Dark Resistance decreases by 40%.
779156	Stop thinking	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	In the Matrix, Finisher Gauge reduction increased by 20%
2240268	Expedition Security I	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	We have to protect the Base! Upon result calculation, <color=#0e70bd>the higher HP of the Base</color>, the <color=#0e70bd>more Guild Points</color> will be rewarded, up to <color=#0e70bd>19,000 points</color>.
2240269	Open Fire	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	(Inactive) Fire at will and get this done the fastest you can! The Extra DMG Bonus is increased by <color=#0e70bd>5%</color>.
2240270	Open Fire I	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	Fire at will and get this done the fastest you can! The Extra DMG Bonus is increased by <color=#0e70bd>5%</color> (when the destruction progress is at <color=#0e70bd>32%</color>, the DMG Bonus will be increased to <color=#0e70bd>10%</color>).
2240271	Open Fire II	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	Fire at will and get this done the fastest you can! The Extra DMG Bonus is increased by <color=#0e70bd>10%</color> (<color=#0e70bd>destroy the node</color>, and the DMG Bonus will be increased to <color=#0e70bd>20%</color>).
2240272	Open Fire III	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	Fire at will and get this done the fastest you can! The Extra DMG Bonus is increased by <color=#0e70bd>20%</color>.
2240273	Dangerous Conquest	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan2.png	(Inactive) It's time for the boss to go. When challenging Dangerous Cliff, the boss takes <color=#0e70bd>5%</color> more damage.
2240274	Dangerous Conquest I	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan2.png	It's time for the boss to go. When challenging Dangerous Cliff, the boss takes <color=#0e70bd>5%</color> more damage (when the destruction progress is at <color=#0e70bd>32%</color>, the damage taken will be increased to <color=#0e70bd>10%</color>).
2240275	Dangerous Conquest II	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan2.png	It's time for the boss to go. When challenging Dangerous Cliff, the boss takes <color=#0e70bd>10%</color> more damage (<color=#0e70bd>destroy the node</color>, and the damage taken will be increased to <color=#0e70bd>20%</color>).
2240276	Dangerous Conquest III	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan2.png	It's time for the boss to go. When challenging Dangerous Cliff, the boss takes <color=#0e70bd>20%</color> more damage.
2240277	Uniframe Area	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarStageIcon4_1.png	Enemies have 30% less Physical Resistance. Upon casting the Signature Move, characters start dealing 40% more Physical DMG.
2240278	Dark Pass	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarStageIcon4_2.png	<color=#A52A2A>Upon destruction, Dangerous Cliff is no longer Invincible</color>. Dark Pass reduces the enemies' Dark Resistance by <color=#0e70bd>30%</color>. Try to deploy Dark characters.
2240279	Bomb the Base	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarBuff04.png	Shark-speare has been enraged and <color=#36b2fc>launched bombardments on the Base</color>! Enemies' Physical Resistance decreases by 30%. Physical members are recommended for this battle.
2240280	Fire Pass	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarStageIcon4_3.png	<color=#A52A2A>Upon destruction, Dangerous Cliff is no longer Invincible</color>. Fire Pass reduces enemies' Fire Resistance by <color=#0e70bd>30%</color>. Fire members are recommended for this battle.
2240281	Uniframe Pass	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarStageIcon4_1.png	<color=#A52A2A>Upon destruction, Dangerous Cliff is no longer Invincible</color>. Uniframe Pass reduces enemies' Lightning Resistance by <color=#0e70bd>30%</color>. Enemies can now be executed.
2240282	Lightning Resistance Down	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	Enemies' Lightning Resistance decreases by 30%.
2240283	Signature Move Boost	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	Upon casting the Signature Move, starts dealing 40% more Physical DMG for 5s.
2240284	Dark Resistance Down	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	Enemies' Dark Resistance decreases by 30%.
2240285	Phantom Amplification	Assets/Product/Texture/Image/IconAffix/AffixIconHeidong.png	For every character or phantom on the field, characters on the field deal 10% more Dark DMG, stacking up to 7 times and lasting 3s.
2240286	Fire Resistance Down	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	Enemies' Fire Resistance decreases by 30%.
2240287	Single Overclock	Assets/Product/Texture/Image/IconAffix/AffixIconKangan.png	Dealing more than 100k Lightning DMG with a single hit restores 3 Signal Orbs of the same random color. This effect has an 8s cooldown.
2240288	Physical Resistance Down	Assets/Product/Texture/Image/IconAffix/AffixIconWeihuo.png	Enemies' Physical Resistance decreases by 30%.
2240289	TBD	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	TBD
2240290	Energy Recovery	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33111.png	Recovers a set of random Signal Orbs after casting Signature Move.
2240291	DMG Up	Assets/Product/Texture/Image/IconAffix/AffixIconXunjie.png	Upon matching a 3-Ping, for 5s, casting a Signature Move inflicts a 50% DMG Up effect on its target for 4s.
2240292	Firepower I	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	Fire at will and get this done the fastest you can! The Extra DMG Bonus is increased by <color=#0e70bd>5%</color> (when the destruction progress is at <color=#0e70bd>32%</color>, the DMG Bonus will be increased to <color=#0e70bd>10%</color>).
2240293	Firepower II	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	Fire at will and get this done the fastest you can! The Extra DMG Bonus is increased by <color=#0e70bd>10%</color> (<color=#0e70bd>destroy the node</color>, and the DMG Bonus will be increased to <color=#0e70bd>20%</color>).
2240294	Firepower III	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	Fire at will and get this done the fastest you can! The Extra DMG Bonus is increased by <color=#0e70bd>20%</color>.
2240295	Conquest I	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan2.png	It's time for the boss to go. When challenging Dangerous Cliff, the boss takes <color=#0e70bd>5%</color> more damage (when the destruction progress is at <color=#0e70bd>32%</color>, the damage taken will be increased to <color=#0e70bd>10%</color>).
2240296	Conquest II	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan2.png	It's time for the boss to go. When challenging Dangerous Cliff, the boss takes <color=#0e70bd>10%</color> more damage (<color=#0e70bd>destroy the node</color>, and the damage taken will be increased to <color=#0e70bd>20%</color>).
2240297	Conquest III	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan2.png	It's time for the boss to go. When challenging Dangerous Cliff, the boss takes <color=#0e70bd>20%</color> more damage.
2240307	Expedition Operation I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11011.png	Physical DMG increases by 15%.
2240308	Expedition Operation II	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11012.png	Physical DMG increases by 30%.
2240309	Physical Operation	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan2.png	On this Expedition, Physical characters will surely outperform themselves. You should make the most of them.
2240310	Outpost Boost	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarStageIcon3.png	On this difficulty level, there are more Outposts. Proceed with caution.
2240311	Pass Boost	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarStageIcon4_3.png	On this difficulty level, there are more Passes, and the Passes are enhanced. Proceed with caution.
2240319	Expedition Security II	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	We have to protect the Base! Upon result calculation, <color=#0e70bd>the higher HP of the Base</color>, the <color=#0e70bd>more Guild Points</color> will be rewarded, up to <color=#0e70bd>110,000 points</color>.
2240320	Expedition Security III	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	We have to protect the Base! Upon result calculation, <color=#0e70bd>the higher HP of the Base</color>, the <color=#0e70bd>more Guild Points</color> will be rewarded, up to <color=#0e70bd>330,000 points</color>.
2240392	Outpost Deviation	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarBuff02.png	Affected by Black and White Sharks, an Outpost is closer to the Base.
2240393	Outpost Deviation II	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarBuff03.png	Affected by Black and White Sharks, 2 Outposts are closer to the Base.
2240394	Black and White Sharks	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarBuff01.png	2 Shark-speare are waiting for you to challenge in Dangerous Cliff!\n<color=#BFBFBF>Set! Special summon... Oh, not in this game.</color>
2240395	Outpost/Pass Boost	Assets/Product/Texture/Image/UiGuildWar/UiGuildWarStageIcon4_3.png	On this difficulty level, there are more Outposts and Passes, and they will be enhanced. Proceed with caution.
712003	Shield Wall	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	Reduces DMG from the front by up to 50%.
742151	Messenger of the Last Words	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen2.png	Grants 30% DMG and HP to all allies upon death
