Id	AttribId	PromotedId	Kind	Type	Note	Name	MoveUseFaceDir	HasRunTilt	ForceSqueezeOut	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
87380	8736	8736	1	1		Hetero-Core - Mimicry	1				0		Mb1CubedizuoMd000001		1		3	2				1.5	1	3			1	30	0.8	2	1.5	0.25			99999								1	3								5	1			87380098	87380096	87380094	87380092		8738	970006	100079	100098	100097	900056	900057																																																																																																									
87390	8737	1		2		Hetero-Core - Scan					0		Mb1FangjianbeiMd000001		1		0.8	0.7				5	1	5																			1	0								3		0.8							8739												873901	873902	873903	873904	873905	873906	873907	873908	873909																																																																																											
87400	8737	1		2		Hetero-Core - Scan					0		Mb1FangjianbeiMd000001		1		0.8	0.7				2	1	2																		1	1	0								3		0.8																			874001	874002	874003																																																																																																	
87410	8737	8741	1	2		Hetero-Core					0		Mb1CubejiaoMd000001		1		3	1				1	1	1			1	20	0.8	2	1.5	0.25			99999								1	4								3	1			87410098	87410096	87410094	87410092		8741	874101	900023	900056	900057	874019							874101	874102	874103	874104	874105	874106	874107	874108	874109	874110	874111	874112	874113	874114	874115	874116	874117	874118	874119	874120	874121	874122	874123	874124	874125	874126	874127	874128																																																																								
87420	8742	8742		2		Heteromer Particle	1				0				1		0.1	0	1	1	1	1	1	1	1						999				99999								1									3		0		87420098	87420096	87420094	87420092			900031	900065																																																																																																													
87430	8737	8743	1	2		Hetero-Core					0		Mb1CubejiaoMd000001		1		3	1				3	1	3			1	15	0.8	2	1.5	0.25			99999								1	4								3	1			87430098	87430096	87430094	87430092		8741	874101	900023	900056	900057								874301	874302	874303	874304	874305	874306	874307	874308																																																																																												
87440	8744	99		2		Heteromer Particle	1				0				1		0.1	0	1	1	1	1	1	3	1						999				99999								1									3		0		87440098	87440096	87440094	87440092			900031	900065	999574																																																																																																												
87500	8750	8750	1	1		Gabriel - Starfall	1				0		Mb1JiabailieMd000002		1		1.5	1	1			1	1	1	1		1	30	0.8	2	1.5				99999								1	3								3	1			87500098	87500096	87500094	87500092		8750	970006	100079	100098	100097	900056	900057						875001	875002	875003	875004	875005	875006	875007	875008	875009	875010	875011	875012	875013	875014	875015	875016	875017	875018	875019	875020	875021	875022	875023	875024	875025	875026	875027	875028	875029	875030	875031																																																																					
87510	8751	8751	1	2		Wandering Star	1				0				1		3	0	1	1	1	1	1	1	1		1	30	0.8	2	1.5				99999							1	1	0								3	1									875102	100079	100098	100097	900056	900057	900058	970006	875072	875085																																																																																																					
87520	8752	8752		2		Withering Shade	1				0				1		1	0	0	1	1	1	1	1	1		1	30	0.8	2	1.5				99999							1	1	0								3		1								100079	100098	100097	900056	900057	900058	970006																																																																																																								
87530	8753	8753		2		Shooting Star	1				0				1		2.5	1.5	0			1	1	1	1		1	30	0.8	2	1.5				99999							1	1	0								5		2.5								100079	100098	100097	900056	900057	900058	970006																																																																																																								
83400	8340	8340	3	1		Rail Heterozygote	1				0		Mb1TrackalienMd010001		1		1	1				1	1	1			1	20	0	0	1.5	0		0.3	10									999								3		1		83400098	83400096	83400094	83400092		8340	900007	900008	100027	900051	834077	834071	834201	730001	800047			834001	834002	834003	834004	834005	834006	834007	834008	834009	834010	834011	834012	834013	834014	834015	834016	834017	834018	834019	834020	834021	834022	834023	834024	834025	834026	834027	834028	834029	834030	834031	834032	834033																																																																			
83500	8350	8350	1	3		Qu	1				0		Mb1MelodyMd010001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									2.47	0			1	1			3	1			83500098	83500096	83500094	83500092		8350	835020	800031	800032									835001	835002	835005	835006	835011	835012	835013	835014	835021	835022	835023	835030	835031	835032	835033	835041	835042	835043	835044	835045	835046	835051	835052	835053	835060	835061	835062	835063	835064	835065	835066	835067	835000																																																																			
83501	8351	8351	1	3		Qu (Ultimate Zone)	1				0		Mb1MelodyMd010001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									2.47	0			1	1			3	1			83500098	83500096	83500094	83500092		8350	835020	800031	800032									835001	835002	835005	835006	835011	835012	835013	835014	835021	835022	835023	835030	835031	835032	835033	835041	835042	835043	835044	835045	835046	835051	835052	835053	835060	835061	835062	835063	835064	835065	835066	835067	835000																																																																			
83502	7407	9391	1	3		Qu	1				0		Mb1MelodyMd010001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									2.47	0			1	1			3	1			83500098	83500096	83500094	83500092		8350	835020	800031	800032	777335								835001	835002	835005	835006	835011	835012	835013	835014	835021	835022	835023	835030	835031	835032	835033	835041	835042	835043	835044	835045	835046	835051	835052	835053	835060	835061	835062	835063	835064	835065	835066	835067	835000																																																																			
83520	8352	8352	1	3		Huaxu	1				0		Mb1MelodyhuaxuMd10001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									10	0							3	1			83520098	83520096	83520094	83520092		8352	835220	800008	835214									835201	835202	835203	835204	835205	835206	835207	835208	835211	835212	835213	835214	835215	835216	835200	835221	835222	835223	835231	835232	835233																																																																															
83521	83521	83521	1	3		Huaxu	1				0		Mb1MelodyhuaxuMd10001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									10	0							3	1			83520098	83520096	83520094	83520092		8352	835220	800008	835214									835201	835202	835203	835204	835205	835206	835207	835208	835211	835212	835213	835214	835215	835216	835200	835221	835222	835223	835231	835232	835233																																																																															
83529	8813	60003	1	3		Huaxu	1				0		Mb1MelodyhuaxuMd10001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									10	0							3	1			83520098	83520096	83520094	83520092		8352	835220	800008	835214									835201	835202	835203	835204	835205	835206	835207	835208	835211	835212	835213	835214	835215	835216	835200	835221	835222	835223	835231	835232	835233																																																																															
83530	8353	8353	1	3		Huaxu	1				0		Mb1MelodyhuaxuMd10001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									10	0							3	1			83520098	83520096	83520094	83520092		8352	835220	800008	835214									835201	835202	835203	835204	835205	835206	835207	835208	835211	835212	835213	835214	835215	835216	835200	835221	835222	835223	835231	835232	835233																																																																															
83600	83600	83600	1	2		Gabriel					0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.6	0							3	1			83600098	83600096	83600094	83600092		8360	836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836084	836085	836099																																																						
83601	83601	83601	1	2		Gabriel					0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.6	0							3	1			83600098	83600096	83600094	83600092		8360	836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
83602	83600	83600	1	2		Gabriel					0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.6	0							3	1			83600098	83600096	83600094	83600092		8360	836001		836004	836005								836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
83603	8170	8170	3	1		Gabriel Scene Chair	1				0		Mt1ChangjingyiziMd000001		1		1.7	1.7	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								0.05								3	1			90030098	90030096	90030094	90030092			836066	800061																																																																																																													
83609	8814	60003	1	2		Gabriel					0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.6	0							3	1			83600098	83600096	83600094	83600092		8360	836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
83610	83602	83602	1	2		Gabriel					0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.6	0							3	1			83600098	83600096	83600094	83600092		8360	836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
83800	8380	8380	1	3		Amberia	1				0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999									1.65	0							9	1			83800098	83800096	83800094	83800092		8380	900007	900008	100027	900011	900051							838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086	838096																															
83801	8806	60004	1	3		Amberia	1				0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	999	0.8	2	1.5	0		0.3	9999									1.65	0							9	1			83800098	83800096	83800094	83800092		8380	900007	900008	100027	900011	900051							838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086																																
83802	8806	8354	1	3		Amberia	1				0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999									1.65	0							9	1			83800098	83800096	83800094	83800092		8380	900007	900008	100027	900011	900051							838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086																																
83803	8806	8352	1	3		Amberia	1				0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999									1.65	0							9	1			83800098	83800096	83800094	83800092		8380	900007	900008	100027	900011	900051							838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086																																
83804	8380	8381	1	3		Amberia	1				0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999									1.65	0							9	1			83800098	83800096	83800094	83800092		8380	900007	900008	100027	900011	900051							838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086	838096																															
83809	8381	60001	1	3		Amberia	1				0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999									1.65	0							9	1			83800098	83800096	83800094	83800092		8380	900007	900008	100027	900011	900051							838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086	838096																															
83810	8382	8382	1	3		Amberia	1				0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	30	0.8	2	1.5	0		0.3	9999									1.65	0							9	1			83800098	83800096	83800094	83800092		8380	900007	900008	100027	900011	900051							838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086	838096																															
83900	8390	8390	2	2		Luna	1				0		Mb1LunaMd010001		1		1	1.3				1.3	1.3	1.3	1.3		0	30	0.8	2	1.5	0		0.3	10									2	0							3		1		83900098	83900096	83900094	83900092		8390				839017	839018							839001	839002	839003	839004	839005	839006	839007	839008	839009	839010	839011	839016	839017	839018	839019	839020	839024	839025	839027	839028	839029	839031	839032	839033	839034	839035	839036	839037	839038	839044	839045	839056	839057	839058	839066	839067	839071	839072	839073	839081	839086	839099																																																										
83901	8390	8390	1	1		Luna - Floating Orb	1				0			1.262	1		1	1	0.1	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0								0								3	1			90030098	90030096	90030094	90030092			839017																																																																																																														
83902	8393	8393	1	2		Luna (Ultimate Zone)	1				0		Mb1LunaMd010001		1		1	1.3				1.3	1.3	1.3	1.3		0	30	0.8	2	1.5	0		0.3	10									2	0							3		1		83900098	83900096	83900094	83900092		8390				839017	839018							839001	839002	839003	839004	839005	839006	839007	839008	839009	839010	839011	839016	839017	839018	839019	839020	839024	839025	839027	839028	839029	839031	839032	839033	839034	839035	839036	839037	839038	839044	839045	839056	839057	839058	839066	839067	839071	839072	839073	839081	839086	839099																																																										
84000	8400	8400	3	1		Polyphage	1				0		Mb1HadisiMd010001	-40	1		15	1	2			1	1	1	1		0	100	0.8	2	1.5	0		0.3	10									1.05	0							3		1		84000098	84000096	84000094	84000092		8400	840087	840090	840093	840076	840077	908513	908514	908523				840001	840002	840004	840005	840007	840008	840011	840012	840013	840014	840015	840017	840018	840051	840052	840057	840058	840067	840068	840097	840099																																																																															
84001	8400	8401	1	1		Polyphage Left Hand	1		1		0				2	840031	2	1	30	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0								0								3	1			83500098	83500096	83500094	83500092				840006										840051	840052	840057	840058	840067	840068																																																																																														
84002	8400	8401	1	1		Polyphage Right Hand	1		1		0				2	840032	2	1	30	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0								0								3	1			83500098	83500096	83500094	83500092				840006										840051	840052	840057	840058	840067	840068																																																																																														
84003	8400	8402	1	1		Polyphage Right Arm	1		1		0				2	840003	10	1	30	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0								0								3	1										840006	840005	840007								840051	840052	840057	840058	840067	840068																																																																																														
84004	8400	8402	1	1		Left Arm Joint	1		1		0				1		13	1	13	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0								0								3	1										840005	840001	840002	840007							840051	840052	840057	840058	840067	840068																																																																																														
84005	8400	8402	1	1		Hetero Energy Turret	1		1		0		Mb1HadisiweaponMd010001		1		5	1	5	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0								0								3	1			90120098	90120096	90120094	90120092				840005	840054	840007	900007	900008	100027	900011	900051			840097																																																																																																			
84006	8400	8402	1	1		Polyphage Right Arm	1		1		0				2	84006	10	1	30	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0								0								3	1			83500098	83500096	83500094	83500092				840006	840005	840007								840051	840052	840057	840058	840067	840068																																																																																														
84007	8400	8400	1	1		Polyphage	1		1		0				1		1	1	1	1		1	1	1																				0								3	1										840006	840005	840007	900064	900065	900056	905068																																																																																																							
84200	8420	8420	1	1		Machiavelli	1				0		Mb1MajiyaweiliMd010001		1		1	1	0.1	1		1	1	1			0	5	0.8	2	1.5	0		0.3	30									1.05	0			1	1			3	1			84200098	84200096	84200094	84200092		8420	842001	842003	842004	842058								842001	842002	842003	842004	842005	842006	842007	842008	842009	842010	842011	842012	842013	842014	842015	842016	842017	842018	842019	842020	842021	842022	842023	842024	842025	842026	842027	842028	842099	842101	842102	842103	842104	842105	842106	842107	842108	842109	842110	842111	842112	842113	842114	842115	842116	842117	842118	842119	842120	842121	842122	842123	842124	842125																																														
84206	8426	8426	1	1		Machiavelli	1				0		Mb1MajiyaweiliMd010001		1		1	1	0.1	1		1	1	1			0	30	0.8	2	1.5	0		0.3	30									1.05	0			1	1			3	1			84200098	84200096	84200094	84200092		8420	842001	842003	842004	842058								842001	842002	842003	842004	842005	842006	842007	842008	842009	842010	842011	842012	842013	842014	842015	842016	842017	842018	842019	842020	842021	842022	842023	842024	842025	842099	842101	842102	842103	842104	842105	842106	842107	842108	842109	842110	842111	842112	842113	842114	842115	842116	842117	842118	842119	842120	842121	842122	842123	842124	842125																																																	
84209	8817	60003	1	1		Machiavelli	1				0		Mb1MajiyaweiliMd010001		1		1	1	0.1	1		1	1	1			0	30	0.8	2	1.5	0		0.3	30									1.05	0			1	1			3	1			84200098	84200096	84200094	84200092		8420	842001	842003	842004	842058								842001	842002	842003	842004	842005	842006	842007	842008	842009	842010	842011	842012	842013	842014	842015	842016	842017	842018	842019	842020	842021	842022	842023	842024	842025	842099	842101	842102	842103	842104	842105	842106	842107	842108	842109	842110	842111	842112	842113	842114	842115	842116	842117	842118	842119	842120	842121	842122	842123	842124	842125																																																	
84210	8420	8420	1	1		Machiavelli	1				0		Mb1MajiyaweiliMd010002		1		1	1	0.1	1		1	1	1			0	5	0.8	2	1.5	0		0.3	30									1.05	0			1	1			3	1			84210098	84210096	84210094	84210092		8421	842001	842003	842004									842101	842102	842103	842104	842105	842106	842107	842108	842109	842110	842111	842112	842113	842114	842115	842116	842117	842118	842119	842120	842121	842122	842123	842124	842125	842001	842002	842003	842004	842005	842006	842007	842008	842009	842010	842011	842012	842013	842014	842015	842016	842017	842018	842019	842020	842021	842022	842023	842024	842025																																																		
84201	8420	8421	2	2		Law	1				0			2	1		1	1				1	1	1	1		0	10	0.8	2	1.5	0		0.3	10									3	0							3		1		84250098	84250096	84250094	84250092			842071	842078	842001	842003	842066																																																																																																										
84202	8420	8421	2	2		Violence	1				0			2	1		1	1				1	1	1	1		0	10	0.8	2	1.5	0		0.3	10									3	0							3		1		84260098	84260096	84260094	84260092			842072	842078	842001	842003	842066																																																																																																										
84203	8420	8422	2	2		Worship	1				0			1.7	1		1	1				1	1	1			0	10	0.8	2	1.5	0		0.3	10									3	0							3		1		84220098	84220096	84220094	84220092			842103	842104	842001	842003	842118	842146																																																																																																									
84204	8420	8422	2	2		Authority	1				0			1.7	1		1	1				1	1	1			0	10	0.8	2	1.5	0		0.3	10									3	0							3		1		84230098	84230096	84230094	84230092			842106	842107	842001	842003	842116	842144																																																																																																									
84205	8420	8422	2	2		Fear	1				0			1.7	1		1	1				1	1	1			0	10	0.8	2	1.5	0		0.3	10									3	0							3		1		84240098	84240096	84240094	84240092			842109	842110	842001	842003	842117	842145																																																																																																									
84300	8430	9315	3	2		Siren	1				0		Mb1SirenMd010001		1		3	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									1.4	1			1	1			3		3		84300098	84300096	84300094	84300092		8430	843001	843003	843004									843001	843002	843003	843004	843005	843006	843007	843008	843009	843010	843011	843012	843013	843014	843015	843016	843017	843018	843019	843020	843099																																																																															
84301	8430	9317	3	2		Siren	1				0		Mb1SirenMd010001		1		3	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									1.4	1			1	1			3		3		84300098	84300096	84300094	84300092		8430	843001	843003	843004									843001	843002	843003	843004	843005	843006	843007	843008	843009	843010	843011	843012	843013	843014	843015	843016	843017	843018	843019	843020	843099																																																																															
84302	8432	8432	1	2		Siren (Ultimate Zone)	1				0		Mb1SirenMd010001		1		3	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									1.4	1			1	1			3		3		84300098	84300096	84300094	84300092		8430	843001	843003	843004									843001	843002	843003	843004	843005	843006	843007	843008	843009	843010	843011	843012	843013	843014	843015	843016	843017	843018	843019	843020	843099																																																																															
84310	8431	9316	3	2		Siren	1				0		Mb1SirenMd010002		1		3	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									1	0			1	1			3		3		84310098	84310096	84310094	84310092		8431	843001	843003	843004									843101	843102	843103	843104	843105	843106	843107	843108	843109	843110	843111	843112	843113	843114	843115	843116	843117	843118	843119	843120	843121	843122	843123	843124	843125	843126	843199																																																																									
84311	8431	9318	3	2		Siren	1				0		Mb1SirenMd010002		1		3	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									1	0			1	1			3		3		84310098	84310096	84310094	84310092		8431	843001	843003	843004									843101	843102	843103	843104	843105	843106	843107	843108	843109	843110	843111	843112	843113	843114	843115	843116	843117	843118	843119	843120	843121	843122	843123	843124	843125	843126	843199																																																																									
84100	84120	84120	1	2		Pterygota Queen (Punishing Hetero-Creature)	1				0		Mb1XigeluenMd010001		1		1.3	1	1			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8410	900011	900051	841067									841001	841002	841003	841004	841005	841006	841007	841008	841009	841010	841011	841012	841013	841014	841015	841016	841017	841018	841019	841020	841021	841022	841023	841024	841025	841026	841027	841028	841029	841030	841031	841032	841033	841034	841035	841036	841037	841038	841039	841040	841041	841042	841043	841044	841045	841046	841047	841048	841049	841050	841051	841052	841053	841054	841055	841056	841057	841058	841059	841060	841061	841062	841063	841064	841065																																			
84109	8816	60003	1	2		Pterygota Queen (Punishing Hetero-Creature)	1				0		Mb1XigeluenMd010001		1		1.3	1	1			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8410	900011	900051	841067									841001	841002	841003	841004	841005	841006	841007	841008	841009	841010	841011	841012	841013	841014	841015	841016	841017	841018	841019	841020	841021	841022	841023	841024	841025	841026	841027	841028	841029	841030	841031	841032	841033	841034	841035	841036	841037	841038	841039	841040	841041	841042	841043	841044	841045	841046	841047	841048	841049	841050	841051	841052	841053	841054	841055	841056	841057	841058	841059	841060	841061	841062	841063	841064	841065																																			
84111	84130	84130	3	2		Pterygota Queen (Wings)	1				0		Mb1XigeluenwingMd010001		2	8411	1.3	1	1			1	1	1			0	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8411	900011	900051	700007	730021	730035	710076	841055	700029				841101	841102	841103	841104	841105	841106	841107	841108	841109	841110	841111	841112	841113	841114	841115	841116	841117	841118	841119	841120	841121	841122	841123	841124	841125	841126	841127	841128	841129	841130	841131	841132	841133	841134	841135	841136	841137	841138	841139	841140	841141	841142	841143	841144	841145	841146	841147	841148	841149	841150	841151	841152	841153	841154	841155	841156	841157	841158	841159	841160	841161	841162	841163	841164	841165																																			
811000	81100	81100	1	1		Assault Fort					0		Mb1TankarmorMd030001		1		3	3				1	1	1			1	30	2	2	1.5			0	99999	0								0								3	1								8110	970006	100097	100079	100098	811030	800009						811001	811002	811003	811004	811005	811011	811012	811013	811014	811015	811021	811022	811023	811024	811025	811026	811027	811028	811029	811030	811031																																																																															
811100	81200	81200	1	1		Assault Fort: Destruction					0		Mb1TankarmorMd030002		1		3	3				1	1	1			1	10	0.8	2	1.5	0.05		0	99999	0								2								3	1			81110098	81110096	81110094	81110092		8111	970006	100097	100079	100098	812001	800009						811121	811122	811123	811124	811125	811126	811127	811128	811129	811131	811132	811133	811101	811102	811103	811104	811111	811112	811113	811114																																																																																
811200	81100	81100	1	1		Assault Fort					0		Mb1TankarmorMd030001		1		3	3				1	1	1			1	30	0.8	2	1.5			0	99999									0								3	1			81120098	81120096	81120094	81120092		8112	970006	100097	100079	100098	811030	800009						811201	811202	811211	811212	811203	811204	811205	811213	811214	811215	811221	811222	811223	811224	811225	811226	811227	811228	811229																																																																																	
811201	81100	81100	1	1		Assault Fort: Rime					0		Mb1TankarmorMd030011		1		3	3				1	1	1			1	30	0.8	2	1.5			0	99999									0								3	1			81120098	81120096	81120094	81120092		8112	970006	100097	100098	800009								811201	811202	811211	811212	811203	811204	811205	811213	811214	811215	811221	811222	811223	811224	811225	811226	811227	811228	811229																																																																																	
