Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	UseShadowMesh	ShadowQuadScale	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
8360000	83600	83600	1	2	Gabriel				0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						2.6	0							3	1		83600098	83600096	83600094	83600092			836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
8360100	83601	83601	1	2	Gabriel				0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						2.6	0							3	1		83600098	83600096	83600094	83600092			836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
8360200	83600	83600	1	2	Gabriel				0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						2.6	0							3	1		83600098	83600096	83600094	83600092			836001		836004	836005								836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
8360300	8170	8170	3	1	Gabriel Scene Chair	1			0		Mt1ChangjingyiziMd000001		1		1.7	1.7	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0	1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						0.05								3	1		90030098	90030096	90030094	90030092			836066	800061																																																																																																													
8360900	8814	60003	1	2	Gabriel				0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						2.6	0							3	1		83600098	83600096	83600094	83600092			836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
8361000	83602	83602	1	2	Gabriel				0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						2.6	0							3	1		83600098	83600096	83600094	83600092			836001		836003									836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
8380000	8380	8380	1	3	Amberia	1			0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						1.65	0							9	1		83800098	83800096	83800094	83800092			900007	900008	100027	900011	900051	900065						838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086	838096																															
8380100	8806	60004	1	3	Amberia	1			0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	999	0.8	2	1.5	0		0.3	9999		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						1.65	0							9	1		83800098	83800096	83800094	83800092			900007	900008	100027	900011	900051	900065						838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086																																
8380200	8806	8354	1	3	Amberia	1			0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						1.65	0							9	1		83800098	83800096	83800094	83800092			900007	900008	100027	900011	900051	900065						838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086																																
8380300	8806	8352	1	3	Amberia	1			0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						1.65	0							9	1		83800098	83800096	83800094	83800092			900007	900008	100027	900011	900051	900065						838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086																																
8380400	8380	8381	1	3	Amberia	1			0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						1.65	0							9	1		83800098	83800096	83800094	83800092			900007	900008	100027	900011	900051	900065						838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086	838096																															
8380900	8381	60001	1	3	Amberia	1			0		Mb1BaiyangnvMd010001		2	8380	2	1		1		1	1	1			1	100	0.8	2	1.5	0		0.3	9999		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						1.65	0							9	1		83800098	83800096	83800094	83800092			900007	900008	100027	900011	900051	900065						838001	838002	838003	838004	838005	838006	838007	838008	838009	838010	838011	838012	838013	838014	838015	838016	838017	838018	838021	838022	838023	838024	838025	838026	838027	838028	838029	838030	838031	838041	838042	838043	838044	838045	838046	838047	838048	838049	838050	838051	838052	838053	838054	838055	838056	838057	838058	838059	838060	838061	838062	838063	838064	838065	838066	838067	838068	838069	838070	838080	838081	838082	838083	838084	838097	838098	838085	838086	838096																															
8390000	8390	8390	2	2	Luna	1			0		Mb1LunaMd010001		1		1	1.3				1.3	1.3	1.3	1.3		0	30	0.8	2	1.5	0		0.3	10		1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						1.05	0							3		1	83900098	83900096	83900094	83900092						839017	839018							839001	839002	839003	839004	839005	839006	839007	839008	839009	839010	839011	839016	839017	839018	839019	839020	839024	839025	839027	839028	839029	839031	839032	839033	839034	839035	839036	839037	839038	839044	839045	839056	839057	839058	839066	839067	839071	839072	839073	839081	839086	839099																																																										
8390100	8390	8390	1	1	Luna - Floating Orb	1			0			1.262	1		1	1	0.1	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0	1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						0								3	1		90030098	90030096	90030094	90030092			839017																																																																																																														
8400100	8390	9300	1	1	Hades' Left Hand	1			0				2	84001	2	1	30	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0	1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						0								3	1		83500098	83500096	83500094	83500092				840006	840001	840002								840051	840052	840057	840058	840067	840068																																																																																														
8400200	8390	9300	1	1	Hades' Right Hand	1			0				2	84002	2	1	30	1		1	1	1			0	5	0.8	2	1.5	0		0.3	20	0	1#994201|2#994203|3#994202	1#1#15|2#1#15|3#1#15						0								3	1		83500098	83500096	83500094	83500092				840006										840051	840052	840057	840058	840067	840068																																																																																														
