Group	WordsIndex	Text	Duration[1]	Duration[2]	Duration[3]	Duration[4]	CvId
1022021303	1	Don Quixote: The Don Quixote you mentioned is my best friend in this world. You could say that I'm just like him.	4	4	4	4	
1022021310	1	Mirror Knight: Cough... If I can defeat him, then I can defeat you!	2	2	2	2	
1022021311	1	Mirror Knight: Now it's your turn to feel hopeless.	2	2	2	2	
1022031301	1	Don Quixote: Whitemoon Knight, I've never heard of your achievements, but I decide to accept your challenge anyway.	2	2	2	2	
1022031302	1	Don Quixote: But I don't want your achievements for I have mine.	2	2	2	2	
1022031303	1	Whitemoon Knight: Well then, let's start the challenge.	2	2	2	2	
1022031305	1	Whitemoon Knight: ...	2	2	2	2	
1022031306	1	Whitemoon Knight: The greatest knight in the world indeed! Now I'll break your sword myself!	2	2	2	2	
1022031307	1	Don Quixote: ...Is this the power of a wizard?	2	2	2	2	
1022031310	1	Whitemoon Knight: Our decisions are incompatible.	2	2	2	2	
1022031311	1	Whitemoon Knight: The world we see is different.	2	2	2	2	
1022031312	1	Don Quixote: No. I just followed the truth as I saw it.	2	2	2	2	
1022031315	1	Whitemoon Knight: Truth? What truth?	2	2	2	2	
1022031316	1	Whitemoon Knight: If you continue to do this, you will fall in the abyss of your illusions.	2	2	2	2	
1022010901	1	Troian: Ayla, pay attention to the surroundings. No idea what kind of "design" will be waiting ahead for us in the hall.	2	2	2	2	
1022010902	1	Ayla: "Design"...? Probably we are also part of it.	2	2	2	2	
1022010903	1	Troian: ...I knew it! Be careful. This is not a simple "exhibition."	2	2	2	2	
1022010905	1	Troian: We are safe. I'll put away my weapon!	2	2	2	2	
1022010906	1	Smart Projection: Scanning your traits and generating a description of you in ancient Kowloong language. Please stay still.	4	4	4	4	
1022010907	1	Smart Projection: Abnormal visitor behavior. Defense program activated.	3	3	3	3	
1022010908	1	Ayla: Wait! That's not what I meant!	2	2	2	2	
1022010909	1	Troian: I'll continue to set up the turret.	2	2	2	2	
1022020901	1	Ayla: There should be two lines!	2	2	2	2	
1022020902	1	Ayla: Because Ayla seems to have participated in this!	2	2	2	2	
1022020905	1	Sica: ...Huh? Wait! Miss Ayla. Miss Troian. Can you hear me?	2	2	2	2	
1022020906	1	Sica: We just severely injured "Huaxu", and he is back to battle mode already?	2	2	2	2	
1022020907	1	Sica & Ayla: ...Now!	2	2	2	2	
1022020910	1	Sica: That's alright! Now that we know their tricks, we just need to play with it patiently...	3	3	3	3	
1022020915	1	Sica: Yes!	3	3	3	3	
1022020601	1	Sica: The guy over there...	3	3	3	3	
1022020602	1	Ayla: Speaking of the Arctic Route Union...	4	4	4	4	
1022020603	1	Ayla: All right! Let's start the boss fight!	2	2	2	2	
1022010601	1	Guide: Please follow me.	3	3	3	3	
1022010602	1	Sica: A hall in the Arctic Route Union's style... Bigger than I expected.	4	4	4	4	
1022010603	1	Troian: Stay sharp.	4	4	4	4	
1022010604	1	Ayla: Let's just follow it.	4	4	4	4	
1022010605	1	Guide: Welcome to the arctic hall. Before we start to explore, I'd like to ask you to do a little test for me.	6	6	6	6	
1022010606	1	Guide: The Arctic Circle, the pole of Earth, the coldest place, and yet humans never give up exploring it.	6	6	6	6	
1022010607	1	Guide: In the Golden Age, the Arctic Route Union completely conquered it. And I... want to reproduce their persistence and struggle here and observe. To live like they once did and survive despite the hardship.	6	6	6	6	
1022010608	1	Sica: ...Are they going to test our combat capability? Don't break the formation, everyone.	6	6	6	6	
1022010609	1	Ayla: Interesting. Get ready, everyone!	6	6	6	6	
1022010610	1	Squid Robot: Arctic Hall Cleaning Squad CL-07... is in charge of the halls.	3	3	3	3	
1022010611	1	Ayla: A squid that squirts... It might get along with that kid.	3	3	3	3	
1022010612	1	Sica: The mechanoid model is Naval 5 - Squid. Just the original model plus a cleaning module. Shouldn't be hard to deal with.	2	2	2	2	
1022010613	1	Guide: Understand. Have fun.	3	3	3	3	
1022010614	1	Guide: Understand. Please get ready.	3	3	3	3	
1022010615	1	Bear: I knew it would be more interesting to get moving than being an exhibit.	3	3	3	3	
1022011501	1	Ayla: It's the first time Ayla sees an art form like this.	3	3	3	3	
1022011502	1	Haicma: ...You're suggested to speak with the android to get information first.	3	3	3	3	
1022011503	1	Haicma: Projection device encrypted. Start hacking...	3	3	3	3	
1022011504	1	Ayla: Stop! Stop! We mean no harm! You can't do that!	3	3	3	3	
1022011505	1	Haicma: Projection device encrypted. Start hacking...	3	3	3	3	
1022011506	1	Ayla: Stop! Stop! We mean no harm! You can't do that!	3	3	3	3	
1022011507	1	Haicma: Projection device encrypted. Start hacking...	3	3	3	3	
1022011508	1	Ayla: Stop! Stop! We mean no harm! You can't do that!	3	3	3	3	
1022011509	1	Haicma: Projection device encrypted. Start hacking...	3	3	3	3	
1022011510	1	Ayla: Stop! Stop! We mean no harm! You can't do that!	3	3	3	3	
1022011511	1	Ayla: Hey! Ayla hasn't said anything yet!	3	3	3	3	
1022011511	2		0.5	0.5	0.5	0.5	
1022011511	3	Haicma: They have lost the fundamental logical senses. Executing suppression with force is recommended.	3	3	3	3	
1022011512	1	Ayla: This performance art is way beyond Ayla, but Ayla is willing to take the challenge!	3	3	3	3	
1022011512	2		0.5	0.5	0.5	0.5	
1022011512	3	Haicma: Ayla, please be cautious. I have detected a high-energy signal.	3	3	3	3	
1022021501	1	Haicma: The Trailblazer?	3	3	3	3	
1022021501	2		0.5	0.5	0.5	0.5	
1022021501	3	Ayla: What a cool name! Now I'm curious about the one behind it.	3	3	3	3	
1022021502	1	Haicma: Miss Ayla. Please get ready to fight.	2	2	2	2	
1022021502	2		0.5	0.5	0.5	0.5	
1022021502	3	Haicma: High-performance tactical circuit... activated.	2	2	2	2	
1022021502	4		0.5	0.5	0.5	0.5	
1022021502	5	Ayla: Haicma, are you angry?	3	3	3	3	
1022021503	1	Ayla: Phew... Powerful enemy, right? Ayla has gotten a new idea for the main character of her manga!	3	3	3	3	
1022021503	2		0.5	0.5	0.5	0.5	
1022021503	3	Haicma: ...	2	2	2	2	
1022021503	4		0.5	0.5	0.5	0.5	
1022021503	5	Haicma: Someone would be happy about that.	3	3	3	3	
1022010500	1	Ayla: So this is... the art gallery in the city center?	3	3	3	3	
1022010501	1	Ayla: Open sesame!	3	3	3	3	
1022010502	1	Ayla: An art gallery built by mechanoids... Everything from the decor to the layout feels... unique!	2	2	2	2	
1022010502	2		0.5	0.5	0.5	0.5	
1022010502	3	Sica: What will show up in the hall...?	2	2	2	2	
1022010503	1	Sica: Was that... a hologram?	2	2	2	2	
1022010503	2		0.5	0.5	0.5	0.5	
1022010503	3	Ayla: Hey... this feels incredibly "mechanical"! I wonder what awaits us next.	2	2	2	2	
1022010504	1	Sica: The Arctic Route Union...	2	2	2	2	
1022010504	2		0.5	0.5	0.5	0.5	
1022010504	3	Trojan: Ah, I really miss the strong alcohol-flavor electrolyte they make there... It's the best drink to have after a mission.	3	3	3	3	
1022010504	4		0.5	0.5	0.5	0.5	
1022010504	5	Ayla: I've bumped into the Forest Guards a few times during my archaeological missions, and the pancakes they bake are hands down delicious!	3	3	3	3	
1022010504	6		0.5	0.5	0.5	0.5	
1022010504	7	Lena: ...	2	2	2	2	
1022010505	1	Ayla: It's Kowloong... I've been there several times after the Nighter docked.	3	3	3	3	
1022010505	2		0.5	0.5	0.5	0.5	
1022010505	3	Ayla: I wish I could see Kowloong's glory during the Golden Age.	3	3	3	3	
1022010506	1	Sica: This is...	2	2	2	2	
1022010506	2		0.5	0.5	0.5	0.5	
1022010506	3	Trojan: Do you recognize this place? It doesn't ring a bell for me.	3	3	3	3	
1022010506	4		0.5	0.5	0.5	0.5	
1022010506	5	Sica: No, not really...	2	2	2	2	
1022010507	1	Ayla: Data... encrypted?	3	3	3	3	
1022010507	2		0.5	0.5	0.5	0.5	
1022010507	3	Sica: Is this a bug?	3	3	3	3	
1022010507	4		0.5	0.5	0.5	0.5	
1022010507	5	Trojan: That gypsum statue surely doesn't seem smart...	3	3	3	3	
1022010508	1	Ayla: Can't believe the gallery is to rigid about the visiting route!	2	2	2	2	
1022010508	2		0.5	0.5	0.5	0.5	
1022010508	3	Trojan: Wait... I don't think we did anything wrong...	2	2	2	2	
1022010509	1	Sica: What's happening? Did we trigger anything?	2	2	2	2	
1022010509	2		0.5	0.5	0.5	0.5	
1022010509	3	Trojan: No... it doesn't seem like the case...	2	2	2	2	
1022010510	1	Sica: Anyways... Everyone, get ready for battle!	3	3	3	3	
1022010510	2		0.5	0.5	0.5	0.5	
1022010510	3	Ayla: Well then, let me go first!	3	3	3	3	
1022011701	1	Ayla: I have to get to Sica sa fast as possible... Haicma, Spooner, I'm counting on you!	3	3	3	3	
1022011701	2		0.5	0.5	0.5	0.5	
1022011701	3	Haicma: Optimizing battle procedures with the objective of achieving the fastest breakthrough possible!	3	3	3	3	
1022011701	4		0.5	0.5	0.5	0.5	
1022011701	5	Spooner: Ugh... Looks like we're left with no other choice but to clean up this mess!	3	3	3	3	
1022011702	1	Ayla: When will this end...?	3	3	3	3	
1022011702	2		0.5	0.5	0.5	0.5	
1022011702	3	Haicma: Hmm... It seems that these are not the only enemies here.	3	3	3	3	
1022011703	1	Ayla: What is this...?	2	2	2	2	
1022011703	2		0.5	0.5	0.5	0.5	
1022011703	3	Haicma: A replica of some monster...	2	2	2	2	
1022011703	4		0.5	0.5	0.5	0.5	
1022011703	5	Haicma: High-threat unit detected. Everyone, please stay alert...!	3	3	3	3	
1022011901	1	In that case, allow a "spectator" like me to join this performance.	8	8	8	8	100001142
1022011901	2	Your story isn't over yet.	5	5	5	5	100001143
1022011902	1	Your story isn't over yet.	5	5	5	5	100001143
1022011903	1	Cervantes: ...What brought you here?	3	3	3	3	100001159
1022011903	2	Cervantes: Are you helping her because you believe she will make it?	5	5	5	5	100001160
1022011904	1	Cervantes: Are you helping her because you believe she will make it?	5	5	5	5	100001160
1022011905	1	Cervantes: Or... you will help her...	4	4	4	4	100001161
1022011905	2	Cervantes: ...Even though her failure is destined?	3	3	3	3	100001162
1022011906	1	Cervantes: ...Even though her failure is destined?	3	3	3	3	100001162
1022011907	1	No matter how many times the windmill struck the knight, the knight never gave up.	6	6	6	6	100001144
1022011908	1	It's not that the knight didn't recognize the truth, but a knight keeps going, no matter how cruel the real world is.	9	9	9	9	100001145
1022011909	1	I can't help but stand by the knight and contribute to her poem.	9	9	9	9	100001146
1022011910	1	The traveler has chosen her resting place the day she departed.	8	8	8	8	100001147
1022011911	1	There might be storms that last for nights or waves that cover the sky.	6	6	6	6	100001148
1022011912	1	There might be moments when she wasn't sure why she kept going.	5	5	5	5	100001149
1022011913	1	She was just a nameless traveler who walked this earth alone.	8	8	8	8	100001150
1022011914	1	But... I think she was wrong.	6	6	6	6	100001151
1022011915	1	You're... Ayla?	4	4	4	4	100001152
1022011916	1	I'm...	2	2	2	2	100001153
1022011917	1	No... Let me first reclaim what that name represents...	7	7	7	7	100001154
1022011918	1	Then we'll meet again.	5	5	5	5	100001155
1022011919	1	Cervantes: You think your presence can change her destiny?	5	5	5	5	100001163
1022011920	1	I don't know. But a tragedy also deserves a grand finale, doesn't it?	8	8	8	8	100001156
1022011921	1	Cervantes: Is that so...? Then, let me be the witness... No, let me keep you company to the end!	9	9	9	9	100001164
1022011922	1	In that case, this symphony is reaching its end...	5	5	5	5	100001157
1022011923	1	Let me... hear your finale.	6	6	6	6	100001158
1022011400	1	Welcome to Pulia Forest Park Hall, a place for life.	4	4	4	4	
1022011401	1	Nature is fair. It nurtures all forms of life equally.	3	3	3	3	
1022011401	2	Regardless of their origins and destinations.	3	3	3	3	
1022011402	1	Originally, they were just imitating static plants.	6	6	6	6	
1022011403	1	To spread over the continent, they grew legs.	6	6	6	6	
1022011404	1	From plants to animals...	4.5	4.5	4.5	4.5	
1022011405	1	From the ground to the sky...	6	6	6	6	
1022011406	1	...They found a new target. A target selected by nature—humans.	3.5	3.5	3.5	3.5	
1022011407	1	Or, Hetero-Sapiens.	5	5	5	5	
1022011408	1	...	3	3	3	3	
1022021400	1	Loading... Pulia Forest Park Encounter.	3	3	3	3	
1022021401	1	Sica: The mist is not blocking out sight but also limits our scouting devices' range. Please be careful.	6	6	6	6	
1022021402	1	Sica: Perfect place for Lena to fight... Hmm...	4	4	4	4	
1022021403	1	Sica: After the battle, many HQ seniors handed in the applications to get back to frontlines again...	5	5	5	5	
1022031400	1	Loading... Pulia Forest Park Withdrawal.	3	3	3	3	
1022031401	1	The damaged dam has guarded the last spark against the crimson current.	5	5	5	5	
1022031402	1	Position 1 has changed hands five times in the past 378s...	5	5	5	5	
1022031402	2	...Captain Dasle sacrificed himself in a daring act, buying his squad an additional 17 seconds of evacuation time while successfully safeguarding the remaining force.	5	5	5	5	
1022031403	1	Hetero-Creature(s) appeared where the storm troop hides...	5	5	5	5	
1022031403	2	...A support team member, Leonard, decided to divert the attention of the enemies by sacrificing himself in the process. His death was later confirmed.	5	5	5	5	
1022031404	1	All storm troop members down. Enemy stranded for 682s.	1	1	1	1	
1022031404	2	All storm troop members down. Enemy stranded for 683s.	1	1	1	1	
1022031404	3	All storm troop members down. Enemy stranded for 684s.	1	1	1	1	
1022031404	4	All storm troop members down. Enemy stranded for 685s.	1	1	1	1	
1022031404	5	All storm troop members down. Enemy stranded for 686s.	1	1	1	1	
1022031404	6	All storm troop members down. Enemy stranded for 687s.	1	1	1	1	
1022031404	7	All storm troop members down. Enemy stranded for 688s.	1	1	1	1	
1022031404	8	All storm troop members down. Enemy stranded for 689s.	1	1	1	1	
1022031404	9	All storm troop members down. Enemy stranded for 690s.	1	1	1	1	
1022031404	10	All storm troop members down. Enemy stranded for 691s.	1	1	1	1	
1022031404	11	All storm troop members down. Enemy stranded for 692s.	1	1	1	1	
1022031404	12	All storm troop members down. Enemy stranded for 692s.	7	7	7	7	
1022041400	1	Go away, you monster!	5	5	5	5	
1022041401	1	I'll get going, Captain.	3	3	3	3	
1022041402	1	—Enemy luring mission completed. Help Hans to restart the Longinus Arsenal.	5	5	5	5	
