Id	Type	Level	Name	CharacterId	Quality	FightEventId	Icon	Description	Priority
219022	21902	2	Veritas: Overclock 1 II	1041003	3	223906	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	3-Ping DMG increases by 25%. When in Sniping Mode, gain a Red Orb 3-Ping every 4s.	1282
219023	21902	3	Veritas: Overclock 1 III	1041003	4	223907	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	3-Ping DMG increases by 35%. When in Sniping Mode, gain a Red Orb 3-Ping every 4s.	1283
219024	21902	4	Veritas: Overclock 1 IV	1041003	5	223908	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	3-Ping DMG increases by 50%. When in Sniping Mode, gain a Red Orb 3-Ping every 4s.	1284
219031	21903	1	Veritas: Overclock 2 I	1041003	2	223909	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	Each attack in Sniping Mode has a 30% chance to deal double DMG and gain 1 Blue Orb.	1285
219032	21903	2	Veritas: Overclock 2 II	1041003	3	223910	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	Each attack in Sniping Mode has a 50% chance to deal double DMG and gain 1 Blue Orb.	1286
219033	21903	3	Veritas: Overclock 2 III	1041003	4	223911	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	Each attack in Sniping Mode has a 70% chance to deal double DMG and gain 1 Blue Orb.	1287
219034	21903	4	Veritas: Overclock 2 IV	1041003	5	223912	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	Each attack in Sniping Mode deals double DMG and gains 1 Blue Orb.	1288
220011	22001	1	Silverfang: Core I	1111002	2	224001	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Deal 70% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 10% for 5s after healing.	1289
220012	22001	2	Silverfang: Core II	1111002	3	224002	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Deal 150% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 20% for 5s after healing.	1290
220013	22001	3	Silverfang: Core III	1111002	4	224003	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Deal 220% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 35% for 5s after healing.	1291
220014	22001	4	Silverfang: Core IV	1111002	5	224004	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Deal 300% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 50% for 5s after healing.	1292
220021	22002	1	Silverfang: Overclock 1 I	1111002	2	224005	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	When casting Signature Move, gain an extra 1 Energy Ball.	1293
220022	22002	2	Silverfang: Overclock 1 - II	1111002	3	224006	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	When casting Signature Move, gain 2 extra Energy Balls.	1294
220023	22002	3	Silverfang: Overclock 1 - III	1111002	4	224007	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	When casting Signature Move, gain 3 extra Energy Balls.	1295
220024	22002	4	Silverfang: Overclock 1 - IV	1111002	5	224008	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	When casting Signature Move, gain 4 extra Energy Balls.	1296
220031	22003	1	Silverfang: Overclock 2 - I	1111002	2	224009	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Gain 6 Energy upon picking up an Energy Ball	1297
220032	22003	2	Silverfang: Overclock 2 - II	1111002	3	224010	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Gain 9 Energy upon picking up an Energy Ball	1298
220033	22003	3	Silverfang: Overclock 2 - III	1111002	4	224011	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Gain 12 Energy upon picking up an Energy Ball	1299
220034	22003	4	Silverfang: Overclock 2 - IV	1111002	5	224012	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	Gain 15 Energy upon picking up an Energy Ball	1300
221011	22101	1	Arclight: Core I	1121002	2	224101	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	DMG increases by 70% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 5% for 5s.	1301
221012	22101	2	Arclight: Core II	1121002	3	224102	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	DMG increases by 150% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 10% for 5s.	1302
221013	22101	3	Arclight: Core III	1121002	4	224103	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	DMG increases by 220% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 15% for 5s.	1303
221014	22101	4	Arclight: Core IV	1121002	5	224104	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	DMG increases by 300% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 20% for 5s.	1304
221021	22102	1	Arclight: Overclock 1 - I	1121002	2	224105	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Gain 5 Energy each second when Arclight Shield is activated.	1305
221022	22102	2	Arclight: Overclock 1 - II	1121002	3	224106	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Gain 10 Energy each second when Arclight Shield is activated.	1306
221023	22102	3	Arclight: Overclock 1 - III	1121002	4	224107	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Gain 15 Energy each second when Arclight Shield is activated.	1307
221024	22102	4	Arclight: Overclock 1 - IV	1121002	5	224108	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Gain 20 Energy each second when Arclight Shield is activated.	1308
221031	22103	1	Arclight: Overclock 2 - I	1121002	2	224109	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Enter Matrix after casting Signature Move.	1309
221032	22103	2	Arclight: Overclock 2 - II	1121002	3	224110	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Enter Matrix and gain 1 Blue Orb after casting Signature Move.	1310
221033	22103	3	Arclight: Overclock 2 - III	1121002	4	224111	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Enter Matrix and gain 2 Blue Orbs after casting Signature Move.	1311
221034	22103	4	Arclight: Overclock 2 - IV	1121002	5	224112	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	Enter Matrix and gain 3 Blue Orbs after casting Signature Move.	1312
222011	22201	1	Plume: Core I	1021004	2	224201	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	30% chance to increase Signature Move DMG by 20% when casting Signature Move. Effect can be stacked up to 100% each battle.	1313
222012	22201	2	Plume: Core II	1021004	3	224202	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	40% chance to increase Signature Move DMG by 40% when casting Signature Move. Effect can be stacked up to 200% each battle.	1314
222013	22201	3	Plume: Core III	1021004	4	224203	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	50% chance to increase Signature Move DMG by 60% when casting Signature Move. Effect can be stacked up to 300% each battle.	1315
222014	22201	4	Plume: Core IV	1021004	5	224204	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	60% chance to increase Signature Move DMG by 80% when casting Signature Move. Effect can be stacked up to 400% each battle.	1316
222021	22202	1	Plume: Overclock 1 - I	1021004	2	224205	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Normal Form, 3-Ping DMG increases by 20% for 7s and there is a 30% chance that the Passive Energy Gauge will be fully refilled.	1317
222022	22202	2	Plume: Overclock 1 - II	1021004	3	224206	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Normal Form, 3-Ping DMG increases by 30% for 7s and there is a 40% chance that the Passive Energy Gauge will be fully refilled.	1318
222023	22202	3	Plume: Overclock 1 - III	1021004	4	224207	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Normal Form, 3-Ping DMG increases by 40% for 7s and there is a 50% chance that the Passive Energy Gauge will be fully refilled.	1319
222024	22202	4	Plume: Overclock 1 - IV	1021004	5	224208	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Normal Form, 3-Ping DMG increases by 50% for 7s and there is a 60% chance that the Passive Energy Gauge will be fully refilled.	1320
222031	22203	1	Plume: Overclock 2 - I	1021004	2	224209	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Arctic Form, gain a random set of 3-Ping and there is a 30% chance to increase Signature Points by 3.	1321
222032	22203	2	Plume: Overclock 2 - II	1021004	3	224210	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Arctic Form, gain a random set of 3-Ping and there is a 40% chance to increase Signature Points by 1	1322
222033	22203	3	Plume: Overclock 2 - III	1021004	4	224211	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Arctic Form, gain a random set of 3-Ping and there is a 50% chance to increase Signature Points by 2.	1323
222034	22203	4	Plume: Overclock 2 - IV	1021004	5	224212	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	When switching to Arctic Form, gain a random set of 3-Ping and there is a 60% chance to increase Signature Points by 3.	1324
223011	22301	1	Rozen: Core I	1131002	2	224301	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	DMG increases by 50% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 10% for 5s after healing.	1325
223012	22301	2	Rozen: Core II	1131002	3	224302	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	DMG increases by 100% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 20% for 5s after healing.	1326
223013	22301	3	Rozen: Core III	1131002	4	224303	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	DMG increases by 150% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 35% for 5s after healing.	1327
223014	22301	4	Rozen: Core IV	1131002	5	224304	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	DMG increases by 200% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 50% for 5s after healing.	1328
223021	22302	1	Rozen: Overclock 1 I	1131002	2	224305	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain 15 Overclock Points after casting Signature Move.	1329
223022	22302	2	Rozen: Overclock 1 II	1131002	3	224306	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain 30 Overclock Points after casting Signature Move.	1330
223023	22302	3	Rozen: Overclock 1 III	1131002	4	224307	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain 45 Overclock Points after casting Signature Move.	1331
223024	22302	4	Rozen: Overclock 1 IV	1131002	5	224308	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain 60 Overclock Points after casting Signature Move.	1332
223031	22303	1	Rozen: Overclock 2 I	1131002	2	224309	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain an extra 8 Energy when unleashing core attacks that cost Overclock Points.	1333
223032	22303	2	Rozen: Overclock 2 - II	1131002	3	224310	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain an extra 12 Energy when unleashing core attacks that cost Overclock Points.	1334
223033	22303	3	Rozen: Overclock 2 - III	1131002	4	224311	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain an extra 16 Energy when unleashing core attacks that cost Overclock Points.	1335
223034	22303	4	Rozen: Overclock 2 - IV	1131002	5	224312	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	Gain an extra 20 Energy when unleashing core attacks that cost Overclock Points.	1336
224011	22401	1	Crocotta: Core I	1511003	2	224401	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 10% DMG.	1337
224012	22401	2	Crocotta: Core II	1511003	3	224402	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 20% DMG.	1338
224013	22401	3	Crocotta: Core III	1511003	4	224403	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 30% DMG.	1339
224014	22401	4	Crocotta: Core IV	1511003	5	224404	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 40% DMG.	1340
224021	22402	1	Crocotta: Overclock 1	1511003	2	224405	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 9s.	1341
224022	22402	2	Crocotta: Overclock 1 - II	1511003	3	224406	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 7s.	1342
224023	22402	3	Crocotta: Overclock 1 - III	1511003	4	224407	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 5s.	1343
224024	22402	4	Crocotta: Overclock 1 - IV	1511003	5	224408	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 3s.	1344
224031	22403	1	Crocotta: Overclock 2 - I	1511003	2	224409	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 9s.	1345
224032	22403	2	Crocotta: Overclock 2 - II	1511003	3	224410	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 7s.	1346
224033	22403	3	Crocotta: Overclock 2 - III	1511003	4	224411	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 5s.	1347
224034	22403	4	Crocotta: Overclock 2 - IV	1511003	5	224412	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 3s.	1348
225011	22501	1	Rigor: Core I	1141003	2	224501	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	3-Ping DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s.	1349
225012	22501	2	Rigor: Core II	1141003	3	224502	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	3-Ping DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s.	1350
225013	22501	3	Rigor: Core III	1141003	4	224503	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	3-Ping DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s.	1351
225014	22501	4	Rigor: Core IV	1141003	5	224504	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	3-Ping DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s.	1352
225021	22502	1	Rigor: Overclock 1 - I	1141003	2	224505	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Unleash a wide-area electromagnetic cannon to gain 40 Energy.	1353
225022	22502	2	Rigor: Overclock 1 - II	1141003	3	224506	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Unleash a wide-area electromagnetic cannon to gain 50 Energy.	1354
225023	22502	3	Rigor: Overclock 1 - III	1141003	4	224507	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Unleash a wide-area electromagnetic cannon to gain 60 Energy.	1355
225024	22502	4	Rigor: Overclock 1 - IV	1141003	5	224508	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Unleash a wide-area electromagnetic cannon to gain 80 Energy.	1356
225031	22503	1	Rigor: Overclock 2 - I	1141003	2	224509	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Gain 1 random set of 3-Pings after casting Signature Move.	1357
225032	22503	2	Rigor: Overclock 2 - II	1141003	3	224510	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Gain 2 random sets of 3-Pings after casting Signature Move.	1358
225033	22503	3	Rigor: Overclock 2 - III	1141003	4	224511	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Gain 3 random sets of 3-Pings after casting Signature Move.	1359
225034	22503	4	Rigor: Overclock 2 - IV	1141003	5	224512	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	Gain 4 random sets of 3-Pings after casting Signature Move.	1360
226011	22601	1	Pavo: Core I	1521003	2	224601	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 50%.	1361
226012	22601	2	Pavo: Core II	1521003	3	224602	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 100%.	1362
226013	22601	3	Pavo: Core III	1521003	4	224603	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 150%.	1363
226014	22601	4	Pavo: Core IV	1521003	5	224604	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 200%.	1364
226021	22602	1	Pavo: Overclock 1 - I	1521003	2	224605	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Gain 5 Energy when Enhanced Signal Orb hits.	1365
226022	22602	2	Pavo: Overclock 1 - II	1521003	3	224606	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Gain 10 Energy when Enhanced Signal Orb hits.	1366
226023	22602	3	Pavo: Overclock 1 - III	1521003	4	224607	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Gain 15 Energy when Enhanced Signal Orb hits.	1367
226024	22602	4	Pavo: Overclock 1 - IV	1521003	5	224608	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Gain 20 Energy when Enhanced Signal Orb hits.	1368
226031	22603	1	Pavo: Overclock 2 - I	1521003	2	224609	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Sync Rate cost for pinging Concentrated Signal Orb changes to 15.	1369
226032	22603	2	Pavo: Overclock 2 II	1521003	3	224610	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Sync Rate cost for pinging Concentrated Signal Orb changes to 10.	1370
226033	22603	3	Pavo: Overclock 2 III	1521003	4	224611	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Sync Rate cost for pinging Concentrated Signal Orb changes to 5.	1371
226034	22603	4	Pavo: Overclock 2 IV	1521003	5	224612	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	Sync Rate cost for pinging Concentrated Signal Orb changes to 0.	1372
227011	22701	1	Qilin: Core I	1161002	2	224701	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s.	1373
227012	22701	2	Qilin: Core II	1161002	3	224702	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s.	1374
227013	22701	3	Qilin: Core III	1161002	4	224703	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s.	1375
227014	22701	4	Qilin: Core IV	1161002	5	224704	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s.	1376
227021	22702	1	Qilin: Overclock 1 - I	1161002	2	224705	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	When not using a Signature Move, recover 4 Energy per second.	1377
227022	22702	2	Qilin: Overclock 1 - II	1161002	3	224706	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	When not using a Signature Move, recover 6 Energy per second.	1378
227023	22702	3	Qilin: Overclock 1 - III	1161002	4	224707	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	When not using a Signature Move, recover 8 Energy per second.	1379
227024	22702	4	Qilin: Overclock 1 - IV	1161002	5	224708	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	When not using a Signature Move, recover 10 Energy per second.	1380
227031	22703	1	Qilin: Overclock 2 - I	1161002	2	224709	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Gain 1 extra Energy when you ping Follow-Up Orbs during Signature Move.	1381
227032	22703	2	Qilin: Overclock 2 - II	1161002	3	224710	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Gain 2 extra Energy when you ping Follow-Up Orbs during Signature Move.	1382
227033	22703	3	Qilin: Overclock 2 - III	1161002	4	224711	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Gain 3 extra Energy when you ping Follow-Up Orbs during Signature Move.	1383
227034	22703	4	Qilin: Overclock 2 - IV	1161002	5	224712	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	Gain 5 extra Energy when you ping Follow-Up Orbs during Signature Move.	1384
228011	22801	1	Laurel: Core I	1171003	2	224801	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Annihilation Orb DMG increased by 50%.	1385
228012	22801	2	Laurel: Core II	1171003	3	224802	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Annihilation Orb DMG increased by 100%.	1386
228013	22801	3	Laurel: Core III	1171003	4	224803	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Annihilation Orb DMG increased by 150%.	1387
228014	22801	4	Laurel: Core IV	1171003	5	224804	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Annihilation Orb DMG increased by 200%.	1388
228021	22802	1	Laurel: Overclock 1 - I	1171003	2	224805	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Within 2s after entering Annihilation State, there is a 20% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged.	1389
228022	22802	2	Laurel: Overclock 1 - II	1171003	3	224806	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Within 3s after entering Annihilation State, there is a 40% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged.	1390
228023	22802	3	Laurel: Overclock 1 - III	1171003	4	224807	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Within 4s after entering Annihilation State, there is a 60% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged.	1391
228024	22802	4	Laurel: Overclock 1 - IV	1171003	5	224808	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Within 5s after entering Annihilation State,, there is a 80% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged.	1392
228031	22803	1	Laurel: Overclock 2 - I	1171003	2	224809	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Gain 1 random Signal Orb after casting Signature Move.	1393
228032	22803	2	Laurel: Overclock 2 - II	1171003	3	224810	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Gain 2 random Signal Orbs after casting Signature Move.	1394
228033	22803	3	Laurel: Overclock 2 - III	1171003	4	224811	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Gain 3 random Signal Orbs after casting Signature Move.	1395
228034	22803	4	Laurel: Overclock 2 - IV	1171003	5	224812	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	Enter Matrix and gain 3 random Signal Orbs of the same color after casting Signature Move.	1396
229011	22901	1	2B: Core I	1181003	2	224901	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	Extra Sword Wave DMG of Battle Stance increases by 50%.	1397
229012	22901	2	2B: Core II	1181003	3	224902	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	Extra Sword Wave DMG of Battle Stance increases by 100%.	1398
229013	22901	3	2B: Core III	1181003	4	224903	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	Extra Sword Wave DMG of Battle Stance increases by 150%.	1399
229014	22901	4	2B: Core IV	1181003	5	224904	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	Extra Sword Wave DMG of Battle Stance increases by 200%.	1400
229021	22902	1	2B: Overclock 1 - I	1181003	2	224905	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	ATK of 2B, 9S, and A2 on your team increases by 4%.	1401
229022	22902	2	2B: Overclock 1 - II	1181003	3	224906	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	ATK of 2B, 9S, and A2 on your team increases by 8%.	1402
229023	22902	3	2B: Overclock 1 - III	1181003	4	224907	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	ATK of 2B, 9S, and A2 on your team increases by 12%.	1403
229024	22902	4	2B: Overclock 1 - IV	1181003	5	224908	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	ATK of 2B, 9S, and A2 on your team increases by 16%.	1404
229031	22903	1	2B: Overclock 2 - I	1181003	2	224909	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	CRIT Rate of 2B, 9S, and A2 on your team increases by 5%.	1405
229032	22903	2	2B: Overclock 2 - II	1181003	3	224910	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	CRIT Rate of 2B, 9S, and A2 on your team increases by 10%.	1406
229033	22903	3	2B: Overclock 2 - III	1181003	4	224911	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	CRIT Rate of 2B, 9S, and A2 on your team increases by 15%.	1407
229034	22903	4	2B: Overclock 2 - IV	1181003	5	224912	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	CRIT Rate of 2B, 9S, and A2 on your team increases by 20%.	1408
230011	23001	1	9S: Core I	1191003	2	225001	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	DMG of the POD summoned by tapping the Overclock Indicator increases by 50%. [Support]: DMG of whole team increases by 10% for 5s after healing.	1409
230012	23001	2	9S: Core II	1191003	3	225002	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	DMG of the POD summoned by tapping the Overclock Indicator increases by 100%. [Support]: DMG of whole team increases by 20% for 5s after healing.	1410
230013	23001	3	9S: Core III	1191003	4	225003	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	DMG of the POD summoned by tapping the Overclock Indicator increases by 150%. [Support]: DMG of whole team increases by 35% for 5s after healing.	1411
230014	23001	4	9S: Core IV	1191003	5	225004	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	DMG of the POD summoned by tapping the Overclock Indicator increases by 200%. [Support]: DMG of whole team increases by 50% for 5s after healing.	1412
230021	23002	1	9S: Overclock 1 I	1191003	2	225005	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 5%.	1413
230022	23002	2	9S: Overclock 1 - II	1191003	3	225006	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 10%.	1414
