Id	NodeTypeName	NodeTypeIcon	NodeTypeDesc	SmallIcon	NodeTypeEffectUrl
50036	"Abyss"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50037	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50038	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50039	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50040	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50041	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50042	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50043	Tides	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Did they bring the tides, or did the tides bring them?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50044	Sanity	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Stay sane.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50045	Abyss	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50046	"Abyss"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50047	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50048	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50049	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50050	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50051	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50052	Calling	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50053	Tides	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Did they bring the tides, or did the tides bring them?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50054	Sanity	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Stay sane.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50055	Abyss	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50056	"Abyss"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50057	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50058	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50059	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50060	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50061	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50062	Calling	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50063	Tides	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Did they bring the tides, or did the tides bring them?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50064	Sanity	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Stay sane.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50065	Abyss	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50066	"Abyss"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50067	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50068	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50069	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50070	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50071	Tide Caller	Assets/Product/Texture/Image/BgStory/Bgstory337.png	The source of the tide is now stinging your every nerve.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50072	Cradle of Nightmare	Assets/Product/Texture/Image/BgStory/Bgstory523.jpg	I wish... I could believe you, "Cradle".	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
60011	Eternity	Assets/Product/Texture/Image/BgStory/Bgstory258.png	The tide suddenly disappears as if it never existed before, but is it... real?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
60012	Eternity	Assets/Product/Texture/Image/BgStory/Bgstory258.png	The tide suddenly disappears as if it never existed before, but is it... real?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
60021	Eternity	Assets/Product/Texture/Image/BgStory/Bgstory258.png	The tide suddenly disappears as if it never existed before, but is it... real?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
60022	Eternity	Assets/Product/Texture/Image/BgStory/Bgstory258.png	The tide suddenly disappears as if it never existed before, but is it... real?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
60031	Dawn Swallower	Assets/Product/Texture/Image/BgStory/BgStory594.jpg	Good night, see you "tomorrow."	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
70011	The last warrior	Assets/Product/Texture/Image/BgStory/Bgstory360.png	Let's duel!	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
70021	What's Faith	Assets/Product/Texture/Image/BgStory/Bgstory511.jpg	She is spreading her gospel, nothing more.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
70031	Executioner	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	Wielding its heavy greatsword, a machine with self-intelligence will cut every intruder down.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
70041	End of "Lunacy"	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	The fool's end.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
70051	Abyss' Summons	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	The wails of the lost can be heard not far away. Ghosts of war roaming the shore of the abyss yearn to be freed.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
11011	Awake	Assets/Product/Texture/Image/BgStory/Bgstory429.jpg	The enemy should have surrendered as they are already completely surrounded by you.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
11012	Awake	Assets/Product/Texture/Image/BgStory/Bgstory429.jpg	The enemy should have surrendered as they are already completely surrounded by you.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
11021	Besiege	Assets/Product/Texture/Image/BgStory/Bgstory298.png	No matter how many enemies there are, quality always triumphs over quantity.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
11022	Besiege	Assets/Product/Texture/Image/BgStory/Bgstory298.png	No matter how many enemies there are, quality always triumphs over quantity.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
11023	Nest	Assets/Product/Texture/Image/BgStory/Bgstory298.png	It seems to be a nest of something. You can pass through it... or simply put whatever inside to rout.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
11031	Awake	Assets/Product/Texture/Image/BgStory/Bgstory429.jpg	The enemy should have surrendered as they are already completely surrounded by you.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
11041	Awake	Assets/Product/Texture/Image/BgStory/Bgstory429.jpg	The enemy should have surrendered as they are already completely surrounded by you.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21011	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21012	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21021	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21022	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21031	Go Toe to Toe	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
21032	Go Toe to Toe	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
21041	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21042	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21043	Welcoming Ceremony	Assets/Product/Texture/Image/BgStory/Bgstory301.png	The townsfolk are welcoming you... Well, not exactly "welcoming" though.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21044	Go Toe to Toe	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
21045	Go Toe to Toe	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
21051	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21052	Buddy Up	Assets/Product/Texture/Image/BgStory/Bgstory362.png	To buddy up, you first need to kick their butts.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21053	Welcoming Ceremony	Assets/Product/Texture/Image/BgStory/Bgstory301.png	The townsfolk are welcoming you... Well, not exactly "welcoming" though.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
21054	Go Toe to Toe	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
21055	Go Toe to Toe	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
86411	New Ending - Chapter 6 - Destruction 1	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
86421	New Ending - Chapter 6 - Destruction 2	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
86431	New Ending - Chapter 6 - Destruction 3	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
86461	New Ending - Chapter 6 - Resistance 1	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
86471	New Ending - Chapter 6 - Resistance 2	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
86481	New Ending - Chapter 6 - Resistance 3	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
80011	New Punishment Boss Fight	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
80021	Infinite Stage	Assets/Product/Texture/Image/BgStory/Bgstory378.png	Enough for the farce. Let's go get them!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
